,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG41,13,21,MLG41,66,0,1,25,1023.0195268988608,15.500295862103954
1,1-9491,14,7,1-9491,80,30,1,1,1030.9207810759544,12.88650976344943
2,1-4417,13,15,1-4417,151,29,1,16,1043.732497215271,6.91213574314749
3,1-3596,1,21,1-3596,223,0,1,56,1051.5637402534485,4.715532467504254
4,1-1608,14,7,1-1608,307,57,1,175,1218.1366882920263,3.967871948833962
5,MLG63,13,15,MLG63,380,26,1,80,1099.662486076355,2.8938486475693552
6,1-9333,6,4,1-9333,102,6,0,82,81.50404822826385,0.799059296355528
7,1-3206,5,11,1-3206,45,14,0,22,34.25718367099762,0.7612707482443916
8,1-1390,1,21,1-1390,98,0,0,76,69.97936177253723,0.714075120127931
9,MLG59,10,13,MLG59,71,40,0,11,50.12859183549881,0.7060365047253353
10,1-3083,5,14,1-3083,78,13,0,45,54.43514841794968,0.697886518178842
11,1-6227,12,2,1-6227,52,32,0,3,34.76234322786331,0.6685066005358329
12,1-5002,1,11,1-5002,45,20,0,9,28.28702968358993,0.6286006596353318
13,1-7866,5,14,1-7866,318,41,0,158,186.4834100008011,0.5864258176125821
14,1-18615,18,11,1-18615,22,6,0,7,12.44546753168106,0.5657030696218665
15,MLG55,8,8,MLG55,92,17,0,38,51.989680886268616,0.5651052270246588
16,1-7839,18,11,1-7839,24,7,0,6,12.524686455726624,0.5218619356552759
17,1-0272,19,6,1-0272,111,2,0,60,57.24686455726624,0.51573751853393
18,MLG65,13,15,MLG65,201,27,0,83,103.42482930421828,0.5145513895732253
19,1-9277,4,19,1-9277,48,0,0,26,23.94030797481537,0.4987564161419868
20,1-0129,9,12,1-0129,142,21,0,53,69.80139702558517,0.4915591339829941
21,1-4760,8,8,1-4760,40,10,0,10,19.207810759544373,0.4801952689886093
22,MLG32,17,10,MLG32,52,12,0,14,24.89093506336212,0.4786718281415792
23,1-8488,5,14,1-8488,23,11,0,0,11.0,0.4782608695652174
24,1-3104,17,10,1-3104,16,3,0,5,7.603905379772186,0.4752440862357616
25,1-7042,19,6,1-7042,117,16,0,43,55.5935862660408,0.4751588569747077
26,1-8421,9,12,1-8421,109,13,0,42,51.672805190086365,0.4740624329365721
27,MLG49,8,8,MLG49,185,37,0,55,87.64295917749405,0.4737457252837516
28,1-3523,5,14,1-3523,543,117,0,152,256.95872354507446,0.4732204853500451
29,1-3584,15,17,1-3584,26,3,0,10,12.207810759544373,0.4695311830593989
30,MLG68,11,9,MLG68,642,91,0,228,300.9380853176117,0.4687509117096755
31,1-8267,8,8,1-8267,133,41,0,23,62.17796474695206,0.4675034943379854
32,MLG57,8,8,MLG57,629,41,0,274,293.2940148115158,0.4662861920691825
33,MLG64,13,15,MLG64,245,92,0,24,114.0987458229065,0.4657091666241081
34,1-20641,9,12,1-20641,16,1,0,7,7.445467531681061,0.4653417207300663
35,1-4926,1,21,1-4926,4,0,0,2,1.8415621519088743,0.4603905379772186
36,1-4847,1,21,1-4847,2,0,0,1,0.9207810759544371,0.4603905379772186
37,1-9643,11,9,1-9643,8,0,0,4,3.683124303817749,0.4603905379772186
38,1-5913,1,21,1-5913,14,0,0,7,6.445467531681061,0.4603905379772186
39,1-5531,4,19,1-5531,8,0,0,4,3.683124303817749,0.4603905379772186
40,1-6980,10,13,1-6980,128,10,0,52,57.88061594963074,0.4521923121064901
41,1-7752,14,7,1-7752,29,13,0,0,13.0,0.4482758620689655
42,1-7140,7,16,1-7140,397,76,0,110,177.2859183549881,0.4465640260830934
43,1-9995,7,16,1-9995,24,7,0,4,10.683124303817747,0.4451301793257395
44,1-2103,20,3,1-2103,26,6,0,6,11.524686455726624,0.4432571713741009
45,MLG14,18,11,MLG14,232,76,0,29,102.70265120267868,0.4426838413908563
46,1-9651,13,15,1-9651,38,1,0,17,16.653278291225433,0.438244165558564
47,1-6611,19,6,1-6611,89,14,0,27,38.861089050769806,0.4366414500086495
48,1-9697,17,10,1-9697,20,5,0,4,8.683124303817749,0.4341562151908874
49,1-19813,8,8,1-19813,20,5,0,4,8.683124303817749,0.4341562151908874
50,1-3108,2,23,1-3108,18,5,0,3,7.762343227863312,0.4312412904368506
51,1-19448,10,13,1-19448,45,12,0,8,19.36624860763549,0.4303610801696777
52,1-19547,19,6,1-19547,66,9,0,21,28.336402595043182,0.42933943325823
53,1-11329,10,2,1-11329,14,6,0,0,6.0,0.4285714285714285
54,1-18709,15,17,1-18709,33,4,0,11,14.12859183549881,0.4281391465302669
55,1-10785,9,12,1-10785,279,28,0,99,119.15732651948927,0.4270871918261265
56,1-18558,5,14,1-18558,307,43,0,94,129.5534211397171,0.4219981144616192
57,1-2423,17,10,1-2423,79,2,0,34,33.30655658245087,0.4216019820563401
58,MLG75,11,9,MLG75,185,43,0,38,77.98968088626862,0.421565842628479
59,MLG51,12,2,MLG51,248,61,0,47,104.27671056985857,0.4204706071365264
60,1-1570,9,12,1-1570,142,30,0,32,59.46499443054199,0.4187675664122675
61,1-3516,19,6,1-3516,156,33,0,35,65.2273376584053,0.4181239593487519
62,1-8023,2,23,1-8023,16,3,0,4,6.683124303817749,0.4176952689886093
63,1-1462,4,19,1-1462,192,0,0,87,80.10795360803604,0.4172289250418544
64,1-8100,11,9,1-8100,19,6,0,2,7.841562151908874,0.4127137974688881
65,1-8398,11,9,1-8398,54,2,0,22,22.25718367099762,0.4121700679814374
66,1-8503,2,23,1-8503,16,1,0,6,6.524686455726624,0.4077929034829139
67,1-7004,19,6,1-7004,381,18,0,149,155.19638031721115,0.4073395808850686
68,1-7213,15,17,1-7213,23,2,0,8,9.366248607635498,0.4072282003319781
69,1-9270,9,12,1-9270,128,12,0,43,51.5935862660408,0.4030748927034437
70,1-9452,1,21,1-9452,16,0,0,7,6.445467531681061,0.4028417207300663
71,MLG35,13,15,MLG35,49,16,0,4,19.68312430381775,0.4016964143636275
72,1-8188,8,8,1-8188,140,12,0,48,56.19749164581299,0.4014106546129499
73,1-6858,1,21,1-6858,23,0,0,10,9.207810759544373,0.4003395982410597
74,1-3312,15,17,1-3312,36,6,0,9,14.287029683589935,0.396861935655276
75,1-2324,18,11,1-2324,25,9,0,1,9.920781075954435,0.3968312430381775
76,1-8646,20,3,1-8646,20,7,0,1,7.920781075954437,0.3960390537977218
77,1-9892,13,15,1-9892,22,5,0,4,8.683124303817749,0.3946874683553522
78,1-17835,20,3,1-17835,17,3,0,4,6.683124303817749,0.3931249590481029
79,MLG31,13,15,MLG31,33,12,0,1,12.920781075954435,0.3915388204834678
80,1-1972,13,15,1-1972,32,7,0,6,12.524686455726624,0.391396451741457
81,1-5043,9,12,1-5043,123,10,0,41,47.75202411413193,0.3882278383262758
82,1-9752,17,10,1-9752,22,3,0,6,8.524686455726624,0.3874857479875738
83,1-9839,11,9,1-9839,20,4,0,4,7.683124303817749,0.3841562151908874
84,MLG44,13,15,MLG44,59,17,0,6,22.524686455726624,0.3817743467072309
85,1-0292,18,11,1-0292,99,12,0,28,37.78187012672424,0.3816350517850934
86,MLG15,13,15,MLG15,105,29,0,12,40.04937291145325,0.3814225991566976
87,1-6532,17,10,1-6532,27,2,0,9,10.287029683589935,0.3810010993922198
88,1-9808,17,10,1-9808,74,7,0,23,28.177964746952057,0.380783307391244
89,1-0055,11,9,1-0055,18,5,0,2,6.8415621519088745,0.3800867862171597
90,1-5981,5,2,1-5981,28,6,0,5,10.603905379772186,0.3787109064204352
91,MLG48,17,10,MLG48,159,24,0,39,59.91046196222305,0.3767953582529751
92,1-0296,2,23,1-0296,41,9,0,7,15.44546753168106,0.3767187202849039
93,1-9516,4,19,1-9516,76,0,0,31,28.544213354587555,0.3755817546656257
94,1-6181,17,10,1-6181,659,77,0,185,247.3444990515709,0.3753330789856918
95,1-4682,14,7,1-4682,16,6,0,0,6.0,0.375
96,1-10444,2,23,1-10444,8,3,0,0,3.0,0.375
97,MLG60,13,15,MLG60,47,12,0,6,17.524686455726624,0.3728656692707792
98,1-4052,1,2,1-4052,13,3,0,2,4.8415621519088745,0.3724278578391441
99,1-6061,15,17,1-6061,40,2,0,14,14.890935063362122,0.372273376584053
100,1-5626,9,12,1-5626,125,5,0,45,46.43514841794968,0.3714811873435974
101,1-9549,8,8,1-9549,18,3,0,4,6.683124303817749,0.3712846835454305
102,1-20578,20,3,1-20578,19,7,0,0,7.0,0.3684210526315789
103,72-12171,7,7,72-12171,19,7,0,0,7.0,0.3684210526315789
104,1-3217,4,19,1-3217,5,0,0,2,1.8415621519088743,0.3683124303817749
105,1-9836,4,19,1-9836,5,0,0,2,1.8415621519088743,0.3683124303817749
106,1-10232,13,15,1-10232,5,0,0,2,1.8415621519088743,0.3683124303817749
107,1-5424,2,23,1-5424,5,0,0,2,1.8415621519088743,0.3683124303817749
108,1-4929,1,21,1-4929,10,0,0,4,3.683124303817749,0.3683124303817749
109,1-7521,1,21,1-7521,10,0,0,4,3.683124303817749,0.3683124303817749
110,1-7874,9,12,1-7874,258,60,0,38,94.98968088626862,0.3681770576987155
111,1-6035,15,17,1-6035,23,2,0,7,8.44546753168106,0.3671942405078722
112,1-3141,9,12,1-3141,136,11,0,42,49.672805190086365,0.365241214632988
113,1-17657,2,23,1-17657,8,2,0,1,2.9207810759544373,0.3650976344943046
114,1-9286,14,7,1-9286,81,23,0,7,29.44546753168106,0.363524290514581
115,MLG78,13,15,MLG78,80,16,0,14,28.89093506336212,0.3611366882920265
116,1-9394,6,4,1-9394,117,6,0,39,41.91046196222305,0.358209076600197
117,1-5744,17,10,1-5744,18,0,0,7,6.445467531681061,0.3580815295378367
118,1-0008,20,3,1-0008,230,40,0,46,82.35592949390411,0.3580692586691483
119,1-17758,5,14,1-17758,40,5,0,10,14.207810759544373,0.3551952689886093
120,1-6228,2,23,1-6228,48,5,0,13,16.970153987407684,0.3535448747376601
121,1-0303,7,16,1-0303,212,50,0,27,74.8610890507698,0.3531183445791028
122,1-3535,6,4,1-3535,315,31,0,87,111.10795360803604,0.3527236622477334
123,1-6561,9,12,1-6561,65,8,0,16,22.732497215271,0.3497307263887845
124,1-3139,4,19,1-3139,93,0,0,35,32.227337658405304,0.346530512455971
125,1-8095,7,16,1-8095,46,15,0,1,15.920781075954435,0.3461039364337921
126,1-8938,5,14,1-8938,30,3,0,8,10.366248607635498,0.3455416202545166
127,1-6296,17,10,1-6296,254,34,0,58,87.40530240535736,0.3441153638006195
128,1-7152,19,6,1-7152,109,8,0,32,37.46499443054199,0.3437155452343302
129,1-9887,18,15,1-9887,36,5,0,8,12.366248607635498,0.3435069057676527
130,1-8544,6,7,1-8544,54,1,0,19,18.494840443134308,0.3424970452432279
131,MLG58,20,3,MLG58,71,16,0,9,24.28702968358993,0.3420708406139428
132,1-3362,19,6,1-3362,117,17,0,25,40.01952689886093,0.3420472384518028
133,1-9498,7,16,1-9498,64,19,0,3,21.76234322786331,0.3400366129353642
134,1-4700,11,9,1-4700,31,5,0,6,10.524686455726624,0.3395060147008588
135,MLG02,17,10,MLG02,320,32,0,83,108.42482930421828,0.3388275915756821
136,MLG84,1,21,MLG84,63,0,0,23,21.177964746952057,0.3361581705865406
137,1-7995,5,14,1-7995,14,1,0,4,4.683124303817749,0.3345088788441249
138,1-1224,8,8,1-1224,151,33,0,19,50.49484044313431,0.334402916841949
139,1-3176,14,7,1-3176,3,1,0,0,1.0,0.3333333333333333
140,1-20012,18,11,1-20012,12,4,0,0,4.0,0.3333333333333333
141,1-9076,8,8,1-9076,9,3,0,0,3.0,0.3333333333333333
142,1-9838,3,24,1-9838,3,1,0,0,1.0,0.3333333333333333
143,1-5172,9,12,1-5172,120,15,0,27,39.861089050769806,0.3321757420897483
144,1-0053,15,17,1-0053,142,12,0,38,46.989680886268616,0.330913245677948
145,1-18487,20,15,1-18487,23,3,0,5,7.603905379772186,0.3306045817292254
146,1-7744,9,12,1-7744,37,3,0,10,12.207810759544373,0.3299408313390371
147,1-6098,15,17,1-6098,1327,109,0,356,436.79806303977966,0.3291620670985529
148,MLG11,5,14,MLG11,87,23,0,6,28.524686455726624,0.3278699592612256
