,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-9491,16,11,1-9491,80,28,0,13,30.630009025335312,0.3828751128166914
1,1-7682,16,11,1-7682,141,35,0,67,48.55466189980507,0.3443593042539367
2,1-8627,18,5,1-8627,25,6,0,11,8.225392252206802,0.3290156900882721
3,1-3447,13,8,1-3447,110,34,0,10,36.02308386564255,0.3274825805967504
4,1-5002,23,19,1-5002,45,13,0,7,14.416158705949783,0.3203590823544396
5,MLG58,18,5,MLG58,71,20,0,12,22.427700638771057,0.3158831075883248
6,MLG14,19,21,MLG14,232,71,0,8,72.61846709251404,0.313010634019457
7,MLG64,8,12,MLG64,245,38,0,167,71.78550055623055,0.2930020430866553
8,MLG32,8,12,MLG32,52,13,0,11,15.225392252206802,0.2927960048501308
9,1-1989,12,4,1-1989,46,10,0,16,13.236934185028076,0.2877594388049582
10,1-2382,23,19,1-2382,139,38,0,7,39.41615870594978,0.2835694870931639
11,MLG49,4,6,MLG49,185,46,0,27,51.46232643723488,0.2781747374985669
12,1-9997,3,9,1-9997,16,3,0,7,4.416158705949783,0.2760099191218614
13,1-18994,19,12,1-18994,28,7,0,3,7.606925159692764,0.2716758985604559
14,1-0129,10,15,1-0129,142,32,0,31,38.2715599834919,0.2695180280527598
15,1-5413,23,19,1-5413,39,10,0,2,10.40461677312851,0.2667850454648335
16,1-18371,11,13,1-18371,120,18,0,68,31.756970286369324,0.2646414190530777
17,1-10060,9,9,1-10060,36,6,0,17,9.439242571592333,0.2622011825442314
18,1-1204,11,3,1-1204,39,8,0,11,10.225392252206802,0.2621895449283795
19,1-8910,20,10,1-8910,137,35,0,2,35.40461677312851,0.2584278596578723
20,1-1350,16,11,1-1350,195,40,0,51,50.31772771477699,0.2580396293065486
21,1-9667,14,3,1-9667,14,3,0,3,3.606925159692764,0.257637511406626
22,1-6006,16,11,1-6006,57,13,0,8,14.618467092514038,0.2564643349563866
23,1-3596,14,3,1-3596,223,47,0,49,56.91311094164848,0.2552157441329528
24,MLG78,8,12,MLG78,80,15,0,26,20.260018050670624,0.2532502256333828
25,1-19547,3,14,1-19547,66,14,0,13,16.630009025335312,0.2519698337172017
26,1-9946,23,19,1-9946,12,3,0,0,3.0,0.25
27,1-4910,19,21,1-4910,4,1,0,0,1.0,0.25
28,1-9794,5,16,1-9794,46,10,0,7,11.416158705949783,0.2481773631728213
29,1-18558,8,12,1-18558,307,73,0,15,76.03462579846382,0.247669790874475
30,1-9768,11,13,1-9768,241,32,0,136,59.51394057273865,0.2469458115051396
31,1-6734,6,18,1-6734,44,8,0,14,10.832317411899568,0.2461890320886265
32,1-9836,12,4,1-9836,5,1,0,1,1.2023083865642548,0.2404616773128509
33,1-4136,1,2,1-4136,5,1,0,1,1.2023083865642548,0.2404616773128509
34,1-4494,1,11,1-4494,16,3,0,4,3.809233546257019,0.2380770966410637
35,1-2034,20,10,1-2034,16,3,0,4,3.809233546257019,0.2380770966410637
36,MLG67,4,2,MLG67,27,6,0,2,6.4046167731285095,0.2372080286343892
37,MLG15,4,6,MLG15,105,17,0,39,24.890027076005936,0.2370478769143422
38,1-8551,1,2,1-8551,38,9,0,0,9.0,0.2368421052631578
39,1-11350,14,3,1-11350,100,18,0,28,23.664634823799133,0.2366463482379913
40,MLG51,9,9,MLG51,248,51,0,38,58.68771868944168,0.2366440269735551
41,1-9892,20,10,1-9892,22,5,0,1,5.202308386564255,0.2364685630256479
42,1-2701,9,9,1-2701,61,11,0,16,14.236934185028076,0.2333923636889848
43,MLG40,8,12,MLG40,51,10,0,9,11.820775479078293,0.2317799113544763
44,1-4640,21,20,1-4640,87,13,0,35,20.08079352974892,0.2308137187327461
45,MLG38,1,2,MLG38,77,14,0,18,17.641550958156586,0.2291110514046309
46,1-5981,20,12,1-5981,28,6,0,2,6.4046167731285095,0.2287363133260182
47,1-9971,13,8,1-9971,15,3,0,2,3.404616773128509,0.2269744515419006
48,1-9270,10,15,1-9270,128,22,0,34,28.878485143184665,0.2256131651811301
49,1-17758,13,8,1-17758,40,7,0,10,9.023083865642548,0.2255770966410636
50,1-4682,13,17,1-4682,16,3,0,3,3.606925159692764,0.2254328224807977
51,1-1942,19,11,1-1942,34,6,0,8,7.618467092514038,0.2240725615445305
52,1-13247,10,15,1-13247,29,2,0,22,6.450784504413605,0.2224408449797794
53,MLG56,20,10,MLG56,511,89,0,120,113.27700638771056,0.2216771162186117
54,1-9277,12,4,1-9277,48,9,0,8,10.618467092514038,0.2212180644273758
55,1-7005,3,14,1-7005,285,56,0,34,62.87848514318466,0.220626263660297
56,1-7521,3,14,1-7521,10,2,0,1,2.2023083865642548,0.2202308386564254
57,1-4531,12,4,1-4531,94,19,0,8,20.61846709251404,0.2193453946012131
58,1-9457,4,6,1-9457,11,2,0,2,2.404616773128509,0.2186015248298645
59,MLG75,18,5,MLG75,185,31,0,46,40.30618578195572,0.2178712744970579
60,1-20012,21,17,1-20012,12,2,0,3,2.6069251596927643,0.2172437633077303
61,1-9055,6,18,1-9055,12,2,0,3,2.6069251596927643,0.2172437633077303
62,1-4649,20,10,1-4649,244,44,0,44,52.90156900882721,0.2168097090525705
63,1-4052,4,6,1-4052,13,2,0,4,2.809233546257019,0.2160948881736168
64,1-6561,9,9,1-6561,65,10,0,20,14.046167731285095,0.2160948881736168
65,MLG55,21,3,MLG55,92,17,0,14,19.832317411899567,0.2155686675206474
66,1-3362,17,20,1-3362,117,17,0,40,25.09233546257019,0.214464405662993
67,MLG44,8,12,MLG44,59,10,0,13,12.630009025335312,0.2140679495819544
68,1-5775,19,21,1-5775,244,51,0,6,52.21385031938553,0.2139911898335472
69,1-1850,5,16,1-1850,30,6,0,2,6.4046167731285095,0.2134872257709503
