Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,14,MLG45,70,14,1,28,1039.4493057727814,14.84927579675402
4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,14,1-6240,698,53,1,182,1218.420487523079,1.7455880910072763
166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,17,MLG40,51,23,0,18,39.360267996788025,0.7717699607213339
346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,14,17,MLG32,52,15,0,25,37.72259443998337,0.7254345084612186
399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,11,MLG60,47,25,0,10,34.08903777599335,0.7252986760849648
467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,13,22,1-13247,29,1,0,21,20.08697932958603,0.6926544596408976
268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,17,MLG44,59,27,0,14,39.724652886390686,0.6732992014642489
387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,20,14,1-10539,63,2,0,43,41.08286243677139,0.6521089275677999
483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,20,14,1-9491,80,17,0,34,47.90272843837738,0.5987841054797173
91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,14,14,72-12171,19,4,0,8,11.271230220794678,0.5932226431997198
139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,12,12,1-7863,351,52,0,167,203.7869308590889,0.5805895466070908
526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,11,10,1-5002,45,11,0,16,25.542460441589355,0.567610232035319
153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,14,1-1350,195,50,0,66,109.98764932155609,0.5640392272900312
364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,20,14,1-7682,141,32,0,52,79.2629964351654,0.5621489108876979
413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,16,9,1-8314,36,2,0,20,20.178075551986694,0.5605020986662971
234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,11,10,MLG29,164,56,0,39,91.44724732637405,0.557605166624232
463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,22,1-1989,46,22,0,4,25.63561511039734,0.5572959806608118
217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,7,15,1-9630,33,11,0,8,18.271230220794678,0.5536736430543842
124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,20,14,1-8427,189,3,0,111,103.88831931352615,0.549673647161514
394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,3,20,1-2423,79,6,0,41,43.26505488157272,0.5476589225515535
272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,12,12,1-1570,142,50,0,29,76.3582095503807,0.5377338700731036
473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,3,20,1-9452,16,2,0,7,8.362326443195343,0.5226454026997089
161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,14,17,MLG41,66,15,0,21,34.08697932958603,0.5164693837816065
298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,20,14,1-7019,107,48,0,7,54.36232644319534,0.5080591256373397
322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,18,13,1-0296,41,8,0,14,20.724652886390686,0.5054793386924558
140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,4,2,1-2294,75,37,0,0,37.0,0.49333333333333335
434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,17,7,MLG59,71,8,0,29,34.35820955038071,0.48391844437155923
384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,12,12,1-9270,128,31,0,34,61.90272843837738,0.4836150659248233
251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,6,8,1-7268,70,15,0,20,33.178075551986694,0.4739725078855242
426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,18,13,1-4355,49,15,0,9,23.180133998394012,0.4730639591508982
553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,20,14,1-5555,10,2,0,3,4.726711332798004,0.4726711332798004
501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,17,7,1-18487,23,9,0,2,10.81780755519867,0.4703394589216813
319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,11,10,1-3584,26,4,0,9,12.180133998394012,0.4684666922459236
332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,20,14,MLG78,80,22,0,17,37.45136421918869,0.46814205273985865
388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,13,18,MLG49,185,35,0,56,85.89861154556274,0.464316819165204
149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,13,18,MLG58,71,11,0,24,32.81369066238403,0.46216465721667654
131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,18,13,1-9283,235,95,0,14,107.72465288639069,0.45840277823996034
280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,14,17,1-7608,4,0,0,2,1.8178075551986694,0.45445188879966736
527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,13,18,1-5531,8,0,0,4,3.635615110397339,0.45445188879966736
561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,6,8,1-9455,2,0,0,1,0.9089037775993347,0.45445188879966736
172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,1,6,1-8573,184,74,0,10,83.08903777599335,0.45157085747822473
206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,1,6,1-9752,22,9,0,1,9.908903777599335,0.45040471716360614
363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,12,12,1-10785,279,57,0,75,125.1677833199501,0.44863004774175663
