,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-2294,4,14,1-2294,75,36,0,10,37.58637449145317,0.5011516598860423
1,1-0296,7,6,1-0296,41,17,0,9,18.427737042307854,0.4494570010318989
2,1-0303,1,11,1-0303,212,86,0,37,91.86958561837672,0.4333471019734751
3,MLG41,1,11,MLG41,66,26,0,15,28.37956173717976,0.4299933596542387
4,1-6980,9,13,1-6980,128,49,0,14,51.22092428803444,0.400163471000269
5,1-7152,3,10,1-7152,109,39,0,21,42.33138643205166,0.3883613434133179
6,1-1942,17,7,1-1942,34,12,0,1,12.158637449145315,0.3576069837983917
7,1-7042,10,21,1-7042,117,40,0,9,41.427737042307854,0.3540832225838278
8,1-7866,7,6,1-7866,318,105,0,46,112.2973226606846,0.353136234782027
9,1-1390,17,9,1-1390,98,28,0,29,32.600486025214195,0.3326580206654509
10,MLG45,12,3,MLG45,70,20,0,18,22.855474084615707,0.3265067726373672
11,MLG32,23,16,MLG32,52,14,0,15,16.379561737179756,0.3149915718688414
12,1-3052,22,5,1-3052,166,48,0,25,51.96593622863293,0.3130478086062224
13,1-1224,16,15,1-1224,151,42,0,18,44.85547408461571,0.2970561197656669
14,1-3523,7,6,1-3523,543,141,0,93,155.7532827705145,0.2868384581409106
15,1-9963,14,13,1-9963,116,27,0,39,33.186860516667366,0.2860936251436842
16,1-6611,23,16,1-6611,89,23,0,12,24.903649389743805,0.2798162852780202
17,MLG55,1,11,MLG55,92,20,0,36,25.71094816923141,0.2794668279264284
18,MLG59,13,19,MLG59,71,16,0,19,19.014111533761024,0.267804387799451
19,1-9270,14,13,1-9270,128,28,0,39,34.186860516667366,0.2670848477864638
20,P-16616,19,3,P-16616,28,6,0,9,7.427737042307854,0.2652763229395662
21,MLG13,17,9,MLG13,140,33,0,25,36.96593622863293,0.2640424016330923
22,MLG46,20,7,MLG46,17,4,0,3,4.475912347435951,0.2632889616138795
23,1-0027,17,9,1-0027,29,7,0,4,7.634549796581268,0.2632603378131471
24,1-4760,9,4,1-4760,40,10,0,3,10.475912347435951,0.2618978086858988
25,1-9379,12,3,1-9379,58,11,0,25,14.965936228632929,0.2580333832522918
26,1-7682,2,22,1-7682,141,26,0,65,36.31143419444561,0.2575279020882667
27,1-3535,21,17,1-3535,315,63,0,113,80.92603175342083,0.2569080373124471
28,1-4682,12,3,1-4682,16,3,0,7,4.11046214401722,0.2569038840010762
29,1-9995,4,14,1-9995,24,6,0,1,6.158637449145317,0.2566098937143882
30,1-9417,16,15,1-9417,76,16,0,22,19.490023881196976,0.2564476826473286
31,1-5002,19,20,1-5002,45,10,0,9,11.427737042307854,0.2539497120512856
32,1-6061,1,11,1-6061,40,9,0,7,10.11046214401722,0.2527615536004305
