Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,191,191,191,191,MLG44,21,21,MLG44,59,10,1,0,1010.0,17.11864406779661
168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,7,3,MLG45,70,26,1,12,1037.4685628414154,14.820979469163078
54,54,54,54,54,54,54,54,54,54,54,54,54,1-1350,18,21,1-1350,195,23,1,0,1023.0,5.246153846153846
6,6,6,6,6,6,6,6,6,6,6,6,6,MLG54,7,3,MLG54,595,92,1,25,1115.8928392529488,1.8754501500049559
124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,21,8,1-0292,99,30,0,43,71.09568351507187,0.7181382173239582
180,180,180,180,180,180,180,180,180,180,180,180,180,1-10539,15,14,1-10539,63,19,0,27,44.80426639318466,0.7111788316378518
147,147,147,147,147,147,147,147,147,147,147,147,147,1-2423,9,4,1-2423,79,11,0,43,52.09568351507187,0.6594390318363528
67,67,67,67,67,67,67,67,67,67,67,67,67,1-3516,5,2,1-3516,156,28,0,75,99.67851775884628,0.6389648574285018
143,143,143,143,143,143,143,143,143,143,143,143,143,1-9286,16,6,1-9286,81,20,0,32,50.582834243774414,0.6244794351083262
358,358,358,358,358,358,358,358,358,358,358,358,358,1-8627,5,2,1-8627,25,7,0,9,15.601422131061554,0.6240568852424622
217,217,217,217,217,217,217,217,217,217,217,217,217,1-9770,15,14,1-9770,50,25,0,6,30.734281420707703,0.6146856284141541
1,1,1,1,1,1,1,1,1,1,1,1,1,1-9227,14,13,1-9227,801,90,0,408,479.9311366081238,0.5991649645544617
323,323,323,323,323,323,323,323,323,323,323,323,323,1-13247,19,10,1-13247,29,14,0,3,16.86714071035385,0.5816255417363397
49,49,49,49,49,49,49,49,49,49,49,49,49,1-6974,7,3,1-6974,207,57,0,62,116.25424134731293,0.5616146924990962
155,155,155,155,155,155,155,155,155,155,155,155,155,1-8157,1,15,1-8157,75,17,0,26,41.84855282306671,0.5579807043075562
71,71,71,71,71,71,71,71,71,71,71,71,71,1-4417,9,4,1-4417,151,12,0,75,83.67851775884628,0.5541623692638826
281,281,281,281,281,281,281,281,281,281,281,281,281,1-3312,11,11,1-3312,36,9,0,11,19.512849271297455,0.5420235908693738
154,154,154,154,154,154,154,154,154,154,154,154,154,1-9417,11,11,1-9417,76,12,0,30,40.67140710353851,0.535150093467612
411,411,411,411,411,411,411,411,411,411,411,411,411,1-8124,12,10,1-8124,18,0,0,10,9.557135701179504,0.5309519833988614
74,74,74,74,74,74,74,74,74,74,74,74,74,1-8074,20,9,1-8074,145,26,0,53,76.65281921625137,0.5286401325258715
46,46,46,46,46,46,46,46,46,46,46,46,46,1-2282,13,12,1-2282,219,85,0,32,115.58283424377441,0.5277754988300202
236,236,236,236,236,236,236,236,236,236,236,236,236,1-9794,20,16,1-9794,46,6,0,19,24.15855783224106,0.5251860398313274
43,43,43,43,43,43,43,43,43,43,43,43,43,MLG14,12,10,MLG14,232,57,0,67,121.03280919790268,0.5216931430944081
132,132,132,132,132,132,132,132,132,132,132,132,132,MLG55,20,9,MLG55,92,14,0,35,47.449974954128265,0.5157605973274811
272,272,272,272,272,272,272,272,272,272,272,272,272,1-19229,15,14,1-19229,38,7,0,13,19.424276411533356,0.511165168724562
166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,12,10,MLG58,71,18,0,19,36.15855783224106,0.5092754624259304
34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,8,5,MLG51,248,39,0,91,125.96993488073349,0.5079432858094093
215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,15,14,MLG40,51,17,0,9,25.601422131061554,0.5019886692365011
129,129,129,129,129,129,129,129,129,129,129,129,129,1-4531,14,13,1-4531,94,13,0,35,46.449974954128265,0.4941486697247688
137,137,137,137,137,137,137,137,137,137,137,137,137,1-6611,5,2,1-6611,89,21,0,24,43.93712568283081,0.4936755694700091
468,468,468,468,468,468,468,468,468,468,468,468,468,1-9946,16,11,1-9946,12,2,0,4,5.822854280471802,0.48523785670598346
552,552,552,552,552,552,552,552,552,552,552,552,552,1-19568,4,17,1-19568,2,0,0,1,0.9557135701179504,0.4778567850589752
553,553,553,553,553,553,553,553,553,553,553,553,553,1-4847,1,15,1-4847,2,0,0,1,0.9557135701179504,0.4778567850589752
545,545,545,545,545,545,545,545,545,545,545,545,545,1-4926,15,22,1-4926,4,0,0,2,1.9114271402359009,0.4778567850589752
139,139,139,139,139,139,139,139,139,139,139,139,139,MLG11,11,11,MLG11,87,4,0,39,41.27282923460007,0.47440033602988585
195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,21,8,1-9379,58,17,0,11,27.512849271297455,0.4743594701947837
121,121,121,121,121,121,121,121,121,121,121,121,121,1-9333,20,9,1-9333,102,29,0,20,48.11427140235901,0.47170854316038247
8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,11,11,1-10468,549,81,0,186,258.7627240419388,0.47133465217110887
55,55,55,55,55,55,55,55,55,55,55,55,55,1-1462,14,13,1-1462,192,13,0,81,90.41279917955399,0.47089999572684366
130,130,130,130,130,130,130,130,130,130,130,130,130,1-3139,14,13,1-3139,93,9,0,36,43.405688524246216,0.46672783359404535
15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,17,7,1-1580,400,39,0,152,184.26846265792847,0.46067115664482117
76,76,76,76,76,76,76,76,76,76,76,76,76,1-2335,20,9,1-2335,145,10,0,59,66.38710063695908,0.45784207335833843
75,75,75,75,75,75,75,75,75,75,75,75,75,1-2545,4,17,1-2545,145,29,0,39,66.27282923460007,0.45705399472137975
332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,2,20,P-16616,28,8,0,5,12.778567850589752,0.4563774232353483
228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,4,17,MLG60,47,6,0,16,21.291417121887207,0.45300887493377034
203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,11,11,1-9938,55,13,0,12,24.468562841415405,0.4448829607530074
68,68,68,68,68,68,68,68,68,68,68,68,68,1-1015,8,5,1-1015,155,21,0,50,68.78567850589752,0.4437785710057905
20,20,20,20,20,20,20,20,20,20,20,20,20,1-8067,11,11,1-8067,322,31,0,116,141.86277413368225,0.4405676215331747
386,386,386,386,386,386,386,386,386,386,386,386,386,1-4855,16,6,1-4855,22,2,0,8,9.645708560943604,0.43844129822470923
58,58,58,58,58,58,58,58,58,58,58,58,58,MLG49,20,9,MLG49,185,22,0,61,80.29852777719498,0.4340460960929458
238,238,238,238,238,238,238,238,238,238,238,238,238,1-4390,14,13,1-4390,45,9,0,11,19.512849271297455,0.433618872695499
65,65,65,65,65,65,65,65,65,65,65,65,65,1-4319,11,11,1-4319,163,20,0,53,70.65281921625137,0.433452878627309
227,227,227,227,227,227,227,227,227,227,227,227,227,1-1957,16,6,1-1957,47,6,0,15,20.335703551769257,0.432674543654665
