Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,6,MLG45,70,25,1,13,1037.5594996213913,14.822278566019875
4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,6,1-6240,698,79,1,104,1179.4759969711304,1.6897936919357168
423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,13,18,1-7122,197,77,0,208,277.95199394226074,1.4109238271180748
385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,19,16,1-6974,207,21,0,204,218.0875325202942,1.0535629590352376
130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,19,18,1-1833,124,9,0,86,92.08592057228088,0.7426283917119426
399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,9,MLG60,47,25,0,10,34.66115355491638,0.7374713522322635
131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,18,7,1-9283,235,95,0,72,164.56030559539795,0.7002566195548849
166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,17,MLG40,51,17,0,18,34.39007639884949,0.6743152235068527
463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,6,1-1989,46,26,0,5,30.83057677745819,0.6702299299447433
124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,20,6,1-8427,189,45,0,84,126.15368986129761,0.6674798405359662
387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,20,6,1-10539,63,9,0,34,41.8479220867157,0.6642527315351698
346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,14,17,MLG32,52,9,0,25,33.152883887290955,0.6375554593709799
422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,17,13,1-6878,167,70,0,35,103.81403744220734,0.6216409427677086
309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,9,15,1-3516,156,25,0,74,96.49253630638123,0.6185418993998797
57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,10,20,1-1224,151,4,0,91,91.91649734973907,0.6087185254949607
139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,12,8,1-7863,351,52,0,167,213.34126436710358,0.6078098699917481
413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,16,11,1-8314,36,2,0,20,21.322307109832764,0.5922863086064657
437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,6,12,1-6980,128,28,0,49,75.33965241909027,0.5885910345241427
526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,11,10,1-5002,45,11,0,16,26.45784568786621,0.5879521263970269
234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,11,10,MLG29,164,56,0,39,93.67849886417389,0.5712103589278895
483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,20,6,1-9491,80,25,0,21,45.2884224653244,0.566105280816555
272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,12,8,1-1570,142,50,0,27,76.08511459827423,0.5358106661850298
128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,13,16,1-19286,40,10,0,11,20.62726891040802,0.5156817227602005
302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,13,16,MLG51,248,53,0,76,126.4247670173645,0.5097772863603407
412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,14,20,1-6858,23,2,0,10,11.661153554916382,0.5070066763007123
442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,6,20,MLG11,87,16,0,29,44.01734530925751,0.5059464978075575
342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,7,19,MLG65,201,99,0,2,100.93223071098328,0.5021504015471805
384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,12,8,1-9270,128,28,0,37,63.74626815319061,0.49801771994680166
263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,14,17,1-6927,179,60,0,30,88.98346066474915,0.49711430538966
172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,1,14,1-8573,184,76,0,16,91.45784568786621,0.4970535091731859
140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,4,2,1-2294,75,37,0,0,37.0,0.49333333333333335
251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,6,12,1-7268,70,15,0,20,34.322307109832764,0.4903186729976109
161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,14,17,MLG41,66,12,0,21,32.2884224653244,0.4892185222018849
268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,17,MLG44,59,15,0,14,28.525614976882935,0.4834849996081853
561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,6,12,1-9455,2,0,0,1,0.9661153554916382,0.4830576777458191
15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,10,20,1-8093,4,0,0,2,1.9322307109832764,0.4830576777458191
149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,13,16,MLG58,71,13,0,22,34.25453782081604,0.4824582791664231
126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,16,11,1-8488,23,11,0,0,11.0,0.4782608695652174
123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,1,14,MLG55,92,35,0,9,43.695038199424744,0.4749460673850516
283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,19,18,1-3535,315,47,0,106,149.40822768211365,0.4743118339114719
259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,18,7,1-3596,223,48,0,59,105.00080597400665,0.4708556321704334
552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,7,19,MLG46,17,8,0,0,8.0,0.47058823529411764
