Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,2,22,1-0129,142,0,1,31,1023.6841385364532,7.209043229129953
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,2,22,1-0303,212,0,1,72,1055.008321762085,4.976454347934363
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,19,14,MLG51,248,79,1,8,1085.1120357513428,4.375451757061866
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,19,14,MLG54,595,56,1,15,1067.4600670337677,1.7940505328298617
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,17,10,MLG48,159,17,0,107,98.7484781742096,0.6210596111585509
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,14,5,1-3083,78,11,0,47,46.908210039138794,0.6013873081940871
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,11,6,1-7024,498,128,0,223,298.3729965686798,0.5991425633909233
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,10,3,1-9963,116,29,0,47,64.9082100391388,0.559553534820162
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,16,9,1-0292,99,25,0,38,54.032169818878174,0.5457794931199815
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,10,3,1-9270,128,37,0,42,69.08818769454956,0.5397514663636684
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,1,9,MLG59,71,12,0,34,37.97615194320679,0.5348753794817858
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,19,14,1-2423,79,17,0,33,42.21214747428894,0.5343309806872018
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,3,17,MLG13,140,15,0,77,73.8283441066742,0.5273453150476728
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,10,3,1-1570,142,42,0,43,74.85219216346741,0.5271281138272352
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,7,11,1-7682,141,38,0,47,73.9082100391388,0.5241717024052397
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,14,5,1-11350,100,30,0,29,52.156129598617554,0.5215612959861755
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,13,4,MLG29,164,51,0,44,84.61619663238525,0.5159524184901539
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,15,2,1-18558,307,104,0,62,151.3682770729065,0.4930562771104446
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,20,8,MLG62,525,55,0,257,251.3491485118866,0.478760282879784
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,12,14,1-1015,155,63,0,13,72.932058095932,0.4705294070705291
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,21,13,MLG69,576,148,0,154,265.6566882133484,0.4612095281481743
