Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,MLG40,3,MLG40,3,51,11,1,8,1016.9288907051086,19.939782170688403
168,168,168,168,168,MLG45,7,MLG45,5,70,17,1,7,1022.1877793669701,14.602682562385287
9,9,9,9,9,1-3523,3,1-3523,3,543,86,1,137,1187.5322533249855,2.1869838919428832
8,8,8,8,8,1-10468,7,1-10468,5,549,60,1,108,1140.0400245189667,2.0765756366465697
66,66,66,66,66,MLG48,8,MLG48,6,159,12,0,135,112.05003064870834,0.7047171738912474
147,147,147,147,147,1-2423,17,1-2423,12,79,34,0,22,50.30444943904877,0.6367651827727692
277,277,277,277,277,1-10060,8,1-10060,20,36,8,0,16,19.857781410217285,0.5516050391727023
23,23,23,23,23,1-7866,3,1-7866,3,318,79,0,122,169.4155832529068,0.5327534064556818
267,267,267,267,267,1-5413,16,1-5413,16,39,10,0,14,20.375558733940125,0.5224502239471827
71,71,71,71,71,1-4417,18,1-4417,18,151,29,0,64,76.43112564086914,0.5061663949726433
212,212,212,212,212,MLG32,5,MLG32,19,52,15,0,15,26.116670072078705,0.5022436552322828
74,74,74,74,74,1-8074,11,1-8074,10,145,33,0,53,72.27890092134476,0.4984751787678949
81,81,81,81,81,1-7682,12,1-7682,11,141,39,0,41,69.3855648636818,0.4920962047069631
62,62,62,62,62,1-6878,18,1-6878,18,167,18,0,86,81.73557507991791,0.4894345813168737
31,31,31,31,31,1-9156,11,1-9156,10,268,56,0,101,130.8522451519966,0.4882546460895396
256,256,256,256,256,1-0296,3,1-0296,3,41,8,0,16,19.857781410217285,0.48433613195651914
394,394,394,394,394,1-9697,3,1-9697,20,20,3,0,9,9.670002043247223,0.48350010216236117
54,54,54,54,54,1-1350,12,1-1350,11,195,74,0,26,93.26889479160309,0.4783020245723235
203,203,203,203,203,1-9938,8,1-9938,6,55,18,0,11,26.152224719524384,0.47549499490044334
386,386,386,386,386,1-4855,12,1-4855,11,22,6,0,6,10.446668028831482,0.4748485467650674
22,22,22,22,22,MLG50,15,MLG50,15,319,43,0,144,149.72003269195557,0.46934179527258796
121,121,121,121,121,1-9333,4,1-9333,20,102,9,0,52,47.53778958320618,0.4660567606196684
67,67,67,67,67,1-3516,20,1-3516,8,156,17,0,74,71.84223902225494,0.460527173219583
