,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-6974,4,21,1-6974,207,0,0,217,174.00384736061096,0.8405982964280723
1,1-7122,2,23,1-7122,197,12,0,185,160.34429383277893,0.8139304255471012
2,MLG62,9,14,MLG62,525,22,0,455,386.8467767238617,0.7368510032835461
3,1-3206,13,6,1-3206,45,14,0,22,31.64094305038452,0.7031320677863226
4,MLG54,18,12,MLG54,595,41,0,408,368.1593074798584,0.6187551386216108
5,MLG59,21,11,MLG59,71,18,0,30,42.05583143234253,0.5923356539766553
6,1-7682,15,5,1-7682,141,49,0,41,81.87630295753479,0.5806829996988283
7,MLG38,16,8,MLG38,77,31,0,15,43.02791571617127,0.5588041002100165
8,1-3083,13,6,1-3083,78,32,0,13,42.42419362068176,0.5438999182138687
9,1-3447,11,10,1-3447,110,55,0,5,59.00930523872376,0.5364482294429432
10,1-1183,4,21,1-1183,45,0,0,30,24.05583143234253,0.534574031829834
11,1-10060,17,8,1-10060,36,6,0,16,18.829776763916016,0.5230493545532227
12,1-6098,8,15,1-6098,1327,254,0,540,687.0049657821655,0.5177128604236364
13,1-1258,6,7,1-1258,435,95,0,162,224.9014897346497,0.5170149189302291
14,1-6734,7,4,1-6734,44,12,0,13,22.424193620681763,0.5096407641064037
15,MLG40,12,13,MLG40,51,17,0,11,25.82047152519226,0.5062837553959266
16,1-9379,21,11,1-9379,58,10,0,24,29.244665145874023,0.5042183645840349
17,1-7441,7,4,1-7441,111,30,0,32,55.65955352783203,0.5014374191696579
18,1-3516,19,9,1-3516,156,34,0,53,76.4986355304718,0.4903758687850756
19,1-3141,6,7,1-3141,136,27,0,49,66.2911913394928,0.487435230437447
20,1-3139,11,10,1-3139,93,29,0,19,44.23535990715027,0.4756490312596803
21,MLG32,12,13,MLG32,52,18,0,8,24.414888381958008,0.4695170842684232
22,1-1608,11,10,1-1608,307,60,0,104,143.3935489654541,0.4670799640568537
23,1-3362,16,8,1-3362,117,25,0,36,53.86699771881104,0.4604016899043678
24,1-3534,19,9,1-3534,279,41,0,104,124.3935489654541,0.4458550142130971
25,MLG31,16,5,MLG31,33,8,0,8,14.414888381958008,0.4368147994532729
26,MLG13,3,19,MLG13,140,0,0,76,60.941439628601074,0.4352959973471505
27,1-6858,17,11,1-6858,23,6,0,5,10.009305238723757,0.4351871842923371
28,1-7004,19,9,1-7004,381,13,0,190,165.35359907150269,0.4339989476942327
29,1-6878,5,17,1-6878,167,5,0,81,69.95074486732483,0.418866735732484
30,1-9995,7,2,1-9995,24,10,0,0,10.0,0.4166666666666667
31,MLG58,14,16,MLG58,71,23,0,8,29.414888381958008,0.4142942025627888
32,1-1131,19,9,1-1131,138,34,0,28,56.45210933685303,0.4090732560641523
33,1-7024,7,4,1-7024,498,69,0,167,202.9107949733734,0.4074513955288623
34,1-5002,8,15,1-5002,45,7,0,14,18.22605466842652,0.4050234370761447
35,1-9963,6,7,1-9963,116,21,0,32,46.65955352783203,0.4022375304123451
36,1-9808,5,17,1-9808,74,8,0,27,29.65024828910828,0.4006790309338956
37,1-4494,12,11,1-4494,16,4,0,3,6.405583143234253,0.4003489464521408
38,1-0129,6,7,1-0129,142,27,0,37,56.668858766555786,0.3990764701870126
39,1-5043,6,7,1-5043,123,14,0,43,48.48002505302429,0.3941465451465389
40,MLG69,9,14,MLG69,576,141,0,102,222.7898268699646,0.3867878938714663
41,1-8544,4,2,1-8544,54,20,0,1,20.80186104774475,0.3852196490323102
42,MLG50,18,12,MLG50,319,28,0,118,122.61960363388062,0.3843874722065223
43,1-10785,7,4,1-10785,279,29,0,97,106.78052163124084,0.3827258839829421
44,1-4640,16,8,1-4640,87,18,0,19,33.23535990715027,0.3820156311166697
45,MLG45,8,15,MLG45,70,21,0,7,26.613027334213257,0.3801861047744751
46,1-7496,19,9,1-7496,246,32,0,76,92.94143962860107,0.3778107301975653
47,1-0205,3,19,1-0205,34,0,0,16,12.829776763916016,0.3773463754092945
48,1-3068,19,9,1-3068,180,23,0,55,67.1023576259613,0.372790875699785
49,1-0053,21,11,1-0053,142,20,0,41,52.87630295753479,0.3723683306868647
50,1-1350,20,2,1-1350,195,54,0,23,72.44280409812927,0.371501559477586
51,MLG49,10,3,MLG49,185,26,0,53,68.4986355304718,0.370262894759307
52,1-18709,8,16,1-18709,33,5,0,9,12.21674942970276,0.3702045281728108
53,1-5413,10,5,1-5413,39,8,0,8,14.414888381958008,0.3696125226143079
54,1-10451,1,24,1-10451,46,17,0,0,17.0,0.3695652173913043
55,1-4052,15,5,1-4052,13,4,0,1,4.801861047744751,0.3693739267495962
56,1-6611,19,9,1-6611,89,12,0,26,32.848387241363525,0.3690830027119497
57,1-18558,9,14,1-18558,307,72,0,51,112.8949134349823,0.3677358743810498
58,1-9270,6,7,1-9270,128,23,0,30,47.05583143234253,0.367623683065176
59,1-9277,3,19,1-9277,48,0,0,22,17.64094305038452,0.3675196468830108
60,1-1462,3,19,1-1462,192,0,0,88,70.56377220153809,0.3675196468830108
