Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,22,10,1-2545,145,79,0,25,82.94364185631275,0.5720251162504327
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,13,5,P-16616,28,15,0,5,15.78872837126255,0.5638831561165196
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,2,14,1-6647,62,29,0,19,31.99716781079769,0.5160833517870596
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,20,17,1-9379,58,29,0,4,29.63098269701004,0.5108790120174145
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,16,9,1-8042,52,24,0,15,26.36618511378765,0.5070420214189932
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,13,5,1-3509,35,17,0,4,17.63098269701004,0.5037423627717155
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,13,5,1-5981,28,13,0,6,13.94647404551506,0.498088358768395
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,2,14,MLG67,27,12,0,5,12.78872837126255,0.4736566063430574
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,1,20,1-7268,70,30,0,11,31.73520241677761,0.4533600345253944
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,22,10,1-9606,16,7,0,1,7.15774567425251,0.4473591046407819
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,20,17,MLG72,9,4,0,0,4.0,0.4444444444444444
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,12,7,1-6532,27,11,0,6,11.94647404551506,0.44246200168574296
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,2,14,1-5555,10,4,0,2,4.31549134850502,0.431549134850502
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,16,9,MLG55,92,37,0,8,38.26196539402008,0.4158909281958704
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,5,15,1-5531,8,3,0,2,3.31549134850502,0.4144364185631275
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,14,6,1-7744,37,13,0,13,15.050693765282631,0.4067755071698008
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,12,7,1-9452,16,6,0,3,6.47323702275753,0.40457731392234564
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,19,4,1-9237,38,15,0,2,15.31549134850502,0.40303924601329
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,5,15,1-18377,14,5,0,4,5.63098269701004,0.40221304978643146
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,11,11,1-6858,23,7,0,14,9.208439439535141,0.4003669321537018
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,5,15,1-3216,5,2,0,0,2.0,0.4
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,12,7,1-9836,5,2,0,0,2.0,0.4
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,14,6,1-1570,142,47,0,47,54.41404668986797,0.3831975119004787
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,12,7,1-7845,36,13,0,4,13.63098269701004,0.3786384082502789
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,21,2,1-18615,22,8,0,2,8.31549134850502,0.3779768794775009
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,20,17,1-4682,16,6,0,0,6.0,0.375
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,12,7,MLG43,14,5,0,1,5.15774567425251,0.36841040530375074
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,16,9,1-4842,6,2,0,1,2.15774567425251,0.359624279042085
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,2,14,MLG60,47,15,0,12,16.89294809103012,0.359424427468726
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,5,15,1-0278,79,27,0,7,28.10421971976757,0.3557496167059186
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,20,17,1-5980,29,10,0,2,10.31549134850502,0.35570659822431105
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,19,4,MLG78,80,26,0,14,28.20843943953514,0.35260549299418925
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,5,15,1-5355,53,17,0,10,18.5774567425251,0.3505180517457566
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,12,7,MLG31,33,11,0,2,11.31549134850502,0.34289367722742486
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,19,4,MLG42,14,4,0,5,4.78872837126255,0.3420520265187536
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,4,16,1-2423,79,25,0,11,26.73520241677761,0.3384202837566786
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,20,17,1-1769,89,28,0,13,30.05069376528263,0.33764824455373743
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,14,6,1-6561,65,20,0,12,21.89294809103012,0.336814586015848
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,9,1,1-10762,6,2,0,0,2.0,0.3333333333333333
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,17,21,1-9838,3,1,0,0,1.0,0.3333333333333333
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,5,15,MLG12,146,38,0,66,48.411214500665665,0.3315836609634635
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,11,11,1-9576,10,3,0,2,3.31549134850502,0.331549134850502
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,19,4,MLG32,52,12,0,33,17.205607250332832,0.33087706250640064
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,12,7,MLG14,232,70,0,42,76.62531831860542,0.3302815444767475
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,14,6,1-9270,128,36,0,36,41.67884427309036,0.32561597088351846
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,13,5,1-9752,22,6,0,7,7.1042197197675705,0.3229190781712532
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,7,8,1-7839,24,6,0,11,7.735202416777611,0.3223001006990671
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,18,13,1-0055,18,5,0,5,5.78872837126255,0.32159602062569725
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,19,4,1-9516,76,22,0,15,24.36618511378765,0.320607698865627
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,4,16,1-20578,19,5,0,6,5.94647404551506,0.3129723181850032
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,19,4,MLG39,23,6,0,7,7.1042197197675705,0.3088791182507639
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,14,6,1-9447,7,2,0,1,2.15774567425251,0.3082493820360729
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,18,13,1-8285,72,21,0,7,22.10421971976757,0.3070030516634385
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,13,5,1-0296,41,11,0,10,12.5774567425251,0.3067672376225634
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,11,11,1-8124,18,5,0,3,5.47323702275753,0.30406872348652947
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,16,9,1-8450,52,15,0,5,15.78872837126255,0.30362939175504905
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,21,2,1-5425,17,5,0,1,5.15774567425251,0.3033968043677947
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,18,13,1-3106,34,10,0,2,10.31549134850502,0.3033968043677947
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,12,7,1-3312,36,10,0,5,10.78872837126255,0.2996868992017375
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,11,11,1-8627,25,7,0,3,7.47323702275753,0.2989294809103012
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,13,5,1-3596,223,57,0,59,66.3069947808981,0.2973407837708435
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,20,17,1-3447,110,32,0,4,32.63098269701004,0.29664529724554584
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,5,15,1-7536,17,5,0,0,5.0,0.29411764705882354
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,2,14,1-7866,318,68,0,160,93.23930788040161,0.29320537069308683
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,19,4,1-9610,49,13,0,8,14.26196539402008,0.29106051824530776
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,12,7,MLG50,319,79,0,87,92.72387365996838,0.29067045034472844
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,12,7,1-6927,179,46,0,38,51.99433562159538,0.29047114872399654
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,16,9,1-8532,4,1,0,1,1.15774567425251,0.2894364185631275
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,1,20,1-5803,15,4,0,2,4.31549134850502,0.287699423233668
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,16,9,1-9518,22,6,0,2,6.31549134850502,0.28706778856841003
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,19,4,1-19286,40,8,0,22,11.470404833555222,0.28676012083888053
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,18,13,1-1608,307,58,0,187,87.49844108521938,0.28501120874664293
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,20,17,1-7991,46,13,0,0,13.0,0.2826086956521739
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,5,15,1-9553,23,6,0,3,6.47323702275753,0.28144508794597956
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,14,6,1-5172,120,30,0,22,33.47040483355522,0.27892004027962686
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,17,21,1-10060,36,10,0,0,10.0,0.2777777777777778
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,18,13,1-3589,27,7,0,3,7.47323702275753,0.27678655639842703
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,11,11,1-5413,39,10,0,5,10.78872837126255,0.27663406080160385
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,13,5,MLG48,159,43,0,6,43.94647404551506,0.27639291852525194
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,7,8,1-7481,33,8,0,7,9.10421971976757,0.27588544605356274
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,17,21,1-17758,40,11,0,0,11.0,0.275
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,5,15,MLG59,71,17,0,16,19.52393078804016,0.274984940676622
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,1,20,1-13247,29,7,0,6,7.94647404551506,0.27401634639707106
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,21,2,1-7004,381,103,0,8,104.26196539402008,0.273653452477743
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,14,6,1-2103,26,6,0,7,7.1042197197675705,0.2732392199910604
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,7,8,1-18004,12,2,0,8,3.2619653940200806,0.2718304495016734
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,8,3,1-9609,25,6,0,5,6.78872837126255,0.271549134850502
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,19,4,1-18994,28,6,0,10,7.577456742525101,0.27062345509018215
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,13,5,1-7182,22,5,0,6,5.94647404551506,0.2702942747961391
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,22,10,1-4355,49,11,0,14,13.208439439535141,0.26955998856194163
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,18,13,1-9283,235,60,0,21,63.31265915930271,0.2694155708906498
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,8,3,1-0053,142,35,0,20,38.1549134850502,0.2686965738383817
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,20,17,1-0272,111,25,0,30,29.732370227575302,0.26785919123941715
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,10,18,1-6228,48,10,0,18,12.839422136545181,0.2674879611780246
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,20,17,1-7152,109,28,0,5,28.78872837126255,0.26411677404828027
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,18,13,1-4855,22,5,0,5,5.78872837126255,0.26312401687557047
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,4,16,1-9578,42,9,0,13,11.050693765282631,0.2631117563162531
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,9,1,MLG52,125,32,0,4,32.63098269701004,0.26104786157608034
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,16,9,MLG33,20,5,0,1,5.15774567425251,0.2578872837126255
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,1,20,1-7204,26,3,0,23,6.628150507807732,0.25492886568491274
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,16,9,MLG57,629,138,0,138,159.7689030468464,0.2540046153367987
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,18,13,1-0003,17,4,0,2,4.31549134850502,0.2538524322650012
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,11,11,MLG64,245,50,0,74,61.673179894685745,0.25172726487626834
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,2,14,1-7024,498,87,0,238,124.5434704720974,0.2500872901046132
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,6,12,1-20047,20,5,0,0,5.0,0.25
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,15,22,1-4149,16,4,0,0,4.0,0.25
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,12,7,1-17657,8,2,0,0,2.0,0.25
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,17,21,1-1833,124,31,0,0,31.0,0.25
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,11,11,1-6611,89,19,0,20,22.1549134850502,0.2489316121915753
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,20,17,MLG38,77,18,0,7,19.10421971976757,0.24810674960737106
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,5,15,1-5036,14,3,0,3,3.47323702275753,0.24808835876839502
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,7,8,1-4929,10,2,0,3,2.47323702275753,0.247323702275753
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,11,11,MLG58,71,15,0,16,17.52393078804016,0.24681592659211496
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,7,8,1-9417,76,14,0,28,18.416878879070282,0.24232735367197739
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,16,9,1-2282,219,48,0,32,53.04786157608032,0.2422276784295905
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,2,14,1-20167,56,11,0,16,13.523930788040161,0.24149876407214574
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,2,14,1-8590,24,5,0,5,5.78872837126255,0.24119701546927294
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,6,12,1-9892,22,4,0,8,5.261965394020081,0.23918024518273093
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,4,16,MLG30,208,39,0,68,49.726705849170685,0.239070701197936
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,5,15,1-1770,35,8,0,2,8.31549134850502,0.23758546710014344
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,6,12,1-3104,16,3,0,5,3.7887283712625504,0.2367955232039094
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,13,5,1-3265,19,4,0,3,4.47323702275753,0.23543352751355423
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,19,4,MLG75,185,35,0,53,43.360520735383034,0.23438119316423262
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,13,5,1-4649,244,52,0,30,56.7323702275753,0.23250971404743975
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,5,15,1-8379,5,1,0,1,1.15774567425251,0.23154913485050202
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,20,17,1-3217,5,1,0,1,1.15774567425251,0.23154913485050202
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,4,16,1-7521,10,2,0,2,2.31549134850502,0.23154913485050202
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,4,16,1-4136,5,1,0,1,1.15774567425251,0.23154913485050202
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,13,5,1-11350,100,17,0,39,23.152081295847893,0.23152081295847893
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,5,15,MLG68,642,115,0,213,148.59982861578465,0.2314639075012222
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,8,3,1-5002,45,9,0,8,10.26196539402008,0.22804367542266846
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,21,2,1-9722,22,5,0,0,5.0,0.22727272727272727
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,2,14,1-9651,38,8,0,4,8.63098269701004,0.22713112360552737
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,12,7,1-7614,72,10,0,40,16.309826970100403,0.22652537458472782
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,1,20,1-1989,46,0,0,66,10.411214500665665,0.22633075001447098
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,9,1,1-11329,14,3,0,1,3.15774567425251,0.22555326244660787
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,6,12,1-8095,46,9,0,8,10.26196539402008,0.22308620421782785
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,20,17,1-0037,35,7,0,5,7.78872837126255,0.22253509632178714
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,6,12,MLG51,248,41,0,89,55.039365008473396,0.2219329234212637
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,7,8,1-9938,55,9,0,19,11.997167810797691,0.2181303238326853
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,4,16,1-6181,659,114,0,188,143.6561867594719,0.21799117869419105
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,19,4,1-1592,32,6,0,6,6.94647404551506,0.21707731392234564
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,22,10,1-5163,16,3,0,3,3.47323702275753,0.21707731392234564
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,7,8,1-8067,322,62,0,50,69.8872837126255,0.2170412537659177
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,20,17,1-8066,86,18,0,4,18.63098269701004,0.21663933368616325
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,7,8,1-9404,100,15,0,42,21.625318318605423,0.21625318318605424
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,6,12,1-1250,34,7,0,2,7.31549134850502,0.21516151025014765
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,4,16,1-6296,254,44,0,63,53.937977477908134,0.2123542420390084
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,6,12,1-1191,53,9,0,14,11.208439439535141,0.21147998942519133
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,15,22,1-1183,45,0,0,60,9.464740455150604,0.21032756567001343
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,20,17,1-5891,96,20,0,1,20.15774567425251,0.20997651744013032
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,21,2,1-8328,114,23,0,5,23.78872837126255,0.20867305588826798
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,16,9,1-8576,55,11,0,3,11.47323702275753,0.20860430950468237
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,7,8,1-10468,549,82,0,204,114.18011754751205,0.20797835618854654
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,14,6,1-0129,142,24,0,35,29.521098598837852,0.20789506055519613
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,2,14,1-0303,212,33,0,70,44.042197197675705,0.2077462131965835
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,2,14,1-5161,12,2,0,3,2.47323702275753,0.20610308522979418
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,17,21,1-1204,39,8,0,0,8.0,0.20512820512820512
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,20,17,1-1131,138,27,0,8,28.26196539402008,0.20479685068130493
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,17,21,1-5654,15,3,0,0,3.0,0.2
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,12,7,1-8566,5,1,0,0,1.0,0.2
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,16,9,1-4051,5,1,0,0,1.0,0.2
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,18,13,1-9115,16,3,0,1,3.15774567425251,0.19735910464078188
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,14,6,1-9963,116,18,0,31,22.890115901827812,0.1973285853605846
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,16,9,1-9902,30,4,0,12,5.892948091030121,0.19643160303433735
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,4,16,1-19447,15,2,0,6,2.9464740455150604,0.19643160303433735
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,5,15,1-7770,11,2,0,1,2.15774567425251,0.1961586976593191
