,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-6734,1,12,1-6734,44,20,0,11,20.26846248656512,0.4606468746946616
1,1-7019,14,18,1-7019,107,44,0,44,45.07384994626045,0.4212509340772005
2,MLG38,8,11,MLG38,77,31,0,14,31.3416795283556,0.4070347990695532
3,1-5775,15,4,1-5775,244,86,0,24,86.58573633432388,0.3548595751406717
4,1-9379,8,11,1-9379,58,20,0,11,20.26846248656512,0.349456249768364
5,MLG60,10,13,MLG60,47,14,0,11,14.268462486565111,0.3035843082247896
6,1-3596,8,11,1-3596,223,66,0,44,67.07384994626045,0.3007795961715715
7,1-6561,6,12,1-6561,65,19,0,22,19.536924973130223,0.3005680765096958
8,1-8659,13,10,1-8659,91,27,0,9,27.219651125371456,0.2991170453337523
9,1-0292,14,18,1-0292,99,28,0,38,28.92741586267948,0.2921961198250453
10,MLG56,9,17,MLG56,511,148,0,51,149.24468971043825,0.2920639720360827
11,1-3083,7,7,1-3083,78,22,0,9,22.219651125371456,0.2848673221201468
12,1-7005,20,8,1-7005,285,77,0,133,80.24595551937819,0.2815647562083445
13,1-7866,10,13,1-7866,318,87,0,65,88.58636923879385,0.2785734881723077
14,1-8820,16,14,1-8820,83,22,0,16,22.39049088954925,0.269764950476497
15,MLG57,7,7,MLG57,629,168,0,66,169.61077491939068,0.2696514704600806
16,1-19166,8,11,1-19166,45,12,0,4,12.097622722387314,0.2688360604974958
17,1-10785,6,12,1-10785,279,72,0,73,73.78161468356848,0.2644502318407472
18,1-6227,1,7,1-6227,52,13,0,21,13.512519292533398,0.2598561402410269
19,1-2545,16,14,1-2545,145,37,0,27,37.65895337611437,0.2597169198352715
20,1-2282,8,11,1-2282,219,56,0,29,56.707764737308025,0.2589395650105389
21,1-5929,8,11,1-5929,4,1,0,1,1.0244056805968285,0.2561014201492071
22,1-4926,17,6,1-4926,4,1,0,1,1.0244056805968285,0.2561014201492071
23,1-5531,1,9,1-5531,8,2,0,2,2.048811361193657,0.2561014201492071
24,1-4682,7,11,1-4682,16,4,0,4,4.097622722387314,0.2561014201492071
25,1-9733,5,5,1-9733,4,1,0,1,1.0244056805968285,0.2561014201492071
26,1-6538,1,9,1-6538,44,11,0,9,11.219651125371456,0.2549920710311694
27,1-1258,6,12,1-1258,435,106,0,190,110.6370793133974,0.254338113364132
28,1-6647,10,16,1-6647,62,15,0,31,15.756576098501682,0.254138324169382
29,MLG29,4,15,MLG29,164,40,0,52,41.26909539103508,0.2516408255550919
30,1-9606,4,15,1-9606,16,4,0,1,4.0244056805968285,0.2515253550373018
31,1-19286,15,4,1-19286,40,10,0,2,10.048811361193655,0.2512202840298414
32,1-9643,16,14,1-9643,8,2,0,0,2.0,0.25
33,1-2324,18,16,1-2324,25,6,0,2,6.048811361193657,0.2419524544477462
34,1-3639,1,9,1-3639,17,4,0,2,4.048811361193657,0.2381653741878621
35,MLG51,9,17,MLG51,248,58,0,39,58.95182154327631,0.2377089578357915
36,MLG62,8,11,MLG62,525,119,0,217,124.29603268951178,0.2367543479800224
37,1-1131,18,16,1-1131,138,32,0,25,32.61014201492071,0.2363053769197153
38,MLG45,7,7,MLG45,70,16,0,20,16.48811361193657,0.2355444801705224
39,1-2103,5,5,1-2103,26,6,0,5,6.122028402984142,0.2354626308840054
40,1-0358,5,5,1-0358,22,5,0,6,5.146434083580971,0.2339288219809532
41,1-0129,6,12,1-0129,142,32,0,39,32.95182154327631,0.2320550812906782
42,1-7182,9,17,1-7182,22,5,0,4,5.097622722387314,0.2317101237448779
43,MLG58,16,14,MLG58,71,16,0,16,16.390490889549255,0.2308519843598486
44,1-7024,10,13,1-7024,498,108,0,230,113.61330653727056,0.2281391697535553
45,1-1390,7,11,1-1390,98,22,0,14,22.3416795283556,0.2279763217179142
46,1-3564,18,16,1-3564,41,9,0,9,9.219651125371456,0.2248695396432062
47,1-8576,16,14,1-8576,55,12,0,10,12.244056805968285,0.2226192146539688
48,MLG59,5,5,MLG59,71,15,0,33,15.80538745969534,0.2226110909816245
49,MLG65,18,11,MLG65,201,42,0,100,44.440568059682846,0.2210973535307604
50,1-8488,1,12,1-8488,23,5,0,3,5.073217041790485,0.2205746539908906
51,1-4531,20,8,1-4531,94,20,0,21,20.5125192925334,0.2182182903460999
52,1-19547,11,20,1-19547,66,14,0,8,14.195245444774628,0.2150794764359792
