Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
427,1-9379,17,8,1-9379,58,39,0,8,46.729225635528564,0.8056763040608373
346,MLG32,11,3,MLG32,52,11,0,27,37.086136519908905,0.7131949330751712
166,MLG40,11,3,MLG40,51,8,0,26,33.119983315467834,0.6494114375581929
224,1-9227,7,7,1-9227,801,94,0,427,506.5474182963371,0.6323937806446156
128,1-19286,2,10,1-19286,40,19,0,6,24.796919226646423,0.6199229806661606
422,1-6878,9,5,1-6878,167,26,0,80,103.29225635528564,0.6185165051214709
234,MLG29,2,10,MLG29,164,32,0,67,96.73226469755173,0.5898308823021446
293,1-8066,9,3,1-8066,86,35,0,15,49.49229806661606,0.5754918379839077
314,1-3139,7,7,1-3139,93,13,0,41,52.61228138208389,0.5657234557213322
260,1-0129,23,9,1-0129,142,18,0,60,75.96919226646423,0.5349943117356636
398,1-0303,18,6,1-0303,212,79,0,33,110.88305574655533,0.5230332818233742
24,1-7140,9,5,1-7140,397,58,0,147,200.02452105283737,0.5038401034076508
394,1-2423,9,5,1-2423,79,30,0,10,39.661532044410706,0.5020447094229203
320,MLG13,7,7,MLG13,140,25,0,46,69.44304740428925,0.4960217671734946
285,1-18615,13,3,1-18615,22,5,0,6,10.796919226646423,0.4907690557566556
384,1-9270,23,9,1-9270,128,36,0,27,62.086136519908905,0.4850479415617883
268,MLG44,20,10,MLG44,59,15,0,14,28.526144862174988,0.4834939807148303
280,1-7608,1,24,1-7608,4,0,0,2,1.9323064088821411,0.4830766022205353
505,1-4747,18,6,1-4747,25,11,0,1,11.96615320444107,0.47864612817764285
407,1-8421,23,9,1-8421,109,27,0,26,52.119983315467834,0.4781649845455765
150,1-7005,7,7,1-7005,285,15,0,125,135.76915055513382,0.4763829844039783
562,1-0003,2,10,1-0003,17,6,0,2,7.932306408882141,0.4666062593460083
91,72-12171,4,12,72-12171,19,3,0,6,8.796919226646423,0.4629957487708644
342,MLG65,13,18,MLG65,201,8,0,88,93.02148199081421,0.4627934427403692
283,1-3535,6,15,1-3535,315,51,0,98,145.68301403522491,0.46248575884198384
245,1-6647,13,6,1-6647,62,19,0,10,28.661532044410706,0.4622827749098501
60,1-18202,17,8,1-18202,23,0,0,11,10.627685248851776,0.46207327168920764
341,1-0031,5,17,1-0031,13,4,0,2,5.932306408882141,0.45633126222170317
396,1-9963,23,9,1-9963,116,20,0,34,52.8492089509964,0.4555966288879
153,1-1350,4,12,1-1350,195,14,0,77,88.39379674196243,0.4533015217536535
30,1-8418,17,8,1-8418,46,16,0,5,20.830766022205353,0.45284273961315985
475,1-18234,9,5,1-18234,43,3,0,17,19.4246044754982,0.4517349878022837
331,MLG75,17,8,MLG75,185,60,0,23,82.22152370214462,0.4444406686602412
420,1-8172,6,15,1-8172,40,11,0,7,17.763072431087494,0.44407681077718736
189,1-9156,6,15,1-9156,268,41,0,80,118.29225635528564,0.44138901625106586
282,1-1608,4,12,1-1608,307,56,0,82,135.22456276416779,0.4404708884826312
241,1-19448,17,8,1-19448,45,14,0,6,19.796919226646423,0.4399315383699205
240,MLG33,13,18,MLG33,20,2,0,7,8.763072431087494,0.4381536215543747
385,1-6974,8,20,1-6974,207,20,0,73,90.52918392419815,0.4373390527739041
322,1-0296,11,4,1-0296,41,13,0,5,17.830766022205353,0.43489673224891107
230,1-3089,6,15,1-3089,16,5,0,2,6.932306408882141,0.4332691505551338
312,1-3108,11,3,1-3108,18,1,0,7,7.763072431087494,0.43128180172708297
363,1-10785,23,9,1-10785,279,39,0,84,120.15686917304993,0.4306697819822578
155,1-9447,10,2,1-9447,7,3,0,0,3.0,0.42857142857142855
307,1-5530,12,11,1-5530,7,3,0,0,3.0,0.42857142857142855
412,1-6858,5,17,1-6858,23,5,0,5,9.830766022205353,0.4274246096611023
259,1-3596,15,4,1-3596,223,73,0,23,95.22152370214462,0.4270023484401104
