Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,MLG44,21,20,MLG44,59,5,1,18,1018.6038572788239,17.2644721572682
168,168,168,168,168,168,168,168,168,MLG45,7,6,MLG45,70,14,1,6,1018.5346190929413,14.55049455847059
84,84,84,84,84,84,84,84,84,1-2382,21,20,1-2382,139,20,1,21,1035.8711668252945,7.45231055269996
6,6,6,6,6,6,6,6,6,MLG54,7,6,MLG54,595,53,1,34,1078.6961748600006,1.8129347476638666
40,40,40,40,40,40,40,40,40,1-7807,5,9,1-7807,239,45,0,123,137.95969140529633,0.5772372025326206
358,358,358,358,358,358,358,358,358,1-8627,5,9,1-8627,25,3,0,14,13.580777883529663,0.5432311153411865
49,49,49,49,49,49,49,49,49,1-6974,7,6,1-6974,207,70,0,52,109.30003213882446,0.5280194789315191
67,67,67,67,67,67,67,67,67,1-3516,5,9,1-3516,156,21,0,80,81.46158790588379,0.5221896660633576
165,165,165,165,165,165,165,165,165,MLG59,10,8,MLG59,71,27,0,12,36.06923818588257,0.5080174392377826
78,78,78,78,78,78,78,78,78,1-1570,18,17,1-1570,142,16,0,66,65.88081002235413,0.46394936635460654
55,55,55,55,55,55,55,55,55,1-1462,14,13,1-1462,192,14,0,99,88.82121503353119,0.4626104949663083
36,36,36,36,36,36,36,36,36,MLG64,13,12,MLG64,245,79,0,44,112.25387334823608,0.45817907489075954
75,75,75,75,75,75,75,75,75,1-2545,4,10,1-2545,145,40,0,34,65.69617486000061,0.4530770680000042
62,62,62,62,62,62,62,62,62,1-6878,10,7,1-6878,167,33,0,55,74.5673416852951,0.4465110280556593
91,91,91,91,91,91,91,91,91,1-9270,19,18,1-9270,128,24,0,42,55.74233365058899,0.4354869816452265
7,7,7,7,7,7,7,7,7,MLG69,3,11,MLG69,576,32,0,288,249.66171646118164,0.43344047996732926
425,425,425,425,425,425,425,425,425,1-0003,21,20,1-0003,17,2,0,7,7.2903889417648315,0.42884640833910775
156,156,156,156,156,156,156,156,156,1-2294,8,5,1-2294,75,19,0,17,31.848087430000305,0.4246411657333374
462,462,462,462,462,462,462,462,462,1-4052,19,5,1-4052,13,4,0,2,5.511539697647095,0.42396459212669957
195,195,195,195,195,195,195,195,195,1-9379,21,20,1-9379,58,10,0,19,24.3596271276474,0.41999357116633446
51,51,51,51,51,51,51,51,51,MLG65,3,11,MLG65,201,41,0,57,84.0788813829422,0.4183028924524488
111,111,111,111,111,111,111,111,111,1-0272,5,9,1-0272,111,29,0,22,45.62693667411804,0.411053483550613
129,129,129,129,129,129,129,129,129,1-4531,14,13,1-4531,94,12,0,35,38.45194470882416,0.4090632415832357
145,145,145,145,145,145,145,145,145,1-9491,18,17,1-9491,80,24,0,11,32.31346833705902,0.40391835421323774
299,299,299,299,299,299,299,299,299,MLG31,13,12,MLG31,33,8,0,7,13.290388941764832,0.4027390588413585
429,429,429,429,429,429,429,429,429,1-9452,21,20,1-9452,16,1,0,7,6.2903889417648315,0.39314930886030197
28,28,28,28,28,28,28,28,28,1-7005,14,13,1-7005,285,33,0,103,110.84429442882538,0.3889273488730715
270,270,270,270,270,270,270,270,270,1-9651,10,8,1-9651,38,11,0,5,14.778849244117737,0.38891708537151937
41,41,41,41,41,41,41,41,41,1-9283,3,11,1-9283,235,21,0,92,90.53082609176636,0.3852375578373036
176,176,176,176,176,176,176,176,176,1-6561,18,17,1-6561,65,6,0,25,24.894246220588684,0.38298840339367207
123,123,123,123,123,123,123,123,123,1-11350,3,11,1-11350,100,7,0,41,37.98656380176544,0.37986563801765444
228,228,228,228,228,228,228,228,228,MLG60,4,10,MLG60,47,10,0,10,17.557698488235474,0.3735680529411803
212,212,212,212,212,212,212,212,212,MLG32,21,20,MLG32,52,4,0,20,19.115396976470947,0.3676037880090567
138,138,138,138,138,138,138,138,138,1-4640,7,6,1-4640,87,19,0,17,31.848087430000305,0.36606997045977363
58,58,58,58,58,58,58,58,58,MLG49,20,19,MLG49,185,23,0,59,67.5904210805893,0.3653536274626448
85,85,85,85,85,85,85,85,85,1-1131,10,8,1-1131,138,31,0,25,49.894246220588684,0.3615525088448455
203,203,203,203,203,203,203,203,203,1-9938,11,2,1-9938,55,7,0,17,19.848087430000305,0.36087431690909644
512,512,512,512,512,512,512,512,512,1-5799,18,17,1-5799,7,1,0,2,2.5115396976470947,0.3587913853781564
45,45,45,45,45,45,45,45,45,1-3596,3,11,1-3596,223,33,0,62,79.85773062705994,0.35810641536798177
71,71,71,71,71,71,71,71,71,1-4417,9,7,1-4417,151,9,0,59,53.590421080589294,0.3549034508648298
263,263,263,263,263,263,263,263,263,1-6061,6,12,1-6061,40,11,0,4,14.02307939529419,0.3505769848823547
63,63,63,63,63,63,63,63,63,1-3052,14,13,1-3052,166,15,0,57,58.0788813829422,0.34987277941531447
371,371,371,371,371,371,371,371,371,1-6035,19,4,1-6035,23,2,0,8,8.046158790588379,0.3498329908951469
121,121,121,121,121,121,121,121,121,1-9333,20,8,1-9333,102,34,0,2,35.511539697647095,0.3481523499769323
48,48,48,48,48,48,48,48,48,MLG30,9,7,MLG30,208,33,0,52,72.30003213882446,0.347596308359733
79,79,79,79,79,79,79,79,79,1-0129,19,18,1-0129,142,22,0,36,49.207714557647705,0.3465332011101951
103,103,103,103,103,103,103,103,103,1-3362,5,9,1-3362,117,14,0,35,40.45194470882416,0.34574311716943723
81,81,81,81,81,81,81,81,81,1-7682,18,17,1-7682,141,23,0,34,48.69617486000061,0.34536294226950787
31,31,31,31,31,31,31,31,31,1-9156,15,14,1-9156,268,62,0,40,92.2307939529419,0.34414475355575336
480,480,480,480,480,480,480,480,480,1-5653,9,7,1-5653,11,0,0,5,3.778849244117737,0.3435317494652488
453,453,453,453,453,453,453,453,453,1-5036,9,7,1-5036,14,1,0,5,4.778849244117737,0.34134637457983835
331,331,331,331,331,331,331,331,331,1-5981,3,10,1-5981,28,5,0,6,9.534619092941284,0.3405221104621887
296,296,296,296,296,296,296,296,296,1-0205,14,13,1-0205,34,4,0,10,11.557698488235474,0.33993230847751393
161,161,161,161,161,161,161,161,161,1-8285,16,15,1-8285,72,10,0,19,24.3596271276474,0.33832815455065834
5,5,5,5,5,5,5,5,5,MLG57,16,15,MLG57,629,63,0,197,211.88666021823883,0.3368627348461667
473,473,473,473,473,473,473,473,473,1-5161,3,11,1-5161,12,1,0,4,4.0230793952941895,0.3352566162745158
98,98,98,98,98,98,98,98,98,1-5043,19,18,1-5043,123,17,0,32,41.184635162353516,0.33483443221425624
290,290,290,290,290,290,290,290,290,1-3509,9,7,1-3509,35,4,0,10,11.557698488235474,0.33021995680672783
406,406,406,406,406,406,406,406,406,1-3265,17,16,1-3265,19,4,0,3,6.267309546470642,0.32985839718266535
143,143,143,143,143,143,143,143,143,1-9286,16,15,1-9286,81,13,0,18,26.603857278823853,0.32844268245461544
46,46,46,46,46,46,46,46,46,1-2282,13,12,1-2282,219,55,0,22,71.62693667411804,0.32706363778136094
57,57,57,57,57,57,57,57,57,MLG75,4,10,MLG75,185,39,0,28,60.161555767059326,0.32519759874086124
221,221,221,221,221,221,221,221,221,1-4355,3,11,1-4355,49,6,0,13,15.825008034706116,0.3229593476470636
32,32,32,32,32,32,32,32,32,1-7874,14,13,1-7874,258,28,0,73,83.17119896411896,0.32236898823301924
332,332,332,332,332,332,332,332,332,P-16616,2,23,P-16616,28,9,0,0,9.0,0.32142857142857145
414,414,414,414,414,414,414,414,414,MLG06,3,11,MLG06,18,2,0,5,5.778849244117737,0.32104718022876316
238,238,238,238,238,238,238,238,238,1-4390,14,13,1-4390,45,9,0,7,14.290388941764832,0.31756419870588515
155,155,155,155,155,155,155,155,155,1-8157,1,22,1-8157,75,17,0,9,23.801928639411926,0.31735904852549235
272,272,272,272,272,272,272,272,272,1-19229,15,14,1-19229,38,6,0,8,12.046158790588379,0.31700417869969416
286,286,286,286,286,286,286,286,286,1-1770,19,18,1-1770,35,5,0,8,11.046158790588379,0.3156045368739537
89,89,89,89,89,89,89,89,89,1-9831,11,2,1-9831,132,5,0,48,41.27695274353027,0.31270418745098694
35,35,35,35,35,35,35,35,35,1-7496,5,9,1-7496,246,34,0,56,76.32311153411865,0.31025655095170185
227,227,227,227,227,227,227,227,227,1-1957,16,15,1-1957,47,4,0,14,14.580777883529663,0.3102293166708439
215,215,215,215,215,215,215,215,215,MLG40,15,14,MLG40,51,9,0,9,15.801928639411926,0.30984173802768483
106,106,106,106,106,106,106,106,106,1-9963,19,18,1-9963,116,11,0,33,35.94040501117706,0.3098310776825609
64,64,64,64,64,64,64,64,64,MLG29,6,4,MLG29,164,19,0,42,50.74233365058899,0.30940447347920114
381,381,381,381,381,381,381,381,381,1-9752,21,20,1-9752,22,3,0,5,6.778849244117737,0.30812951109626074
409,409,409,409,409,409,409,409,409,1-5744,9,7,1-5744,18,1,0,6,5.534619092941284,0.307478838496738
180,180,180,180,180,180,180,180,180,1-10539,15,14,1-10539,63,8,0,15,19.33654773235321,0.3069293290849716
233,233,233,233,233,233,233,233,233,1-3587,5,9,1-3587,46,2,0,16,14.092317581176758,0.30635473002558167
137,137,137,137,137,137,137,137,137,1-6611,5,9,1-6611,89,3,0,32,27.184635162353516,0.3054453389028485
102,102,102,102,102,102,102,102,102,1-17907,5,9,1-17907,119,6,0,40,36.230793952941895,0.30446045338606637
534,534,534,534,534,534,534,534,534,1-8379,21,20,1-8379,5,0,0,2,1.5115396976470947,0.3023079395294189
53,53,53,53,53,53,53,53,53,1-8341,14,13,1-8341,197,14,0,60,59.34619092941284,0.30124970014930375
217,217,217,217,217,217,217,217,217,1-9770,15,14,1-9770,50,9,0,8,15.046158790588379,0.3009231758117676
433,433,433,433,433,433,433,433,433,1-20641,5,9,1-20641,16,1,0,5,4.778849244117737,0.29867807775735855
269,269,269,269,269,269,269,269,269,1-8551,14,13,1-8551,38,3,0,11,11.313468337059021,0.2977228509752374
34,34,34,34,34,34,34,34,34,MLG51,8,5,MLG51,248,48,0,33,72.94040501117706,0.29411453633539136
311,311,311,311,311,311,311,311,311,1-8938,10,8,1-8938,30,5,0,5,8.778849244117737,0.2926283081372579
468,468,468,468,468,468,468,468,468,1-9946,16,15,1-9946,12,2,0,2,3.5115396976470947,0.2926283081372579
87,87,87,87,87,87,87,87,87,1-3141,19,18,1-3141,136,11,0,38,39.7192542552948,0.29205334011246176
29,29,29,29,29,29,29,29,29,1-3534,10,8,1-3534,279,50,0,41,80.98656380176544,0.29027442222855
124,124,124,124,124,124,124,124,124,1-0292,21,20,1-0292,99,3,0,34,28.69617486000061,0.2898603521212183
92,92,92,92,92,92,92,92,92,1-6980,13,12,1-6980,128,34,0,4,37.02307939529419,0.28924280777573586
80,80,80,80,80,80,80,80,80,1-0053,6,4,1-0053,142,15,0,34,40.69617486000061,0.28659278070422967
384,384,384,384,384,384,384,384,384,1-0358,16,15,1-0358,22,1,0,7,6.2903889417648315,0.2859267700802196
151,151,151,151,151,151,151,151,151,MLG38,21,20,MLG38,77,3,0,25,21.894246220588684,0.28434086000764525
153,153,153,153,153,153,153,153,153,1-9516,14,13,1-9516,76,4,0,23,21.38270652294159,0.2813514016176525
1,1,1,1,1,1,1,1,1,1-9227,14,13,1-9227,801,64,0,213,224.9789777994156,0.28087263145994457
412,412,412,412,412,412,412,412,412,1-0055,16,15,1-0055,18,2,0,4,5.0230793952941895,0.27905996640523273
326,326,326,326,326,326,326,326,326,1-0027,21,20,1-0027,29,2,0,8,8.046158790588379,0.27745375139959927
403,403,403,403,403,403,403,403,403,72-12171,19,18,72-12171,19,3,0,3,5.267309546470642,0.27722681823529693
86,86,86,86,86,86,86,86,86,1-8910,19,18,1-8910,137,15,0,30,37.67309546470642,0.2749860982825286
373,373,373,373,373,373,373,373,373,1-8488,21,20,1-8488,23,1,0,7,6.2903889417648315,0.27349517138107965
130,130,130,130,130,130,130,130,130,1-3139,14,13,1-3139,93,8,0,23,25.38270652294159,0.272932328203673
477,477,477,477,477,477,477,477,477,1-8222,9,7,1-8222,12,1,0,3,3.267309546470642,0.27227579553922016
260,260,260,260,260,260,260,260,260,1-4760,17,16,1-4760,40,4,0,9,10.801928639411926,0.27004821598529816
231,231,231,231,231,231,231,231,231,1-7991,1,22,1-7991,46,1,0,15,12.33654773235321,0.26818582026854804
183,183,183,183,183,183,183,183,183,1-19915,3,18,1-19915,62,6,0,14,16.580777883529663,0.26743190134725264
304,304,304,304,304,304,304,304,304,1-1592,5,9,1-1592,32,1,0,10,8.557698488235474,0.26742807775735855
108,108,108,108,108,108,108,108,108,1-8328,17,16,1-8328,114,25,0,7,30.29038894176483,0.26570516615583184
77,77,77,77,77,77,77,77,77,1-9674,11,2,1-9674,144,14,0,32,38.184635162353516,0.26517107751634383
265,265,265,265,265,265,265,265,265,1-1204,21,20,1-1204,39,2,0,11,10.313468337059021,0.26444790607843643
401,401,401,401,401,401,401,401,401,1-8100,5,9,1-8100,19,2,0,4,5.0230793952941895,0.26437259975232574
407,407,407,407,407,407,407,407,407,1-9549,10,8,1-9549,18,4,0,1,4.755769848823547,0.26420943604575264
54,54,54,54,54,54,54,54,54,1-1350,18,17,1-1350,195,40,0,15,51.33654773235321,0.2632643473454011
337,337,337,337,337,337,337,337,337,1-6532,21,20,1-6532,27,1,0,8,7.046158790588379,0.2609688440958659
334,334,334,334,334,334,334,334,334,1-18994,8,5,1-18994,28,5,0,3,7.267309546470642,0.25954676951680866
300,300,300,300,300,300,300,300,300,1-18709,6,4,1-18709,33,4,0,6,8.534619092941284,0.2586248209982207
