,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1390,17,15,1-1390,98,45,0,31,53.32836788892746,0.54416701927477
1,MLG41,1,10,MLG41,66,30,0,19,35.10448354482651,0.5318861143155531
2,1-0292,18,18,1-0292,99,45,0,16,49.29851245880127,0.4979647723111239
3,MLG55,1,10,MLG55,92,29,0,40,39.74628114700317,0.4320247950761214
4,MLG13,17,15,MLG13,140,51,0,17,55.56716948747635,0.3969083534819739
5,MLG65,5,5,MLG65,201,55,0,91,79.44778960943222,0.3952626348727971
6,MLG59,13,4,MLG59,71,23,0,16,27.29851245880127,0.3844860909690319
7,MLG45,12,7,MLG45,70,21,0,17,25.56716948747635,0.3652452783925192
8,1-9379,12,7,1-9379,58,13,0,26,19.985082745552063,0.3445703921646907
9,MLG48,10,20,MLG48,159,50,0,13,53.49254137277603,0.3364310778162014
10,1-6974,11,3,1-6974,207,19,0,187,69.23886436223984,0.334487267450434
11,1-9902,5,5,1-9902,30,7,0,11,9.955227315425873,0.3318409105141958
12,1-18371,11,3,1-18371,120,29,0,38,39.208967089653015,0.3267413924137751
13,1-0296,7,4,1-0296,41,9,0,16,13.29851245880127,0.3243539624097871
14,1-3516,3,2,1-3516,156,47,0,13,50.49254137277603,0.3236701370049745
15,1-9491,2,17,1-9491,80,21,0,18,25.835826516151428,0.3229478314518929
16,1-9270,14,12,1-9270,128,30,0,34,39.1343389749527,0.3057370232418179
17,1-4682,12,7,1-4682,16,3,0,7,4.880599200725555,0.3050374500453472
18,1-0303,1,10,1-0303,212,56,0,32,64.59702491760254,0.3047029477245402
19,1-3535,21,22,1-3535,315,87,0,33,95.86568194627762,0.3043354982421511
20,1-5197,20,1,1-5197,72,21,0,3,21.80597108602524,0.3028607095281283
21,1-9995,4,13,1-9995,24,7,0,1,7.268657028675079,0.3028607095281283
22,1-9963,14,12,1-9963,116,29,0,22,34.910454630851746,0.3009521950935495
23,P-16616,19,7,P-16616,28,6,0,9,8.417913258075714,0.3006397592169897
24,1-9606,1,10,1-9606,16,4,0,3,4.805971086025238,0.3003731928765774
25,1-3584,14,12,1-3584,26,7,0,3,7.805971086025238,0.3002296571548168
26,1-7521,18,6,1-7521,10,3,0,0,3.0,0.3
27,1-0037,14,12,1-0037,35,8,0,9,10.417913258075714,0.2976546645164489
28,1-4355,11,3,1-4355,49,10,0,17,14.567169487476349,0.297289173213803
29,1-1942,17,9,1-1942,34,9,0,4,10.074628114700316,0.2963125916088329
30,MLG58,1,10,MLG58,71,17,0,14,20.76119840145111,0.2924112450908607
31,1-9630,2,17,1-9630,33,8,0,6,9.611942172050476,0.2912709749106205
32,1-18613,2,17,1-18613,25,7,0,1,7.268657028675079,0.2907462811470032
