Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,18,1-9491,10,80,15,1,10,1024.8904395103455,12.811130493879318
93,93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,18,MLG52,10,125,11,1,8,1018.9123516082764,8.15129881286621
368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-6858,14,1-6858,21,23,15,0,13,27.857571363449097,1.2111987549325693
6,6,6,6,6,6,6,6,6,6,6,6,6,6,MLG54,6,MLG54,12,595,70,0,433,498.2560307979584,0.8374050937780813
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,3,1-9938,8,55,3,0,40,42.561758041381836,0.7738501462069425
10,10,10,10,10,10,10,10,10,10,10,10,10,10,MLG62,4,MLG62,9,525,31,0,370,396.946261882782,0.7560881178719657
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,5,1-5002,11,45,13,0,18,30.802791118621826,0.6845064693027072
17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-7004,9,1-7004,19,381,53,0,201,251.79783415794373,0.660886703826624
332,332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,12,P-16616,16,28,13,0,5,17.94521975517273,0.6409007055418832
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,10,1-1580,18,400,47,0,210,254.69922971725464,0.6367480742931366
28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-7005,7,1-7005,14,285,21,0,158,177.26894426345825,0.621996295661257
104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-9394,11,1-9394,17,117,14,0,59,72.35359311103821,0.6184067787268223
55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-1462,7,1-1462,14,192,18,0,99,115.91535115242004,0.6037257872521877
268,268,268,268,268,268,268,268,268,268,268,268,268,268,1-8493,3,1-8493,21,38,1,0,22,22.75896692276001,0.598920182177895
109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-7441,13,1-7441,13,111,15,0,47,61.48506569862366,0.5539195107984113
63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-3052,7,1-3052,14,166,12,0,80,91.12351608276367,0.5489368438720703
47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-0303,13,1-0303,15,212,33,0,83,115.09064793586731,0.5428804147918269
89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-9831,3,1-9831,8,132,4,0,68,71.25498867034912,0.5398105202299176
212,212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,21,MLG32,13,52,18,0,10,27.89043951034546,0.5363546059681819
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-6098,5,1-6098,11,1327,148,0,567,708.7879202365875,0.5341280484073757
4,4,4,4,4,4,4,4,4,4,4,4,4,4,MLG68,8,MLG68,5,642,36,0,302,334.69127321243286,0.5213259707358767
300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-18709,18,1-18709,10,33,5,0,12,16.86852741241455,0.5111674973458955
80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-0053,5,1-0053,11,142,13,0,58,70.36454916000366,0.4955249940845328
61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-6927,3,1-6927,8,179,8,0,81,88.11256003379822,0.4922489387363029
7,7,7,7,7,7,7,7,7,7,7,7,7,7,MLG69,9,MLG69,19,576,42,0,244,283.3267240524292,0.491886673702134
154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-9417,3,1-9417,8,76,3,0,34,36.62749433517456,0.48194071493650736
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,20,MLG31,6,33,6,0,10,15.890439510345459,0.48152847001046845
64,64,64,64,64,64,64,64,64,64,64,64,64,64,MLG29,5,MLG29,11,164,17,0,62,78.32072496414185,0.4775653961228161
126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-6693,5,1-6693,11,98,12,0,35,46.616538286209106,0.47567896210417454
281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-3312,3,1-3312,8,36,4,0,13,16.857571363449097,0.46826587120691937
94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-1005,5,1-1005,11,125,13,0,46,58.49602174758911,0.4679681739807129
208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-5355,14,1-5355,21,53,6,0,19,24.791835069656372,0.4677704730123844
57,57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,8,MLG75,5,185,44,0,43,86.52888989448547,0.46772372915938093
224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9277,7,1-9277,14,48,3,0,19,21.791835069656372,0.45399656395117444
91,91,91,91,91,91,91,91,91,91,91,91,91,91,1-9270,21,1-9270,13,128,44,0,14,57.84661531448364,0.45192668214440346
122,122,122,122,122,122,122,122,122,122,122,122,122,122,1-9404,3,1-9404,8,100,5,0,40,44.561758041381836,0.4456175804138184
228,228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,8,MLG60,5,47,12,0,9,20.901395559310913,0.4447105438151258
11,11,11,11,11,11,11,11,11,11,11,11,11,11,MLG56,15,MLG56,2,511,62,0,166,226.18129587173462,0.4426248451501656
217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9770,19,1-9770,20,50,11,0,11,21.879483461380005,0.4375896692276001
357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-9650,3,1-9650,8,25,2,0,9,10.901395559310913,0.4360558223724365
156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-2294,3,1-2294,8,75,3,0,30,32.67131853103638,0.4356175804138184
435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-4494,6,1-4494,12,16,4,0,3,6.967131853103638,0.43544574081897736
