Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,17,16,MLG57,629,55,0,267,171.9149094223976,0.2733146413710614
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,8,3,1-9227,801,56,0,371,218.4547992348671,0.27272758955663806
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,6,22,1-4640,87,16,0,17,23.444020450115204,0.2694714994266115
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,17,16,MLG51,248,59,0,17,66.4440204501152,0.26791943729885165
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,14,10,1-18558,307,48,0,78,82.15491735935211,0.26760559400440426
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,4,7,1-10060,36,7,0,6,9.627301335334778,0.2674250370926327
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,4,13,1-18709,33,4,0,11,8.816719114780426,0.26717330650849774
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,18,5,1-9498,64,14,0,7,17.065184891223907,0.26664351392537355
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,11,17,MLG15,105,1,0,60,27.27301335334778,0.2597429843175979
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,13,19,1-3516,156,23,0,40,40.515342235565186,0.25971373227926403
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,23,9,MLG31,33,5,0,8,8.503068447113037,0.2576687408216072
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,4,16,1-8532,4,1,0,0,1.0,0.25
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,18,5,1-9963,116,18,0,25,28.94708889722824,0.24954386980369173
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,5,21,MLG40,51,8,0,10,12.378835558891296,0.24272226586061366
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,15,5,1-7441,111,15,0,27,26.8228560090065,0.241647351432491
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,3,20,1-1131,138,24,0,21,33.19555467367172,0.24054749763530234
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,20,16,1-20167,56,13,0,1,13.43788355588913,0.23996220635516302
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,12,7,1-2400,49,10,0,4,11.751534223556519,0.23982722905217385
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,8,3,1-3139,93,4,0,41,21.953225791454315,0.23605619130596037
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,18,5,1-10785,279,26,0,91,65.8474035859108,0.23601219923265518
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,17,8,1-9496,39,3,0,14,9.130369782447815,0.23411204570379013
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,8,3,1-1942,34,4,0,9,7.940952003002167,0.2335574118530049
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,21,10,1-18994,28,3,0,8,6.503068447113037,0.23225244453975133
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,4,14,1-5981,28,6,0,1,6.43788355588913,0.22992441271032607
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,12,15,1-7807,239,36,0,43,54.828992903232574,0.22941001214741663
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,13,19,1-0272,111,24,0,3,25.31365066766739,0.22805090691592242
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,6,18,1-8503,16,1,0,6,3.627301335334778,0.22670633345842361
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,22,8,1-8820,83,9,0,22,18.633438229560852,0.22449925577784158
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,16,13,1-7866,318,16,0,126,71.17332804203033,0.22381549698751677
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,10,6,1-9497,150,17,0,37,33.2016915678978,0.22134461045265197
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,15,16,1-4052,13,2,0,2,2.8757671117782593,0.22121285475217378
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,15,15,1-9436,21,2,0,6,4.627301335334778,0.2203476826349894
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,16,13,1-3523,543,67,0,118,118.6702595949173,0.21854559778069485
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,21,4,1-7863,351,58,0,42,76.39110934734344,0.21763848816906964
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,18,5,1-3141,136,16,0,31,29.57439023256302,0.21745875171002219
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,8,3,1-4531,94,9,0,26,20.38497245311737,0.21686140907571672
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,19,11,1-1608,307,52,0,33,66.45015734434128,0.21645002392293575
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,17,16,1-4760,40,6,0,6,8.627301335334778,0.21568253338336946
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,10,24,1-4682,16,3,0,1,3.4378835558891296,0.2148677222430706
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,10,6,1-6098,1327,133,0,347,284.945593893528,0.21472915892503994
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,9,14,MLG50,319,45,0,53,68.20782846212387,0.21381764408189302
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,8,3,1-9277,48,1,0,21,10.195554673671722,0.21240738903482756
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,20,15,MLG12,146,5,0,59,30.83512979745865,0.21119951916067567
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,22,8,1-9417,76,8,0,18,15.881904006004333,0.20897242113163597
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,4,7,1-8627,25,3,0,5,5.189417779445648,0.20757671117782592
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,22,8,1-9650,25,3,0,5,5.189417779445648,0.20757671117782592
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,8,3,1-7005,285,4,0,124,58.297560930252075,0.2045528453693055
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,1,12,1-20578,19,3,0,2,3.8757671117782593,0.20398774272517153
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,17,20,1-9651,38,6,0,4,7.7515342235565186,0.20398774272517153
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,9,14,1-9946,12,2,0,1,2.4378835558891296,0.2031569629907608
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,13,19,1-3534,279,41,0,35,56.32592445611954,0.20188503389290158
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,8,3,1-9516,76,3,0,28,15.26073956489563,0.2007992048012583
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,8,3,MLG13,140,4,0,54,27.645712018013,0.1974693715572357
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,1,18,72-12171,19,2,0,4,3.7515342235565186,0.1974491696608694
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,12,15,1-18028,309,14,0,107,60.85354048013687,0.19693702420756268
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,13,19,1-2382,139,14,0,30,27.13650667667389,0.19522666673866107
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,19,12,1-0003,17,2,0,3,3.313650667667389,0.1949206275098464
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,22,8,1-9831,132,2,0,54,25.645712018013,0.1942856971061591
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,2,23,1-9379,58,9,0,5,11.189417779445648,0.19292099619733877
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,12,15,1-8328,114,14,0,18,21.881904006004333,0.19194652636845908
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,20,18,1-7024,498,72,0,53,95.20782846212387,0.19118037843799973
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,2,14,1-0055,18,3,0,1,3.4378835558891296,0.1909935308827294
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,3,20,1-3068,180,15,0,44,34.266876459121704,0.19037153588400946
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,10,6,1-6693,98,9,0,22,18.633438229560852,0.19013712479143727
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,8,3,1-3052,166,8,0,53,31.20782846212387,0.18799896663930044
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,22,8,1-1317,414,44,0,77,77.71703380346298,0.187722303873099
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,11,17,1-6692,71,5,0,19,13.319787561893463,0.18760264171680935
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,15,9,MLG33,20,2,0,4,3.7515342235565186,0.18757671117782593
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,19,11,1-9286,81,13,0,5,15.189417779445648,0.18752367628945243
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,6,24,1-2034,16,3,0,0,3.0,0.1875
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,4,17,1-19448,45,4,0,10,8.378835558891296,0.18619634575313992
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,22,8,1-10468,549,36,0,149,101.24464982748032,0.1844164842030607
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,12,15,1-7152,109,10,0,23,20.07132178544998,0.18414056683899066
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,19,11,1-9971,15,1,0,4,2.7515342235565186,0.1834356149037679
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,13,19,1-8267,133,13,0,26,24.38497245311737,0.18334565754223586
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,14,10,1-0296,41,4,0,8,7.503068447113037,0.1830016694417814
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,10,19,1-6061,40,6,0,3,7.313650667667389,0.1828412666916847
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,5,5,1-6035,23,2,0,5,4.189417779445648,0.18214859910633252
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,12,15,1-7182,22,4,0,0,4.0,0.18181818181818182
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,23,12,MLG14,232,29,0,30,42.13650667667389,0.18162287360635296
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,20,23,MLG67,27,4,0,2,4.875767111778259,0.18058396710289848
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,18,5,1-5043,123,13,0,21,22.195554673671722,0.18045166401359125
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,10,6,1-9609,25,1,0,8,4.503068447113037,0.1801227378845215
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,11,17,1-3564,41,3,0,10,7.378835558891296,0.1799715989973487
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,2,23,1-9861,8,1,0,1,1.4378835558891296,0.1797354444861412
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,14,10,1-3596,223,15,0,57,39.95936268568039,0.17918996720036048
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,5,21,1-7897,95,13,0,9,16.940952003002167,0.17832581055791755
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,7,1,1-6878,167,0,0,68,29.776081800460815,0.17829989102072344
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,11,17,1-9156,268,24,0,54,47.645712018013,0.17778250752989924
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,22,8,1-9674,144,8,0,40,25.515342235565186,0.17718987663586935
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,5,21,1-2335,145,20,0,13,25.692486226558685,0.17718956018316334
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,3,20,1-2596,35,4,0,5,6.189417779445648,0.17684050798416137
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,1,24,1-7066,23,1,0,7,4.0651848912239075,0.17674716918364816
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,20,18,1-0303,212,27,0,23,37.07132178544998,0.17486472540306594
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,19,11,1-9283,235,14,0,61,40.71089690923691,0.17323785918824217
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,5,21,1-9345,47,2,0,14,8.130369782447815,0.17298659111591094
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,14,10,MLG69,576,38,0,139,98.86581426858902,0.17164203866074482
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,5,22,1-6532,27,2,0,6,4.627301335334778,0.17138153093832512
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,5,22,MLG32,52,1,0,18,8.881904006004333,0.1708058462693141
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,22,8,1-6927,179,12,0,42,30.391109347343445,0.1697827337840416
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,5,21,MLG75,185,16,0,35,31.325924456119537,0.16932932138442994
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,2,9,1-5425,17,2,0,2,2.8757671117782593,0.16916277128107407
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,13,19,1-8678,17,2,0,2,2.8757671117782593,0.16916277128107407
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,9,14,1-3639,17,2,0,2,2.8757671117782593,0.16916277128107407
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,23,16,1-8488,23,3,0,2,3.8757671117782593,0.16851161355557648
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,6,22,1-8100,19,1,0,5,3.189417779445648,0.1678640936550341
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,10,6,1-1005,125,10,0,25,20.94708889722824,0.16757671117782594
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,5,21,1-1570,142,15,0,20,23.757671117782593,0.16730754308297602
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,13,19,1-7496,246,28,0,30,41.13650667667389,0.1672215718563979
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,16,13,MLG63,380,35,0,65,63.46243113279343,0.16700639771787743
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,8,3,1-8341,197,7,0,59,32.83512979745865,0.16667578577390177
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,3,20,1-3551,6,1,0,0,1.0,0.16666666666666666
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,4,7,1-4842,6,1,0,0,1.0,0.16666666666666666
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,9,14,1-5508,38,5,0,3,6.313650667667389,0.16614870178072075
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,18,5,1-1258,435,28,0,101,72.2262391448021,0.16603733136736112
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,3,20,1-8066,86,9,0,12,14.254602670669556,0.16575119384499484
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,23,12,1-8659,91,12,0,7,15.065184891223907,0.16555148232114184
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,3,20,1-3106,34,3,0,6,5.627301335334778,0.16550886280396404
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,9,14,MLG42,14,1,0,3,2.313650667667389,0.16526076197624207
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,2,12,1-11206,14,1,0,3,2.313650667667389,0.16526076197624207
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,2,23,MLG43,14,1,0,3,2.313650667667389,0.16526076197624207
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,5,21,1-11330,14,1,0,3,2.313650667667389,0.16526076197624207
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,4,19,1-3362,117,14,0,12,19.254602670669556,0.16456925359546629
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,4,19,1-5515,29,3,0,4,4.7515342235565186,0.16384600770884547
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,23,18,1-9338,29,3,0,4,4.7515342235565186,0.16384600770884547
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,2,23,MLG35,49,8,0,0,8.0,0.16326530612244897
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,17,4,1-8314,36,5,0,2,5.875767111778259,0.16321575310495165
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,6,22,1-7058,80,6,0,16,13.006136894226074,0.16257671117782593
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,22,8,1-17733,74,5,0,16,12.006136894226074,0.1622450931652172
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,5,14,1-5413,39,5,0,3,6.313650667667389,0.16188847865813819
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,3,20,1-17907,119,14,0,12,19.254602670669556,0.16180338378713913
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,14,4,1-9805,26,2,0,5,4.189417779445648,0.16113145305560186
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,6,22,1-3087,26,2,0,5,4.189417779445648,0.16113145305560186
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,9,14,MLG52,125,14,0,14,20.130369782447815,0.1610429582595825
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,18,5,1-0129,142,11,0,27,22.8228560090065,0.16072433809159506
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,22,8,1-7614,72,1,0,24,11.509205341339111,0.15985007418526542
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,23,12,1-7845,36,4,0,4,5.7515342235565186,0.15976483954323661
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,12,23,1-8551,38,3,0,7,6.0651848912239075,0.1596101287164186
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,23,12,1-1580,400,12,0,118,63.6702595949173,0.15917564898729325
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,21,11,1-4020,37,5,0,2,5.875767111778259,0.15880451653454755
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,5,21,1-19915,62,5,0,11,9.816719114780426,0.15833417927065202
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,17,16,MLG49,185,24,0,12,29.254602670669556,0.15813298740902462
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,11,17,1-18371,120,8,0,25,18.94708889722824,0.157892407476902
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,4,7,1-6858,23,1,0,6,3.627301335334778,0.15770875371020773
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,21,10,1-4700,31,4,0,2,4.875767111778259,0.1572828100573632
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,5,21,1-19286,40,1,0,12,6.254602670669556,0.1563650667667389
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,23,17,1-7467,64,3,0,16,10.006136894226074,0.1563458889722824
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,5,21,1-9055,12,1,0,2,1.8757671117782593,0.1563139259815216
