Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,191,191,191,MLG44,21,22,MLG44,59,5,1,8,1010.6999049186707,17.130506863028316
168,168,168,168,168,168,168,168,168,168,168,168,MLG45,7,15,MLG45,70,11,1,27,1030.2371791005135,14.717673987150192
84,84,84,84,84,84,84,84,84,84,84,84,1-2382,21,22,1-2382,139,20,1,12,1028.549857378006,7.399639261712273
6,6,6,6,6,6,6,6,6,6,6,6,MLG54,7,15,MLG54,595,25,1,93,1091.2613946795464,1.8340527641673048
40,40,40,40,40,40,40,40,40,40,40,40,1-7807,5,13,1-7807,239,73,0,103,146.38627582788467,0.61249487794094
323,323,323,323,323,323,323,323,323,323,323,323,1-13247,19,20,1-13247,29,1,0,21,15.962250411510468,0.5504224279831196
345,345,345,345,345,345,345,345,345,345,345,345,1-3584,19,20,1-3584,26,7,0,9,13.412393033504486,0.5158612705194033
49,49,49,49,49,49,49,49,49,49,49,49,1-6974,7,15,1-6974,207,62,0,58,103.32431066036224,0.4991512592288031
169,169,169,169,169,169,169,169,169,169,169,169,1-7268,16,4,1-7268,70,10,0,35,34.93708401918411,0.49910120027405874
145,145,145,145,145,145,145,145,145,145,145,145,1-9491,18,19,1-9491,80,21,0,26,39.52469098567963,0.4940586373209953
75,75,75,75,75,75,75,75,75,75,75,75,1-2545,4,12,1-2545,145,40,0,43,70.63698893785477,0.48715164784727427
78,78,78,78,78,78,78,78,78,78,78,78,1-1570,18,19,1-1570,142,7,0,83,66.13651353120804,0.46575009529019745
64,64,64,64,64,64,64,64,64,64,64,64,MLG29,6,14,MLG29,164,34,0,54,72.47435820102692,0.44191681829894464
29,29,29,29,29,29,29,29,29,29,29,29,1-3534,10,18,1-3534,279,65,0,81,122.71153730154037,0.4398262985718293
121,121,121,121,121,121,121,121,121,121,121,121,1-9333,20,21,1-9333,102,24,0,29,44.66215533018112,0.4378642679429522
143,143,143,143,143,143,143,143,143,143,143,143,1-9286,16,4,1-9286,81,13,0,31,35.087131559848785,0.4331744637018369
156,156,156,156,156,156,156,156,156,156,156,156,1-2294,8,16,1-2294,75,21,0,15,31.687321722507477,0.42249762296676635
228,228,228,228,228,228,228,228,228,228,228,228,MLG60,4,12,MLG60,47,10,0,13,19.262345492839813,0.40983713814552797
81,81,81,81,81,81,81,81,81,81,81,81,1-7682,18,19,1-7682,141,13,0,62,57.17426311969757,0.40549122779927355
263,263,263,263,263,263,263,263,263,263,263,263,1-6061,6,14,1-6061,40,14,0,3,16.137464344501495,0.4034366086125374
406,406,406,406,406,406,406,406,406,406,406,406,1-3265,17,3,1-3265,19,4,0,5,7.562440574169159,0.39802318811416626
176,176,176,176,176,176,176,176,176,176,176,176,1-6561,18,19,1-6561,65,3,0,32,25.799619674682617,0.39691722576434796
57,57,57,57,57,57,57,57,57,57,57,57,MLG75,4,12,MLG75,185,40,0,45,72.06196516752243,0.3895241360406618
108,108,108,108,108,108,108,108,108,108,108,108,1-8328,17,13,1-8328,114,32,0,16,43.39980983734131,0.3807000862924676
358,358,358,358,358,358,358,358,358,358,358,358,1-8627,5,13,1-8627,25,3,0,9,9.412393033504486,0.37649572134017945
125,125,125,125,125,125,125,125,125,125,125,125,1-1390,7,15,1-1390,98,19,0,25,36.812202870845795,0.3756347231718959
97,97,97,97,97,97,97,97,97,97,97,97,1-1833,2,2,1-1833,124,23,0,33,46.51210778951645,0.37509764346384233
256,256,256,256,256,256,256,256,256,256,256,256,1-0296,2,2,1-0296,41,6,0,13,15.262345492839813,0.37225232909365397
281,281,281,281,281,281,281,281,281,281,281,281,1-3312,11,8,1-3312,36,4,0,13,13.262345492839813,0.368398485912217
371,371,371,371,371,371,371,371,371,371,371,371,1-6035,19,20,1-6035,23,2,0,9,8.412393033504486,0.3657562188480211
260,260,260,260,260,260,260,260,260,260,260,260,1-4760,17,3,1-4760,40,6,0,12,14.549857378005981,0.36374643445014954
239,239,239,239,239,239,239,239,239,239,239,239,1-5002,6,14,1-5002,45,12,0,6,16.27492868900299,0.36166508197784425
331,331,331,331,331,331,331,331,331,331,331,331,1-5981,3,11,1-5981,28,3,0,10,10.124881148338318,0.3616028981549399
58,58,58,58,58,58,58,58,58,58,58,58,MLG49,20,21,MLG49,185,24,0,59,66.03679877519608,0.35695566905511394
