Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,3,MLG40,3,51,11,1,13,1016.2685000598431,19.92683333450673
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,5,MLG45,5,70,17,1,16,1023.4843077659607,14.621204396656582
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-3523,3,1-3523,3,543,92,1,150,1152.7903853058815,2.1230025512078847
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,5,1-10468,5,549,56,1,154,1118.4114622473717,2.0371793483558682
85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,12,1-1131,12,138,66,0,15,72.07903853058815,0.522311873410059
211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-8042,8,1-8042,19,52,13,0,23,22.321192413568497,0.4292537002609326
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,4,1-3447,4,110,38,0,21,46.51065394282341,0.42282412675294007
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,6,1-9938,6,55,18,0,11,22.457961589097977,0.40832657434723596
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,16,1-5413,16,39,10,0,14,15.673769295215607,0.40189152039014375
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,21,1-9379,9,58,22,0,0,22.0,0.3793103448275862
228,228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,2,MLG60,2,47,16,0,4,17.621076941490173,0.3749165306700037
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,5,MLG59,5,71,18,0,21,26.51065394282341,0.3733894921524424
67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-3516,20,1-3516,8,156,17,0,101,57.93219277262688,0.3713602100809415
34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,16,MLG51,16,248,70,0,44,87.8318463563919,0.35416067079190283
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,7,1-5002,7,45,7,0,22,15.915923178195953,0.3536871817376879
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,3,1-0296,3,41,5,0,23,14.321192413568497,0.34929737594069504
123,123,123,123,123,123,123,123,123,123,123,123,123,123,1-11350,2,1-11350,2,100,28,0,10,32.05269235372543,0.3205269235372543
146,146,146,146,146,146,146,146,146,146,146,146,146,146,MLG78,15,MLG78,15,80,17,0,21,25.51065394282341,0.3188831742852926
66,66,66,66,66,66,66,66,66,66,66,66,66,66,MLG48,6,MLG48,6,159,13,0,93,50.69003888964653,0.3188052760355128
22,22,22,22,22,22,22,22,22,22,22,22,22,22,MLG50,15,MLG50,15,319,43,0,144,101.35876989364624,0.31773909057569355
242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,13,1-3206,13,45,9,0,13,14.268500059843063,0.31707777910762364
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-3584,8,1-3584,17,26,7,0,3,8.21580770611763,0.3159926040814473
71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-4417,18,1-4417,18,151,21,0,64,46.93723106384277,0.3108425898267733
5,5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,16,MLG57,16,629,114,0,183,188.16427007317543,0.29914828310520736
308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-4700,16,1-4700,8,31,6,0,8,9.242153882980347,0.29813399622517245
61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-6927,8,1-6927,19,179,52,0,2,52.81053847074509,0.29503094117734685
206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-8544,7,1-8544,8,54,6,0,24,15.72646164894104,0.29123077127668595
441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-9997,7,1-9997,7,16,3,0,4,4.621076941490173,0.28881730884313583
80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-0053,7,1-0053,7,142,30,0,27,40.94226935505867,0.2883258405285822
189,189,189,189,189,189,189,189,189,189,189,189,189,189,MLG10,9,MLG10,20,60,12,0,13,17.268500059843063,0.28780833433071773
13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-1258,15,1-1258,15,435,97,0,69,124.96357724070549,0.28727259135794364
26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-18558,17,1-18558,17,307,77,0,27,87.94226935505867,0.2864569034366732
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,12,MLG58,12,71,14,0,15,20.07903853058815,0.2828033595857486
32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-7874,8,1-7874,19,258,61,0,29,72.75280782580376,0.2819876272317975
77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-9674,6,1-9674,6,144,34,0,16,40.48430776596069,0.2811410261525048
317,317,317,317,317,317,317,317,317,317,317,317,317,317,1-9504,8,1-9504,19,30,8,0,1,8.405269235372543,0.2801756411790848
121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-9333,9,1-9333,20,102,6,0,55,28.289807945489883,0.2773510582891165
278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-7845,9,1-7845,20,36,5,0,12,9.86323082447052,0.27397863401307
43,43,43,43,43,43,43,43,43,43,43,43,43,43,MLG14,2,MLG14,2,232,56,0,18,63.29484623670578,0.27282261308924904
