Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,2,MLG45,70,25,1,6,1028.8013517856598,14.69716216836657
4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,2,1-6240,698,79,1,19,1091.0376139879227,1.563091137518514
470,470,470,470,470,470,470,470,470,470,470,470,1-1204,2,3,1-1204,39,8,0,31,27.64031755924225,0.7087260912626218
474,474,474,474,474,474,474,474,474,474,474,474,1-8400,10,2,1-8400,33,20,0,0,20.0,0.6060606060606061
454,454,454,454,454,454,454,454,454,454,454,454,1-0272,9,6,1-0272,111,54,0,18,65.40405535697937,0.5892257239367511
166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,9,MLG40,51,21,0,14,29.869820833206177,0.5856827614354152
463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,2,1-1989,46,26,0,1,26.6335586309433,0.5789904050205065
123,123,123,123,123,123,123,123,123,123,123,123,MLG55,1,14,MLG55,92,23,0,42,49.60946249961853,0.5392332880393319
302,302,302,302,302,302,302,302,302,302,302,302,MLG51,13,7,MLG51,248,95,0,54,129.2121660709381,0.5210167986731375
268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,9,MLG44,59,22,0,12,29.60270357131958,0.501740738496942
353,353,353,353,353,353,353,353,353,353,353,353,MLG50,7,4,MLG50,319,120,0,59,157.3799592256546,0.49335410415565706
399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,15,MLG60,47,21,0,3,22.900675892829895,0.48724842325169987
282,282,282,282,282,282,282,282,282,282,282,282,1-1608,4,5,1-1608,307,108,0,62,147.2806351184845,0.47974148247063353
