Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
305,305,305,305,305,305,305,305,305,1-7866,19,16,1-7866,318,111,0,175,181.12571841478348,0.569577730864099
342,342,342,342,342,342,342,342,342,MLG65,16,17,MLG65,201,74,0,78,105.25603449344635,0.5236618631514743
349,349,349,349,349,349,349,349,349,1-3052,1,5,1-3052,166,52,0,80,84.05747127532959,0.5063703088875277
427,427,427,427,427,427,427,427,427,1-9379,2,12,1-9379,58,22,0,17,28.812212646007538,0.49676228700013
434,434,434,434,434,434,434,434,434,MLG59,8,13,MLG59,71,15,0,49,34.635201156139374,0.4878197345935123
463,463,463,463,463,463,463,463,463,1-1989,2,5,1-1989,46,20,0,6,22.40431034564972,0.48705022490542865
106,106,106,106,106,106,106,106,106,MLG69,7,6,MLG69,576,212,0,107,254.87686783075333,0.44249456220616895
483,483,483,483,483,483,483,483,483,1-9491,20,15,1-9491,80,32,0,8,35.20574712753296,0.440071839094162
149,149,149,149,149,149,149,149,149,MLG58,10,10,MLG58,71,28,0,6,30.40431034564972,0.42822972317816504
400,400,400,400,400,400,400,400,400,1-18709,4,7,1-18709,33,10,0,10,14.007183909416199,0.42446011846715753
331,331,331,331,331,331,331,331,331,MLG75,10,10,MLG75,185,66,0,17,72.81221264600754,0.39357952781625694
404,404,404,404,404,404,404,404,404,1-4682,2,17,1-4682,16,5,0,3,6.20215517282486,0.3876346983015537
166,166,166,166,166,166,166,166,166,MLG40,1,5,MLG40,51,13,0,16,19.411494255065918,0.38061753441305723
375,375,375,375,375,375,375,375,375,MLG14,16,17,MLG14,232,79,0,22,87.81580460071564,0.3785163991410157
234,234,234,234,234,234,234,234,234,MLG29,4,7,MLG29,164,42,0,49,61.635201156139374,0.3758243972935328
299,299,299,299,299,299,299,299,299,MLG54,12,4,MLG54,595,65,0,385,219.27658051252365,0.36853206808827504
174,174,174,174,174,174,174,174,174,MLG38,6,8,MLG38,77,21,0,18,28.212931036949158,0.36640170177856046
446,446,446,446,446,446,446,446,446,1-3534,13,14,1-3534,279,72,0,69,99.64956897497177,0.3571669138887877
562,562,562,562,562,562,562,562,562,1-0003,12,15,1-0003,17,4,0,5,6.003591954708099,0.35315246792400584
94,94,94,94,94,94,94,94,94,1-3083,19,16,1-3083,78,7,0,51,27.436637938022614,0.35175176843618733
345,345,345,345,345,345,345,345,345,1-1131,12,4,1-1131,138,22,0,65,48.04669541120529,0.3481644595014876
191,191,191,191,191,191,191,191,191,1-8328,19,16,1-8328,114,31,0,20,39.0143678188324,0.34223129665642454
322,322,322,322,322,322,322,322,322,1-0296,19,8,1-0296,41,13,0,2,13.80143678188324,0.3366204093142254
399,399,399,399,399,399,399,399,399,MLG60,16,17,MLG60,47,11,0,12,15.808620691299438,0.3363536317297753
131,131,131,131,131,131,131,131,131,1-9283,20,15,1-9283,235,74,0,12,78.80862069129944,0.33535583272893377
370,370,370,370,370,370,370,370,370,MLG62,7,6,MLG62,525,26,0,370,174.26580464839935,0.33193486599695116
485,485,485,485,485,485,485,485,485,1-5980,4,7,1-5980,29,8,0,4,9.60287356376648,0.3311335711643614
270,270,270,270,270,270,270,270,270,1-1390,16,17,1-1390,98,29,0,8,32.20574712753296,0.32863007272992817
430,430,430,430,430,430,430,430,430,1-3141,10,10,1-3141,136,38,0,16,44.41149425506592,0.32655510481666117
357,357,357,357,357,357,357,357,357,1-4760,19,16,1-4760,40,9,0,9,12.606465518474579,0.31516163796186447
340,340,340,340,340,340,340,340,340,1-3362,13,14,1-3362,117,26,0,27,36.81939655542374,0.31469569705490374
382,382,382,382,382,382,382,382,382,1-18558,7,6,1-18558,307,82,0,31,94.42227011919022,0.30756439778237854
316,316,316,316,316,316,316,316,316,1-7441,10,9,1-7441,111,4,0,75,34.05387932062149,0.30679170559118457
346,346,346,346,346,346,346,346,346,MLG32,1,5,MLG32,52,11,0,12,15.808620691299438,0.30401193637114304
176,176,176,176,176,176,176,176,176,1-8042,2,16,1-8042,52,13,0,7,15.805028736591339,0.3039428603190642
153,153,153,153,153,153,153,153,153,1-1350,20,15,1-1350,195,48,0,27,58.81939655542374,0.30163793105345504
406,406,406,406,406,406,406,406,406,1-17907,12,4,1-17907,119,27,0,21,35.41508620977402,0.29760576646868925
259,259,259,259,259,259,259,259,259,1-3596,7,6,1-3596,223,59,0,17,65.81221264600754,0.2951220298027244
114,114,114,114,114,114,114,114,114,1-7496,13,14,1-7496,246,50,0,56,72.44022989273071,0.29447247923874276
423,423,423,423,423,423,423,423,423,1-7122,20,15,1-7122,197,27,0,76,57.45459771156311,0.2916477041196097
388,388,388,388,388,388,388,388,388,MLG49,2,12,MLG49,185,43,0,27,53.81939655542374,0.29091565705634453
500,500,500,500,500,500,500,500,500,1-0292,9,18,1-0292,99,15,0,34,28.624425292015076,0.2891356090102533
398,398,398,398,398,398,398,398,398,1-0303,18,9,1-0303,212,19,0,102,59.87327587604523,0.28242111262285485
360,360,360,360,360,360,360,360,360,1-6611,13,14,1-6611,89,19,0,15,25.010775864124298,0.2810199535294865
433,433,433,433,433,433,433,433,433,1-5654,1,1,1-5654,15,3,0,3,4.20215517282486,0.280143678188324
412,412,412,412,412,412,412,412,412,1-6858,1,5,1-6858,23,6,0,1,6.40071839094162,0.27829210395398346
102,102,102,102,102,102,102,102,102,1-3564,19,13,1-3564,41,7,0,11,11.407902300357819,0.2782415195209224
389,389,389,389,389,389,389,389,389,1-0278,2,12,1-0278,79,19,0,7,21.80502873659134,0.27601302198216887
256,256,256,256,256,256,256,256,256,1-9277,3,11,1-9277,48,8,0,13,13.209339082241058,0.27519456421335536
533,533,533,533,533,533,533,533,533,1-7530,16,17,1-7530,25,6,0,2,6.80143678188324,0.2720574712753296
208,208,208,208,208,208,208,208,208,1-10468,15,3,1-10468,549,112,0,91,148.4653735756874,0.2704287314675545
414,414,414,414,414,414,414,414,414,1-8285,20,15,1-8285,72,14,0,13,19.20933908224106,0.26679637614223695
294,294,294,294,294,294,294,294,294,1-3509,9,18,1-3509,35,4,0,13,9.209339082241058,0.263123973778316
540,540,540,540,540,540,540,540,540,1-5413,1,5,1-5413,39,3,0,18,10.212931036949158,0.26187002658843994
124,124,124,124,124,124,124,124,124,1-8427,20,15,1-8427,189,44,0,12,48.80862069129944,0.2582466703243357
339,339,339,339,339,339,339,339,339,1-3523,19,16,1-3523,543,62,0,193,139.33864945173264,0.25660893085033637
140,140,140,140,140,140,140,140,140,1-2294,15,3,1-2294,75,4,0,38,19.227298855781555,0.25636398474375405
190,190,190,190,190,190,190,190,190,1-2382,13,14,1-2382,139,26,0,24,35.61724138259888,0.256239146637402
14,14,14,14,14,14,14,14,14,1-6098,4,7,1-6098,1327,242,0,240,338.17241382598877,0.254839799416721
283,283,283,283,283,283,283,283,283,1-3535,17,20,1-3535,315,57,0,57,79.84094828367233,0.2534633278846741
422,422,422,422,422,422,422,422,422,1-6878,9,18,1-6878,167,17,0,63,42.24525862932205,0.2529656205348626
547,547,547,547,547,547,547,547,547,MLG67,18,9,MLG67,27,2,0,12,6.8086206912994385,0.252171136714794
320,320,320,320,320,320,320,320,320,MLG13,1,5,MLG13,140,9,0,65,35.04669541120529,0.25033353865146635
466,466,466,466,466,466,466,466,466,1-5981,2,12,1-5981,28,5,0,5,7.003591954708099,0.25012828409671783
364,364,364,364,364,364,364,364,364,1-7682,12,4,1-7682,141,24,0,28,35.220114946365356,0.24978804926500253
251,251,251,251,251,251,251,251,251,1-7268,20,15,1-7268,70,13,0,11,17.40790230035782,0.24868431857654028
104,104,104,104,104,104,104,104,104,1-8267,13,14,1-8267,133,27,0,15,33.0107758641243,0.24820132228664885
539,539,539,539,539,539,539,539,539,1-9436,16,17,1-9436,21,4,0,3,5.20215517282486,0.24772167489642188
355,355,355,355,355,355,355,355,355,1-9498,7,8,1-9498,64,15,0,2,15.80143678188324,0.24689744971692562
447,447,447,447,447,447,447,447,447,1-7152,3,11,1-7152,109,10,0,42,26.830172419548035,0.2461483708215416
459,459,459,459,459,459,459,459,459,1-2545,19,16,1-2545,145,16,0,49,35.635201156139374,0.245760007973375
206,206,206,206,206,206,206,206,206,1-9752,12,18,1-9752,22,3,0,6,5.404310345649719,0.24565047025680542
443,443,443,443,443,443,443,443,443,1-3447,3,11,1-3447,110,19,0,20,27.014367818832397,0.24558516198938543
40,40,40,40,40,40,40,40,40,1-7722,7,6,1-7722,60,13,0,4,14.60287356376648,0.24338122606277465
279,279,279,279,279,279,279,279,279,MLG43,14,21,MLG43,14,1,0,6,3.4043103456497192,0.24316502468926565
381,381,381,381,381,381,381,381,381,1-2335,17,20,1-2335,145,20,0,38,35.227298855781555,0.24294688866056244
484,484,484,484,484,484,484,484,484,MLG31,16,8,MLG31,33,6,0,5,8.0035919547081,0.24253308953660907
311,311,311,311,311,311,311,311,311,1-20578,19,17,1-20578,19,3,0,4,4.6028735637664795,0.2422565033561305
87,87,87,87,87,87,87,87,87,MLG35,16,17,MLG35,49,11,0,2,11.80143678188324,0.24084564860986205
65,65,65,65,65,65,65,65,65,1-8659,2,2,1-8659,91,21,0,2,21.80143678188324,0.2395762283723433
292,292,292,292,292,292,292,292,292,1-9997,4,8,1-9997,16,1,0,7,3.805028736591339,0.2378142960369587
426,426,426,426,426,426,426,426,426,1-4355,2,15,1-4355,49,8,0,9,11.606465518474579,0.23686664323417508
81,81,81,81,81,81,81,81,81,1-7770,20,15,1-7770,11,1,0,4,2.6028735637664795,0.23662486943331631
11,11,11,11,11,11,11,11,11,1-9722,10,10,1-9722,22,4,0,3,5.20215517282486,0.23646159876476636
526,526,526,526,526,526,526,526,526,1-5002,4,7,1-5002,45,5,0,14,10.610057473182678,0.23577905495961507
243,243,243,243,243,243,243,243,243,1-1015,11,2,1-1015,155,36,0,1,36.40071839094162,0.23484334445768787
96,96,96,96,96,96,96,96,96,MLG37,1,5,MLG37,116,22,0,13,27.20933908224106,0.23456326795035395
141,141,141,141,141,141,141,141,141,MLG45,1,5,MLG45,70,10,0,16,16.411494255065918,0.2344499179295131
341,341,341,341,341,341,341,341,341,1-0031,14,21,1-0031,13,3,0,0,3.0,0.23076923076923078
217,217,217,217,217,217,217,217,217,1-9630,10,9,1-9630,33,0,0,19,7.613649427890778,0.23071664933002356
268,268,268,268,268,268,268,268,268,MLG44,6,8,MLG44,59,10,0,9,13.606465518474579,0.23061805963516235
309,309,309,309,309,309,309,309,309,1-3516,13,14,1-3516,156,27,0,22,35.81580460071564,0.22958849103022844
413,413,413,413,413,413,413,413,413,1-8314,1,5,1-8314,36,3,0,13,8.209339082241058,0.22803719672891828
129,129,129,129,129,129,129,129,129,1-2573,7,6,1-2573,37,6,0,6,8.40431034564972,0.22714352285539782
536,536,536,536,536,536,536,536,536,1-9971,8,6,1-9971,15,3,0,1,3.40071839094162,0.226714559396108
37,37,37,37,37,37,37,37,37,1-5508,3,11,1-5508,38,7,0,4,8.60287356376648,0.2263914095728021
30,30,30,30,30,30,30,30,30,1-8418,5,1,1-8418,46,8,0,6,10.40431034564972,0.22618065968803738
330,330,330,330,330,330,330,330,330,1-4531,3,11,1-4531,94,8,0,33,21.223706901073456,0.22578411596886655
557,557,557,557,557,557,557,557,557,1-9806,2,12,1-9806,8,1,0,2,1.8014367818832397,0.22517959773540497
523,523,523,523,523,523,523,523,523,1-9861,8,13,1-9861,8,1,0,2,1.8014367818832397,0.22517959773540497
329,329,329,329,329,329,329,329,329,1-1317,14,21,1-1317,414,80,0,33,93.22370690107346,0.22517803599293104
267,267,267,267,267,267,267,267,267,1-6181,9,18,1-6181,659,59,0,222,147.9594827890396,0.22452121819277635
164,164,164,164,164,164,164,164,164,1-9740,10,10,1-9740,34,6,0,4,7.6028735637664795,0.22361392834607294
517,517,517,517,517,517,517,517,517,1-18028,8,13,1-18028,309,47,0,55,69.0395115017891,0.22342883981161518
548,548,548,548,548,548,548,548,548,1-3087,15,3,1-3087,26,3,0,7,5.805028736591339,0.22327033602274382
326,326,326,326,326,326,326,326,326,1-8826,12,4,1-8826,123,19,0,21,27.415086209774017,0.2228868797542603
503,503,503,503,503,503,503,503,503,1-9076,2,12,1-9076,9,2,0,0,2.0,0.2222222222222222
495,495,495,495,495,495,495,495,495,MLG08,16,17,MLG08,107,22,0,4,23.60287356376648,0.22058760339968672
197,197,197,197,197,197,197,197,197,1-8646,6,8,1-8646,20,4,0,1,4.40071839094162,0.220035919547081
214,214,214,214,214,214,214,214,214,1-0053,4,7,1-0053,142,24,0,18,31.212931036949158,0.21980937349964197
338,338,338,338,338,338,338,338,338,1-6296,9,18,1-6296,254,17,0,96,55.46896553039551,0.21838175405667523
209,209,209,209,209,209,209,209,209,1-9938,15,3,1-9938,55,8,0,10,12.007183909416199,0.21831243471665815
223,223,223,223,223,223,223,223,223,1-0205,3,10,1-0205,34,3,0,11,7.407902300357819,0.21787947942228877
363,363,363,363,363,363,363,363,363,1-10785,18,9,1-10785,279,19,0,104,60.67471265792847,0.2174720883796719
479,479,479,479,479,479,479,479,479,1-9286,20,8,1-9286,81,12,0,14,17.610057473182678,0.21740811695287257
263,263,263,263,263,263,263,263,263,1-6927,15,3,1-6927,179,24,0,37,38.826580464839935,0.21690827075329572
207,207,207,207,207,207,207,207,207,1-7058,19,13,1-7058,80,10,0,18,17.212931036949158,0.21516163796186447
420,420,420,420,420,420,420,420,420,1-8172,3,11,1-8172,40,7,0,4,8.60287356376648,0.215071839094162
151,151,151,151,151,151,151,151,151,1-9870,2,12,1-9870,27,5,0,2,5.80143678188324,0.21486802895863852
343,343,343,343,343,343,343,343,343,1-4319,15,3,1-4319,163,27,0,20,35.0143678188324,0.21481207250817422
224,224,224,224,224,224,224,224,224,1-9227,3,11,1-9227,801,48,0,306,170.61982762813568,0.2130085238803192
245,245,245,245,245,245,245,245,245,1-6647,6,2,1-6647,62,12,0,3,13.20215517282486,0.21293798665846547
415,415,415,415,415,415,415,415,415,1-1957,17,20,1-1957,47,6,0,10,10.007183909416199,0.21291880658332338
352,352,352,352,352,352,352,352,352,MLG63,6,8,MLG63,380,62,0,47,80.83376437425613,0.21272043256383194
161,161,161,161,161,161,161,161,161,MLG41,6,8,MLG41,66,10,0,10,14.007183909416199,0.21223005923357877
139,139,139,139,139,139,139,139,139,1-7863,18,9,1-7863,351,26,0,121,74.486925303936,0.21221346240437608
246,246,246,246,246,246,246,246,246,MLG56,11,2,MLG56,511,97,0,28,108.22011494636536,0.21178104686177174
