,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-8397,18,17,1-8397,51,24,0,3,24.198465764522552,0.4744797208729912
1,MLG52,12,7,MLG52,125,56,0,7,56.46308678388596,0.4517046942710876
2,MLG48,17,18,MLG48,159,70,0,6,70.3969315290451,0.4427479970380195
3,1-8427,12,7,1-8427,189,80,0,13,80.86001831293106,0.427830784724503
4,1-1942,4,13,1-1942,34,14,0,5,14.330776274204254,0.4214934198295368
5,MLG65,12,7,MLG65,201,84,0,5,84.33077627420425,0.4195561008666878
6,P-16616,3,9,P-16616,28,11,0,9,11.595397293567656,0.4141213319131306
7,1-9794,10,12,1-9794,46,18,0,11,18.72770780324936,0.4071240826793339
8,1-0303,9,2,1-0303,212,77,0,41,79.71236544847488,0.3760017238135608
9,MLG60,10,12,MLG60,47,17,0,6,17.396931529045105,0.3701474793413852
10,1-11350,7,14,1-11350,100,35,0,3,35.19846576452255,0.3519846576452255
11,1-7866,7,14,1-7866,318,109,0,10,109.66155254840852,0.3448476495232972
12,1-4649,15,3,1-4649,244,81,0,42,83.77852070331573,0.3433545930463759
13,1-7152,20,1,1-7152,109,37,0,6,37.39693152904511,0.3430911149453679
14,1-7268,12,7,1-7268,70,22,0,25,23.65388137102127,0.3379125910145896
15,1-9286,9,2,1-9286,81,25,0,16,26.058484077453613,0.3217096799685631
16,1-9997,15,3,1-9997,16,5,0,1,5.066155254840851,0.3166347034275532
17,1-1258,8,8,1-1258,435,126,0,154,136.18790924549103,0.3130756534379104
18,MLG58,15,3,MLG58,71,21,0,12,21.79386305809021,0.3069558177195804
19,1-9283,4,13,1-9283,235,64,0,116,71.6740095615387,0.3049957853682498
20,1-2382,14,9,1-2382,139,40,0,36,42.38158917427063,0.304903519239357
21,1-0129,8,8,1-0129,142,41,0,20,42.32310509681702,0.2980500358930776
22,MLG63,15,3,MLG63,380,109,0,63,113.1677810549736,0.2978099501446674
23,MLG75,10,12,MLG75,185,52,0,37,54.44774442911148,0.2943121320492513
24,1-0296,7,14,1-0296,41,11,0,8,11.529242038726808,0.2812010253348002
25,1-2282,14,9,1-2282,219,56,0,58,59.83700478076935,0.2732283323322801
26,1-5355,18,10,1-5355,53,14,0,7,14.463086783885956,0.2728884298846407
27,MLG29,11,15,MLG29,164,40,0,51,43.37391799688339,0.2644751097370938
28,1-8067,16,4,1-8067,322,81,0,53,84.5062285065651,0.2624417034365375
29,1-9452,15,3,1-9452,16,4,0,3,4.1984657645225525,0.2624041102826595
30,1-4760,7,14,1-4760,40,10,0,6,10.396931529045103,0.2599232882261276
31,1-5163,14,9,1-5163,16,4,0,2,4.132310509681702,0.2582694068551063
32,1-5531,7,14,1-5531,8,2,0,1,2.066155254840851,0.2582694068551063
33,1-9270,8,8,1-9270,128,31,0,31,33.050812900066376,0.2582094757817685
34,1-18615,4,13,1-18615,22,5,0,10,5.661552548408508,0.2573432976549322
35,1-9115,18,10,1-9115,16,4,0,1,4.066155254840851,0.2541347034275532
36,1-1350,18,10,1-1350,195,45,0,60,48.96931529045105,0.2511246937971849
37,1-9500,10,12,1-9500,33,8,0,4,8.264621019363403,0.2504430611928304
38,1-9861,17,18,1-9861,8,2,0,0,2.0,0.25
39,1-4682,14,24,1-4682,16,4,0,0,4.0,0.25
40,1-4149,9,2,1-4149,16,4,0,0,4.0,0.25
41,1-9733,15,3,1-9733,4,1,0,0,1.0,0.25
42,MLG13,19,11,MLG13,140,31,0,41,33.712365448474884,0.2408026103462491
43,1-9651,9,2,1-9651,38,9,0,2,9.132310509681702,0.2403239607810974
44,MLG54,12,7,MLG54,595,141,0,14,141.9261735677719,0.2385313841475158
45,1-5002,11,15,1-5002,45,10,0,11,10.72770780324936,0.2383935067388746
46,1-3523,7,14,1-3523,543,126,0,49,129.2416074872017,0.2380140101053438
47,1-9496,16,4,1-9496,39,8,0,17,9.124639332294464,0.2339651110844734
48,MLG42,4,13,MLG42,14,3,0,4,3.264621019363404,0.2331872156688145
49,1-8042,7,14,1-8042,52,12,0,1,12.06615525484085,0.2320414472084779
50,MLG67,15,3,MLG67,27,6,0,4,6.264621019363403,0.232023000717163
51,1-19286,10,12,1-19286,40,9,0,4,9.264621019363403,0.2316155254840851
52,1-6916,14,9,1-6916,43,7,0,44,9.910831212997437,0.2304844468138938
53,1-0358,7,14,1-0358,22,5,0,1,5.066155254840851,0.2302797843109477
54,1-1390,14,9,1-1390,98,18,0,66,22.366246819496155,0.2282270083622056
55,1-5626,15,3,1-5626,125,27,0,17,28.124639332294464,0.2249971146583557
56,1-1833,14,9,1-1833,124,23,0,66,27.366246819496155,0.2206955388669044
