Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,MLG45,20,11,MLG45,70,10,1,11,1014.1533542871475,14.487905061244964
4,4,4,4,4,4,4,4,4,1-6240,20,11,1-6240,698,70,1,126,1117.5747854709625,1.6011100078380551
399,399,399,399,399,399,399,399,399,MLG60,15,5,MLG60,47,27,0,9,30.39819896221161,0.6467701906853534
166,166,166,166,166,166,166,166,166,MLG40,14,7,MLG40,51,21,0,9,24.39819896221161,0.47839605808258057
268,268,268,268,268,268,268,268,268,MLG44,14,7,MLG44,59,22,0,13,26.908509612083435,0.45607643410310905
319,319,319,319,319,319,319,319,319,1-3584,11,6,1-3584,26,7,0,9,10.398198962211609,0.3999307293158311
499,499,499,499,499,499,499,499,499,1-8627,20,11,1-8627,25,5,0,13,9.908509612083435,0.3963403844833374
353,353,353,353,353,353,353,353,353,MLG50,7,9,MLG50,319,109,0,32,121.08248519897461,0.37956891911904267
251,251,251,251,251,251,251,251,251,1-7268,6,15,1-7268,70,15,0,30,26.327329874038696,0.3761047124862671
526,526,526,526,526,526,526,526,526,1-5002,11,6,1-5002,45,7,0,26,16.81701922416687,0.37371153831481935
346,346,346,346,346,346,346,346,346,MLG32,14,7,MLG32,52,13,0,16,19.041242599487305,0.3661777422978328
179,179,179,179,179,179,179,179,179,1-4052,7,2,1-4052,13,4,0,2,4.755155324935913,0.3657811788412241
217,217,217,217,217,217,217,217,217,1-9630,7,16,1-9630,33,10,0,4,11.510310649871826,0.3487972924203584
327,327,327,327,327,327,327,327,327,P-16616,8,7,P-16616,28,9,0,2,9.755155324935913,0.3483984044619969
331,331,331,331,331,331,331,331,331,MLG75,15,5,MLG75,185,59,0,14,64.28608727455139,0.3474923636462237
234,234,234,234,234,234,234,234,234,MLG29,11,6,MLG29,164,34,0,60,56.65465974807739,0.3454552423663256
544,544,544,544,544,544,544,544,544,1-5799,8,2,1-5799,7,2,0,1,2.3775776624679565,0.33965395178113666
313,313,313,313,313,313,313,313,313,1-7521,1,13,1-7521,10,3,0,1,3.3775776624679565,0.33775776624679565
190,190,190,190,190,190,190,190,190,1-2382,8,12,1-2382,139,23,0,59,45.277082085609436,0.32573440349359306
411,411,411,411,411,411,411,411,411,MLG15,8,12,MLG15,105,21,0,34,33.83764052391052,0.3222632430848621
485,485,485,485,485,485,485,485,485,1-5980,8,6,1-5980,29,4,0,14,9.286087274551392,0.3202099060190135
332,332,332,332,332,332,332,332,332,MLG78,20,11,MLG78,80,22,0,9,25.39819896221161,0.3174774870276451
404,404,404,404,404,404,404,404,404,1-4682,16,14,1-4682,16,5,0,0,5.0,0.3125
457,457,457,457,457,457,457,457,457,1-8503,11,23,1-8503,16,5,0,0,5.0,0.3125
114,114,114,114,114,114,114,114,114,1-7496,3,17,1-7496,246,66,0,28,76.57217454910278,0.3112690022321251
350,350,350,350,350,350,350,350,350,1-2282,8,12,1-2282,219,50,0,47,67.74615013599396,0.3093431513059085
161,161,161,161,161,161,161,161,161,MLG41,14,7,MLG41,66,15,0,14,20.28608727455139,0.3073649587053241
403,403,403,403,403,403,403,403,403,1-1770,7,7,1-1770,35,10,0,2,10.755155324935913,0.30729015214102606
443,443,443,443,443,443,443,443,443,1-3447,8,12,1-3447,110,27,0,18,33.79639792442322,0.30723998113112017
483,483,483,483,483,483,483,483,483,1-9491,20,11,1-9491,80,19,0,14,24.28608727455139,0.3035760909318924
558,558,558,558,558,558,558,558,558,1-0055,20,9,1-0055,18,5,0,1,5.3775776624679565,0.29875431458155316
106,106,106,106,106,106,106,106,106,MLG69,18,10,MLG69,576,98,0,196,172.00522184371948,0.29862017681201297
153,153,153,153,153,153,153,153,153,1-1350,20,11,1-1350,195,40,0,46,57.368572473526,0.2941978075565436
199,199,199,199,199,199,199,199,199,MLG39,8,7,MLG39,23,5,0,4,6.510310649871826,0.28305698477703595
140,140,140,140,140,140,140,140,140,1-2294,4,5,1-2294,75,20,0,3,21.13273298740387,0.28176977316538493
394,394,394,394,394,394,394,394,394,1-2423,3,17,1-2423,79,9,0,35,22.21521818637848,0.28120529349846174
562,562,562,562,562,562,562,562,562,1-0003,20,11,1-0003,17,4,0,2,4.755155324935913,0.27971501911387725
389,389,389,389,389,389,389,389,389,1-0278,8,12,1-0278,79,19,0,8,22.020621299743652,0.278742041768907
300,300,300,300,300,300,300,300,300,1-4020,17,14,1-4020,37,7,0,8,10.020621299743652,0.2708276026957744
91,91,91,91,91,91,91,91,91,72-12171,14,11,72-12171,19,4,0,3,5.13273298740387,0.2701438414423089
500,500,500,500,500,500,500,500,500,1-0292,17,14,1-0292,99,24,0,7,26.643043637275696,0.2691216529017747
205,205,205,205,205,205,205,205,205,1-8018,16,16,1-8018,58,11,0,12,15.530931949615479,0.26777468878647376
209,209,209,209,209,209,209,209,209,1-9938,15,8,1-9938,55,6,0,23,14.684286236763,0.2669870224866
464,464,464,464,464,464,464,464,464,1-10060,20,22,1-10060,36,8,0,4,9.510310649871826,0.26417529582977295
248,248,248,248,248,248,248,248,248,1-2400,1,7,1-2400,49,11,0,4,12.510310649871826,0.25531246224228216
162,162,162,162,162,162,162,162,162,1-8067,10,8,1-8067,322,36,0,122,82.0644748210907,0.25485861745680344
427,427,427,427,427,427,427,427,427,1-9379,8,12,1-9379,58,11,0,10,14.775776624679565,0.254754769391027
322,322,322,322,322,322,322,322,322,1-0296,18,10,1-0296,41,7,0,9,10.398198962211609,0.2536146088344295
157,157,157,157,157,157,157,157,157,1-6061,4,2,1-6061,40,9,0,3,10.13273298740387,0.25331832468509674
409,409,409,409,409,409,409,409,409,1-9645,18,10,1-9645,69,5,0,33,17.460062861442566,0.25304438929626905
246,246,246,246,246,246,246,246,246,MLG56,4,2,MLG56,511,92,0,97,128.62503325939178,0.2517123938539957
154,154,154,154,154,154,154,154,154,1-18994,2,18,1-18994,28,4,0,8,7.020621299743652,0.2507364749908447
136,136,136,136,136,136,136,136,136,1-9549,7,9,1-9549,18,3,0,4,4.510310649871826,0.2505728138817681
206,206,206,206,206,206,206,206,206,1-9752,1,13,1-9752,22,4,0,4,5.510310649871826,0.25046866590326483
13,13,13,13,13,13,13,13,13,1-9805,16,16,1-9805,26,5,0,4,6.510310649871826,0.2503965634566087
377,377,377,377,377,377,377,377,377,1-7213,14,7,1-7213,23,5,0,2,5.755155324935913,0.25022414456243103
253,253,253,253,253,253,253,253,253,1-4649,18,10,1-4649,244,38,0,61,61.03223741054535,0.25013212053502193
15,15,15,15,15,15,15,15,15,1-8093,10,8,1-8093,4,1,0,0,1.0,0.25
80,80,80,80,80,80,80,80,80,1-9115,4,2,1-9115,16,4,0,0,4.0,0.25
33,33,33,33,33,33,33,33,33,1-7991,4,2,1-7991,46,11,0,1,11.377577662467957,0.24733864483625992
214,214,214,214,214,214,214,214,214,1-0053,11,6,1-0053,142,15,0,53,35.0116161108017,0.24656067683663166
465,465,465,465,465,465,465,465,465,1-5913,20,6,1-5913,14,0,0,9,3.398198962211609,0.2427284973008292
467,467,467,467,467,467,467,467,467,1-13247,13,23,1-13247,29,7,0,0,7.0,0.2413793103448276
255,255,255,255,255,255,255,255,255,1-9946,10,8,1-9946,12,1,0,5,2.8878883123397827,0.24065735936164856
152,152,152,152,152,152,152,152,152,1-9500,8,12,1-9500,33,6,0,5,7.887888312339783,0.23902691855575098
440,440,440,440,440,440,440,440,440,MLG52,7,9,MLG52,125,23,0,18,29.796397924423218,0.23837118339538574
240,240,240,240,240,240,240,240,240,MLG33,8,12,MLG33,20,4,0,2,4.755155324935913,0.23775776624679565
452,452,452,452,452,452,452,452,452,1-8529,15,5,1-8529,56,5,0,22,13.306708574295044,0.23761979596955435
459,459,459,459,459,459,459,459,459,1-2545,15,5,1-2545,145,23,0,30,34.327329874038696,0.2367402060278531
123,123,123,123,123,123,123,123,123,MLG55,1,13,MLG55,92,18,0,10,21.775776624679565,0.23669322418129962
384,384,384,384,384,384,384,384,384,1-9270,12,4,1-9270,128,15,0,40,30.10310649871826,0.23518051952123642
39,39,39,39,39,39,39,39,39,1-7467,14,7,1-7467,64,12,0,8,15.020621299743652,0.23469720780849457
241,241,241,241,241,241,241,241,241,1-19448,16,16,1-19448,45,6,0,12,10.530931949615479,0.23402070999145508
202,202,202,202,202,202,202,202,202,1-8988,4,2,1-8988,29,6,0,2,6.755155324935913,0.23293639051503148
510,510,510,510,510,510,510,510,510,1-3206,2,18,1-3206,45,4,0,17,10.418820261955261,0.23152933915456136
454,454,454,454,454,454,454,454,454,1-0272,9,22,1-0272,111,13,0,33,25.460062861442566,0.22936993568867176
294,294,294,294,294,294,294,294,294,1-3509,16,13,1-3509,35,5,0,8,8.020621299743652,0.22916060856410436
14,14,14,14,14,14,14,14,14,1-6098,11,6,1-6098,1327,144,0,423,303.7153512239456,0.22887366331872314
219,219,219,219,219,219,219,219,219,1-5653,1,13,1-5653,11,1,0,4,2.510310649871826,0.22821005907925693
375,375,375,375,375,375,375,375,375,MLG14,3,17,MLG14,232,48,0,13,52.908509612083435,0.22805392074173894
422,422,422,422,422,422,422,422,422,1-6878,17,13,1-6878,167,7,0,82,37.96136832237244,0.22731358276869723
455,455,455,455,455,455,455,455,455,1-17790,17,14,1-17790,5,0,0,3,1.1327329874038696,0.22654659748077394
450,450,450,450,450,450,450,450,450,1-2297,10,8,1-2297,25,3,0,7,5.643043637275696,0.22572174549102783
208,208,208,208,208,208,208,208,208,1-10468,10,8,1-10468,549,63,0,160,123.41242599487305,0.22479494716734616
434,434,434,434,434,434,434,434,434,MLG59,17,14,MLG59,71,11,0,13,15.908509612083435,0.22406351566314697
279,279,279,279,279,279,279,279,279,MLG43,1,7,MLG43,14,2,0,3,3.1327329874038696,0.22376664195741927
263,263,263,263,263,263,263,263,263,1-6927,14,7,1-6927,179,32,0,21,39.92913091182709,0.22306777045713458
503,503,503,503,503,503,503,503,503,1-9076,4,2,1-9076,9,2,0,0,2.0,0.2222222222222222
236,236,236,236,236,236,236,236,236,1-7024,16,16,1-7024,498,60,0,134,110.59540677070618,0.222079130061659
93,93,93,93,93,93,93,93,93,1-20003,14,7,1-20003,21,2,0,7,4.643043637275696,0.22109731606074742
298,298,298,298,298,298,298,298,298,1-7019,20,11,1-7019,107,8,0,41,23.48068416118622,0.21944564636622635
24,24,24,24,24,24,24,24,24,1-7140,16,16,1-7140,397,36,0,135,86.97298443317413,0.21907552753948145
90,90,90,90,90,90,90,90,90,1-19222,7,9,1-19222,15,1,0,6,3.2654659748077393,0.21769773165384929
58,58,58,58,58,58,58,58,58,1-17733,10,8,1-17733,74,10,0,16,16.041242599487305,0.21677354864172033
560,560,560,560,560,560,560,560,560,1-0027,11,6,1-0027,29,1,0,14,6.286087274551392,0.21676163015694455
328,328,328,328,328,328,328,328,328,1-9497,11,6,1-9497,150,12,0,54,32.38919377326965,0.21592795848846436
