Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,9,MLG59,71,12,1,11,1018.5026242733002,14.345107384130989
1-8285,7,13,1-8285,72,8,1,7,1012.1380336284637,14.057472689284218
MLG38,7,13,MLG38,77,11,1,5,1013.9557383060455,13.168256341636955
1-3596,7,13,1-3596,223,47,1,25,1061.7786915302277,4.761339423902366
1-18028,7,13,1-18028,309,83,1,67,1122.6068933010101,3.6330320171553727
MLG56,2,9,MLG56,511,73,1,31,1091.3255774974823,2.1356664921672843
1-8573,22,4,1-8573,184,92,0,20,103.82295322418213,0.5642551805662073
1-3587,14,3,1-3587,46,17,0,14,25.27606725692749,0.5494797229766846
1-0008,10,5,1-0008,230,123,0,3,124.77344298362732,0.5424932303635971
1-1580,13,2,1-1580,400,55,0,245,199.83117699623108,0.4995779424905777
1-6611,3,6,1-6611,89,32,0,20,43.82295322418213,0.49239273285597895
MLG44,8,14,MLG44,59,11,0,30,28.734429836273193,0.48702423451310495
1-2423,16,5,1-2423,79,14,0,40,37.64590644836426,0.47653046137169947
MLG60,14,3,MLG60,47,8,0,23,21.59639620780945,0.4594977916555202
MLG65,8,14,MLG65,201,33,0,95,89.15902781486511,0.4435772528102742
MLG15,8,14,MLG15,105,2,0,75,46.33607459068298,0.4412959484826951
1-8627,14,3,1-8627,25,5,0,10,10.911476612091064,0.4364590644836426
MLG40,9,14,MLG40,51,13,0,15,21.867214918136597,0.42876891996346267
1-1183,10,19,1-1183,45,7,0,20,18.82295322418213,0.4182878494262695
1-7496,4,18,1-7496,246,58,0,74,101.74492692947388,0.4135972639409507
1-5002,3,6,1-5002,45,15,0,6,18.54688596725464,0.4121530214945475
1-7268,21,19,1-7268,70,17,0,19,28.231805562973022,0.40331150804247173
1-9995,16,5,1-9995,24,9,0,1,9.591147661209106,0.39963115255037945
1-7866,11,16,1-7866,318,91,0,61,127.0600073337555,0.39955977148979716
MLG67,21,19,MLG67,27,9,0,3,10.77344298362732,0.3990164068010118
1-0003,12,15,1-0003,17,5,0,3,6.773442983627319,0.3984378225663129
1-8093,8,14,1-8093,4,1,0,1,1.5911476612091064,0.3977869153022766
1-3447,20,20,1-3447,110,13,0,52,43.739678382873535,0.3976334398443049
1-5799,4,8,1-5799,7,1,0,3,2.7734429836273193,0.3962061405181885
1-9379,19,21,1-9379,58,17,0,10,22.911476612091064,0.3950254588291563
1-7004,14,3,1-7004,381,52,0,166,150.13051176071167,0.3940433379546238
1-7496,9,18,1-7496,246,52,0,76,96.92722225189209,0.39401309858492717
1-2382,7,13,1-2382,139,45,0,16,54.4583625793457,0.39178678114637194
MLG32,10,17,MLG32,52,12,0,14,20.27606725692749,0.3899243703255287
1-3265,9,18,1-3265,19,5,0,4,7.364590644836426,0.38761003393875926
1-17907,3,6,1-17907,119,31,0,25,45.77869153022766,0.3846948868086358
1-6914,21,19,1-6914,73,22,0,9,27.320328950881958,0.37425108151893094
1-5891,15,4,1-5891,96,8,0,47,35.783940076828,0.3727493758002917
1-6858,9,18,1-6858,23,5,0,6,8.546885967254639,0.37160373770672345
1-0272,14,3,1-0272,111,15,0,44,41.010497093200684,0.36946393777658276
1-7005,20,20,1-7005,285,56,0,83,105.06525588035583,0.3686500206328275
MLG68,15,4,MLG68,642,59,0,295,233.3885600566864,0.3635335826428137
MLG63,8,14,MLG63,380,56,0,138,137.5783772468567,0.36204836117593864
1-5981,5,7,1-5981,28,3,0,12,10.093771934509277,0.3604918548039028
1-7441,17,1,1-7441,111,3,0,62,39.6511549949646,0.35721761256724865
1-7042,14,3,1-7042,117,11,0,51,41.14853072166443,0.3516968437749097
MLG75,9,18,MLG75,185,42,0,38,64.46361112594604,0.3484519520321408
1-9645,2,9,1-9645,69,22,0,3,23.77344298362732,0.3445426519366278
1-5515,3,6,1-5515,29,7,0,5,9.955738306045532,0.3433013208981218
1-9938,6,12,1-9938,55,7,0,20,18.82295322418213,0.3422355131669478
1-18994,11,16,1-18994,28,6,0,6,9.546885967254639,0.3409602131162371
1-8157,12,15,1-8157,75,20,0,9,25.320328950881958,0.33760438601175946
1-8067,6,12,1-8067,322,27,0,138,108.57837724685669,0.33719992933806425
1-9997,9,18,1-9997,16,3,0,4,5.364590644836426,0.3352869153022766
1-6543,14,3,1-6543,12,4,0,0,4.0,0.3333333333333333
1-3523,13,2,1-3523,543,159,0,37,180.87246346473694,0.333098459419405
MLG58,10,17,MLG58,71,13,0,18,23.640657901763916,0.33296701270090023
1-9609,1,10,1-9609,25,3,0,9,8.320328950881958,0.33281315803527833
1-8529,13,2,1-8529,56,2,0,28,18.55213451385498,0.3312881163188389
1-5744,11,16,1-5744,18,0,0,10,5.9114766120910645,0.3284153673383925
1-5425,5,7,1-5425,17,2,0,6,5.546885967254639,0.3262874098385082
1-9855,16,5,1-9855,8,2,0,1,2.5911476612091064,0.3238934576511383
72-12171,4,8,72-12171,19,2,0,7,6.138033628463745,0.32305440149809184
1-2034,1,10,1-2034,16,1,0,7,5.138033628463745,0.32112710177898407
1-7682,7,13,1-7682,141,41,0,7,45.138033628463745,0.32012789807421094
1-9491,21,19,1-9491,80,16,0,16,25.458362579345703,0.31822953224182127
1-19229,21,19,1-19229,38,9,0,5,11.955738306045532,0.31462469226435613
