Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,17,MLG45,70,12,1,10,1014.5678142905235,14.49382591843605
338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,20,17,1-6296,254,48,2,56,2062.3797600269318,8.11960535443674
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,20,17,1-1131,138,18,1,60,1033.4068857431412,7.488455693790878
353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,21,4,MLG50,319,65,1,53,1078.6094157397747,3.381220738996159
4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,21,4,1-6240,698,128,2,131,2161.6383672058582,3.096903104879453
105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,21,4,1-1258,435,171,1,129,1204.1248043477535,2.768102998500583
361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,10,16,1-0008,230,159,0,46,170.81194573640823,0.7426606336365575
413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,5,14,1-8314,36,21,0,21,26.39241001009941,0.7331225002805392
94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,12,2,1-3083,78,50,0,24,56.16275429725647,0.720035311503288
517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,11,15,1-18028,309,186,0,76,205.51538860797882,0.6650983450096402
544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,20,17,1-5799,7,4,0,2,4.513562858104706,0.6447946940149579
159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,17,6,1-10696,24,12,0,11,14.824595719575882,0.6176914883156618
52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,1,5,72-12387,71,43,0,0,43.0,0.6056338028169014
301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,21,4,1-1177,17,10,0,0,10.0,0.5882352941176471
460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,1,5,1-7993,24,14,0,0,14.0,0.5833333333333334
399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,13,7,MLG60,47,23,0,16,27.108502864837646,0.5767766566986733
488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,7,9,1-11350,100,51,0,26,57.676317155361176,0.5767631715536118
380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,19,3,1-7004,381,193,0,97,217.90779861807823,0.5719364793125413
307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,6,12,1-5530,7,4,0,0,4.0,0.5714285714285714
251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,7,9,1-7268,70,36,0,9,38.311032861471176,0.5473004694495882
270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,12,2,1-1390,98,51,0,9,53.311032861471176,0.5439901312395018
238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,15,13,1-9855,8,4,0,1,4.256781429052353,0.5320976786315441
228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,8,11,1-17835,17,8,0,4,9.027125716209412,0.5310073950711418
277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,4,1,1-4051,5,2,0,2,2.513562858104706,0.5027125716209412
545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,1,5,1-19567,2,1,0,0,1.0,0.5
492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,2,19,1-6028,2,1,0,0,1.0,0.5
497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,21,4,1-8493,38,13,0,23,18.905972868204117,0.4975256017948452
424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,1,5,1-4700,31,15,0,1,15.256781429052353,0.49215423964685007
520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,20,17,1-2034,16,7,0,3,7.770344287157059,0.48564651794731617
440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,12,2,MLG52,125,50,0,32,58.21700572967529,0.46573604583740236
466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,12,2,1-5981,28,13,0,0,13.0,0.4642857142857143
75,75,75,75,75,75,75,75,75,75,75,75,75,75,1-8401,9,23,1-8401,57,0,0,100,25.67814290523529,0.4504937351795665
49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,5,14,1-2178,12,5,0,1,5.256781429052353,0.4380651190876961
327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,5,14,P-16616,28,9,0,11,11.824595719575882,0.42230698998485294
551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,1,5,1-9838,3,1,0,1,1.256781429052353,0.418927143017451
288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,17,6,1-8590,24,8,0,8,10.054251432418823,0.418927143017451
503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,2,19,1-9076,9,3,0,3,3.7703442871570587,0.418927143017451
432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,13,7,1-6914,73,26,0,17,30.36528429389,0.41596279854643836
479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,21,4,1-9286,81,29,0,15,32.851721435785294,0.40557680784920114
467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,15,13,1-13247,29,6,0,22,11.649191439151764,0.4016962565224746
68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,1,5,1-7845,36,10,0,17,14.36528429389,0.39903567483027774
61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,17,6,1-7341,110,40,0,14,43.59494000673294,0.3963176364248449
260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,21,4,1-0129,142,37,0,72,55.48826289176941,0.3907624147307705
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,7,9,MLG40,51,17,0,11,19.824595719575882,0.38871756312893885
77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,15,13,1-2153,13,5,0,0,5.0,0.38461538461538464
190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,12,2,1-2382,139,49,0,16,53.10850286483765,0.3820755601786881
537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,20,17,1-4494,16,5,0,4,6.027125716209412,0.3766953572630882
474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,15,13,1-8400,33,8,0,17,12.36528429389,0.3747055846633333
199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,20,17,MLG39,23,6,0,10,8.567814290523529,0.37251366480537085
364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,13,7,1-7682,141,48,0,12,51.081377148628235,0.3622792705576471
289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,12,2,1-1592,32,10,0,6,11.540688574314117,0.36064651794731617
526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,18,8,1-5002,45,12,0,16,16.108502864837646,0.3579667303297255
286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,19,3,1-3587,46,10,0,25,16.419535726308823,0.3569464288328005
57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,14,10,1-1224,151,44,0,38,53.75769430398941,0.35601122055622125
248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,6,12,1-2400,49,15,0,9,17.311032861471176,0.3532863849279832
309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,19,3,1-3516,156,43,0,47,55.06872716546059,0.35300466131705505
167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,5,14,1-4929,10,3,0,2,3.513562858104706,0.35135628581047057
149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,1,5,MLG58,71,20,0,19,24.878847151994705,0.3504062979154184
140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,20,17,1-2294,75,26,0,1,26.256781429052353,0.3500904190540314
179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,5,14,1-4052,13,3,0,6,4.540688574314117,0.3492837364857013
560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,5,14,1-0027,29,8,0,8,10.054251432418823,0.3466983252558215
205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,12,2,1-8018,58,19,0,4,20.02712571620941,0.34529527096912777
404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,1,5,1-4682,16,5,0,2,5.513562858104706,0.3445976786315441
150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,6,12,1-7005,285,77,0,79,97.28573289513588,0.34135344875486273
143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,12,2,1-8928,39,12,0,5,13.283907145261765,0.34061300372466063
419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,16,18,1-6692,71,21,0,12,24.081377148628235,0.3391743260370174
485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,18,8,1-5980,29,9,0,3,9.770344287157059,0.336908423695071
428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,19,3,1-2701,61,15,0,21,20.39241001009941,0.33430180344425264
411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,12,2,MLG15,105,33,0,8,35.05425143241882,0.33385001364208405
278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,10,16,1-10762,6,2,0,0,2.0,0.3333333333333333
559,559,559,559,559,559,559,559,559,559,559,559,559,559,1-5914,1,5,1-5914,3,1,0,0,1.0,0.3333333333333333
549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,7,9,1-4842,6,2,0,0,2.0,0.3333333333333333
473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,11,15,1-9452,16,4,0,5,5.2839071452617645,0.3302441965788603
500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,10,16,1-0292,99,27,0,21,32.39241001009941,0.32719606070807483
