Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
454,454,454,454,454,454,454,454,454,1-0272,13,9,1-0272,111,43,0,11,46.813405096530914,0.42174238825703525
526,526,526,526,526,526,526,526,526,1-5002,15,18,1-5002,45,16,0,6,18.080039143562317,0.40177864763471816
479,479,479,479,479,479,479,479,479,1-9286,19,10,1-9286,81,30,0,7,32.426712334156036,0.40032978190316093
253,253,253,253,253,253,253,253,253,1-4649,15,18,1-4649,244,73,0,49,89.98698633909225,0.368799124340542
309,309,309,309,309,309,309,309,309,1-3516,13,9,1-3516,156,45,0,33,56.44021528959274,0.3617962518563637
364,364,364,364,364,364,364,364,364,1-7682,19,10,1-7682,141,36,0,38,49.17358124256134,0.3487488031387329
437,437,437,437,437,437,437,437,437,1-6980,18,18,1-6980,128,40,0,13,44.50675147771835,0.34770899591967463
423,423,423,423,423,423,423,423,423,1-7122,9,16,1-7122,197,28,0,115,67.86741691827774,0.3445046544075012
384,384,384,384,384,384,384,384,384,1-9270,18,5,1-9270,128,33,0,30,43.400195717811584,0.339064029045403
378,378,378,378,378,378,378,378,378,1-6561,18,5,1-6561,65,18,0,10,21.466731905937195,0.3302574139374953
227,227,227,227,227,227,227,227,227,1-3068,3,19,1-3068,180,33,0,69,56.920450150966644,0.3162247230609258
350,350,350,350,350,350,350,350,350,1-2282,15,18,1-2282,219,54,0,35,66.13356167078018,0.3019797336565305
302,302,302,302,302,302,302,302,302,MLG51,17,14,MLG51,248,53,0,63,74.84041100740433,0.30177585083630776
414,414,414,414,414,414,414,414,414,1-8285,4,10,1-8285,72,13,0,24,21.320156574249268,0.2961132857534621
537,537,537,537,537,537,537,537,537,1-4494,19,4,1-4494,16,4,0,2,4.693346381187439,0.29333414882421494
388,388,388,388,388,388,388,388,388,MLG49,17,14,MLG49,185,40,0,41,54.2136008143425,0.29304649088833784
544,544,544,544,544,544,544,544,544,1-5799,2,8,1-5799,7,1,0,3,2.0400195717811584,0.29143136739730835
179,179,179,179,179,179,179,179,179,1-4052,15,21,1-4052,13,3,0,2,3.693346381187439,0.28410356778364915
434,434,434,434,434,434,434,434,434,MLG59,3,19,MLG59,71,15,0,14,19.853424668312073,0.27962569955369115
130,130,130,130,130,130,130,130,130,1-1833,17,14,1-1833,124,31,0,10,34.466731905937195,0.27795751537046126
99,99,99,99,99,99,99,99,99,1-5775,20,8,1-5775,244,31,0,106,67.74735820293427,0.27765310738907484
243,243,243,243,243,243,243,243,243,1-1015,12,15,1-1015,155,8,0,101,43.01399224996567,0.2775096274191333
340,340,340,340,340,340,340,340,340,1-3362,4,7,1-3362,117,25,0,20,31.93346381187439,0.27293558813567853
426,426,426,426,426,426,426,426,426,1-4355,16,12,1-4355,49,6,0,21,13.28013700246811,0.2710232041320022
92,92,92,92,92,92,92,92,92,1-7807,12,15,1-7807,239,39,0,73,64.30714291334152,0.26906754357046664
114,114,114,114,114,114,114,114,114,1-7496,13,9,1-7496,246,54,0,34,65.78688848018646,0.26742637593571733
446,446,446,446,446,446,446,446,446,1-3534,13,9,1-3534,279,65,0,27,74.36017614603043,0.26652392883881876
342,342,342,342,342,342,342,342,342,MLG65,3,19,MLG65,201,49,0,12,53.160078287124634,0.26447800142848077
484,484,484,484,484,484,484,484,484,MLG31,23,13,MLG31,33,8,0,2,8.693346381187439,0.2634347388238618
443,443,443,443,443,443,443,443,443,1-3447,12,15,1-3447,110,16,0,36,28.4802348613739,0.25891122601249
533,533,533,533,533,533,533,533,533,1-7530,3,19,1-7530,25,4,0,7,6.426712334156036,0.25706849336624144
