,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1989,6,5,1-1989,46,23,0,30,45.55067229270935,0.9902320063632468
1,1-1580,7,13,1-1580,400,59,0,271,262.7077397108078,0.6567693492770195
2,1-8627,2,11,1-8627,25,6,0,12,15.02026891708374,0.6008107566833496
3,MLG65,18,9,MLG65,201,65,0,59,109.34965550899506,0.544028136860672
4,1-7441,11,17,1-7441,111,1,0,79,60.38343703746796,0.5439949282654771
5,1-7866,7,13,1-7866,318,89,0,111,172.4374874830246,0.5422562499466183
6,1-8427,16,15,1-8427,189,22,0,106,101.67904210090636,0.5379843497402453
7,1-9283,16,15,1-9283,235,26,0,132,125.22295808792114,0.5328636514379623
8,1-0278,15,12,1-0278,79,11,0,40,41.0675630569458,0.519842570341086
9,1-5891,16,15,1-5891,96,10,0,53,49.83952105045319,0.5191616776088873
10,MLG68,16,15,MLG68,642,98,0,305,327.26516830921173,0.5097588291420744
11,1-6227,2,21,1-6227,52,23,0,4,26.00675630569458,0.500129928955665
12,1-2423,10,7,1-2423,79,3,0,47,38.32938659191132,0.4851821087583711
13,1-3206,7,13,1-3206,45,10,0,15,21.275336146354675,0.4727852476967705
14,1-9491,1,2,1-9491,80,31,0,9,37.765201687812805,0.4720650210976601
15,1-9333,15,12,1-9333,102,9,0,52,48.08783197402954,0.471449333078721
16,MLG75,2,11,MLG75,185,56,0,41,86.81925213336945,0.4692932547749699
17,1-9277,13,3,1-9277,48,5,0,23,22.288848757743835,0.4643510157863299
18,1-0292,10,7,1-0292,99,3,0,56,45.09458827972412,0.455500891714385
19,1-1183,15,12,1-1183,45,6,0,19,20.28209245204925,0.4507131656010946
20,MLG14,19,8,MLG14,232,69,0,47,104.32938659191132,0.4496956318616867
21,P-16616,20,21,P-16616,28,2,0,14,12.52364706993103,0.4472731096403939
22,MLG08,20,16,MLG08,107,2,0,61,47.853033661842346,0.447224613662078
23,1-7005,13,3,1-7005,285,38,0,119,127.45100009441376,0.4471964915593465
24,MLG31,20,16,MLG31,33,14,0,1,14.751689076423643,0.4470208811037468
25,1-2335,2,11,1-2335,145,40,0,33,64.80573952198029,0.4469361346343468
26,1-0405,8,10,1-0405,64,0,0,38,28.56418490409851,0.4463153891265392
27,1-6734,2,11,1-6734,44,6,0,18,19.53040337562561,0.4438728039914911
28,1-8678,20,16,1-8678,17,6,0,2,7.50337815284729,0.4413751854616053
