Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,1,21,MLG14,232,51,0,36,70.4013147354126,0.3034539428250543
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,11,14,1-8427,189,39,0,34,57.323463916778564,0.30329875088242625
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,21,10,1-5425,17,3,0,4,5.155701637268066,0.30327656689812155
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,1,21,1-9609,25,7,0,1,7.538925409317017,0.3015570163726807
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,8,22,1-1250,34,7,0,6,10.2335524559021,0.30098683693829703
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,6,3,1-9630,33,4,0,11,9.928179502487183,0.3008539243177934
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,22,11,1-17907,119,29,0,12,35.4671049118042,0.29804289841852266
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,1,21,1-8928,39,10,0,3,11.61677622795105,0.29786605712694997
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,4,19,1-6878,167,47,0,5,49.69462704658508,0.29757261704541965
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,6,3,MLG63,380,68,0,83,112.73080897331238,0.2966600236139799
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,5,13,1-8551,38,8,0,6,11.2335524559021,0.2956198014711079
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,10,15,1-8678,17,5,0,0,5.0,0.29411764705882354
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,7,8,1-1350,195,46,0,21,57.31743359565735,0.2939355569008069
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,13,5,1-9497,150,25,0,35,43.86238932609558,0.2924159288406372
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,12,4,1-10785,279,33,0,89,80.96436142921448,0.29019484383231
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,5,13,1-3534,279,68,0,24,80.9342098236084,0.2900867735613204
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,5,13,1-7496,246,44,0,50,70.94627046585083,0.288399473438418
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,9,20,1-9457,11,1,0,4,3.1557016372680664,0.2868819670243697
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,17,7,1-9831,132,12,0,48,37.8684196472168,0.2868819670243697
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,19,12,P-0009,7,2,0,0,2.0,0.2857142857142857
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,12,4,1-0129,142,19,0,40,40.557016372680664,0.2856127913569061
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,12,4,1-3141,136,28,0,20,38.77850818634033,0.2851360896054436
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,3,23,MLG32,52,11,0,7,14.772477865219116,0.2840861127926753
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,22,11,1-9971,15,1,0,6,4.2335524559021,0.2822368303934733
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,10,15,1-9076,9,2,0,1,2.5389254093170166,0.2821028232574463
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,5,13,1-7004,381,87,0,38,107.47916555404663,0.28209754738594917
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,14,2,1-6181,659,127,0,107,184.66501879692078,0.2802200588724139
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,19,12,1-0278,79,10,0,22,21.856359004974365,0.2766627722148654
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,1,21,1-9491,80,15,0,13,22.006030321121216,0.2750753790140152
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,6,3,1-9504,30,5,0,6,8.2335524559021,0.27445174853007
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,2,18,1-7530,25,2,0,9,6.850328683853149,0.27401314735412596
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,13,5,MLG29,164,26,0,35,44.86238932609558,0.27355115442741207
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,7,8,MLG56,511,81,0,108,139.2039442062378,0.27241476361298983
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,1,21,1-5413,39,9,0,3,10.61677622795105,0.27222503148592436
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,12,4,1-8906,15,3,0,2,4.077850818634033,0.2718567212422689
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,5,13,1-2400,49,9,0,8,13.311403274536133,0.27166129131706396
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,10,15,1-4355,49,9,0,8,13.311403274536133,0.27166129131706396
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,10,15,1-18487,23,3,0,6,6.2335524559021,0.27102401982183044
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,12,4,1-7863,351,68,0,50,94.94627046585083,0.2705021950594041
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,5,13,1-3362,117,23,0,16,31.622806549072266,0.2702803978553185
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,13,5,1-0053,142,20,0,34,38.323463916778564,0.2698835487097082
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,3,23,1-8532,4,0,0,2,1.0778508186340332,0.2694627046585083
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,2,18,1-6028,2,0,0,1,0.5389254093170166,0.2694627046585083
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,7,8,1-2103,26,7,0,0,7.0,0.2692307692307692
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,6,3,MLG35,49,11,0,4,13.155701637268066,0.26848370688302176
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,1,21,1-3265,19,4,0,2,5.077850818634033,0.2672553062438965
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,3,23,1-4640,87,20,0,6,23.2335524559021,0.26705232707933446
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,1,21,1-17835,17,4,0,1,4.538925409317017,0.2669956123127657
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,14,2,1-7140,397,40,0,122,105.74889993667603,0.26637002502941065
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,13,5,1-6098,1327,170,0,338,352.1567883491516,0.265378137414583
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,13,5,1-6919,43,6,0,10,11.389254093170166,0.2648663742597713
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,9,20,1-9667,14,1,0,5,3.694627046585083,0.2639019318989345
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,22,11,1-7897,95,18,0,13,25.006030321121216,0.26322137180127597
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,7,8,1-6594,70,6,0,23,18.395284414291382,0.26278977734701975
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,5,13,1-9761,35,7,0,4,9.155701637268066,0.2615914753505162
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,8,22,1-6647,62,7,0,17,16.161731958389282,0.26067309610305295
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,13,5,1-8181,30,4,0,7,7.772477865219116,0.2590825955073039
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,12,4,1-9963,116,23,0,13,30.006030321121216,0.2586726751820794
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,8,22,1-8095,46,7,0,9,11.85032868385315,0.25761584095332934
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,20,1,1-8023,16,3,0,2,4.077850818634033,0.2548656761646271
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,14,2,1-4634,48,9,0,6,12.2335524559021,0.2548656761646271
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,16,9,1-3509,35,4,0,9,8.85032868385315,0.2528665338243757
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,2,18,1-10444,8,2,0,0,2.0,0.25
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,20,1,1-21192,4,1,0,0,1.0,0.25
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,1,21,1-5929,4,1,0,0,1.0,0.25
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,7,8,1-5531,8,2,0,0,2.0,0.25
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,5,13,1-7807,239,37,0,42,59.6348671913147,0.2495182727670071
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,22,11,1-3106,34,2,0,12,8.4671049118042,0.24903249740600586
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,5,13,1-6611,89,14,0,15,22.08388113975525,0.24813349595230616
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,1,21,1-6858,23,3,0,5,5.694627046585083,0.24759248028630795
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,3,23,MLG31,33,6,0,4,8.155701637268066,0.24714247385660806
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,16,9,MLG49,185,15,0,57,45.718748331069946,0.24712836935713484
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,7,8,1-7819,59,14,0,1,14.538925409317017,0.2464224645646952
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,2,18,MLG64,245,28,0,60,60.335524559020996,0.24626744717967752
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,1,21,1-1131,138,21,0,24,33.9342098236084,0.24590007118556811
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,12,4,1-5626,125,14,0,31,30.706687688827515,0.24565350151062013
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,16,9,1-19915,62,6,0,17,15.161731958389282,0.24454406384498842
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,14,2,MLG30,208,36,0,27,50.55098605155945,0.24303358678634351
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,13,5,1-0205,34,5,0,6,8.2335524559021,0.24216330752653234
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,3,23,MLG46,17,3,0,2,4.077850818634033,0.23987357756670782
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,3,23,MLG44,59,13,0,2,14.077850818634033,0.23860764099379717
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,12,4,1-7441,111,20,0,12,26.4671049118042,0.23844238659283062
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,12,4,1-3564,41,6,0,7,9.772477865219116,0.23835311866388087
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,4,19,1-20467,13,2,0,2,3.077850818634033,0.23675775527954102
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,18,16,1-4390,45,3,0,14,10.544955730438232,0.23433234956529406
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,13,5,1-6035,23,0,0,10,5.389254093170166,0.2343153953552246
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,5,13,1-8659,91,17,0,8,21.311403274536133,0.23419124477512235
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,4,19,1-7204,26,5,0,2,6.077850818634033,0.2337634930243859
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,14,2,1-6296,254,39,0,37,58.940240144729614,0.2320481895461796
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,20,1,1-18558,307,63,0,15,71.08388113975525,0.23154358677444706
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,9,20,1-4149,16,1,0,5,3.694627046585083,0.2309141904115677
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,9,20,1-3104,16,1,0,5,3.694627046585083,0.2309141904115677
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,13,5,1-0027,29,4,0,5,6.694627046585083,0.2308492085029339
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,4,19,1-5980,29,4,0,5,6.694627046585083,0.2308492085029339
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,2,18,1-1191,53,10,0,4,12.155701637268066,0.22935286108052955
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,14,2,MLG02,320,46,0,49,72.40734505653381,0.22627295330166816
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,9,20,1-9606,16,2,0,3,3.61677622795105,0.2260485142469406
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,1,21,1-9925,93,14,0,13,21.006030321121216,0.22587129377549695
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,11,14,1-2324,25,4,0,3,5.61677622795105,0.224671049118042
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,2,18,1-9946,12,0,0,5,2.694627046585083,0.22455225388209024
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,14,2,1-9887,36,1,0,13,8.006030321121216,0.222389731142256
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-2584,12,4,1-2584,36,8,0,0,8.0,0.2222222222222222
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-17645,9,20,1-17645,9,2,0,0,2.0,0.2222222222222222
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,17,7,1-9674,144,12,0,37,31.940240144729614,0.221807223227289
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,3,23,1-8627,25,5,0,1,5.538925409317017,0.22155701637268066
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,1,21,1-2034,16,3,0,1,3.5389254093170166,0.22118283808231354
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,6,3,1-9237,38,3,0,10,8.389254093170166,0.22076984455710963
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,17,7,1-10468,549,46,0,139,120.91063189506531,0.22023794516405337
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,9,20,1-3033,7,1,0,1,1.5389254093170166,0.21984648704528809
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,5,13,1-8328,114,12,0,24,24.9342098236084,0.21872113880358243
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,7,8,1-8576,55,12,0,0,12.0,0.21818181818181817
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,6,3,1-9578,42,7,0,4,9.155701637268066,0.21799289612543016
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,7,8,1-3587,46,10,0,0,10.0,0.21739130434782608
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,9,20,1-2282,219,20,0,51,47.48519587516785,0.21682737842542396
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,18,16,1-9227,801,40,0,245,172.03672528266907,0.21477743480982406
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,21,10,MLG42,14,3,0,0,3.0,0.21428571428571427
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,3,23,MLG43,14,3,0,0,3.0,0.21428571428571427
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,3,23,1-9588,14,3,0,0,3.0,0.21428571428571427
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,19,12,1-1972,32,2,0,9,6.850328683853149,0.21407277137041092
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,20,1,MLG08,107,18,0,9,22.85032868385315,0.21355447368087055
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,11,14,1-0358,22,2,0,5,4.694627046585083,0.21339213848114014
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,19,12,1-7042,117,21,0,7,24.772477865219116,0.21173058004460782
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,14,2,1-8222,12,2,0,1,2.5389254093170166,0.21157711744308472
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,8,22,1-9892,22,3,0,3,4.61677622795105,0.2098534649068659
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,2,18,1-7467,64,9,0,8,13.311403274536133,0.20799067616462708
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,2,18,1-20047,20,2,0,4,4.155701637268066,0.20778508186340333
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,8,22,1-8074,145,11,0,35,29.86238932609558,0.20594751259376262
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,16,9,1-9500,33,3,0,7,6.772477865219116,0.20522660197633685
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,16,9,1-9651,38,4,0,7,7.772477865219116,0.20453889118997673
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,14,2,72-18936,20,3,0,2,4.077850818634033,0.20389254093170167
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,21,10,1-8705,48,6,0,7,9.772477865219116,0.2035932888587316
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,18,16,1-4531,94,4,0,28,19.089911460876465,0.2030841644774092
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,5,13,1-3068,180,23,0,25,36.473135232925415,0.20262852907180787
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,4,19,1-9417,76,10,0,10,15.389254093170166,0.20249018543644956
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,10,15,MLG68,642,98,0,59,129.79659914970398,0.20217538808365107
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,2,18,1-9997,16,0,0,6,3.2335524559020996,0.20209702849388123
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,1,21,1-3216,5,1,0,0,1.0,0.2
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,15,24,1-5990,5,1,0,0,1.0,0.2
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,3,23,1-3217,5,1,0,0,1.0,0.2
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,19,12,1-6900,67,9,0,8,13.311403274536133,0.19867766081397212
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,2,18,1-10539,63,6,0,12,12.4671049118042,0.1978905541556222
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,3,23,MLG39,23,4,0,1,4.538925409317017,0.19734458301378333
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,4,19,MLG38,77,14,0,2,15.077850818634033,0.1958162443978446
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,16,9,1-9995,24,2,0,5,4.694627046585083,0.19560946027437845
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,9,20,1-4020,37,4,0,6,7.2335524559021,0.19550141772708376
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,8,22,1-8066,86,7,0,18,16.7006573677063,0.19419369032216627
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,8,22,1-6692,71,10,0,7,13.772477865219116,0.19397856148195938
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,22,11,1-1827,24,3,0,3,4.61677622795105,0.19236567616462708
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,8,22,1-18563,8,1,0,1,1.5389254093170166,0.19236567616462708
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,4,19,MLG41,66,11,0,3,12.61677622795105,0.1911632761810765
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,10,15,1-19549,29,5,0,1,5.538925409317017,0.19099742790748334
