,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-9333,17,4,1-9333,102,67,0,20,78.38540983200073,0.7684844101176542
1,1-7042,11,3,1-7042,117,43,0,48,70.32498359680176,0.6010682358701005
2,MLG10,12,9,MLG10,60,18,0,29,34.50884425640106,0.575147404273351
3,1-1570,21,16,1-1570,142,32,0,75,74.69528687000275,0.5260231469718504
4,1-18371,10,15,1-18371,120,48,0,25,62.23176229000092,0.5185980190833409
5,1-9379,15,4,1-9379,58,24,0,10,29.69270491600037,0.5119431882069029
6,1-3447,11,2,1-3447,110,39,0,30,56.0781147480011,0.5098010431636464
7,P-16616,15,17,P-16616,28,10,0,6,13.41562294960022,0.4791293910571507
8,1-0272,18,3,1-0272,111,36,0,29,52.50884425640106,0.4730526509585681
9,MLG48,3,8,MLG48,159,36,0,68,74.71039342880249,0.4698766882314622
10,1-6858,19,5,1-6858,23,3,0,13,10.400516390800476,0.452196364817412
11,1-3068,18,3,1-3068,180,42,0,69,81.27966392040253,0.4515536884466807
12,1-5002,10,15,1-5002,45,14,0,10,19.69270491600037,0.4376156648000081
13,1-0296,14,10,1-0296,41,16,0,3,17.70781147480011,0.4318978408487832
14,1-6647,14,8,1-6647,62,22,0,8,26.554163932800293,0.4282929666580692
15,1-0055,10,15,1-0055,18,6,0,3,7.70781147480011,0.4282117486000061
16,1-8267,18,3,1-8267,133,9,0,84,56.81872129440308,0.4272084307849855
17,MLG38,11,2,MLG38,77,30,0,5,32.84635245800018,0.4265760059480543
18,MLG32,4,10,MLG32,52,13,0,14,20.96978688240052,0.403265132353856
19,1-9946,21,16,1-9946,12,3,0,3,4.70781147480011,0.3923176229000091
20,1-9761,18,3,1-9761,35,8,0,10,13.692704916000366,0.3912201404571533
21,MLG49,7,14,MLG49,185,21,0,89,71.66507375240326,0.3873787770400176
22,1-0027,15,17,1-0027,29,10,0,2,11.138540983200071,0.3840876201103473
23,MLG65,5,2,MLG65,201,67,0,17,76.67759835720062,0.3814805888417941
24,1-1592,14,13,1-1592,32,11,0,2,12.138540983200071,0.3793294057250023
25,1-7268,5,7,1-7268,70,6,0,36,26.49373769760132,0.3784819671085903
26,1-6061,3,8,1-6061,40,6,0,16,15.108327865600586,0.3777081966400146
27,1-9938,19,5,1-9938,55,11,0,17,20.677598357200623,0.375956333767284
28,1-1827,18,3,1-1827,24,5,0,7,8.984893441200256,0.3743705600500107
29,1-4747,5,6,1-4747,25,7,0,4,9.277081966400146,0.3710832786560059
30,1-8678,4,10,1-8678,17,4,0,4,6.2770819664001465,0.3692401156705968
31,1-2282,11,2,1-2282,219,68,0,22,80.5239508152008,0.3676892731287708
32,1-3516,17,4,1-3516,156,32,0,44,57.04790163040161,0.365691677117959
33,1-2545,6,11,1-2545,145,16,0,65,53.00258195400238,0.3655350479586371
34,1-0205,4,10,1-0205,34,9,0,6,12.41562294960022,0.3651653808705947
35,1-7182,14,13,1-7182,22,4,0,7,7.984893441200256,0.3629497018727389
36,1-7481,20,18,1-7481,33,4,0,14,11.969786882400513,0.3627208146181973
37,MLG75,15,17,MLG75,185,61,0,10,66.69270491600037,0.360501107654056
38,1-10785,21,16,1-10785,279,28,0,127,100.29735243320464,0.359488718398583
