,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG50,21,2,MLG50,319,52,1,43,1094.5601994991302,3.4312231959220383
1,1-6240,21,2,1-6240,698,134,2,40,2173.590883255005,3.1140270533739325
2,1-1258,21,2,1-1258,435,130,1,16,1145.836353302002,2.634106559314947
3,1-1183,6,10,1-1183,45,46,0,3,48.969316244125366,1.0882070276472304
4,1-1608,8,16,1-1608,307,62,0,211,270.8419091701508,0.8822212025086343
5,MLG48,3,11,MLG48,159,45,0,80,124.18176651000977,0.7810173994340237
6,1-7441,11,9,1-7441,111,27,0,59,85.3965528011322,0.7693383135237135
7,1-1942,3,11,1-1942,34,6,0,20,25.79544162750244,0.7586894596324247
8,MLG44,7,5,MLG44,59,15,0,29,43.70339035987854,0.7407354298284499
9,1-6858,4,7,1-6858,23,13,0,3,15.969316244125366,0.6943180975706681
10,1-4355,15,18,1-4355,49,6,0,28,33.71361827850342,0.6880330260919065
11,1-1462,3,11,1-1462,192,39,0,94,132.03857564926147,0.6877009148399035
12,MLG60,13,4,MLG60,47,22,0,10,31.89772081375122,0.6786749109308771
13,1-5413,2,12,1-5413,39,13,0,13,25.867037057876587,0.663257360458374
14,1-18371,16,15,1-18371,120,8,0,72,79.26358985900879,0.6605299154917399
15,MLG40,7,5,MLG40,51,14,0,19,32.80566954612732,0.6432484224730847
16,1-9491,2,12,1-9491,80,32,0,19,50.80566954612732,0.6350708693265915
17,1-9277,3,11,1-9277,48,18,0,12,29.877264976501465,0.6224430203437805
18,MLG65,9,8,MLG65,201,18,0,108,124.89538478851318,0.6213700735746924
19,MLG69,11,9,MLG69,576,53,0,308,357.8498010635376,0.6212670157353083
20,1-2545,15,17,1-2545,145,64,0,26,89.73407411575317,0.6188556835569184
21,1-18028,11,9,1-18028,309,58,0,134,190.6294589042664,0.616923815224163
22,1-3587,19,21,1-3587,46,0,0,28,27.71361827850341,0.6024699625761613
23,1-9609,18,19,1-9609,25,3,0,12,14.877264976501465,0.5950905990600586
24,1-17835,8,16,1-17835,17,7,0,3,9.969316244125366,0.5864303673014921
25,1-5775,16,15,1-5775,244,13,0,131,142.660142660141,0.5846727158202499
26,1-9283,7,5,1-9283,235,27,0,110,135.87492895126343,0.5781911870266528
27,MLG43,6,10,MLG43,14,6,0,2,7.979544162750244,0.569967440196446
28,MLG42,11,9,MLG42,14,4,0,4,7.959088325500488,0.5685063089643206
29,1-1850,11,9,1-1850,30,2,0,15,16.84658122062683,0.5615527073542277
30,MLG59,11,9,MLG59,71,24,0,16,39.83635330200195,0.5610753986197459
31,1-9997,15,17,1-9997,16,5,0,4,8.959088325500488,0.5599430203437805
32,1-4494,20,14,1-4494,16,5,0,4,8.959088325500488,0.5599430203437805
33,MLG54,12,1,MLG54,595,115,0,219,331.76008582115173,0.5575799761700029
34,1-9650,15,17,1-9650,25,4,0,10,13.89772081375122,0.5559088325500489
35,1-9495,2,12,1-9495,18,10,0,0,10.0,0.5555555555555556
36,1-7024,17,3,1-7024,498,68,0,210,275.85213708877563,0.5539199539935253
37,MLG55,9,8,MLG55,92,24,0,27,50.723846197128296,0.5513461543166119
38,1-10539,15,17,1-10539,63,9,0,26,34.734074115753174,0.5513345097738599
39,1-9808,10,13,1-9808,74,6,0,35,40.64202284812927,0.5492165249747198
40,1-5980,18,19,1-5980,29,7,0,9,15.9079487323761,0.548549956288831
41,1-9379,2,12,1-9379,58,12,0,20,31.79544162750244,0.5481972694396973
42,1-7770,3,11,1-7770,11,3,0,3,5.969316244125366,0.542665113102306
43,1-0129,21,2,1-0129,142,72,0,5,76.94886040687561,0.5418933831470113
44,1-3509,10,13,1-3509,35,4,0,15,18.84658122062683,0.5384737491607666
45,1-0296,15,17,1-0296,41,14,0,8,21.918176651000977,0.534589674414658
46,MLG64,9,8,MLG64,245,20,0,112,130.85447311401367,0.5340998902612802
47,1-3584,18,19,1-3584,26,0,0,14,13.856809139251707,0.5329541976635273
48,1-8938,15,17,1-8938,30,1,0,15,15.846581220626833,0.5282193740208944
49,1-20578,4,7,1-20578,19,7,0,3,9.969316244125366,0.5247008549539667
50,1-3265,7,5,1-3265,19,4,0,6,9.938632488250732,0.5230859204342491
51,1-7019,17,3,1-7019,107,5,0,51,55.478376150131226,0.5184894967301984
52,1-11350,7,5,1-11350,100,30,0,22,51.774985790252686,0.5177498579025268
53,1-1350,8,16,1-1350,195,65,0,36,100.6317949295044,0.5160604868179712
54,MLG68,5,18,MLG68,642,109,0,222,328.7294020652771,0.5120395670798709
55,1-3596,11,9,1-3596,223,29,0,86,114.1203989982605,0.5117506681536346
56,1-1204,16,4,1-1204,39,4,0,16,19.83635330200196,0.5086244436410757
57,1-7042,3,11,1-7042,117,5,0,55,59.437464475631714,0.5080125168857411
58,1-5355,9,8,1-5355,53,17,0,10,26.89772081375122,0.5075041662971929
59,MLG14,2,12,MLG14,232,78,0,40,117.59088325500488,0.5068572554095038
