,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-3447,11,2,1-3447,110,43,0,26,68.62753546237946,0.6238866860216314
1,1-8427,22,6,1-8427,189,6,0,112,116.3955373764038,0.6158494041079566
2,1-7866,6,8,1-7866,318,41,0,157,195.75088721513748,0.6155688277205581
3,1-9227,9,12,1-9227,801,89,0,403,486.2267996668816,0.6070247186852454
4,1-7268,14,3,1-7268,70,33,0,9,41.871069967746735,0.5981581423963819
5,MLG48,19,7,MLG48,159,24,0,72,94.96855974197388,0.5972865392576974
6,1-7140,4,10,1-7140,397,32,0,201,230.1205626130104,0.5796487723249633
7,1-6734,1,9,1-6734,44,19,0,6,24.91404664516449,0.5662283328446475
8,1-7004,23,16,1-7004,381,43,0,174,214.5073527097702,0.5630114244350924
9,1-3068,9,12,1-3068,180,16,0,82,96.82530415058136,0.5379183563921187
10,1-4531,9,12,1-4531,94,18,0,33,50.52725654840469,0.5375240058340924
11,1-1258,13,14,1-1258,435,24,0,210,230.9916325807572,0.5310152473120854
12,1-3139,9,12,1-3139,93,12,0,37,48.46995431184769,0.5211823044284698
13,1-8188,21,5,1-8188,140,8,0,65,72.06883865594864,0.5147774189710617
14,1-6878,4,10,1-6878,167,11,0,76,85.91125750541687,0.514438667697107
15,1-9491,22,6,1-9491,80,20,0,21,40.699163258075714,0.5087395407259464
16,1-3141,13,14,1-3141,136,12,0,58,69.1691175699234,0.508596452720025
17,MLG75,15,11,MLG75,185,58,0,35,92.4986054301262,0.4999924617844659
18,1-1989,8,21,1-1989,46,21,0,2,22.971348881721497,0.4993771496026412
19,1-9455,2,24,1-9455,2,0,0,1,0.9856744408607484,0.4928372204303741
20,1-19567,18,22,1-19567,2,0,0,1,0.9856744408607484,0.4928372204303741
21,1-9270,13,14,1-9270,128,27,0,36,62.48427987098694,0.4881584364920854
22,1-6561,13,14,1-6561,65,9,0,23,31.67051213979721,0.4872386483045725
23,1-18028,22,6,1-18028,309,17,0,135,150.06604951620102,0.4856506456834984
24,1-7441,8,20,1-7441,111,29,0,25,53.64186102151871,0.4832600092028712
25,1-18709,1,9,1-18709,33,7,0,9,15.871069967746736,0.4809415141741435
26,MLG38,1,9,MLG38,77,22,0,15,36.78511661291122,0.4777287871806652
27,1-10451,8,20,1-10451,46,14,0,8,21.885395526885983,0.4757694679757823
28,1-0129,13,14,1-0129,142,31,0,37,67.46995431184769,0.475140523322871
29,1-5891,14,3,1-5891,96,10,0,36,45.48427987098694,0.4737945819894473
30,1-2545,6,8,1-2545,145,30,0,39,68.44130319356918,0.4720089875418564
31,1-9333,17,4,1-9333,102,25,0,23,47.67051213979721,0.4673579621548746
32,MLG60,23,11,MLG60,47,19,0,3,21.957023322582245,0.4671707089911115
33,1-17835,4,10,1-17835,17,3,0,5,7.928372204303741,0.4663748355472789
34,1-17907,23,16,1-17907,119,14,0,42,55.39832651615143,0.4655321555979111
35,MLG65,18,22,MLG65,201,47,0,47,93.32669872045516,0.4643119339326128
36,1-1250,14,3,1-1250,34,0,0,16,15.770791053771973,0.4638467956991756
37,P-16616,20,21,P-16616,28,7,0,6,12.91404664516449,0.4612159516130175
38,MLG63,14,3,MLG63,380,33,0,144,174.93711948394775,0.4603608407472309
39,1-3535,17,4,1-3535,315,55,0,91,144.6963741183281,0.459353568629613
40,1-3584,6,4,1-3584,26,7,0,5,11.92837220430374,0.4587835463193747
41,1-5043,13,14,1-5043,123,16,0,41,56.41265207529068,0.4586394477665909
42,1-3087,1,9,1-3087,26,5,0,7,11.899721086025238,0.4576815802317399
43,1-10785,13,14,1-10785,279,19,0,110,127.42418849468233,0.4567175214863165
44,1-10038,11,2,1-10038,76,13,0,22,34.68483769893646,0.4563794434070587
45,1-9963,13,14,1-9963,116,11,0,42,52.39832651615143,0.451709711346133
46,1-7005,9,12,1-7005,285,12,0,117,127.32390958070756,0.4467505599323071
47,1-9379,18,22,1-9379,58,11,0,15,25.785116612911224,0.4445709760846763
48,1-7807,23,16,1-7807,239,24,0,83,105.81097859144212,0.4427237597968289
49,1-9495,5,1,1-9495,18,5,0,3,7.957023322582245,0.4420568512545691
50,1-3052,9,12,1-3052,166,14,0,60,73.1404664516449,0.4406052195882223
51,1-1183,21,5,1-1183,45,1,0,19,19.727814376354218,0.4383958750300937
52,1-1942,1,12,1-1942,34,6,0,9,14.871069967746736,0.4373844108160804
53,1-5413,21,5,1-5413,39,12,0,5,16.92837220430374,0.434060825751378
54,1-8023,21,5,1-8023,16,3,0,4,6.942697763442993,0.4339186102151871
55,1-7467,6,8,1-7467,64,10,0,18,27.74213993549347,0.4334709364920854
56,1-3516,19,7,1-3516,156,41,0,27,67.6132099032402,0.4334180122002577
57,1-18487,16,17,1-18487,23,6,0,4,9.942697763442991,0.4322912071062171
58,1-3596,19,7,1-3596,223,55,0,42,96.39832651615144,0.4322794911038181
59,1-4020,1,9,1-4020,37,11,0,5,15.92837220430374,0.4304965460622633
60,1-6296,1,9,1-6296,254,57,0,53,109.24074536561966,0.4300816746677939
61,1-9286,14,3,1-9286,81,13,0,22,34.68483769893646,0.428207872826376
62,1-11329,1,9,1-11329,14,5,0,1,5.985674440860748,0.4275481743471963
63,1-3523,6,8,1-3523,543,92,0,142,231.96577060222623,0.4271929477020741
64,1-5530,21,5,1-5530,7,2,0,1,2.9856744408607483,0.426524920122964
65,1-8328,23,16,1-8328,114,4,0,45,48.35534983873367,0.4241697354274883
66,1-0037,6,8,1-0037,35,3,0,12,14.82809329032898,0.4236598082951137
67,1-18558,6,8,1-18558,307,50,0,81,129.8396297097206,0.4229303899339434
68,1-19286,15,11,1-19286,40,11,0,6,16.91404664516449,0.4228511661291122
69,1-6611,23,16,1-6611,89,6,0,32,37.541582107543945,0.4218155292982465
70,1-2103,21,5,1-2103,26,6,0,5,10.92837220430374,0.4203220078578362
71,1-8042,12,19,1-8042,52,11,0,11,21.84241884946823,0.4200465163359275
72,1-20578,10,15,1-20578,19,5,0,3,7.957023322582245,0.4187907011885392
73,72-12171,9,6,72-12171,19,4,0,4,7.942697763442993,0.4180367243917365
74,1-8551,23,16,1-8551,38,4,0,12,15.82809329032898,0.416528770798131
75,MLG49,21,5,MLG49,185,12,0,66,77.05451309680939,0.416510881604375
76,1-3312,19,7,1-3312,36,10,0,5,14.92837220430374,0.4146770056751039
77,1-9995,12,19,1-9995,24,6,0,4,9.942697763442991,0.4142790734767914
78,1-18234,4,10,1-18234,43,3,0,15,17.785116612911224,0.4136073630909587
79,1-4499,8,20,1-4499,12,2,0,3,4.957023322582245,0.4130852768818537
80,1-4640,23,16,1-4640,87,9,0,27,35.613209903240204,0.4093472402671287
81,1-8678,1,9,1-8678,17,4,0,3,6.957023322582245,0.4092366660342497
82,1-9496,3,18,1-9496,39,10,0,6,15.91404664516449,0.4080524780811407
83,MLG46,22,6,MLG46,17,2,0,5,6.9283722043037415,0.4075513061355142
84,1-7019,4,10,1-7019,107,16,0,28,43.59888434410095,0.4074662088233733
85,1-6181,4,10,1-6181,659,80,0,191,268.2638182044029,0.4070771141189725
86,1-18615,8,15,1-18615,22,5,0,4,8.942697763442993,0.4064862619746815
87,1-8529,17,4,1-8529,56,0,0,23,22.67051213979721,0.4048305739249502
88,MLG59,12,19,MLG59,71,10,0,19,28.727814376354218,0.4046171038923129
89,MLG35,14,3,MLG35,49,5,0,15,19.785116612911224,0.4037778900594127
90,MLG13,8,20,MLG13,140,15,0,42,56.39832651615143,0.4028451894010816
91,1-5990,6,8,1-5990,5,2,0,0,2.0,0.4
92,1-8285,22,6,1-8285,72,13,0,16,28.770791053771973,0.3995943201912774
93,1-6718,1,9,1-6718,20,7,0,1,7.985674440860748,0.3992837220430374
94,1-1770,11,2,1-1770,35,11,0,3,13.957023322582245,0.3987720949309213
95,1-9697,1,9,1-9697,20,6,0,2,7.971348881721497,0.3985674440860748
96,1-5002,3,18,1-5002,45,11,0,7,17.899721086025238,0.3977715796894497
97,1-2297,21,5,1-2297,25,6,0,4,9.942697763442991,0.3977079105377197
98,1-9504,12,19,1-9504,30,7,0,5,11.92837220430374,0.3976124068101247
