Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,8,13,1-6693,98,7,0,44,28.134721517562866,0.2870889950771721
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,8,13,1-1005,125,19,0,34,35.33137571811676,0.28265100574493407
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,9,12,1-18558,307,66,0,43,86.65438693761826,0.2822618467023396
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,6,7,1-9270,128,21,0,31,35.89037197828293,0.2803935310803354
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,1,22,1-9491,80,16,0,13,22.244349539279938,0.27805436924099924
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,16,4,1-4682,16,3,0,3,4.441003739833832,0.2775627337396145
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,20,2,1-0303,212,55,0,8,58.842676639556885,0.27755979546960796
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,6,7,1-5043,123,13,0,44,34.134721517562866,0.2775180611183973
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,10,3,1-5413,39,5,0,12,10.764014959335327,0.2760003835727007
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,5,15,1-6878,167,7,0,81,45.90710097551346,0.27489282021265543
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,14,14,1-0027,29,7,0,2,7.960669159889221,0.27450583309962834
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,13,21,1-8488,23,1,0,11,6.2836803793907166,0.2732034947561181
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,20,2,MLG56,511,88,0,106,138.91546547412872,0.27185022597676856
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,7,4,1-10785,279,29,0,95,74.631785094738,0.2674974376155484
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,18,10,MLG50,319,40,0,94,85.1514505147934,0.26693244675483824
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,8,14,1-18709,33,4,0,10,8.803345799446106,0.26676805452866986
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,6,7,1-6561,65,12,0,11,17.283680379390717,0.2659027750675495
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,5,15,1-6296,254,20,0,97,66.59245425462723,0.2621750167505009
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,3,17,MLG13,140,0,0,76,36.505428075790405,0.2607530576842172
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,13,6,1-7866,318,42,0,84,82.34810471534729,0.2589563041363122
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,10,3,MLG49,185,21,0,56,47.89873647689819,0.25891208906431457
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,12,11,1-8627,25,5,0,3,6.441003739833832,0.2576401495933533
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,5,15,1-9808,74,6,0,27,18.969033658504486,0.25633829268249303
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,21,24,MLG29,164,34,0,16,41.68535327911377,0.2541789834092303
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,14,7,1-18487,23,2,0,8,5.842676639556885,0.2540294191111689
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,9,12,1-0296,41,8,0,5,10.401672899723053,0.2536993390176354
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,14,14,1-8023,16,4,0,0,4.0,0.25
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,2,21,1-11350,100,9,0,33,24.85104113817215,0.2485104113817215
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,6,7,1-4149,16,3,0,2,3.960669159889221,0.24754182249307632
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,11,19,1-9496,39,0,0,20,9.606691598892212,0.24632542561262083
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,7,4,MLG33,20,3,0,4,4.921338319778442,0.2460669159889221
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,10,3,MLG51,248,21,0,82,60.38743555545807,0.24349772401394382
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,9,12,1-3596,223,40,0,29,53.92970281839371,0.24183723236947852
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,15,5,MLG14,232,34,0,46,56.09539067745209,0.24179047705798312
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,19,9,1-3068,180,17,0,55,43.41840189695358,0.24121334387196436
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,16,8,1-7807,239,36,0,45,57.61505609750748,0.24106718032429908
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,5,15,1-6181,659,41,0,245,158.6819720864296,0.2407920668989827
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,10,19,1-3087,26,0,0,13,6.244349539279938,0.2401672899723053
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,1,10,1-7991,46,9,0,4,10.921338319778442,0.2374203982560531
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,5,13,1-17835,17,4,0,0,4.0,0.23529411764705882
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,8,15,1-9609,25,3,0,6,5.882007479667664,0.23528029918670654
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,5,15,1-7964,202,8,0,82,47.38743555545807,0.23459126512603004
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,13,6,1-3523,543,85,0,88,127.26944303512573,0.23438203137223892
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,4,19,1-13247,29,0,0,14,6.724684119224548,0.2318856592836051
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,19,9,1-8328,114,10,0,34,26.33137571811676,0.23097697998348035
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,3,17,1-7005,285,0,0,137,65.80583745241165,0.23089767527161983
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,16,8,1-8267,133,22,0,18,30.64602243900299,0.23042122134588716
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,15,3,1-4052,13,2,0,2,2.960669159889221,0.2277437815299401
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,2,14,MLG15,105,21,0,6,23.882007479667664,0.2274476902825492
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,8,13,1-9497,150,10,0,50,34.01672899723053,0.2267781933148702
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,19,9,1-7496,246,28,0,56,54.89873647689819,0.2231655954345455
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,5,15,MLG02,320,15,0,117,71.19914585351944,0.22249733079224826
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,1,8,1-9630,33,2,0,11,7.2836803793907166,0.22071758725426413
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,3,17,1-1462,192,0,0,88,42.26944303512573,0.22015334914127985
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,6,7,1-9697,20,2,0,5,4.401672899723053,0.22008364498615265
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,5,15,1-7140,397,14,0,152,87.01085615158081,0.21917092229617333
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,18,10,1-3564,41,6,0,6,8.882007479667664,0.21663432877238203
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,11,23,1-1608,307,52,0,30,66.41003739833832,0.21631934005973394
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,19,9,1-3534,279,31,0,61,60.300409376621246,0.21613049955778224
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,8,13,1-8084,82,9,0,18,17.64602243900299,0.21519539559759746
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,19,6,1-3587,46,7,0,6,9.882007479667664,0.21482624955799268
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,19,9,1-3516,156,5,0,59,33.339740216732025,0.2137162834405899
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,19,9,1-6611,89,6,0,27,18.969033658504486,0.21313520964611782
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,11,23,1-3139,93,13,0,14,19.72468411922455,0.21209337762607042
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,11,23,MLG60,47,8,0,4,9.921338319778442,0.21109230467613707
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,15,17,1-6228,48,0,0,21,10.087026178836823,0.21014637872576714
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,10,3,MLG57,629,87,0,94,132.1514505147934,0.21009769557200858
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,3,17,1-8095,46,0,0,20,9.606691598892212,0.2088411217150481
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,3,17,1-9227,801,0,0,348,167.1564338207245,0.20868468641788326
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,7,4,1-2382,139,15,0,29,28.929702818393707,0.20812735840571012
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,13,6,1-3265,19,2,0,4,3.9213383197784424,0.20638622735676013
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,13,6,1-2545,145,14,0,33,29.85104113817215,0.20586924922877345
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,3,23,1-7042,117,19,0,10,23.803345799446106,0.20344739999526587
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,3,17,1-3052,166,0,0,70,33.62342059612274,0.20255072648266711
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,3,14,1-2573,37,7,0,1,7.480334579944611,0.20217120486336784
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,2,21,MLG41,66,4,0,19,13.126357018947601,0.19888419725678183
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,4,19,1-2335,145,0,0,60,28.820074796676636,0.1987591365288044
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,3,17,1-0205,34,0,0,14,6.724684119224548,0.19778482703601613
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,2,21,1-4760,40,3,0,10,7.803345799446106,0.19508364498615266
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,1,17,1-3217,5,0,0,2,0.9606691598892212,0.19213383197784423
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,1,22,1-8341,197,28,0,20,37.60669159889221,0.19089691166950362
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,21,24,1-8659,91,14,0,7,17.362342059612274,0.19079496768804696
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,3,17,1-9277,48,0,0,19,9.126357018947601,0.19013243789474168
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,3,17,1-8551,38,0,0,15,7.205018699169159,0.18960575524129367
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,19,9,1-7152,109,8,0,26,20.488699078559875,0.18796971631706308
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,1,22,1-5163,16,3,0,0,3.0,0.1875
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,12,11,1-6538,44,2,0,13,8.244349539279938,0.1873715804381804
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,16,8,1-1972,32,5,0,2,5.960669159889221,0.18627091124653816
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,5,15,1-2400,49,0,0,19,9.126357018947601,0.18625218406015512
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,4,19,1-8157,75,0,0,29,13.929702818393707,0.1857293709119161
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,15,5,1-0037,35,6,0,1,6.480334579944611,0.18515241656984602
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,15,5,1-3104,16,2,0,2,2.960669159889221,0.18504182249307632
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,1,22,72-11994,8,1,0,1,1.4803345799446106,0.18504182249307632
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,18,21,1-9436,21,1,0,6,3.8820074796676636,0.1848574990317935
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,5,15,1-8066,86,1,0,31,15.890371978282928,0.18477176718933638
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,3,17,1-7874,258,0,0,99,47.55312341451645,0.18431443183921103
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,1,22,MLG67,27,3,0,4,4.921338319778442,0.1822717896214238
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,1,22,1-19229,38,5,0,4,6.921338319778442,0.1821404820994327
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,13,14,1-4355,49,7,0,4,8.921338319778442,0.18206812897507024
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,16,9,1-0272,111,13,0,15,20.20501869916916,0.18202719548801044
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,11,23,MLG84,63,10,0,3,11.441003739833832,0.18160323396561637
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,3,17,MLG07,90,0,0,34,16.33137571811676,0.18145973020129733
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,10,2,1-8938,30,4,0,3,5.441003739833832,0.1813667913277944
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,4,19,1-2701,61,0,0,23,11.047695338726044,0.18110975965124662
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,9,12,1-6217,44,7,0,2,7.960669159889221,0.1809242990883914
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,3,9,1-9516,76,7,0,14,13.724684119224548,0.18058794893716512
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,15,21,1-10444,8,0,0,3,1.4410037398338318,0.18012546747922897
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,2,21,1-9861,8,0,0,3,1.4410037398338318,0.18012546747922897
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,10,3,1-8397,51,1,0,17,9.16568785905838,0.17971936978545844
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,7,4,1-1390,98,8,0,20,17.606691598892212,0.17966011835604298
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,12,11,1-10539,63,5,0,13,11.244349539279938,0.17848173871872916
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,11,23,1-8820,83,10,0,10,14.803345799446106,0.17835356384874826
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,15,5,1-1957,47,5,0,7,8.362342059612274,0.17792217148111222
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,19,9,1-7530,25,3,0,3,4.441003739833832,0.17764014959335328
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,2,21,1-9925,93,3,0,28,16.449368238449097,0.17687492729515158
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,5,15,1-4417,151,7,0,41,26.693717777729034,0.17677958793198037
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,14,14,MLG68,642,77,0,75,113.0250934958458,0.17605154750131743
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,1,22,MLG30,208,27,0,20,36.60669159889221,0.17599370961005872
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,2,21,1-2282,219,15,0,49,38.53639441728592,0.17596527131180786
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,12,11,1-6240,698,33,0,187,122.82256644964218,0.17596356224877102
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,2,24,MLG43,14,1,0,3,2.441003739833832,0.17435740998813085
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,8,13,1-11330,14,1,0,3,2.441003739833832,0.17435740998813085
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,8,8,1-8646,20,3,0,1,3.4803345799446106,0.17401672899723053
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,15,5,72-18936,20,3,0,1,3.4803345799446106,0.17401672899723053
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,6,7,1-19915,62,4,0,14,10.724684119224548,0.17297877611652498
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,10,3,1-8188,140,5,0,40,24.213383197784424,0.1729527371270316
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,13,6,1-7744,37,3,0,7,6.362342059612274,0.17195519080033173
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,6,7,1-7863,351,44,0,34,60.33137571811676,0.17188426130517595
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,2,21,1-9667,14,0,0,5,2.401672899723053,0.17154806426593236
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,8,13,1-6035,23,2,0,4,3.9213383197784424,0.17049297042514966
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,2,2,MLG39,23,2,0,4,3.9213383197784424,0.17049297042514966
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,19,9,1-19813,20,1,0,5,3.401672899723053,0.17008364498615264
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,8,13,1-3584,26,2,0,5,4.401672899723053,0.16929511152780974
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,7,4,1-9794,46,2,0,12,7.764014959335327,0.16878293389859406
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,12,11,1-6718,20,0,0,7,3.362342059612274,0.16811710298061372
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,18,11,1-7268,70,6,0,12,11.764014959335327,0.16805735656193324
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,15,5,1-1580,400,33,0,71,67.10375517606735,0.16775938794016837
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,16,12,MLG78,80,11,0,5,13.401672899723053,0.16752091124653817
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,10,3,1-3509,35,2,0,8,5.842676639556885,0.16693361827305386
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,15,5,1-19205,12,2,0,0,2.0,0.16666666666666666
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,4,19,1-8186,26,0,0,9,4.323011219501495,0.16626966228851905
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,11,23,1-5891,96,15,0,2,15.960669159889221,0.1662569704155127
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,12,11,1-9655,27,4,0,1,4.480334579944611,0.16593831777572632
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,2,21,MLG55,92,9,0,13,15.244349539279938,0.16569945151391235
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,4,19,1-18203,29,0,0,10,4.803345799446106,0.16563261377400365
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,14,15,1-0292,99,0,0,34,16.33137571811676,0.1649633910920885
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,10,3,1-5161,12,1,0,2,1.9606691598892212,0.1633890966574351
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,7,4,1-8906,15,1,0,3,2.441003739833832,0.1627335826555888
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,5,15,1-9902,30,2,0,6,4.882007479667664,0.1627335826555888
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,5,15,1-4634,48,3,0,10,7.803345799446106,0.1625697041551272
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,13,6,MLG63,380,28,0,70,61.62342059612274,0.16216689630558617
