Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
455,455,1-17790,5,16,1-17790,5,2,0,1,2.1103074848651886,0.42206149697303774
270,270,1-1390,18,19,1-1390,98,39,0,8,39.88245987892151,0.4069638763155256
166,166,MLG40,7,6,MLG40,51,20,0,3,20.330922454595566,0.3986455383254032
394,394,1-2423,20,22,1-2423,79,26,0,29,29.19891706109047,0.36960654507709456
109,109,1-9768,6,8,1-9768,241,84,0,21,86.31645718216896,0.3581595733699957
389,389,1-0278,7,6,1-0278,79,28,0,2,28.220614969730377,0.3572229743003845
479,479,1-9286,16,1,1-9286,81,27,0,0,27.0,0.3333333333333333
346,346,MLG32,1,9,MLG32,52,15,0,17,16.875227242708206,0.32452360082131165
483,483,1-9491,5,16,1-9491,80,23,0,21,25.31645718216896,0.316455714777112
259,259,1-3596,10,23,1-3596,223,70,0,0,70.0,0.31390134529147984
426,426,1-4355,7,6,1-4355,49,15,0,2,15.220614969730377,0.3106247953006199
322,322,1-0296,10,6,1-0296,41,12,0,5,12.551537424325943,0.306135059129901
399,399,MLG60,2,11,MLG60,47,13,0,11,14.213382333517075,0.3024123900748314
190,190,1-2382,18,19,1-2382,139,39,0,12,40.32368981838226,0.2900984879020307
506,506,1-6227,7,6,1-6227,52,12,0,26,14.867994606494904,0.2859229732018251
331,331,MLG75,15,13,MLG75,185,51,0,17,52.875227242708206,0.2858120391497741
141,141,MLG45,13,14,MLG45,70,18,0,10,19.103074848651886,0.2729010692664555
526,526,1-5002,13,14,1-5002,45,11,0,10,12.103074848651886,0.2689572188589308
429,429,1-6693,13,14,1-6693,98,23,0,29,26.19891706109047,0.26733588837847416
352,352,MLG63,7,6,MLG63,380,98,0,31,101.41953203082085,0.26689350534426537
268,268,MLG44,7,9,MLG44,59,14,0,11,15.213382333517075,0.2578539378562216
184,184,1-8074,1,17,1-8074,145,35,0,19,37.09584221243858,0.2558333945685419
217,217,1-9630,18,13,1-9630,33,8,0,4,8.441229939460754,0.25579484665032587
342,342,MLG65,18,19,MLG65,201,40,0,87,49.59675118327141,0.24675000588692242
263,263,1-6927,1,9,1-6927,179,38,0,52,43.73598921298981,0.24433513526809947
378,378,1-6561,9,15,1-6561,65,14,0,17,15.875227242708206,0.24423426527243394
356,356,1-9761,15,13,1-9761,35,8,0,3,8.330922454595566,0.2380263558455876
383,383,1-8551,7,9,1-8551,38,8,0,7,8.77215239405632,0.23084611563306107
192,192,1-9770,6,12,1-9770,50,11,0,4,11.441229939460754,0.2288245987892151
320,320,MLG13,7,6,MLG13,140,31,0,9,31.992767363786697,0.2285197668841907
311,311,1-20578,18,19,1-20578,19,4,0,3,4.330922454595566,0.22794328708397715
260,260,1-0129,17,7,1-0129,142,29,0,29,32.19891706109047,0.22675293704993288
434,434,MLG59,9,15,MLG59,71,14,0,16,15.764919757843018,0.22204112334990164
382,382,1-18558,10,23,1-18558,307,68,0,0,68.0,0.22149837133550487
459,459,1-2545,7,6,1-2545,145,29,0,25,31.757687121629715,0.2190185318733084
450,450,1-2297,5,16,1-2297,25,5,0,4,5.441229939460754,0.21764919757843018
154,154,1-18994,11,1,1-18994,28,6,0,0,6.0,0.21428571428571427
144,144,1-7744,9,15,1-7744,37,7,0,8,7.882459878921509,0.2130394561870678
285,285,1-18615,6,8,1-18615,22,4,0,6,4.661844909191132,0.21190204132686963
240,240,MLG33,13,12,MLG33,20,4,0,2,4.220614969730377,0.21103074848651887
191,191,1-8328,3,2,1-8328,114,24,0,0,24.0,0.21052631578947367
153,153,1-1350,16,1,1-1350,195,41,0,0,41.0,0.21025641025641026
539,539,1-9436,13,14,1-9436,21,4,0,3,4.330922454595566,0.20623440259978884
537,537,1-4494,16,15,1-4494,16,3,0,2,3.220614969730377,0.20128843560814857
337,337,1-18613,5,16,1-18613,25,4,0,9,4.992767363786697,0.1997106945514679
488,488,1-11350,14,10,1-11350,100,17,0,26,19.867994606494904,0.19867994606494904
466,466,1-5981,9,15,1-5981,28,5,0,5,5.551537424325943,0.19826919372592652
102,102,1-3564,17,7,1-3564,41,7,0,10,8.103074848651886,0.19763597191833868
94,94,1-3083,18,19,1-3083,78,15,0,3,15.330922454595566,0.19655028787943032
55,55,1-8095,4,5,1-8095,46,9,0,0,9.0,0.1956521739130435
485,485,1-5980,13,14,1-5980,29,5,0,6,5.661844909191132,0.19523603135141834
272,272,1-1570,17,7,1-1570,142,24,0,33,27.640147000551224,0.19464892253909313
137,137,1-1972,1,9,1-1972,32,6,0,2,6.220614969730377,0.1943942178040743
451,451,1-4098,2,11,1-4098,16,3,0,1,3.1103074848651886,0.1943942178040743
87,87,MLG35,1,9,MLG35,49,8,0,12,9.323689818382263,0.1902793840486176
174,174,MLG38,1,9,MLG38,77,12,0,24,14.647379636764526,0.19022570956837048
461,461,1-9651,7,16,1-9651,38,6,0,11,7.213382333517075,0.18982585088202827
104,104,1-8267,3,2,1-8267,133,25,0,0,25.0,0.18796992481203006
560,560,1-0027,1,13,1-0027,29,5,0,4,5.441229939460754,0.18762861860209498
494,494,1-3265,9,15,1-3265,19,3,0,5,3.551537424325943,0.18692302233294436
309,309,1-3516,3,2,1-3516,156,29,0,0,29.0,0.1858974358974359
162,162,1-8067,8,20,1-8067,322,51,0,80,59.82459878921509,0.18579067946961209
256,256,1-9277,4,5,1-9277,48,8,0,8,8.882459878921509,0.18505124747753143
436,436,1-5161,1,9,1-5161,12,2,0,2,2.220614969730377,0.18505124747753143
68,68,1-7845,6,13,1-7845,36,6,0,6,6.661844909191132,0.18505124747753143
365,365,MLG48,2,11,MLG48,159,27,0,20,29.206149697303772,0.18368647608367153
401,401,1-7204,6,8,1-7204,26,3,0,16,4.764919757843018,0.18326614453242376
200,200,1-4634,1,9,1-4634,48,8,0,7,8.77215239405632,0.18275317487617335
345,345,1-1131,5,16,1-1131,138,21,0,38,25.191684424877167,0.18254843786142874
392,392,1-9609,20,22,1-9609,25,4,0,5,4.551537424325943,0.18206149697303772
464,464,1-10060,2,9,1-10060,36,6,0,5,6.551537424325943,0.18198715067572063
139,139,1-7863,17,7,1-7863,351,54,0,87,63.59675118327141,0.18118732530846554
180,180,1-0037,1,9,1-0037,35,6,0,3,6.330922454595566,0.18088349870273046
188,188,1-20167,19,17,1-20167,56,10,0,1,10.110307484865189,0.18054120508687838
384,384,1-9270,17,7,1-9270,128,19,0,37,23.081376940011978,0.18032325734384358
241,241,1-19448,15,13,1-19448,45,8,0,1,8.110307484865189,0.18022905521922641
179,179,1-4052,15,18,1-4052,13,2,0,3,2.330922454595566,0.17930172727658197
116,116,1-20047,13,14,1-20047,20,3,0,5,3.551537424325943,0.17757687121629714
531,531,1-5891,5,16,1-5891,96,14,0,26,16.867994606494904,0.17570827715098858
427,427,1-9379,1,9,1-9379,58,8,0,19,10.095842212438583,0.17406624504204454
359,359,1-4417,20,22,1-4417,151,24,0,19,26.095842212438583,0.17282014710224228
218,218,1-9416,2,11,1-9416,13,2,0,2,2.220614969730377,0.17081653613310593
149,149,MLG58,15,13,MLG58,71,11,0,10,12.103074848651886,0.17046584293875897
327,327,P-16616,5,16,P-16616,28,4,0,7,4.77215239405632,0.17043401407344
419,419,1-6692,12,12,1-6692,71,10,0,19,12.095842212438583,0.17036397482307863
364,364,1-7682,16,23,1-7682,141,24,0,0,24.0,0.1702127659574468
261,261,1-1942,5,6,1-1942,34,5,0,7,5.77215239405632,0.16976918806048
351,351,1-19229,2,11,1-19229,38,6,0,4,6.441229939460754,0.1695060510384409
91,91,72-12171,14,10,72-12171,19,3,0,2,3.220614969730377,0.1695060510384409
495,495,MLG08,10,23,MLG08,107,18,0,0,18.0,0.16822429906542055
300,300,1-4020,9,15,1-4020,37,6,0,2,6.220614969730377,0.16812472891163183
558,558,1-0055,16,1,1-0055,18,3,0,0,3.0,0.16666666666666666
178,178,1-7525,2,11,1-7525,6,1,0,0,1.0,0.16666666666666666
265,265,1-11330,5,16,1-11330,14,2,0,3,2.330922454595566,0.16649446104254043
203,203,1-1250,11,18,1-1250,34,4,0,15,5.654612272977829,0.1663121256758185
350,350,1-2282,19,17,1-2282,219,34,0,21,36.31645718216896,0.16582857160807746
298,298,1-7019,1,9,1-7019,107,17,0,6,17.66184490919113,0.1650639711139358
128,128,1-19286,2,13,1-19286,40,6,0,5,6.551537424325943,0.16378843560814857
409,409,1-9645,6,8,1-9645,69,3,0,75,11.273061364889145,0.1633777009404224
376,376,1-7874,4,5,1-7874,258,42,0,1,42.11030748486519,0.16321824606536894
332,332,MLG78,10,23,MLG78,80,13,0,0,13.0,0.1625
