Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,MLG45,20,15,MLG45,70,12,1,10,1018.6882503032684,14.552689290046692
4,4,4,4,4,4,4,4,4,4,4,1-6240,20,15,1-6240,698,59,1,132,1147.2849040031433,1.6436746475689732
454,454,454,454,454,454,454,454,454,454,454,1-0272,9,6,1-0272,111,54,0,55,90.78537666797638,0.8178862762880755
399,399,399,399,399,399,399,399,399,399,399,MLG60,15,2,MLG60,47,25,0,7,29.681775212287903,0.6315271321763384
394,394,394,394,394,394,394,394,394,394,394,1-2423,3,10,1-2423,79,8,0,51,42.110076546669006,0.5330389436287216
246,246,246,246,246,246,246,246,246,246,246,MLG56,4,7,MLG56,511,131,0,198,263.42735600471497,0.5155134168389726
166,166,166,166,166,166,166,166,166,166,166,MLG40,14,4,MLG40,51,18,0,12,26.02590036392212,0.5103117718416101
91,91,91,91,91,91,91,91,91,91,91,72-12171,14,4,72-12171,19,6,0,5,9.344125151634216,0.49179606061232717
300,300,300,300,300,300,300,300,300,300,300,1-4020,17,14,1-4020,37,9,0,13,17.694725394248962,0.47823582146618815
443,443,443,443,443,443,443,443,443,443,443,1-3447,8,12,1-3447,110,37,0,23,52.382975697517395,0.47620886997743084
380,380,380,380,380,380,380,380,380,380,380,1-7004,9,6,1-7004,381,70,0,165,180.35613000392914,0.47337566930165126
526,526,526,526,526,526,526,526,526,526,526,1-5002,11,3,1-5002,45,7,0,21,21.04532563686371,0.46767390304141576
162,162,162,162,162,162,162,162,162,162,162,1-8067,10,18,1-8067,322,30,0,179,149.71968042850494,0.4649679516413197
322,322,322,322,322,322,322,322,322,322,322,1-0296,18,16,1-0296,41,11,0,12,19.02590036392212,0.4640463503395639
485,485,485,485,485,485,485,485,485,485,485,1-5980,8,3,1-5980,29,5,0,12,13.02590036392212,0.44916897806628
473,473,473,473,473,473,473,473,473,473,473,1-9452,3,10,1-9452,16,5,0,3,7.00647509098053,0.4379046931862831
346,346,346,346,346,346,346,346,346,346,346,MLG32,14,4,MLG32,52,8,0,22,22.71415066719055,0.43681058975366444
302,302,302,302,302,302,302,302,302,302,302,MLG51,13,5,MLG51,248,54,0,79,106.83717739582062,0.43079507014443796
483,483,483,483,483,483,483,483,483,483,483,1-9491,20,15,1-9491,80,25,0,14,34.363550424575806,0.42954438030719755
140,140,140,140,140,140,140,140,140,140,140,1-2294,4,2,1-2294,75,30,0,3,32.00647509098053,0.42675300121307375
438,438,438,438,438,438,438,438,438,438,438,MLG10,17,2,MLG10,60,22,0,5,25.344125151634216,0.42240208586057026
217,217,217,217,217,217,217,217,217,217,217,1-9630,7,17,1-9630,33,9,0,7,13.681775212287903,0.41459924885720917
463,463,463,463,463,463,463,463,463,463,463,1-1989,19,22,1-1989,46,0,0,28,18.72710084915161,0.40711088802503503
320,320,320,320,320,320,320,320,320,320,320,MLG13,5,20,MLG13,140,0,0,84,56.181302547454834,0.40129501819610597
499,499,499,499,499,499,499,499,499,499,499,1-8627,20,15,1-8627,25,2,0,12,10.02590036392212,0.40103601455688476
543,543,543,543,543,543,543,543,543,543,543,1-5803,2,12,1-5803,15,2,0,6,6.01295018196106,0.40086334546407065
251,251,251,251,251,251,251,251,251,251,251,1-7268,6,8,1-7268,70,14,0,21,28.04532563686371,0.40064750909805297
488,488,488,488,488,488,488,488,488,488,488,1-11350,2,11,1-11350,100,22,0,27,40.05827581882477,0.4005827581882477
263,263,263,263,263,263,263,263,263,263,263,1-6927,14,4,1-6927,179,50,0,32,71.40240097045898,0.3988960948070334
161,161,161,161,161,161,161,161,161,161,161,MLG41,14,4,MLG41,66,12,0,21,26.04532563686371,0.3946261460130865
332,332,332,332,332,332,332,332,332,332,332,MLG78,20,15,MLG78,80,24,0,11,31.357075333595276,0.39196344166994096
123,123,123,123,123,123,123,123,123,123,123,MLG55,1,13,MLG55,92,18,0,27,36.05827581882477,0.39193778063939966
390,390,390,390,390,390,390,390,390,390,390,MLG64,14,4,MLG64,245,33,0,94,95.86955285072327,0.39130429734989086
353,353,353,353,353,353,353,353,353,353,353,MLG50,7,17,MLG50,319,110,0,22,124.71415066719055,0.3909534503673685
