,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG32,1,2,MLG32,52,25,0,14,33.0388605594635,0.6353627030666058
1,1-8427,18,6,1-8427,189,62,0,84,110.233163356781,0.5832442505649789
2,1-7268,2,20,1-7268,70,25,0,25,39.35510814189911,0.5622158305985587
3,1-9283,8,17,1-9283,235,82,0,81,128.5105503797531,0.5468534058712898
4,1-6858,19,3,1-6858,23,7,0,9,12.16783893108368,0.5290364752645078
5,1-5002,22,5,1-5002,45,16,0,13,23.464656233787537,0.5214368051952786
6,MLG60,17,16,MLG60,47,16,0,14,24.0388605594635,0.5114651182864575
7,1-9379,19,3,1-9379,58,17,0,21,29.05829083919525,0.5010050144688837
8,MLG65,8,6,MLG65,201,62,0,53,92.43282926082613,0.4598648221931647
9,1-19448,17,16,1-19448,45,12,0,15,20.613064885139465,0.4580681085586547
10,MLG67,18,6,MLG67,27,8,0,7,12.01943027973175,0.4451640844345093
11,1-3535,9,12,1-3535,315,85,0,94,138.97520661354065,0.4411911321064782
12,MLG51,5,10,MLG51,248,68,0,69,107.62009847164154,0.4339520099662965
13,1-0296,7,14,1-0296,41,16,0,3,17.722612977027893,0.4322588530982413
14,MLG14,19,3,MLG14,232,53,0,80,98.93634605407716,0.4264497674744704
15,1-3596,8,17,1-3596,223,81,0,24,94.78090381622314,0.4250264745122114
16,1-10539,8,12,1-10539,63,21,0,10,26.742043256759644,0.4244768770914229
17,MLG64,18,6,MLG64,245,75,0,46,101.41339898109436,0.4139322407391606
18,1-1462,10,15,1-1462,192,20,0,102,78.56884121894836,0.4092127146820227
19,1-9417,1,2,1-9417,76,19,0,21,31.05829083919525,0.4086617215683585
20,1-18028,21,13,1-18028,309,75,0,89,126.10418498516084,0.4081041585280285
21,1-3206,1,13,1-3206,45,4,0,25,18.35510814189911,0.4078912920422024
22,1-6980,16,4,1-6980,128,31,0,35,51.09715139865875,0.3991964953020215
23,MLG75,17,16,MLG75,185,44,0,51,73.28442060947418,0.396132003294455
24,1-1608,15,8,1-1608,307,93,0,47,119.98760330677032,0.3908390987191216
25,1-8066,6,18,1-8066,86,30,0,6,33.445225954055786,0.388897976209951
26,1-8124,13,21,1-8124,18,7,0,0,7.0,0.3888888888888889
27,1-8188,1,2,1-8188,140,51,0,5,53.87102162837982,0.3847930116312844
28,1-3108,8,17,1-3108,18,4,0,5,6.871021628379822,0.3817234237988789
29,1-18377,7,14,1-18377,14,3,0,4,5.296817302703857,0.3783440930502755
30,1-2294,21,13,1-2294,75,10,0,32,28.37453842163086,0.3783271789550781
31,1-2545,11,7,1-2545,145,38,0,28,54.077721118927,0.3729498008201862
32,1-5803,3,22,1-5803,15,5,0,1,5.574204325675964,0.3716136217117309
