Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,17,MLG40,3,51,11,1,7,1012.9700271487236,19.862157395073012
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,5,MLG45,5,70,17,1,16,1021.5029191970825,14.592898845672607
32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-7874,17,1-7874,19,258,29,1,6,1030.688594698906,3.9949170337166895
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,5,1-10468,5,549,59,1,156,1102.9034621715546,2.008931625084799
85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,11,1-1131,12,138,66,0,28,73.88010859489441,0.5353631057601044
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,6,1-9938,6,55,18,0,10,20.814324498176575,0.3784422636032104
228,228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,2,MLG60,2,47,16,0,4,17.12572979927063,0.36437722977171555
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,4,1-3447,4,110,34,0,21,39.91008144617081,0.36281892223791645
217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9770,9,1-9770,10,50,17,0,4,18.12572979927063,0.3625145959854126
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,5,MLG59,5,71,19,0,22,25.191513895988464,0.354810054873077
394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-9697,14,1-9697,20,20,4,0,10,6.814324498176575,0.34071622490882875
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,15,1-5413,16,39,10,0,11,13.095756947994232,0.3357886396921598
54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-1350,10,1-1350,11,195,55,0,35,64.85013574361801,0.3325647986852206
101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-18371,9,1-18371,10,120,34,0,20,39.62864899635315,0.33023874163627626
125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-1390,4,1-1390,16,98,23,0,33,32.2872708439827,0.32946194738757856
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,17,MLG31,19,33,10,0,2,10.562864899635315,0.3200868151404641
34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,15,MLG51,16,248,70,0,31,78.72440594434738,0.31743712074333624
123,123,123,123,123,123,123,123,123,123,123,123,123,123,1-11350,2,1-11350,2,100,28,0,13,31.658621847629547,0.3165862184762955
57,57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,8,MLG75,9,185,41,0,59,57.60451453924179,0.31137575426617187
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,7,1-5002,7,45,10,0,14,13.940054297447205,0.3097789843877157
146,146,146,146,146,146,146,146,146,146,146,146,146,146,MLG78,14,MLG78,15,80,18,0,21,23.910081446170807,0.2988760180771351
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,8,1-9379,9,58,12,0,18,17.065784096717834,0.29423765683996267
212,212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,17,MLG32,19,52,14,0,4,15.12572979927063,0.2908794192167429
218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9610,9,1-9610,10,49,10,0,15,14.221486747264862,0.2902344234135686
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-9156,9,1-9156,10,268,55,0,73,75.544568836689,0.2818827195398843
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,3,1-0296,3,41,5,0,23,11.472946345806122,0.27982795965380786
43,43,43,43,43,43,43,43,43,43,43,43,43,43,MLG14,2,MLG14,2,232,56,0,18,61.065784096717834,0.2632145866237838
77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-9674,6,1-9674,6,144,34,0,12,37.37718939781189,0.25956381526258254
74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8074,9,1-8074,10,145,30,0,27,37.59867614507675,0.2593012147936328
242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,12,1-3206,13,45,8,0,13,11.658621847629547,0.2590804855028788
386,386,386,386,386,386,386,386,386,386,386,386,386,386,1-4855,15,1-4855,11,22,4,0,6,5.688594698905945,0.25857248631390656
13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-1258,14,1-1258,15,435,93,0,69,112.41883903741837,0.2584341127296974
439,439,439,439,439,439,439,439,439,439,439,439,439,439,1-4682,15,1-4682,16,16,3,0,4,4.12572979927063,0.25785811245441437
163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-6692,11,1-6692,12,71,15,0,11,18.095756947994232,0.25486981616893284
182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-6647,3,1-6647,9,62,10,0,20,15.62864899635315,0.25207498381214755
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,11,MLG58,12,71,13,0,17,17.784351646900177,0.25048382601267855
143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-9286,10,1-9286,11,81,18,0,8,20.25145959854126,0.25001801973507726
154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-9417,6,1-9417,6,76,15,0,14,18.940054297447205,0.24921124075588427
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-3523,3,1-3523,3,543,93,0,150,135.21486747264862,0.24901448889990538
