Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,12,9,1-6028,2,3,0,0,3.0,1.5
467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,21,15,1-13247,29,40,0,4,41.052645564079285,1.4156084677268719
546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,12,9,1-7527,1,1,0,0,1.0,1.0
551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,6,10,1-9838,3,2,0,3,2.7894841730594635,0.9298280576864878
442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,10,6,MLG11,87,70,0,1,70.26316139101982,0.8076225447243658
48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,1,20,1-0405,64,38,0,39,48.263294249773026,0.7541139726527035
394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,7,16,1-2423,79,44,0,45,55.84226259589195,0.7068640834923032
0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,8,19,72-0103,71,42,0,1,42.26316139101982,0.5952557942397158
251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,19,3,1-7268,70,38,0,10,40.63161391019821,0.5804516272885459
438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,14,7,MLG10,60,25,0,37,34.73697146773338,0.578949524462223
504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,21,15,1-5425,17,8,0,6,9.578968346118927,0.5634687262422898
172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,21,15,1-8573,184,86,0,64,102.84232902526855,0.5589257012242856
166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,19,3,MLG40,51,24,0,16,28.21058225631714,0.5531486716924929
292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,21,15,1-9997,16,8,0,3,8.789484173059464,0.5493427608162165
268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,19,3,MLG44,59,28,0,14,31.684259474277496,0.5370213470216525
421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,11,8,1-8398,54,25,0,13,28.421098083257675,0.5263166311714385
3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,20,2,1-8222,12,6,0,1,6.263161391019821,0.5219301159183184
412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,20,2,1-6858,23,12,0,0,12.0,0.5217391304347826
52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,22,11,72-12387,71,37,0,0,37.0,0.5211267605633803
74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,8,19,1-8124,18,9,0,1,9.263161391019821,0.5146200772788789
392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,12,9,1-9609,25,12,0,3,12.789484173059464,0.5115793669223785
552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,13,17,MLG46,17,8,0,2,8.526322782039642,0.5015483989435083
410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,17,5,MLG12,146,60,0,48,72.63174676895142,0.49747771759555764
439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,4,13,MLG72,9,4,0,1,4.263161391019821,0.47368459900220233
500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,19,3,1-0292,99,30,0,63,46.57916763424873,0.4704966427701892
346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,19,3,MLG32,52,18,0,24,24.315873384475708,0.46761294970145595
514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,12,9,1-11206,14,6,0,2,6.526322782039642,0.4661659130028316
424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,22,11,1-4700,31,12,0,8,14.10529112815857,0.4550093912309216
541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,21,15,1-5424,5,2,0,1,2.263161391019821,0.45263227820396423
466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,18,14,1-5981,28,10,0,9,12.36845251917839,0.44173044711351395
367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,14,7,1-8544,54,21,0,10,23.63161391019821,0.4376224798184854
335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,6,10,1-8910,137,29,0,112,58.47407579421997,0.4268180714906567
496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,12,9,1-3176,3,1,0,1,1.2631613910198212,0.42105379700660706
209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,9,12,1-9938,55,20,0,12,23.157936692237854,0.4210533944043246
347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,8,19,1-8188,140,58,0,1,58.26316139101982,0.41616543850728444
261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,14,7,1-1942,34,13,0,4,14.052645564079285,0.4133131048258613
400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,22,11,1-18709,33,12,0,6,13.578968346118927,0.4114838892763311
186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,3,18,72-11994,8,3,0,1,3.263161391019821,0.40789517387747765
405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,9,12,1-3104,16,6,0,1,6.263161391019821,0.3914475869387388
234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,21,15,MLG29,164,52,0,43,63.31593981385231,0.3860728037430019
473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,18,14,1-9452,16,5,0,4,6.052645564079285,0.3782903477549553
179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,11,8,1-4052,13,3,0,7,4.842129737138748,0.37247151824144215
312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,12,9,1-3108,18,5,0,6,6.578968346118927,0.3654982414510515
141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,22,11,MLG45,70,19,0,25,25.57903477549553,0.365414782507079
389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,13,17,1-0278,79,23,0,22,28.789550602436066,0.36442469117007675
401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,1,20,1-7204,26,3,0,24,9.315873384475708,0.3583028224798349
91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,9,12,72-12171,19,6,0,3,6.7894841730594635,0.35734127226628754
355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,9,12,1-9498,64,18,0,18,22.73690503835678,0.3552641412243247
