Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,11,15,1-2545,145,46,0,72,102.14805459976196,0.7044693420673239
399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,17,11,MLG60,47,27,0,7,32.458838641643524,0.690613588120075
517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,21,17,1-18028,309,155,0,74,212.70772278308868,0.6883745073886365
124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,18,14,1-8427,189,61,0,88,129.62540006637573,0.6858486775998716
361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,8,18,1-0008,230,152,0,7,157.45883864164352,0.6846036462680153
342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,8,14,MLG65,201,64,0,81,127.16656142473221,0.6326694598245384
346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,1,2,MLG32,52,25,0,7,30.458838641643524,0.5857468969546832
330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,10,10,1-4531,94,17,0,48,54.43203639984131,0.5790642170195884
327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,9,7,P-16616,28,5,0,14,15.917677283287048,0.5684884744031089
234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,22,13,MLG29,164,33,0,74,90.70772278308868,0.5530958706285896
270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,19,3,1-1390,98,35,0,24,53.716018199920654,0.5481226346930679
390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,18,14,MLG64,245,78,0,68,131.02871823310852,0.5348110948290143
510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,1,2,1-3206,45,18,0,7,23.458838641643524,0.5213075253698561
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,9,7,MLG40,51,11,0,19,25.81684774160385,0.5062127008157618
331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,17,11,MLG75,185,64,0,36,92.07402729988098,0.4976974448642215
246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,21,17,MLG56,511,80,0,223,253.9030024409294,0.49687476015837456
427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,19,3,1-9379,58,9,0,25,28.495852291584015,0.49130779813075887
384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,16,12,1-9270,128,41,0,26,61.275686383247375,0.4787162998691201
272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,16,12,1-1570,142,42,0,33,67.7345250248909,0.4770036973583866
365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,15,16,MLG48,159,56,0,25,75.49585229158401,0.47481668107914476
353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,21,17,MLG50,319,80,0,91,150.9649023413658,0.473244207966664
426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,11,11,1-4355,49,13,0,13,23.137843191623688,0.4722008814617079
322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,7,15,1-0296,41,6,0,17,19.25717955827713,0.4696873062994422
526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,22,9,1-5002,45,13,0,10,20.798340916633606,0.46218535370296904
139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,16,12,1-7863,351,63,0,126,161.25909554958344,0.4594276226483859
259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,8,18,1-3596,223,87,0,17,100.25717955827713,0.4495837648353235
375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,19,3,MLG14,232,55,0,62,103.34971368312836,0.44547290380658777
283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,9,7,1-3535,315,60,0,100,137.98340916633606,0.43804256878201925
560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,22,13,1-0027,29,8,0,6,12.679004549980164,0.43720705344759186
414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,18,14,1-8285,72,14,0,22,31.156350016593933,0.4327270835638046
378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,16,12,1-6561,65,17,0,14,27.91767728328705,0.42950272743518536
130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,14,16,1-1833,124,36,0,22,53.15635001659393,0.42868024206930594
278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,21,17,1-10762,6,1,0,2,2.559668183326721,0.42661136388778687
385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,13,16,1-6974,207,29,0,76,88.2673909664154,0.42641251674596814
488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,11,15,1-11350,100,9,0,43,42.532865941524506,0.42532865941524506
217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,1,2,1-9630,33,7,0,9,14.018506824970245,0.4248032371203105
439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,1,2,MLG72,9,3,0,1,3.7798340916633606,0.4199815657403734
394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,6,19,1-2423,79,26,0,9,33.018506824970245,0.41795578259456007
466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,18,14,1-5981,28,3,0,11,11.578175008296967,0.4135062502963202
268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,18,14,MLG44,59,11,0,17,24.25717955827713,0.41113863658096833
314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,10,10,1-3139,93,10,0,36,38.07402729988098,0.4093981430094729
387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,8,18,1-10539,63,24,0,2,25.55966818332672,0.40570901878296384
