Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
106,106,106,106,106,1-9963,8,1-9963,13,116,15,0,34,41.98111432231963,0.36190615795103126
441,441,441,441,441,1-9997,11,1-9997,18,16,1,0,6,5.7613731157034636,0.36008581973146647
531,531,531,531,531,1-4051,3,1-4051,23,5,1,0,1,1.7935621859505773,0.3587124371901155
16,16,16,16,16,1-7140,15,1-7140,1,397,9,0,167,141.5248850537464,0.3564858565585552
157,157,157,157,157,1-17733,6,1-17733,10,74,4,0,28,26.219741206616163,0.35432082711643464
55,55,55,55,55,1-1462,5,1-1462,9,192,52,0,20,67.87124371901155,0.3534960610365185
239,239,239,239,239,1-5002,14,1-5002,3,45,15,0,1,15.793562185950577,0.3509680485766795
112,112,112,112,112,1-3447,17,1-3447,4,110,5,0,42,38.329611809924245,0.3484510164538568
40,40,40,40,40,1-7807,7,1-7807,11,239,65,0,23,83.25193027686328,0.34833443630486727
22,22,22,22,22,MLG50,19,MLG50,14,319,75,0,43,109.12317399587482,0.34207891534756996
511,511,511,511,511,1-3033,17,1-3033,4,7,0,0,3,2.3806865578517318,0.3400980796931045
70,70,70,70,70,1-1224,10,1-1224,10,151,15,0,45,50.71029836777598,0.33582979051507267
20,20,20,20,20,1-8067,6,1-8067,10,322,70,0,48,108.09098492562771,0.3356862885889059
5,5,5,5,5,MLG57,19,MLG57,14,629,74,0,172,210.4926959834993,0.3346465754904599
123,123,123,123,123,1-11350,14,1-11350,3,100,15,0,23,33.25193027686328,0.3325193027686328
7,7,7,7,7,MLG69,14,MLG69,3,576,69,0,146,184.86007914878428,0.32093763741108383
145,145,145,145,145,1-9491,3,1-9491,23,80,9,0,21,25.664805904962122,0.32081007381202653
332,332,332,332,332,P-16616,9,P-16616,15,28,5,0,5,8.967810929752886,0.3202789617768888
98,98,98,98,98,1-5043,8,1-5043,13,123,9,0,38,39.155363066121936,0.3183362850904222
386,386,386,386,386,1-4855,2,1-4855,5,22,7,0,0,7.0,0.3181818181818182
140,140,140,140,140,1-8066,21,1-8066,8,86,17,0,13,27.316308417357504,0.31763149322508727
62,62,62,62,62,1-6878,15,1-6878,1,167,7,0,58,53.02660678513348,0.31752459152774537
468,468,468,468,468,1-9946,23,1-9946,12,12,3,0,1,3.7935621859505773,0.3161301821625481
83,83,83,83,83,MLG13,2,MLG13,22,140,37,0,9,44.142059673555195,0.31530042623967997
153,153,153,153,153,1-9516,22,1-9516,4,76,12,0,15,23.90343278925866,0.3145188524902455
1,1,1,1,1,1-9227,17,1-9227,4,801,34,0,273,250.6424767645076,0.3129119560106212
38,38,38,38,38,1-4649,17,1-4649,4,244,13,0,79,75.6914126900956,0.31021070774629345
109,109,109,109,109,1-7441,20,1-7441,13,111,5,0,37,34.36180088017136,0.30956577369523747
63,63,63,63,63,1-3052,3,1-3052,23,166,19,0,40,50.74248743802309,0.3056776351688138
53,53,53,53,53,1-8341,17,1-8341,4,197,14,0,58,60.02660678513348,0.30470358774179435
87,87,87,87,87,1-3141,8,1-3141,13,136,7,0,43,41.12317399587482,0.3023762793814325
297,297,297,297,297,1-9630,14,1-9630,17,33,6,0,5,9.967810929752886,0.30205487665917835
203,203,203,203,203,1-9938,6,1-9938,10,55,3,0,17,16.490557161159813,0.2998283120210875
3,3,3,3,3,1-6181,15,1-6181,1,659,38,0,201,197.50599937606603,0.2997056136207375
208,208,208,208,208,1-5355,2,1-5355,22,53,15,0,1,15.793562185950577,0.29799173935755807
115,115,115,115,115,1-8421,8,1-8421,13,109,7,0,32,32.39398995041847,0.29719256835246305
104,104,104,104,104,1-9394,10,1-9394,16,117,3,0,40,34.74248743802309,0.2969443370771204
76,76,76,76,76,1-2335,10,1-2335,16,145,7,0,45,42.71029836777598,0.29455378184673087
403,403,403,403,403,72-12171,1,72-12171,20,19,4,0,2,5.5871243719011545,0.2940591774684818
122,122,122,122,122,1-9404,6,1-9404,10,100,6,0,29,29.01330339256674,0.2901330339256674
160,160,160,160,160,1-5197,19,1-5197,10,72,5,0,20,20.871243719011545,0.28987838498627144
357,357,357,357,357,1-9650,14,1-9650,12,25,4,0,4,7.174248743802309,0.28696994975209233
81,81,81,81,81,1-7682,3,1-7682,23,141,3,0,47,40.29742273967713,0.28579732439487326
215,215,215,215,215,MLG40,3,MLG40,23,51,5,0,12,14.522746231406927,0.2847597300275868
61,61,61,61,61,1-6927,6,1-6927,10,179,16,0,44,50.9167361818254,0.2844510401219296
27,27,27,27,27,1-1608,18,1-1608,5,307,73,0,18,87.28411934711039,0.2843130923358645
111,111,111,111,111,1-0272,22,1-0272,20,111,6,0,32,31.393989950418472,0.2828287382920583
130,130,130,130,130,1-3139,17,1-3139,4,93,4,0,28,26.219741206616163,0.28193270114641034
197,197,197,197,197,1-6006,17,1-6006,13,57,8,0,10,15.935621859505773,0.2795723133246627
354,354,354,354,354,1-7530,21,1-7530,22,25,3,0,5,6.967810929752886,0.27871243719011546
300,300,300,300,300,1-18709,12,1-18709,18,33,6,0,4,9.174248743802309,0.2780075376909791
195,195,195,195,195,1-9379,24,1-9379,15,58,5,0,14,16.10987060330808,0.2777563897122083
296,296,296,296,296,1-0205,17,1-0205,8,34,3,0,8,9.348497487604618,0.27495580845895934
101,101,101,101,101,1-18371,19,1-18371,16,120,15,0,22,32.4583680909127,0.2704864007576058
85,85,85,85,85,1-1131,21,1-1131,6,138,15,0,28,37.21974120661616,0.2697082696131606
121,121,121,121,121,1-9333,10,1-9333,16,102,10,0,22,27.4583680909127,0.2691996871658108
344,344,344,344,344,1-2103,21,1-2103,13,26,3,0,5,6.967810929752886,0.2679927280674187
33,33,33,33,33,1-6296,15,1-6296,1,254,8,0,74,66.72360176034272,0.2626913455131603
277,277,277,277,277,1-10060,9,1-10060,7,36,3,0,8,9.348497487604618,0.2596804857667949
376,376,376,376,376,1-18487,24,1-18487,13,23,2,0,5,5.967810929752886,0.25947004042403854
0,0,0,0,0,1-6098,12,1-6098,18,1327,137,0,261,344.11973053310066,0.25932157538289424
137,137,137,137,137,1-6611,22,1-6611,20,89,11,0,15,22.90343278925866,0.25734194145234446
66,66,66,66,66,MLG48,24,MLG48,13,159,1,0,50,40.67810929752886,0.2558371653932633
39,39,39,39,39,1-9768,13,1-9768,19,241,14,0,60,61.613731157034636,0.2556586355063678
166,166,166,166,166,MLG58,7,MLG58,11,71,14,0,5,17.967810929752886,0.2530677595739843
155,155,155,155,155,1-8157,22,1-8157,20,75,11,0,10,18.935621859505773,0.25247495812674364
158,158,158,158,158,1-9808,15,1-9808,1,74,2,0,21,18.664805904962122,0.25222710682381244
337,337,337,337,337,1-6532,2,1-6532,22,27,6,0,1,6.793562185950577,0.2516134142944658
343,343,343,343,343,MLG67,23,MLG67,11,27,6,0,1,6.793562185950577,0.2516134142944658
10,10,10,10,10,MLG62,20,MLG62,2,525,35,0,122,131.81458668597043,0.25107540321137223
65,65,65,65,65,1-4319,6,1-4319,10,163,16,0,31,40.600427764467895,0.2490823789231159
35,35,35,35,35,1-7496,22,1-7496,20,246,26,0,44,60.9167361818254,0.24762900886920894
146,146,146,146,146,MLG78,7,MLG78,11,80,10,0,12,19.522746231406927,0.24403432789258658
238,238,238,238,238,1-4390,17,1-4390,4,45,3,0,10,10.935621859505773,0.2430138191001283
205,205,205,205,205,1-8398,8,1-8398,13,54,2,0,14,13.109870603308082,0.24277538154274225
24,24,24,24,24,1-3535,10,1-3535,16,315,28,0,61,76.40729334298521,0.24256283600947687
177,177,177,177,177,1-9498,8,1-9498,13,64,6,0,12,15.522746231406927,0.24254290986573324
274,274,274,274,274,1-7744,21,1-7744,6,37,5,0,5,8.967810929752886,0.24237326837169962
451,451,451,451,451,1-11329,24,1-11329,15,14,1,0,3,3.3806865578517318,0.2414776112751237
154,154,154,154,154,1-9417,6,1-9417,10,76,3,0,19,18.077681533060968,0.23786423069817064
36,36,36,36,36,MLG64,7,MLG64,11,245,24,0,43,58.12317399587482,0.23723744488112172
430,430,430,430,430,1-8023,24,1-8023,14,16,3,0,1,3.7935621859505773,0.23709763662191108
429,429,429,429,429,1-9452,2,1-9452,23,16,3,0,1,3.7935621859505773,0.23709763662191108
139,139,139,139,139,MLG11,14,MLG11,20,87,11,0,12,20.522746231406927,0.23589363484375778
183,183,183,183,183,1-19915,8,1-19915,13,62,5,0,12,14.522746231406927,0.2342378424420472
191,191,191,191,191,MLG44,2,MLG44,22,59,13,0,1,13.793562185950577,0.23378918959238268
143,143,143,143,143,1-9286,18,1-9286,5,81,18,0,1,18.793562185950577,0.2320192862463034
93,93,93,93,93,MLG52,5,MLG52,9,125,21,0,10,28.935621859505773,0.2314849748760462
2,2,2,2,2,1-6240,4,1-6240,8,698,78,0,105,161.3240295248106,0.23112325146821006
8,8,8,8,8,1-10468,6,1-10468,10,549,57,0,88,126.8334723636508,0.23102636131812532
462,462,462,462,462,1-4052,18,1-4052,23,13,3,0,0,3.0,0.23076923076923078
345,345,345,345,345,1-3584,12,1-3584,7,26,2,0,5,5.967810929752886,0.22953118960588023
227,227,227,227,227,1-1957,9,1-1957,14,47,6,0,6,10.761373115703464,0.22896538544049921
51,51,51,51,51,MLG65,5,MLG65,9,201,15,0,39,45.94892525207251,0.228601618169515
286,286,286,286,286,1-1770,2,1-1770,20,35,8,0,0,8.0,0.22857142857142856
387,387,387,387,387,1-9436,24,1-9436,23,21,4,0,1,4.793562185950577,0.22826486599764653
19,19,19,19,19,1-7863,8,1-7863,13,351,22,0,73,79.93003957439214,0.2277209104683537
48,48,48,48,48,MLG30,15,MLG30,1,208,6,0,52,47.26523366943002,0.22723670033379817
246,246,246,246,246,1-6538,5,1-6538,8,44,6,0,5,9.967810929752886,0.22654115749438378
278,278,278,278,278,1-7845,10,1-7845,16,36,1,0,9,8.142059673555195,0.2261683242654221
323,323,323,323,323,1-13247,4,1-13247,21,29,1,0,7,6.554935301654041,0.2260322517811738
17,17,17,17,17,1-7004,22,1-7004,20,381,16,0,88,85.8334723636508,0.22528470436653752
304,304,304,304,304,1-1592,2,1-1592,4,32,4,0,4,7.174248743802309,0.22419527324382216
211,211,211,211,211,1-8042,1,1-8042,2,52,10,0,2,11.587124371901155,0.22282931484425297
412,412,412,412,412,1-0055,23,1-0055,21,18,4,0,0,4.0,0.2222222222222222
71,71,71,71,71,1-4417,15,1-4417,1,151,4,0,37,33.36180088017136,0.2209390786766315
131,131,131,131,131,1-9925,6,1-9925,10,93,7,0,17,20.490557161159813,0.22032857162537434
21,21,21,21,21,MLG02,15,MLG02,1,320,14,0,71,70.34291520249099,0.21982161000778433
401,401,401,401,401,1-8100,13,1-8100,13,19,1,0,4,4.174248743802309,0.21969730230538467
268,268,268,268,268,1-8493,5,1-8493,13,38,2,0,8,8.348497487604618,0.21969730230538467
257,257,257,257,257,1-19286,12,1-19286,18,40,4,0,6,8.761373115703464,0.2190343278925866
397,397,397,397,397,1-9839,3,1-9839,23,20,2,0,3,4.380686557851732,0.2190343278925866
46,46,46,46,46,1-2282,20,1-2282,2,219,22,0,32,47.39398995041847,0.21641091301560947
371,371,371,371,371,1-6035,3,1-6035,23,23,1,0,5,4.967810929752886,0.21599177955447332
470,470,470,470,470,1-9055,13,1-9055,19,12,1,0,2,2.5871243719011545,0.21559369765842953
217,217,217,217,217,1-9770,19,1-9770,14,50,2,0,11,10.72918404545635,0.214583680909127
448,448,448,448,448,MLG42,2,MLG42,8,14,3,0,0,3.0,0.21428571428571427
453,453,453,453,453,1-5036,14,1-5036,1,14,3,0,0,3.0,0.21428571428571427
458,458,458,458,458,1-9667,7,1-9667,13,14,3,0,0,3.0,0.21428571428571427
273,273,273,273,273,1-9237,8,1-9237,13,38,1,0,9,8.142059673555195,0.2142647282514525
258,258,258,258,258,1-17758,5,1-17758,9,40,3,0,7,8.55493530165404,0.21387338254135102
233,233,233,233,233,1-3587,22,1-3587,20,46,5,0,6,9.761373115703464,0.2122037633848579
60,60,60,60,60,1-3068,18,1-3068,5,180,19,0,24,38.045492462813854,0.21136384701563252
436,436,436,436,436,1-9115,22,1-9115,20,16,1,0,3,3.3806865578517318,0.21129290986573324
226,226,226,226,226,1-4634,15,1-4634,1,48,3,0,9,10.142059673555195,0.21129290986573324
433,433,433,433,433,1-20641,22,1-20641,20,16,1,0,3,3.3806865578517318,0.21129290986573324
294,294,294,294,294,1-3106,7,1-3106,6,34,4,0,4,7.174248743802309,0.21100731599418557
410,410,410,410,410,1-3108,11,1-3108,17,18,3,0,1,3.7935621859505773,0.21075345477503207
414,414,414,414,414,MLG06,21,MLG06,23,18,3,0,1,3.7935621859505773,0.21075345477503207
281,281,281,281,281,1-3312,6,1-3312,10,36,2,0,7,7.554935301654041,0.20985931393483448
392,392,392,392,392,MLG33,10,MLG33,16,20,1,0,4,4.174248743802309,0.20871243719011545
384,384,384,384,384,1-0358,7,1-0358,11,22,3,0,2,4.5871243719011545,0.2085056532682343
369,369,369,369,369,MLG39,21,MLG39,23,23,4,0,1,4.793562185950577,0.2084157472152425
116,116,116,116,116,MLG08,13,MLG08,19,107,8,0,18,22.28411934711039,0.2082627976365457
358,358,358,358,358,1-8627,11,1-8627,17,25,2,0,4,5.174248743802309,0.20696994975209237
355,355,355,355,355,1-4747,10,1-4747,13,25,2,0,4,5.174248743802309,0.20696994975209237
299,299,299,299,299,MLG31,14,MLG31,2,33,6,0,1,6.793562185950577,0.20586552078638112
67,67,67,67,67,1-3516,22,1-3516,20,156,17,0,19,32.07768153306097,0.20562616367346775
272,272,272,272,272,1-19229,19,1-19229,17,38,3,0,6,7.7613731157034636,0.20424666093956484
94,94,94,94,94,1-1005,12,1-1005,18,125,4,0,27,25.426179020665586,0.2034094321653247
243,243,243,243,243,1-19166,17,1-19166,4,45,2,0,9,9.142059673555195,0.2031568816345599
250,250,250,250,250,1-18234,15,1-18234,1,43,0,0,11,8.72918404545635,0.20300428012689187
161,161,161,161,161,1-8285,20,1-8285,2,72,9,0,7,14.55493530165404,0.20215187918963945
74,74,74,74,74,1-8074,10,1-8074,16,145,7,0,28,29.219741206616163,0.20151545659735284
141,141,141,141,141,1-8820,6,1-8820,10,83,4,0,16,16.696994975209236,0.2011686141591474
447,447,447,447,447,1-9971,23,1-9971,21,15,3,0,0,3.0,0.2
488,488,488,488,488,1-9576,23,1-9576,21,10,2,0,0,2.0,0.2
529,529,529,529,529,1-5424,6,1-5424,10,5,1,0,0,1.0,0.2
404,404,404,404,404,1-20578,14,1-20578,9,19,3,0,1,3.7935621859505773,0.19966116768160933
411,411,411,411,411,1-8124,23,1-8124,11,18,2,0,2,3.5871243719011545,0.1992846873278419
385,385,385,385,385,1-18615,23,1-18615,23,22,2,0,3,4.380686557851732,0.1991221162659878
423,423,423,423,423,MLG46,3,MLG46,23,17,1,0,3,3.3806865578517318,0.19886391516774893
241,241,241,241,241,1-6216,17,1-6216,4,45,1,0,10,8.935621859505773,0.19856937465568383
539,539,539,539,539,1-21192,9,1-21192,12,4,0,0,1,0.7935621859505773,0.19839054648764431
542,542,542,542,542,1-8093,3,1-8093,23,4,0,0,1,0.7935621859505773,0.19839054648764431
439,439,439,439,439,1-4682,24,1-4682,15,16,0,0,4,3.174248743802309,0.19839054648764431
544,544,544,544,544,1-4910,15,1-4910,1,4,0,0,1,0.7935621859505773,0.19839054648764431
469,469,469,469,469,1-6543,13,1-6543,19,12,0,0,3,2.3806865578517318,0.19839054648764431
540,540,540,540,540,1-9733,13,1-9733,19,4,0,0,1,0.7935621859505773,0.19839054648764431
84,84,84,84,84,1-2382,20,1-2382,6,139,21,0,8,27.348497487604618,0.19675178048636416
194,194,194,194,194,1-8018,2,1-8018,22,58,9,0,3,11.380686557851732,0.19621873375606433
4,4,4,4,4,MLG68,13,MLG68,19,642,71,0,69,125.75579083058983,0.1958812941286446
236,236,236,236,236,1-9794,9,1-9794,16,46,9,0,0,9.0,0.1956521739130435
105,105,105,105,105,1-7042,17,1-7042,4,117,7,0,20,22.871243719011545,0.19548071554710722
80,80,80,80,80,1-0053,12,1-0053,18,142,11,0,21,27.664805904962122,0.1948225767955079
260,260,260,260,260,1-4760,1,1-4760,7,40,3,0,6,7.7613731157034636,0.1940343278925866
290,290,290,290,290,1-3509,15,1-3509,1,35,2,0,6,6.7613731157034636,0.19318208902009895
128,128,128,128,128,1-7897,10,1-7897,16,95,4,0,18,18.28411934711039,0.19246441418010937
373,373,373,373,373,1-8488,14,1-8488,21,23,2,0,3,4.380686557851732,0.1904646329500753
393,393,393,393,393,1-6718,9,1-6718,16,20,3,0,1,3.7935621859505773,0.18967810929752887
405,405,405,405,405,1-9607,24,1-9607,15,19,2,0,2,3.5871243719011545,0.18879601957374498
435,435,435,435,435,1-4494,5,1-4494,23,16,3,0,0,3.0,0.1875
432,432,432,432,432,1-3089,14,1-3089,3,16,3,0,0,3.0,0.1875
124,124,124,124,124,1-0292,15,1-0292,1,99,1,0,22,18.4583680909127,0.18644816253447172
445,445,445,445,445,1-5654,1,1-5654,6,15,2,0,1,2.7935621859505773,0.18623747906337182
318,318,318,318,318,1-9902,13,1-9902,1,30,4,0,2,5.5871243719011545,0.18623747906337182
156,156,156,156,156,1-2294,6,1-2294,10,75,6,0,10,13.935621859505773,0.18580829146007696
255,255,255,255,255,1-3564,23,1-3564,13,41,6,0,2,7.5871243719011545,0.18505181394880865
334,334,334,334,334,1-18994,1,1-18994,7,28,2,0,4,5.174248743802309,0.1847945979929396
454,454,454,454,454,1-5913,13,1-5913,1,14,1,0,2,2.5871243719011545,0.1847945979929396
331,331,331,331,331,1-5981,1,1-5981,7,28,2,0,4,5.174248743802309,0.1847945979929396
350,350,350,350,350,1-9609,24,1-9609,1,25,3,0,2,4.5871243719011545,0.18348497487604618
352,352,352,352,352,1-2297,1,1-2297,7,25,3,0,2,4.5871243719011545,0.18348497487604618
348,348,348,348,348,1-3087,5,1-3087,9,26,0,0,6,4.7613731157034636,0.183129735219364
367,367,367,367,367,1-9995,20,1-9995,1,24,2,0,3,4.380686557851732,0.1825286065771555
482,482,482,482,482,1-9457,18,1-9457,9,11,2,0,0,2.0,0.18181818181818182
368,368,368,368,368,1-6858,6,1-6858,10,23,1,0,4,4.174248743802309,0.18148907581749169
125,125,125,125,125,1-1390,24,1-1390,15,98,9,0,11,17.72918404545635,0.18091004128016683
108,108,108,108,108,1-8328,22,1-8328,20,114,11,0,12,20.522746231406927,0.18002408974918357
47,47,47,47,47,1-0303,23,1-0303,21,212,27,0,14,38.10987060330808,0.1797635405816419
490,490,490,490,490,1-8634,14,1-8634,3,10,1,0,1,1.7935621859505773,0.17935621859505774
489,489,489,489,489,1-7521,12,1-7521,1,10,1,0,1,1.7935621859505773,0.17935621859505774
14,14,14,14,14,1-1317,6,1-1317,10,414,20,0,68,73.96222864463925,0.17865272619478081
326,326,326,326,326,1-0027,12,1-0027,18,29,2,0,4,5.174248743802309,0.1784223704759417
336,336,336,336,336,1-9655,11,1-9655,19,27,4,0,1,4.793562185950577,0.17753934022039175
425,425,425,425,425,1-0003,2,1-0003,22,17,3,0,0,3.0,0.17647058823529413
342,342,342,342,342,1-6531,15,1-6531,1,27,0,0,6,4.7613731157034636,0.1763471524334616
100,100,100,100,100,1-5172,8,1-5172,13,120,6,0,19,21.077681533060968,0.1756473461088414
440,440,440,440,440,1-2034,24,1-2034,16,16,2,0,1,2.7935621859505773,0.17459763662191108
127,127,127,127,127,1-5891,13,1-5891,19,96,8,0,11,16.72918404545635,0.17426233380683698
261,261,261,261,261,1-5214,3,1-5214,23,40,3,0,5,6.967810929752886,0.17419527324382217
269,269,269,269,269,1-8551,2,1-8551,22,38,5,0,2,6.5871243719011545,0.17334537820792512
229,229,229,229,229,1-18423,17,1-18423,4,47,1,0,9,8.142059673555195,0.17323531220330202
52,52,52,52,52,1-7122,23,1-7122,21,197,30,0,5,33.967810929752886,0.17242543619163903
102,102,102,102,102,1-17907,22,1-17907,20,119,7,0,17,20.490557161159813,0.1721895559761329
103,103,103,103,103,1-3362,22,1-3362,20,117,9,0,14,20.10987060330808,0.1718792359257101
324,324,324,324,324,1-5515,1,1-5515,7,29,1,0,5,4.967810929752886,0.17130382516389264
455,455,455,455,455,1-18377,3,1-18377,23,14,0,0,3,2.3806865578517318,0.17004903984655226
167,167,167,167,167,72-12387,3,72-12387,23,71,8,0,5,11.967810929752886,0.16856071732046318
175,175,175,175,175,1-19547,10,1-19547,16,66,0,0,14,11.109870603308082,0.16833137277739518
305,305,305,305,305,1-8127,21,1-8127,6,32,3,0,3,5.380686557851732,0.16814645493286662
264,264,264,264,264,1-8928,10,1-8928,22,39,1,0,7,6.554935301654041,0.1680752641449754
169,169,169,169,169,1-7268,23,1-7268,21,70,7,0,6,11.761373115703464,0.16801961593862091
356,356,356,356,356,1-18613,3,1-18613,23,25,1,0,4,4.174248743802309,0.16696994975209237
256,256,256,256,256,1-0296,1,1-0296,7,41,2,0,6,6.7613731157034636,0.16491153940740155
426,426,426,426,426,1-3639,18,1-3639,13,17,2,0,1,2.7935621859505773,0.1643271874088575
95,95,95,95,95,1-5626,8,1-5626,13,125,3,0,22,20.4583680909127,0.1636669447273016
92,92,92,92,92,1-6980,24,1-6980,15,128,5,0,20,20.871243719011545,0.1630565915547777
275,275,275,275,275,1-4020,2,1-4020,22,37,6,0,0,6.0,0.16216216216216217
437,437,437,437,437,1-4098,1,1-4098,7,16,1,0,2,2.5871243719011545,0.16169527324382216
214,214,214,214,214,1-8450,21,1-8450,16,52,6,0,3,8.380686557851732,0.16116704918945637
308,308,308,308,308,1-4700,22,1-4700,20,31,1,0,5,4.967810929752886,0.16025196547589957
289,289,289,289,289,1-5549,2,1-5549,22,35,4,0,2,5.5871243719011545,0.15963212491146156
135,135,135,135,135,MLG07,17,MLG07,4,90,4,0,13,14.316308417357504,0.1590700935261945
262,262,262,262,262,1-8172,9,1-8172,14,40,0,0,8,6.348497487604618,0.15871243719011546
532,532,532,532,532,1-4136,3,1-4136,23,5,0,0,1,0.7935621859505773,0.15871243719011546
492,492,492,492,492,MLG73,15,MLG73,1,10,0,0,2,1.5871243719011545,0.15871243719011546
534,534,534,534,534,1-8379,15,1-8379,1,5,0,0,1,0.7935621859505773,0.15871243719011546
495,495,495,495,495,1-9712,17,1-9712,4,10,0,0,2,1.5871243719011545,0.15871243719011546
533,533,533,533,533,1-3217,24,1-3217,16,5,0,0,1,0.7935621859505773,0.15871243719011546
221,221,221,221,221,1-4355,2,1-4355,22,49,3,0,6,7.7613731157034636,0.15839536970823395
181,181,181,181,181,MLG84,3,MLG84,23,63,6,0,5,9.967810929752886,0.15821922110718867
322,322,322,322,322,1-19549,2,1-19549,13,29,3,0,2,4.5871243719011545,0.15817670247935015
325,325,325,325,325,1-9338,11,1-9338,10,29,3,0,2,4.5871243719011545,0.15817670247935015
359,359,359,359,359,1-7839,23,1-7839,20,24,3,0,1,3.7935621859505773,0.15806509108127406
148,148,148,148,148,1-0278,2,1-0278,22,79,6,0,8,12.348497487604618,0.1563100947798053
219,219,219,219,219,1-2400,5,1-2400,9,49,6,0,2,7.5871243719011545,0.15483927289594193
265,265,265,265,265,1-1204,23,1-1204,21,39,6,0,0,6.0,0.15384615384615385
222,222,222,222,222,1-8705,3,1-8705,23,48,5,0,3,7.380686557851732,0.15376430328857774
144,144,144,144,144,1-7058,21,1-7058,2,80,9,0,4,12.174248743802309,0.15217810929752887
235,235,235,235,235,1-1989,2,1-1989,22,46,7,0,0,7.0,0.15217391304347827
388,388,388,388,388,1-8125,21,1-8125,6,21,0,0,4,3.174248743802309,0.15115470208582424
301,301,301,301,301,1-8400,10,1-8400,16,33,1,0,5,4.967810929752886,0.15053972514402686
32,32,32,32,32,1-7874,17,1-7874,4,258,3,0,45,38.71029836777598,0.15003991615417045
473,473,473,473,473,1-5161,24,1-5161,15,12,1,0,1,1.7935621859505773,0.14946351549588144
152,152,152,152,152,1-10038,17,1-10038,4,76,1,0,13,11.316308417357504,0.1488987949652303
