Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,11,1-9491,10,80,21,1,28,1045.9801094532013,13.074751368165016
93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,11,MLG52,10,125,17,1,24,1038.4115223884583,8.307292179107666
44,44,44,44,44,44,44,44,44,44,44,44,44,1-0008,15,1-0008,1,230,1,0,196,175.86076617240906,0.7646120268365612
17,17,17,17,17,17,17,17,17,17,17,17,17,1-7004,6,1-7004,19,381,54,0,193,226.18432587385178,0.5936596479628655
15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,5,1-1580,18,400,47,0,210,234.3508208990097,0.5858770522475243
25,25,25,25,25,25,25,25,25,25,25,25,25,1-18028,17,1-18028,4,309,13,0,187,179.8314452767372,0.5819787873033567
147,147,147,147,147,147,147,147,147,147,147,147,147,1-2423,15,1-2423,1,79,4,0,46,45.03875124454498,0.5701107752474048
104,104,104,104,104,104,104,104,104,104,104,104,104,1-9394,4,1-9394,17,117,14,0,59,66.63665920495987,0.5695440957688878
28,28,28,28,28,28,28,28,28,28,28,28,28,1-7005,8,1-7005,14,285,21,0,158,161.95918905735016,0.5682778563415795
55,55,55,55,55,55,55,55,55,55,55,55,55,1-1462,8,1-1462,14,192,17,0,102,107.99897015094757,0.5624946362028519
124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,15,1-0292,1,99,29,0,26,52.19581592082977,0.5272304638467654
62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,15,1-6878,1,167,22,0,73,87.12671393156052,0.5217168498895839
215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,3,MLG40,16,51,15,0,13,26.597907960414886,0.5215276070669586
63,63,63,63,63,63,63,63,63,63,63,63,63,1-3052,8,1-3052,14,166,9,0,85,84.83247512578964,0.5110390067818653
268,268,268,268,268,268,268,268,268,268,268,268,268,1-8493,13,1-8493,21,38,1,0,20,18.84293532371521,0.4958667190451371
212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,19,MLG32,13,52,17,0,9,25.029320895671844,0.48133309414753545
4,4,4,4,4,4,4,4,4,4,4,4,4,MLG68,7,MLG68,5,642,36,0,305,308.10476368665695,0.47991396212874915
47,47,47,47,47,47,47,47,47,47,47,47,47,1-0303,2,1-0303,15,212,36,0,71,99.342420399189,0.4685963226376839
228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,7,MLG60,5,47,12,0,11,21.813614428043365,0.46411945591581627
203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,13,1-9938,8,55,3,0,25,25.303669154644012,0.4600667119026184
24,24,24,24,24,24,24,24,24,24,24,24,24,1-3535,3,1-3535,16,315,33,0,125,144.51834577322006,0.4587883992800637
