Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,5,6,1-2423,79,8,0,38,28.06527280807495,0.3552566178237336
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,15,12,1-3523,543,110,0,150,189.20502424240112,0.34844387521620834
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,21,5,MLG59,71,23,0,3,24.584100484848022,0.34625493640631017
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,22,12,1-9286,81,23,0,8,27.224267959594727,0.3361020735752435
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,22,4,1-0003,17,2,0,7,5.696234464645386,0.3350726155673756
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,7,4,1-4020,37,7,0,10,12.280334949493408,0.3319009445809029
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,5,6,1-9609,25,3,0,10,8.280334949493408,0.3312133979797363
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,12,21,MLG15,105,4,0,58,34.62594270706177,0.32977088292439777
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,3,2,1-5002,45,11,0,7,14.696234464645386,0.3265829881032308
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,9,4,1-9794,46,9,0,11,14.808368444442749,0.32192105314005975
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,1,15,1-1850,30,7,0,5,9.640167474746704,0.32133891582489016
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,12,24,1-9731,11,3,0,1,3.528033494949341,0.32073031772266736
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,7,11,1-9457,11,3,0,1,3.528033494949341,0.32073031772266736
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,8,7,1-8590,24,4,0,7,7.696234464645386,0.32067643602689105
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,16,14,MLG48,159,16,0,66,50.850210666656494,0.3198126457022421
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,17,8,1-20578,19,5,0,2,6.056066989898682,0.3187403678894043
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,2,18,1-3217,5,0,0,3,1.5841004848480225,0.3168200969696045
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,22,9,1-17657,8,2,0,1,2.528033494949341,0.3160041868686676
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,1,15,1-5531,8,2,0,1,2.528033494949341,0.3160041868686676
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,3,3,1-6061,40,3,0,18,12.504602909088135,0.31261507272720335
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,23,2,MLG68,642,170,0,58,200.62594270706177,0.31250146839106197
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,19,13,1-8634,10,1,0,4,3.1121339797973633,0.31121339797973635
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,23,12,1-0055,18,4,0,3,5.5841004848480225,0.31022780471377903
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,7,4,MLG51,248,34,0,81,76.7707130908966,0.3095593269794218
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,6,11,1-3052,166,39,0,23,51.14477038383484,0.3081010264086436
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,1,15,MLG58,71,16,0,11,21.80836844444275,0.30716011893581335
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,16,2,1-8910,137,41,0,2,42.05606698989868,0.30697859116714366
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,19,13,1-7897,95,20,0,17,28.976569414138794,0.3050165201488294
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,19,13,1-0303,212,50,0,27,64.2569043636322,0.30309860548883116
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,15,12,1-1957,47,10,0,8,14.224267959594727,0.3026439991403133
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,1,2,1-18371,120,34,0,4,36.11213397979736,0.3009344498316447
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,8,7,1-9805,26,6,0,3,7.5841004848480225,0.2916961724941547
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,20,20,MLG60,47,10,0,7,13.696234464645386,0.2914092439286252
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,3,3,1-6098,1327,190,0,372,386.4284601211548,0.29120456678308576
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,9,22,MLG75,185,39,0,28,53.78493785858154,0.2907293938301705
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,3,3,1-20641,16,2,0,5,4.640167474746704,0.290010467171669
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,21,14,1-4682,16,3,0,3,4.5841004848480225,0.2865062803030014
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,15,12,1-5799,7,2,0,0,2.0,0.2857142857142857
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,1,15,1-9997,16,4,0,1,4.528033494949341,0.2830020934343338
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,2,18,1-8427,189,5,0,91,53.051048040390015,0.2806933758750794
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,5,6,1-3509,35,4,0,11,9.808368444442749,0.28023909841265
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,17,8,1-8267,133,23,0,27,37.2569043636322,0.2801271004784376
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,9,22,1-18423,47,1,0,23,13.144770383834839,0.2796759656135072
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,23,2,1-5891,96,24,0,5,26.640167474746704,0.2775017445286115
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,17,8,1-7496,246,38,0,56,67.56987571716309,0.2746742915331833
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,17,8,1-7004,381,58,0,87,103.93891406059265,0.27280554871546625
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,21,5,1-8018,58,10,0,11,15.808368444442749,0.27255807662832326
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,21,5,1-7467,64,11,0,12,17.33640193939209,0.2708812803030014
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,7,4,1-8906,15,3,0,2,4.056066989898682,0.27040446599324547
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,7,4,1-3083,78,11,0,19,21.032636404037476,0.2696491846671471
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,3,3,1-20167,56,5,0,19,15.032636404037476,0.2684399357863835
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,7,4,1-2297,25,3,0,7,6.696234464645386,0.2678493785858154
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,3,3,1-8084,82,14,0,15,21.920502424240112,0.26732320029561113
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,13,10,1-8678,17,4,0,1,4.528033494949341,0.26635491146760826
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,18,19,1-21192,4,0,0,2,1.0560669898986816,0.2640167474746704
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,6,11,1-19568,2,0,0,1,0.5280334949493408,0.2640167474746704
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,5,6,MLG30,208,20,0,66,54.850210666656494,0.26370293589738697
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,3,3,1-6693,98,13,0,24,25.67280387878418,0.2619673865182059
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,6,2,1-4531,94,13,0,22,24.616736888885498,0.2618801796689947
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,17,8,1-3534,279,20,0,100,72.80334949493408,0.2609439049997637
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,16,14,MLG84,63,9,0,14,16.39246892929077,0.26019791951255195
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,16,14,1-3596,223,20,0,72,58.01841163635254,0.26017224949037016
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,15,12,1-18994,28,2,0,10,7.280334949493408,0.26001196248190744
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,3,3,1-20012,12,1,0,4,3.1121339797973633,0.25934449831644696
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,17,8,1-8328,114,20,0,18,29.504602909088135,0.25881230622007134
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,20,20,1-5214,40,5,0,10,10.280334949493408,0.2570083737373352
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,9,22,1-9855,8,1,0,2,2.0560669898986816,0.2570083737373352
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,16,14,1-9861,8,1,0,2,2.0560669898986816,0.2570083737373352
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,2,18,1-9283,235,6,0,103,60.387449979782104,0.25696787225439194
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,19,13,1-9333,102,5,0,40,26.121339797973633,0.25609156664680033
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,13,10,1-11330,14,2,0,3,3.5841004848480225,0.2560071774891445
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,5,21,1-9995,24,4,0,4,6.112133979797363,0.25467224915822345
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,9,22,1-9549,18,3,0,3,4.5841004848480225,0.25467224915822345
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,2,18,1-6974,207,3,0,94,52.63514852523804,0.2542760798320678
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,7,9,1-18615,22,4,0,3,5.5841004848480225,0.25382274931127374
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,22,20,1-4494,16,3,0,2,4.056066989898682,0.2535041868686676
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,15,12,1-5163,16,3,0,2,4.056066989898682,0.2535041868686676
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,8,7,1-20047,20,4,0,2,5.056066989898682,0.2528033494949341
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,3,3,1-0053,142,19,0,32,35.897071838378906,0.2527962805519641
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-18202,18,19,1-18202,23,0,0,11,5.808368444442749,0.2525377584540326
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,9,22,1-9667,14,3,0,1,3.528033494949341,0.2520023924963815
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,15,12,1-7268,70,15,0,5,17.640167474746704,0.2520023924963815
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,10,1,1-10468,549,93,0,85,137.88284707069397,0.2511527269047249
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,2,18,MLG49,185,10,0,69,46.43431115150452,0.25099627649461903
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,1,15,1-5161,12,3,0,0,3.0,0.25
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,4,23,1-8532,4,1,0,0,1.0,0.25
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,16,14,1-10444,8,2,0,0,2.0,0.25
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,20,20,MLG65,201,9,0,78,50.186612606048584,0.2496846398310875
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,13,10,1-4649,244,25,0,68,60.906277656555176,0.2496158920350622
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,11,16,1-7744,37,5,0,8,9.224267959594727,0.2493045394485061
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,17,8,1-9516,76,11,0,15,18.920502424240112,0.24895397926631727
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,6,11,1-7042,117,8,0,40,29.121339797973633,0.24890034015362078
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,3,3,1-7213,23,2,0,7,5.696234464645386,0.24766236802806024
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,5,6,1-4417,151,3,0,64,36.79414367675781,0.2436698256738928
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,9,22,1-9110,29,6,0,2,7.056066989898682,0.24331265482409248
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,8,7,1-8488,23,4,0,3,5.5841004848480225,0.24278697760208792
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,6,11,1-6531,27,6,0,1,6.528033494949341,0.24177901833145707
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,17,8,1-4640,87,11,0,19,21.032636404037476,0.24175444142571811
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,4,23,MLG12,146,7,0,53,34.98577523231506,0.23962859748161003
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,17,8,1-8826,123,12,0,33,29.425105333328247,0.2392284986449451
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-18603,7,4,1-18603,19,4,0,1,4.528033494949341,0.23831755236575478
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,8,7,1-1608,307,64,0,17,72.9765694141388,0.2377086951600612
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,14,21,1-7770,11,1,0,3,2.5841004848480225,0.23491822589527478
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,19,13,1-1191,53,4,0,16,12.448535919189453,0.23487803621112174
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,16,14,MLG72,9,0,0,4,2.1121339797973633,0.23468155331081814
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,3,3,1-8544,54,1,0,22,12.616736888885498,0.23364327572010182
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,17,8,1-7152,109,10,0,29,25.312971353530884,0.23222909498652186
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,3,3,1-5980,29,3,0,7,6.696234464645386,0.23090463671190986
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,5,6,1-19839,13,3,0,0,3.0,0.23076923076923078
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,10,1,1-9831,132,4,0,50,30.40167474746704,0.23031571778384122
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,2,18,1-5913,14,0,0,6,3.168200969696045,0.2263000692640032
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,11,16,1-18487,23,2,0,6,5.168200969696045,0.22470438998678458
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,17,8,1-3587,46,4,0,12,10.33640193939209,0.22470438998678458
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,1,15,1-8023,16,2,0,3,3.5841004848480225,0.2240062803030014
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,5,6,1-6181,659,63,0,160,147.48535919189453,0.2238017590165319
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,8,9,MLG42,14,1,0,4,3.1121339797973633,0.22229528427124023
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,3,3,1-18735,27,6,0,0,6.0,0.2222222222222222
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,18,19,1-1131,138,21,0,18,30.504602909088135,0.22104784716730533
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,1,15,1-8127,32,6,0,2,7.056066989898682,0.2205020934343338
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,11,16,1-8172,40,3,0,11,8.808368444442749,0.22020921111106873
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,13,10,1-7509,40,3,0,11,8.808368444442749,0.22020921111106873
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,14,21,1-5981,28,4,0,4,6.112133979797363,0.21829049927847727
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,4,23,P-0009,7,1,0,1,1.5280334949493408,0.21829049927847727
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,1,8,1-8551,38,3,0,10,8.280334949493408,0.21790355130245811
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,6,11,1-8341,197,20,0,43,42.705440282821655,0.2167788846843739
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,21,21,1-6692,71,9,0,12,15.33640193939209,0.21600566111819844
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,14,21,1-9946,12,1,0,3,2.5841004848480225,0.21534170707066855
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,21,5,MLG62,525,57,0,106,112.97155046463013,0.21518390564691453
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,22,9,1-7122,197,28,0,27,42.2569043636322,0.21450205260727007
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,20,20,1-9850,27,1,0,9,5.752301454544067,0.21304820202015065
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,5,6,1-7140,397,48,0,69,84.43431115150452,0.21268088451260583
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,19,13,1-9722,22,2,0,5,4.640167474746704,0.21091670339757745
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,5,6,1-6296,254,15,0,73,53.54644513130188,0.21081277610748772
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,6,11,72-12171,19,4,0,0,4.0,0.21052631578947367
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,13,10,MLG54,595,41,0,159,124.95732569694519,0.2100123120957062
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,14,21,1-8646,20,1,0,6,4.168200969696045,0.20841004848480224
