Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,1,24,1-2714,61,20,0,8,21.27722692489624,0.34880699876879084
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,7,10,MLG65,201,66,0,24,69.83168077468872,0.34742129738651106
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,3,21,1-7268,70,22,0,14,24.23514711856842,0.3462163874081203
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,7,10,1-8529,56,15,0,27,19.31064087152481,0.3448328727058002
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,10,2,1-9997,16,5,0,3,5.47896009683609,0.34243500605225563
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,6,9,1-4494,16,5,0,3,5.47896009683609,0.34243500605225563
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,3,21,1-8100,19,6,0,3,6.47896009683609,0.34099789983347845
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,7,10,MLG78,80,24,0,20,27.1930673122406,0.3399133414030075
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,15,8,1-18234,43,14,0,3,14.47896009683609,0.3367200022520021
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,7,10,1-9610,49,16,0,3,16.47896009683609,0.33630530809869574
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,7,10,1-3551,6,2,0,0,2.0,0.3333333333333333
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,9,1,1-9076,9,3,0,0,3.0,0.3333333333333333
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,13,23,MLG72,9,3,0,0,3.0,0.3333333333333333
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,15,8,1-9794,46,13,0,14,15.23514711856842,0.3311988504036613
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,10,2,1-4926,4,1,0,2,1.31930673122406,0.329826682806015
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,4,20,1-9740,34,11,0,1,11.15965336561203,0.3282250989885891
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,20,14,1-1258,435,139,0,16,141.55445384979248,0.32541253758572986
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,7,10,1-0001,17,5,0,3,5.47896009683609,0.3222917704021229
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,21,13,MLG57,629,146,0,345,201.08041113615036,0.3196826886107319
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,15,8,1-9761,35,10,0,7,11.11757355928421,0.3176449588366917
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,18,15,1-0292,99,27,0,27,31.31064087152481,0.3162690997123718
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,7,10,1-5555,10,3,0,1,3.15965336561203,0.315965336561203
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,16,5,1-1770,35,11,0,0,11.0,0.3142857142857143
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,10,2,1-5980,29,8,0,6,8.95792019367218,0.3088937997817993
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,16,5,1-3447,110,33,0,6,33.95792019367218,0.30870836539701985
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,19,11,72-12171,19,4,0,11,5.75618702173233,0.30295721167012263
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,13,23,1-7341,110,33,0,2,33.31930673122406,0.30290278846567326
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,9,1,1-8622,54,16,0,0,16.0,0.2962962962962963
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,9,1,1-8678,17,5,0,0,5.0,0.29411764705882354
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,7,10,1-8093,4,1,0,1,1.15965336561203,0.2899133414030075
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,7,10,1-2282,219,58,0,33,63.26856106519699,0.28889753911048854
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,3,21,1-5803,15,4,0,2,4.31930673122406,0.287953782081604
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,12,22,1-6858,23,5,0,10,6.5965336561203,0.2868058111356652
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,13,23,1-6611,89,25,0,3,25.47896009683609,0.2862804505262482
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,8,6,1-11329,14,4,0,0,4.0,0.2857142857142857
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,18,15,1-7140,397,99,0,83,112.25122934579849,0.2827486885284597
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,19,11,1-9277,48,11,0,16,13.55445384979248,0.28238445520401
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,1,24,1-9495,18,5,0,0,5.0,0.2777777777777778
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,17,12,1-3587,46,11,0,11,12.75618702173233,0.2773084135159202
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,16,5,1-8222,12,3,0,2,3.31930673122406,0.2766088942686717
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,17,12,1-0008,230,52,0,65,62.37746876478195,0.27120638593383456
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,13,23,MLG15,105,24,0,27,28.31064087152481,0.2696251511573792
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,10,2,1-0027,29,7,0,5,7.79826682806015,0.26890575269172934
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,13,23,MLG41,66,17,0,4,17.63861346244812,0.26725171912800183
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,19,11,1-0205,34,7,0,13,9.07549375295639,0.26692628685165853
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,19,11,1-3139,93,20,0,29,24.62994760274887,0.2648381462661169
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,8,6,1-4051,5,1,0,2,1.31930673122406,0.263861346244812
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,10,2,MLG29,164,39,0,25,42.99133414030075,0.26214228134329726
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,20,14,1-18487,23,6,0,0,6.0,0.2608695652173913
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,16,5,1-9452,16,4,0,1,4.15965336561203,0.2599783353507519
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,7,10,1-9606,16,4,0,1,4.15965336561203,0.2599783353507519
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,7,10,1-8938,30,7,0,5,7.79826682806015,0.259942227602005
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,6,9,1-9925,93,20,0,26,24.15098750591278,0.2596880376979869
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,3,21,1-1942,34,8,0,5,8.79826682806015,0.258772553766475
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,6,9,1-7807,239,49,0,76,61.13365578651428,0.2557893547552899
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,15,8,1-1191,53,6,0,47,13.503708183765411,0.25478694686349834
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,6,9,1-3534,279,58,0,81,70.93192261457443,0.2542362817726682
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,19,11,1-20641,16,4,0,0,4.0,0.25
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,15,8,1-9733,4,1,0,0,1.0,0.25
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,1,24,1-21192,4,1,0,0,1.0,0.25
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,9,1,1-5929,4,1,0,0,1.0,0.25
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,9,1,1-11350,100,25,0,0,25.0,0.25
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,14,7,1-18615,22,5,0,3,5.47896009683609,0.24904364076527682
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,3,21,1-0358,22,5,0,3,5.47896009683609,0.24904364076527682
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,2,19,1-5913,14,3,0,3,3.47896009683609,0.24849714977400644
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,15,8,1-7991,46,9,0,14,11.23514711856842,0.24424232866453088
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,6,9,1-2573,37,8,0,6,8.95792019367218,0.24210595118032918
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,19,11,1-9516,76,17,0,8,18.27722692489624,0.24048982795916105
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,8,6,MLG69,576,119,0,118,137.83909714221954,0.23930398809413114
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,7,10,MLG38,77,15,0,21,18.35272067785263,0.2383470217902939
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,20,14,1-8181,30,6,0,7,7.11757355928421,0.23725245197614034
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,15,8,1-7496,246,52,0,38,58.06682789325714,0.23604401582624854
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,19,11,MLG13,140,28,0,31,32.94925433397293,0.23535181667123523
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,17,12,1-18203,29,6,0,5,6.79826682806015,0.23442299407103967
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,21,13,1-3639,17,3,0,6,3.95792019367218,0.23281883492189295
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,8,6,1-8379,5,1,0,1,1.15965336561203,0.231930673122406
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,3,21,1-8551,38,8,0,5,8.79826682806015,0.23153333758053027
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,8,6,1-9549,18,4,0,1,4.15965336561203,0.23109185364511278
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,13,23,1-8186,26,6,0,0,6.0,0.23076923076923078
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,14,7,1-1608,307,55,0,99,70.80568319559097,0.23063740454589893
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,16,5,1-3106,34,7,0,4,7.63861346244812,0.2246651018367094
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,14,7,1-7614,72,15,0,7,16.11757355928421,0.2238551883233918
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,6,9,1-4634,48,8,0,17,10.71410721540451,0.22321056698759398
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,21,13,1-9286,81,12,0,38,18.06682789325714,0.2230472579414462
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,4,20,MLG55,92,20,0,3,20.47896009683609,0.22259739235691403
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,16,5,1-4649,244,51,0,18,53.87376058101654,0.22079410074187106
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,7,10,1-3104,16,3,0,3,3.47896009683609,0.21743500605225563
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,8,6,1-8659,91,16,0,22,19.51237404346466,0.21442169278532594
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,19,11,1-9227,801,149,0,142,171.67077791690826,0.2143205716815334
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,13,23,1-8928,39,8,0,2,8.31930673122406,0.21331555721087334
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,3,21,1-1592,32,6,0,5,6.79826682806015,0.2124458383768797
