Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,19,9,1-9794,46,5,0,19,17.81771606206894,0.3873416535232378
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,18,13,1-6647,62,5,0,28,23.889265775680542,0.38531073831742807
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,11,3,1-0272,111,33,0,14,42.44463288784027,0.38238408007063307
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,13,20,MLG31,33,7,0,8,12.39693307876587,0.3756646387504809
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,18,13,1-4649,244,43,0,71,90.89778107404709,0.372531889647734
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,9,13,1-13247,29,6,0,7,10.722316443920135,0.3697350497903495
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,13,12,MLG32,52,9,0,15,19.119249522686005,0.36767787543626934
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,20,5,1-1608,307,60,0,77,111.94548088312149,0.36464326020560744
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,1,12,1-0037,35,6,0,10,12.746166348457336,0.3641761813844953
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,17,11,1-6693,98,14,0,31,34.91311568021774,0.35625628245120144
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,8,6,1-4098,16,5,0,1,5.674616634845734,0.35466353967785835
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,20,5,1-9436,21,2,0,8,7.396933078765869,0.3522349085126604
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,9,19,1-9892,22,5,0,4,7.698466539382935,0.34993029724467883
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,2,21,1-18613,25,2,0,10,8.746166348457336,0.34984665393829345
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,14,9,MLG57,629,70,0,221,219.09027630090714,0.34831522464373155
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,2,4,1-7682,141,45,0,6,49.0476998090744,0.3478560270147121
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,1,12,1-8042,52,12,0,9,18.071549713611603,0.34752980218483853
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,20,5,MLG14,232,37,0,64,80.17546463012695,0.3455838992677886
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,10,7,1-9630,33,8,0,5,11.373083174228668,0.3446388840675354
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,11,3,1-3534,279,35,0,90,95.71549713611603,0.3430662979789105
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,5,15,72-11994,8,0,0,4,2.6984665393829346,0.3373083174228668
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,7,17,1-3139,93,5,0,39,31.310048758983612,0.336667190956813
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,18,13,1-3447,110,10,0,40,36.984665393829346,0.3362242308529941
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,17,11,1-6098,1327,286,0,237,445.8841424584389,0.33600915030779116
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,20,5,1-11206,14,2,0,4,4.698466539382935,0.33560475281306673
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,7,17,1-7481,33,5,0,9,11.071549713611603,0.33550150647307886
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,1,12,1-8379,5,1,0,1,1.6746166348457336,0.33492332696914673
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,20,5,1-8418,46,10,0,8,15.39693307876587,0.3347159364949102
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,1,12,1-2103,26,6,0,4,8.698466539382935,0.3345564053608821
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,12,14,1-8023,16,4,0,2,5.349233269691467,0.3343270793557167
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,10,7,1-10785,279,23,0,104,93.1601300239563,0.3339072760715279
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,19,18,1-9925,93,29,0,3,31.0238499045372,0.33358978391975486
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,12,14,1-3176,3,1,0,0,1.0,0.3333333333333333
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,4,10,1-9034,3,1,0,0,1.0,0.3333333333333333
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,2,21,1-10762,6,2,0,0,2.0,0.3333333333333333
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,3,22,1-9055,12,4,0,0,4.0,0.3333333333333333
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,18,13,1-1131,138,22,0,35,45.61158221960068,0.3305187117362368
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,4,3,1-8328,114,26,0,17,37.46848279237747,0.32867090168752167
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,19,19,1-7845,36,1,0,16,11.793866157531738,0.3276073932647705
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,19,18,MLG58,71,21,0,3,23.0238499045372,0.3242795761202423
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,17,11,1-8181,30,5,0,7,9.722316443920135,0.32407721479733786
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,4,10,1-5515,29,8,0,2,9.349233269691467,0.32238735412729197
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,10,7,1-9270,128,21,0,30,41.23849904537201,0.3221757737919688
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,14,9,MLG63,380,34,0,131,122.37477916479111,0.322038892538924
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,14,9,1-19448,45,5,0,14,14.444632887840271,0.32099184195200603
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,4,10,1-1827,24,7,0,1,7.674616634845734,0.31977569311857224
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,7,17,1-9516,76,4,0,30,24.23849904537201,0.3189276190180528
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,17,11,1-6061,40,6,0,10,12.746166348457336,0.31865415871143343
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,5,15,MLG30,208,27,0,58,66.12776482105255,0.3179219462550603
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,11,3,1-4640,87,6,0,32,27.587732315063477,0.31710037143751124
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,11,3,1-17835,17,2,0,5,5.373083174228668,0.3160637161310981
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,7,17,1-1942,34,4,0,10,10.746166348457336,0.3160637161310981
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,9,19,1-3535,315,28,0,106,99.50936329364777,0.3159027406147548
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,5,15,1-6181,659,67,0,209,207.99487668275833,0.31562196765213707
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,5,15,1-18234,43,2,0,17,13.468482792377472,0.31322053005529005
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,11,3,1-3362,117,15,0,32,36.58773231506348,0.31271566081250834
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,13,20,1-1850,30,6,0,5,9.373083174228668,0.31243610580762227
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,8,6,1-8988,29,5,0,6,9.047699809074402,0.3119896485887725
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,10,7,1-1258,435,59,0,113,135.2316797375679,0.31087742468406415
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,4,10,1-9110,29,9,0,0,9.0,0.3103448275862069
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,9,3,1-1204,39,4,0,12,12.095399618148804,0.31013845174740523
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,2,21,1-9416,13,2,0,3,4.023849904537201,0.30952691573363084
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,2,21,1-8627,25,3,0,7,7.7223164439201355,0.3088926577568054
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,11,3,1-3068,180,11,0,66,55.52469789981842,0.3084705438878801
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,2,21,1-9491,80,13,0,17,24.468482792377472,0.3058560349047184
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,18,13,1-4855,22,2,0,7,6.7223164439201355,0.30555983836000616
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,1-5653,1,12,1-5653,11,2,0,2,3.3492332696914673,0.30447575179013336
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,8,6,1-9518,22,4,0,4,6.698466539382935,0.30447575179013336
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,7,17,1-3052,166,8,0,63,50.50084799528122,0.30422197587518807
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,17,11,MLG29,164,38,0,17,49.46848279237747,0.30163709019742363
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,11,3,1-6611,89,16,0,16,26.79386615753174,0.3010546759273229
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,14,9,1-3312,36,2,0,13,10.770016252994537,0.29916711813873714
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,20,12,P-16616,28,5,0,5,8.373083174228668,0.299038684793881
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,7,17,1-1462,192,12,0,67,57.199314534664154,0.29791309653470915
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,12,14,MLG84,63,12,0,10,18.746166348457336,0.2975581960072593
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,8,6,1-3523,543,124,0,55,161.10391491651535,0.2966922926639325
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,20,5,1-5549,35,7,0,5,10.373083174228668,0.29637380497796195
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,9,19,1-18371,120,16,0,29,35.563882410526276,0.2963656867543856
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,11,3,1-5282,17,3,0,3,5.023849904537201,0.2955205826198353
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,4,10,1-18558,307,85,0,8,90.39693307876587,0.2944525507451657
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,19,18,1-8678,17,5,0,0,5.0,0.29411764705882354
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,1,12,1-2297,25,6,0,2,7.349233269691467,0.2939693307876587
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,2,21,MLG60,47,3,0,16,13.793866157531738,0.293486513990037
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,1,12,MLG49,185,32,0,33,54.26234894990921,0.2933099943238336
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,2,21,1-17758,40,9,0,4,11.698466539382935,0.29246166348457336
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,20,5,1-19447,15,1,0,5,4.373083174228668,0.2915388782819112
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,10,7,1-8493,38,9,0,3,11.023849904537201,0.29010131327729477
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,4,10,1-9722,22,3,0,5,6.373083174228668,0.2896855988285758
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,7,17,1-6594,70,0,0,30,20.23849904537201,0.2891214149338858
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,14,9,1-3033,7,0,0,3,2.023849904537201,0.2891214149338858
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,11,3,1-8267,133,12,0,39,38.31004875898361,0.28804547939085423
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,9,19,1-6692,71,11,0,14,20.44463288784027,0.2879525758850742
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,5,21,1-5913,14,2,0,3,4.023849904537201,0.2874178503240858
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,7,17,1-3589,27,1,0,10,7.746166348457336,0.2868950499428643
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,6,4,1-9667,14,4,0,0,4.0,0.2857142857142857
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,2,21,1-11329,14,4,0,0,4.0,0.2857142857142857
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,17,11,1-5036,14,4,0,0,4.0,0.2857142857142857
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,1,12,1-19004,60,11,0,9,17.071549713611603,0.2845258285601934
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,6,4,1-9283,235,60,0,10,66.74616634845734,0.28402623978066954
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,20,21,MLG40,51,7,0,11,14.42078298330307,0.28276045065300137
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,14,9,1-8285,72,6,0,21,20.166949331760406,0.28009651849667233
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,10,7,1-0129,142,14,0,38,39.63543212413788,0.2791227614375907
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,9,19,1-4842,6,1,0,1,1.6746166348457336,0.27910277247428894
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,11,3,1-9902,30,5,0,5,8.373083174228668,0.27910277247428894
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,6,4,1-8427,189,46,0,10,52.746166348457336,0.279080245229933
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,1,12,1-1224,151,21,0,31,41.91311568021774,0.2775703025179983
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,7,17,1-19547,66,2,0,24,18.190799236297607,0.27561817024693347
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,3,22,1-5981,28,5,0,4,7.698466539382935,0.27494523354939054
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,6,18,1-4355,49,8,0,8,13.39693307876587,0.2734067975258341
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,14,9,1-2034,16,1,0,5,4.373083174228668,0.27331769838929176
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,10,7,1-5355,53,3,0,17,14.468482792377472,0.2729902413656127
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,6,4,1-9286,81,22,0,0,22.0,0.2716049382716049
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,20,5,1-2423,79,14,0,11,21.42078298330307,0.27114915168738063
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,12,7,1-6980,128,34,0,1,34.674616634845734,0.2708954424597323
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,5,15,1-9887,36,5,0,7,9.722316443920135,0.2700643456644482
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,1,12,1-10232,5,0,0,2,1.3492332696914673,0.26984665393829343
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,9,19,1-1836,20,0,0,8,5.396933078765869,0.26984665393829343
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,5,15,1-4136,5,0,0,2,1.3492332696914673,0.26984665393829343
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,13,20,1-4747,25,2,0,7,6.7223164439201355,0.26889265775680543
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,3,22,1-5555,10,2,0,1,2.6746166348457336,0.26746166348457334
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,13,20,1-5626,125,26,0,11,33.42078298330307,0.26736626386642454
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,3,22,1-9971,15,4,0,0,4.0,0.26666666666666666
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,13,20,1-5980,29,3,0,7,7.7223164439201355,0.26628677392828054
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,16,23,1-1390,98,24,0,3,26.0238499045372,0.2655494888218082
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,11,3,1-7496,246,22,0,64,65.17546463012695,0.26494091313059737
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,7,17,1-7005,285,12,0,94,75.41396367549896,0.26461039886139986
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,12,14,MLG51,248,60,0,8,65.39693307876587,0.2636973108014753
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,9,19,1-9770,50,1,0,18,13.143099427223206,0.26286198854446413
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,4,10,1-18994,28,6,0,2,7.349233269691467,0.26247261677469524
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,6,15,1-3108,18,0,0,7,4.7223164439201355,0.2623509135511186
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,8,6,1-2545,145,17,0,31,37.91311568021774,0.2614697633118465
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,10,7,MLG06,18,2,0,4,4.698466539382935,0.26102591885460746
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,10,7,1-3141,136,24,0,17,35.46848279237747,0.2607976675910108
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,7,17,1-8826,123,5,0,40,31.984665393829346,0.2600379300311329
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,14,9,1-0358,22,3,0,4,5.698466539382935,0.25902120633558795
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,9,19,1-9156,268,37,0,48,69.38159847259521,0.2588865614649075
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,2,21,1-3087,26,6,0,1,6.674616634845734,0.2567160244171436
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,12,14,MLG53,91,22,0,2,23.349233269691467,0.2565849809856205
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,17,13,1-3106,34,6,0,4,8.698466539382935,0.2558372511583216
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,10,14,1-8397,51,13,0,0,13.0,0.2549019607843137
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,11,3,1-17907,119,8,0,33,30.26234894990921,0.2543054533605816
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,3,22,1-2324,25,5,0,2,6.349233269691467,0.2539693307876587
