Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,5,21,MLG55,92,18,1,6,1022.5060997009277,11.114196735879649
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,12,15,1-1350,195,49,2,18,2062.518299102783,10.577016918475811
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,15,6,MLG63,380,40,3,75,3096.3262462615967,8.148226963846307
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,1,11,1-1131,138,29,1,16,1041.0162658691406,7.543596129486526
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,10,14,1-2335,145,35,1,53,1074.8038806915283,7.412440556493299
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,15,6,1-18558,307,19,2,131,2117.383176803589,6.8970136052234166
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,17,7,1-3535,315,114,2,0,2114.0,6.711111111111111
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,5,21,MLG75,185,49,1,34,1074.5345649719238,5.808294945794183
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,19,3,MLG49,185,24,1,10,1031.510166168213,5.575730627936286
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,17,7,MLG69,576,121,3,0,3121.0,5.418402777777778
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,2,19,1-3596,223,46,1,14,1056.514232635498,4.737731984912547
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,2,19,MLG14,232,47,1,14,1057.514232635498,4.558251002739215
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,10,14,1-7807,239,37,1,69,1088.820146560669,4.555732830797778
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,1,11,MLG64,245,28,1,51,1066.3018474578857,4.352252438603616
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,12,15,MLG51,248,43,1,17,1055.767282485962,4.257126139056298
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,17,7,1-3534,279,125,1,0,1125.0,4.032258064516129
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,15,6,1-1580,400,23,1,59,1067.309980392456,2.6682749509811403
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,19,3,1-7024,498,51,1,260,1246.2643203735352,2.5025387959307936
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,13,1,MLG56,511,89,1,86,1153.5874290466309,2.2575096458838178
