Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,123,123,MLG55,5,12,MLG55,92,22,1,12,1028.8483548164368,11.18313429148301
153,153,153,1-1350,12,13,1-1350,195,35,2,76,2078.372913837433,10.658322635063758
352,352,352,MLG63,15,11,MLG63,380,46,3,64,3082.524559020996,8.11190673426578
345,345,345,1-1131,1,5,1-1131,138,41,1,19,1051.8432284593582,7.622052380140277
381,381,381,1-2335,10,17,1-2335,145,61,1,7,1064.9948736429214,7.344792232020148
382,382,382,1-18558,15,11,1-18558,307,67,2,47,2093.822723031044,6.820269456127179
283,283,283,1-3535,17,2,1-3535,315,75,2,81,2121.226395010948,6.734052047653804
331,331,331,MLG75,5,12,MLG75,185,51,1,30,1068.120887041092,5.773626416438335
388,388,388,MLG49,19,10,MLG49,185,46,1,16,1055.131139755249,5.703411566244589
106,106,106,MLG69,17,2,MLG69,576,99,3,119,3166.9128519296646,5.498112590155667
259,259,259,1-3596,2,3,1-3596,223,51,1,83,1098.3677874803543,4.925416087355849
375,375,375,MLG14,2,3,MLG14,232,59,1,69,1098.3780401945114,4.734388104286687
92,92,92,1-7807,10,17,1-7807,239,54,1,20,1065.4139246940613,4.457798848092307
302,302,302,MLG51,12,13,MLG51,248,38,1,115,1103.6300669908524,4.45012123786634
390,390,390,MLG64,1,5,MLG64,245,28,1,44,1053.1106343269348,4.298410752354836
446,446,446,1-3534,17,2,1-3534,279,94,1,68,1132.8073439598083,4.06024137620003
371,371,371,1-1580,15,11,1-1580,400,49,1,82,1095.7970912456512,2.739492728114128
236,236,236,1-7024,19,10,1-7024,498,133,1,32,1151.262279510498,2.3117716456034096
246,246,246,MLG56,13,14,MLG56,511,70,1,97,1125.3575347661972,2.20226523437612
244,244,244,MLG57,12,13,MLG57,629,62,1,139,1141.326776623726,1.8145099787340635
299,299,299,MLG54,13,14,MLG54,595,39,1,64,1075.524559020996,1.8076043008756237
245,245,245,1-6647,17,2,1-6647,62,43,0,2,44.14139246940613,0.7119579430549375
250,250,250,1-9333,9,15,1-9333,102,34,0,53,64.24690043926239,0.629871572933945
94,94,94,1-3083,15,11,1-3083,78,22,0,30,39.12088704109192,0.5015498338601528
530,530,530,1-4847,1,5,1-4847,2,1,0,0,1.0,0.5
550,550,550,1-19568,1,5,1-19568,2,1,0,0,1.0,0.5
548,548,548,1-3087,18,18,1-3087,26,2,0,19,12.843228459358215,0.49397032535993135
312,312,312,1-3108,10,17,1-3108,18,6,0,5,8.85348117351532,0.49186006519529557
97,97,97,1-9237,3,7,1-9237,38,6,0,22,18.555317163467407,0.48829782009124756
179,179,179,1-4052,19,10,1-4052,13,4,0,4,6.282784938812256,0.4832911491394043
258,258,258,1-9516,5,12,1-9516,76,27,0,17,36.70183598995209,0.4829188946046327
474,474,474,1-8400,7,9,1-8400,33,1,0,26,15.838102102279663,0.4799424879478686
310,310,310,1-4855,2,3,1-4855,22,7,0,6,10.424177408218384,0.47382624582810834
91,91,91,72-12171,18,18,72-12171,19,5,0,7,8.994873642921448,0.4734144022590236
434,434,434,MLG59,19,10,MLG59,71,27,0,11,33.277658581733704,0.46869941664413667
392,392,392,1-9609,2,3,1-9609,25,11,0,1,11.570696234703064,0.46282784938812255
141,141,141,MLG45,10,17,MLG45,70,26,0,11,32.277658581733704,0.4611094083104815
459,459,459,1-2545,15,11,1-2545,145,26,0,71,66.51943266391754,0.4587547080270175
433,433,433,1-5654,1,5,1-5654,15,4,0,5,6.85348117351532,0.45689874490102134
322,322,322,1-0296,2,2,1-0296,41,13,0,10,18.70696234703064,0.4562673743178205
3,3,3,1-8222,7,9,1-8222,12,2,0,6,5.424177408218384,0.45201478401819867
484,484,484,MLG31,13,14,MLG31,33,8,0,12,14.848354816436768,0.44995014595262933
238,238,238,1-9855,19,10,1-9855,8,3,0,1,3.570696234703064,0.446337029337883
319,319,319,1-3584,9,15,1-3584,26,7,0,8,11.565569877624512,0.44482961067786586
499,499,499,1-8627,5,12,1-8627,25,7,0,7,10.994873642921448,0.4397949457168579
131,131,131,1-9283,18,18,1-9283,235,7,0,168,102.87696743011475,0.43777432948984996
364,364,364,1-7682,10,17,1-7682,141,45,0,29,61.550190806388855,0.43652617593183585
540,540,540,1-5413,1,5,1-5413,39,13,0,7,16.994873642921448,0.4357659908441397
349,349,349,1-3052,5,12,1-3052,166,55,0,30,72.12088704109192,0.43446317494633685
544,544,544,1-5799,3,7,1-5799,7,3,0,0,3.0,0.42857142857142855
273,273,273,1-3589,4,8,1-3589,27,11,0,1,11.570696234703064,0.42854430498900237
510,510,510,1-3206,15,11,1-3206,45,17,0,4,19.282784938812256,0.42850633197360566
541,541,541,1-5424,12,13,1-5424,5,1,0,2,2.141392469406128,0.4282784938812256
251,251,251,1-7268,10,17,1-7268,70,12,0,31,29.691583275794983,0.42416547536849974
451,451,451,1-4098,13,14,1-4098,16,5,0,3,6.712088704109192,0.4195055440068245
399,399,399,MLG60,17,2,MLG60,47,14,0,10,19.70696234703064,0.41929707121341786
533,533,533,1-7530,17,2,1-7530,25,7,0,6,10.424177408218384,0.41696709632873535
478,478,478,1-9394,9,15,1-9394,117,31,0,31,48.69158327579498,0.41616737842559814
203,203,203,1-1250,17,2,1-1250,34,13,0,2,14.141392469406128,0.41592330792370963
