Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,9,MLG59,71,17,1,10,1022.2118623256683,14.397350173600962
MLG38,7,5,MLG38,77,11,1,13,1017.7754210233688,13.217862610693102
1-18028,7,5,1-18028,309,12,1,143,1086.5296312570572,3.5162771238092465
MLG56,2,9,MLG56,511,57,1,54,1085.144056558609,2.1235695823064757
1-1989,21,4,1-1989,46,33,0,3,34.5635586977005,0.751381710819576
1-0008,10,12,1-0008,230,121,0,45,144.4533804655075,0.6280581759369892
1-8573,22,13,1-8573,184,90,0,16,98.33897972106934,0.534450976744942
1-3587,14,14,1-3587,46,18,0,10,23.211862325668335,0.5046057027319203
1-4531,20,2,1-4531,94,32,0,29,47.11440074443817,0.5012170291961507
1-7682,7,5,1-7682,141,56,0,27,70.0720282793045,0.4969647395695355
MLG44,8,6,MLG44,59,25,0,8,29.169489860534668,0.4943981332294011
1-7268,21,20,1-7268,70,27,0,13,33.775421023368835,0.4825060146195548
1-1580,13,15,1-1580,400,40,0,287,189.5804487466812,0.473951121866703
MLG40,9,6,MLG40,51,17,0,13,23.775421023368835,0.46618472594840854
MLG57,5,4,MLG57,629,142,0,288,292.10163497924805,0.4643905166601718
1-3596,7,5,1-3596,223,67,0,57,96.70761525630951,0.4336664361269485
1-5002,3,8,1-5002,45,13,0,12,19.254234790802002,0.42787188424004446
1-9379,19,21,1-9379,58,17,0,12,23.254234790802002,0.4009350826000345
MLG63,8,6,MLG63,380,126,0,43,148.41100800037384,0.3905552842115101
1-8627,14,14,1-8627,25,5,0,9,9.690676093101501,0.38762704372406004
1-6611,3,8,1-6611,89,24,0,19,33.902538418769836,0.380927397963706
1-6858,9,19,1-6858,23,5,0,7,8.648303627967834,0.3760132012159928
MLG60,14,14,MLG60,47,8,0,18,17.381352186203003,0.369816003961766
1-5913,8,12,1-5913,14,2,0,6,5.127117395401001,0.3662226711000715
