,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-7122,22,22,1-7122,197,3,0,259,259.242164850235,1.3159500753819036
1,1-6974,4,24,1-6974,207,0,0,186,184.0194697380066,0.8889829455942347
2,1-0296,17,12,1-0296,41,22,0,5,26.94675993919373,0.657238047297408
3,1-9283,18,7,1-9283,235,18,0,126,142.65835046768188,0.607056810500774
4,1-6181,12,11,1-6181,659,121,0,282,399.9972605705261,0.6069761161919972
5,1-6878,12,11,1-6878,167,20,0,82,101.1268630027771,0.6055500778609407
6,1-8627,18,12,1-8627,25,12,0,3,14.968055963516235,0.5987222385406494
7,MLG56,14,4,MLG56,511,147,0,159,304.3069660663605,0.5955126537502162
8,1-7152,13,15,1-7152,109,5,0,60,64.3611192703247,0.5904689841314193
9,1-7866,17,5,1-7866,318,40,0,148,186.42409420013428,0.5862392899375292
10,1-1015,13,15,1-1015,155,5,0,85,89.09491896629333,0.5748059288147958
11,MLG65,16,20,MLG65,201,14,0,102,114.913902759552,0.5717109590027463
12,MLG59,16,20,MLG59,71,13,0,27,39.71250367164612,0.5593310376288185
13,1-0303,3,17,1-0303,212,23,0,92,114.02038288116456,0.5378319947224743
14,MLG30,12,11,MLG30,208,40,0,72,111.23334312438963,0.5347756880980271
15,1-4417,12,11,1-4417,151,30,0,51,80.456951379776,0.532827492581298
16,MLG52,6,1,MLG52,125,15,0,52,66.44630336761475,0.5315704269409179
17,1-9379,15,2,1-9379,58,25,0,5,29.94675993919373,0.516323447227478
18,1-6296,12,11,1-6296,254,42,0,90,131.04167890548706,0.5159121216751459
19,1-10468,9,13,1-10468,549,45,0,229,271.56160521507263,0.4946477326321906
20,MLG50,19,12,MLG50,319,72,0,86,157.08427095413208,0.4924271816743952
21,1-7019,15,2,1-7019,107,11,0,42,52.552783489227295,0.4911475092451149
22,1-7005,10,9,1-7005,285,17,0,124,139.6796464920044,0.4901040227789628
23,MLG60,19,12,MLG60,47,18,0,5,22.94675993919373,0.4882289348764622
24,MLG40,18,20,MLG40,51,11,0,14,24.85092782974243,0.4872730947008319
25,1-18558,21,10,1-18558,307,107,0,43,149.54213547706604,0.4871079331500522
26,1-11350,17,5,1-11350,100,15,0,34,48.63796758651733,0.4863796758651733
27,1-5891,7,10,1-5891,96,17,0,30,46.68055963516235,0.4862558295329411
28,1-3068,13,15,1-3068,180,9,0,78,86.16945505142212,0.4787191947301228
29,MLG14,19,12,MLG14,232,90,0,21,110.77639174461363,0.4774844471750588
30,1-9417,9,13,1-9417,76,6,0,30,35.68055963516235,0.4694810478310836
31,1-9808,12,11,1-9808,74,10,0,25,34.73379969596863,0.4693756715671436
32,1-9404,3,13,1-9404,100,4,0,43,46.54213547706604,0.4654213547706604
33,1-1183,1,18,1-1183,45,2,0,19,20.79768776893616,0.4621708393096924
34,1-7140,12,11,1-7140,397,26,0,159,183.30696606636047,0.4617303931142581
35,1-7682,18,8,1-7682,141,35,0,30,64.68055963516235,0.4587273732990238
36,MLG13,10,9,MLG13,140,23,0,41,63.56343150138855,0.4540245107242039
37,MLG38,3,17,MLG38,77,11,0,24,34.74444770812988,0.4512265936120764
38,1-9270,20,3,1-9270,128,19,0,39,57.58472752571106,0.4498806837946176
39,1-0129,20,3,1-0129,142,34,0,29,62.69120764732361,0.4414873777980536
40,1-2545,21,10,1-2545,145,39,0,25,63.73379969596863,0.4395434461790939
41,MLG02,12,11,MLG02,320,31,0,110,139.82871866226196,0.4369647458195686
42,1-7819,1,18,1-7819,59,5,0,21,25.776391744613647,0.4368879956714177
43,1-9997,11,8,1-9997,16,5,0,2,6.97870397567749,0.4361689984798431
44,1-4531,10,9,1-4531,94,19,0,22,40.76574373245239,0.4336781248133233
45,1-9286,2,21,1-9286,81,10,0,25,34.73379969596863,0.4288123419255386
46,1-11206,5,19,1-11206,14,4,0,2,5.97870397567749,0.4270502839769636
47,1-11329,15,2,1-11329,14,4,0,2,5.97870397567749,0.4270502839769636
48,1-5197,9,13,1-5197,72,1,0,30,30.68055963516236,0.4261188838216994
49,1-5799,1,18,1-5799,7,0,0,3,2.968055963516236,0.4240079947880336
50,1-0292,12,11,1-0292,99,23,0,19,41.79768776893616,0.4221988663528905
51,1-8910,10,9,1-8910,137,7,0,51,57.456951379776,0.4193938056917956
52,1-3523,17,5,1-3523,543,109,0,120,227.7222385406494,0.4193779715297411
53,72-12171,18,7,72-12171,19,2,0,6,7.936111927032471,0.4176901014227616
54,1-19229,17,5,1-19229,38,4,0,12,15.87222385406494,0.4176901014227616
55,1-4700,6,1,1-4700,31,7,0,6,12.93611192703247,0.4172939331300797
56,1-8314,3,17,1-8314,36,1,0,14,14.850927829742432,0.4125257730484009
57,1-8067,9,13,1-8067,322,27,0,106,131.87131071090698,0.4095382320214502
58,1-4355,21,10,1-4355,49,10,0,10,19.89351987838745,0.4059902015997439
59,1-9516,10,9,1-9516,76,12,0,19,30.79768776893616,0.4052327338017915
60,1-9227,10,9,1-9227,801,85,0,242,324.4231810569763,0.4050226979487844
61,1-1350,2,21,1-1350,195,65,0,14,78.85092782974243,0.4043637324602176
62,1-9498,3,17,1-9498,64,6,0,20,25.787039756774902,0.4029224961996078
63,1-10785,20,3,1-10785,279,30,0,83,112.11621499061584,0.4018502329412754
64,MLG68,21,10,MLG68,642,75,0,184,257.0407657623291,0.4003750245519145
65,1-9971,15,2,1-9971,15,6,0,0,6.0,0.4
66,1-3216,19,12,1-3216,5,2,0,0,2.0,0.4
67,1-1570,20,3,1-1570,142,28,0,29,56.69120764732361,0.399233856671293
68,1-9576,14,4,1-9576,10,3,0,1,3.989351987838745,0.3989351987838745
69,1-7807,13,15,1-7807,239,27,0,69,95.2652871608734,0.3985995278697632
70,1-6927,9,13,1-6927,179,3,0,69,71.26528716087341,0.3981300958708011
71,1-3217,11,8,1-3217,5,1,0,1,1.989351987838745,0.397870397567749
72,MLG33,5,19,MLG33,20,4,0,4,7.95740795135498,0.397870397567749
73,1-9609,6,1,1-9609,25,5,0,5,9.946759939193726,0.397870397567749
74,1-9761,10,9,1-9761,35,6,0,8,13.91481590270996,0.397566168648856
75,1-9902,21,10,1-9902,30,4,0,8,11.91481590270996,0.397160530090332
76,1-5555,18,7,1-5555,10,0,0,4,3.957407951354981,0.395740795135498
77,1-10232,8,16,1-10232,5,0,0,2,1.9787039756774905,0.395740795135498
78,1-8566,15,2,1-8566,5,0,0,2,1.9787039756774905,0.395740795135498
79,1-6718,3,17,1-6718,20,0,0,8,7.914815902709961,0.395740795135498
