Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG45,21,19,MLG45,70,14,1,6,1014.3872162997723,14.491245947139603
MLG59,2,7,MLG59,71,13,1,11,1013.7098965495825,14.277604176754682
1-8285,7,19,1-8285,72,8,1,12,1008.7744325995445,14.010756008327007
MLG38,7,3,MLG38,77,11,1,10,1011.6453604996204,13.138251435060006
1-18028,7,3,1-18028,309,83,1,14,1083.9035046994686,3.50777833236074
MLG56,2,7,MLG56,511,73,1,31,1075.0006175488234,2.1037194081190282
1-0008,10,11,1-0008,230,123,0,37,125.38783384859562,0.545164494993894
1-8573,22,12,1-8573,184,90,0,20,91.29072099924088,0.4961452228219613
1-3587,14,13,1-3587,46,17,0,10,17.645360499620438,0.3835947934700095
1-6611,3,10,1-6611,89,32,0,20,33.290720999240875,0.37405304493529073
1-9379,19,21,1-9379,58,20,0,7,20.451752349734306,0.3526164198230053
1-5002,3,10,1-5002,45,15,0,6,15.387216299772263,0.34193813999493916
1-2382,7,3,1-2382,139,47,0,5,47.32268024981022,0.3404509370489944
1-7682,7,3,1-7682,141,41,0,38,43.45236989855766,0.3081728361599834
MLG64,8,2,MLG64,245,73,0,10,73.64536049962044,0.3005933081617161
1-7866,11,16,1-7866,318,90,0,44,92.83958619832993,0.29194838427147773
1-17907,3,10,1-17907,119,31,0,26,32.67793729901314,0.27460451511775746
1-7268,21,19,1-7268,70,17,0,19,18.22618494927883,0.26037407070398333
MLG32,10,17,MLG32,52,12,0,13,12.838968649506569,0.24690324325974172
1-5775,10,15,1-5775,244,59,0,8,59.51628839969635,0.24391921475285389
1-18558,15,12,1-18558,307,73,0,20,74.29072099924088,0.24198931921576833
1-5913,8,15,1-5913,14,3,0,5,3.322680249810219,0.23733430355787277
1-6858,9,18,1-6858,23,5,0,6,5.387216299772263,0.23422679564227228
MLG75,9,18,MLG75,185,40,0,41,42.645978048443794,0.23051880026185834
1-9286,2,7,1-9286,81,18,0,5,18.32268024981022,0.2262059290100027
1-18994,11,16,1-18994,28,6,0,5,6.322680249810219,0.22581000892179354
MLG65,8,2,MLG65,201,45,0,5,45.32268024981022,0.22548597139209064
1-8627,14,13,1-8627,25,5,0,9,5.580824449658394,0.22323297798633576
