Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG44,21,18,MLG44,59,5,1,5,1007.8902718424797,17.08288596343186
MLG45,7,9,MLG45,70,11,1,20,1022.5610873699188,14.608015533855983
1-2382,21,18,1-2382,139,20,1,3,1021.7341631054878,7.350605489967538
MLG54,7,9,MLG54,595,62,1,85,1111.134621322155,1.8674531450792522
1-7807,5,13,1-7807,239,109,0,77,153.51018637418747,0.6423020350384413
1-2423,9,8,1-2423,79,11,0,65,48.573533952236176,0.6148548601548883
1-9286,16,6,1-9286,81,20,0,43,44.85633784532547,0.5537819487077219
MLG29,6,10,MLG29,164,46,0,58,79.52715337276459,0.48492166690710115
1-6974,7,9,1-6974,207,84,0,23,97.29525047540665,0.47002536461549105
1-6693,6,10,1-6693,98,11,0,54,42.21493589878082,0.4307646520283757
1-2545,4,11,1-2545,145,39,0,38,60.966066002845764,0.4204556276058329
1-3362,5,13,1-3362,117,27,0,35,47.23190289735794,0.4036914777551961
1-8084,6,10,1-8084,82,9,0,41,32.70022910833359,0.3987832818089462
1-11350,3,12,1-11350,100,17,0,38,38.966066002845764,0.3896606600284576
MLG50,12,14,MLG50,319,80,0,75,123.35407763719559,0.3866898985492025
1-3596,3,12,1-3596,223,56,0,51,85.480772793293,0.383321851091
1-4640,7,9,1-4640,87,25,0,14,33.092761158943176,0.38037656504532386
MLG69,3,12,MLG69,576,95,0,208,215.23530864715576,0.37367241084575653
MLG51,8,7,MLG51,248,39,0,90,91.0248931646347,0.3670358595348174
1-6098,6,10,1-6098,1327,165,0,552,484.0860114097595,0.3647972957119514
1-7496,5,13,1-7496,246,42,0,76,85.93213200569153,0.3493176097792339
MLG14,12,14,MLG14,232,66,0,25,80.45135921239853,0.3467731000534419
1-2294,8,11,1-2294,75,15,0,19,25.983033001422882,0.3464404400189718
MLG58,12,14,MLG58,71,21,0,6,24.468326210975647,0.34462431283064293
