Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,20,12,1-8267,133,4,0,63,58.37814962863922,0.4389334558544302
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,4,8,1-3535,315,57,0,94,138.13565182685852,0.4385258788154239
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,4,8,1-18371,120,17,0,41,52.388954520225525,0.4365746210018794
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,1,2,1-1770,35,10,0,6,15.178871393203735,0.433682039805821
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,17,4,MLG02,320,53,0,97,136.7250875234604,0.4272658985108137
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,11,10,1-6693,98,14,0,31,40.7575021982193,0.41589287957366633
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,7,9,1-0296,41,11,0,7,17.042016625404358,0.4156589420830331
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,11,10,1-0053,142,21,0,44,58.97839021682739,0.4153407761748408
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,17,15,1-3312,36,1,0,16,14.810323715209961,0.41139788097805446
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,16,15,1-9417,76,7,0,28,31.16806650161743,0.41010613817917674
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,12,5,1-7991,46,15,0,4,18.45258092880249,0.4011430636696193
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,18,5,1-8450,52,13,0,9,20.768307089805603,0.39939052095780003
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,4,8,MLG42,14,3,0,3,5.589435696601868,0.3992454069001334
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,15,14,MLG64,245,44,0,61,96.65185916423798,0.39449738434382847
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,19,2,1-0205,34,9,0,5,13.315726161003113,0.39163900473538565
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,20,12,1-7530,25,2,0,9,9.768307089805603,0.3907322835922241
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,17,4,MLG55,92,15,0,24,35.71548557281494,0.38821179970451025
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,15,14,MLG41,66,10,0,18,25.536614179611206,0.3869183966607759
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,1,2,1-5555,10,3,0,1,3.8631452322006226,0.38631452322006227
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,7,9,1-9892,22,5,0,4,8.45258092880249,0.3842082240364768
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,20,12,1-9055,12,2,0,3,4.589435696601868,0.3824529747168223
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,14,19,1-2282,219,12,0,83,83.64105427265167,0.38192262224955104
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,2,3,MLG69,576,104,0,134,219.66146111488342,0.3813567033244504
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,15,14,MLG63,380,109,0,41,144.38895452022552,0.3799709329479619
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,1,2,MLG43,14,1,0,5,5.315726161003113,0.3796947257859366
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,4,13,1-18615,22,4,0,5,8.315726161003113,0.3779875527728688
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,16,15,1-10060,36,4,0,11,13.494597554206848,0.37484993206130135
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,18,5,1-19229,38,9,0,6,14.178871393203735,0.373128194557993
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,2,3,1-8379,5,1,0,1,1.8631452322006226,0.3726290464401245
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,11,10,1-6061,40,8,0,8,14.90516185760498,0.3726290464401245
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,20,12,1-3516,156,30,0,32,57.62064743041992,0.36936312455397385
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,2,3,1-9805,26,7,0,3,9.589435696601868,0.36882444986930263
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,12,1,1-8646,20,3,0,5,7.315726161003113,0.36578630805015566
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,4,8,1-0027,29,8,0,3,10.589435696601868,0.3651529550552368
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,17,4,1-9808,74,8,0,22,26.989195108413696,0.3647188528164013
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,8,17,1-9270,128,0,0,54,46.60984253883362,0.36413939483463764
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,7,9,1-7866,318,107,0,10,115.63145232200623,0.3636209192515919
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,19,6,1-8906,15,2,0,4,5.45258092880249,0.36350539525349934
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,7,9,1-8328,114,37,0,5,41.31572616100311,0.362418650535115
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,7,9,1-9650,25,9,0,0,9.0,0.36
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,4,8,MLG49,185,32,0,40,66.5258092880249,0.35959896912445893
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG73,4,8,MLG73,10,1,0,3,3.5894356966018677,0.35894356966018676
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,11,10,1-20167,56,8,0,14,20.084033250808716,0.3586434509072985
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,7,9,1-4760,40,10,0,5,14.315726161003113,0.3578931540250778
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,15,14,1-9452,16,4,0,2,5.726290464401245,0.3578931540250778
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,7,9,1-11350,100,33,0,3,35.58943569660187,0.3558943569660187
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,16,15,1-1224,151,14,0,46,53.70468068122864,0.35566013696177906
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,1,2,MLG57,629,191,0,36,222.0732283592224,0.3530575967555205
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,16,21,1-9496,39,6,0,9,13.768307089805603,0.35303351512322056
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,16,15,1-9404,100,5,0,35,35.21008312702179,0.3521008312702179
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,15,14,MLG67,27,6,0,4,9.45258092880249,0.35009558995564777
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,19,6,1-7005,285,40,0,69,99.55702102184296,0.34932288077839635
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,4,8,1-5424,5,0,0,2,1.7262904644012451,0.345258092880249
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,19,6,1-3052,166,17,0,46,56.70468068122864,0.3415944619351123
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,6,7,1-9855,8,1,0,2,2.726290464401245,0.34078630805015564
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,16,15,1-6858,23,0,0,9,7.768307089805603,0.337752482165461
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,1,2,1-9770,50,16,0,1,16.863145232200623,0.33726290464401243
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,11,10,1-1005,125,10,0,37,41.936373591423035,0.3354909887313843
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,19,6,1-8341,197,21,0,52,65.88355207443237,0.3344342744895044
559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,1-5914,2,3,1-5914,3,1,0,0,1.0,0.3333333333333333
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,1,2,1-9838,3,1,0,0,1.0,0.3333333333333333
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,14,19,1-5413,39,0,0,15,12.947178483009338,0.3319789354617779
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,18,4,1-9995,24,1,0,8,7.9051618576049805,0.3293817440668742
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,16,15,1-9674,144,6,0,48,47.43097114562988,0.3293817440668742
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,9,13,1-7140,397,78,0,61,130.65185916423798,0.3290978820257884
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,2,3,1-8493,38,9,0,4,12.45258092880249,0.32769949812638133
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,20,12,1-0272,111,7,0,34,36.34693789482117,0.32744989094433485
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,16,15,1-2297,25,3,0,6,8.178871393203735,0.3271548557281494
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,20,12,1-7807,239,22,0,65,78.10444009304047,0.32679682047297265
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,18,5,1-5355,53,12,0,6,17.178871393203735,0.32412964892837237
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,10,15,1-9938,55,4,0,16,17.81032371520996,0.323824067549272
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,17,4,1-3509,35,7,0,5,11.315726161003113,0.3233064617429461
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,11,10,1-6098,1327,160,0,310,427.575021982193,0.3222117724055712
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,17,4,1-17835,17,2,0,4,5.45258092880249,0.3207400546354406
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,15,14,1-5626,125,27,0,15,39.94717848300934,0.3195774278640747
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,17,4,1-9887,36,2,0,11,11.494597554206848,0.31929437650574577
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,16,15,1-5197,72,4,0,22,22.989195108413696,0.31929437650574577
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,19,6,1-9516,76,7,0,20,24.26290464401245,0.3192487453159533
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,16,15,1-4319,163,13,0,45,51.841535449028015,0.3180462297486381
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,14,19,1-2382,139,4,0,46,43.70468068122864,0.31442216317430677
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,19,6,1-3139,93,10,0,22,28.989195108413696,0.31171177535928707
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,10,7,1-19286,40,9,0,4,12.45258092880249,0.31131452322006226
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,16,15,1-1317,414,36,0,107,128.3565398454666,0.3100399513175522
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,16,15,1-8820,83,4,0,25,25.578630805015564,0.30817627475922366
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,11,10,1-5980,29,2,0,8,8.90516185760498,0.30707454681396484
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,17,4,1-8622,54,1,0,18,16.536614179611206,0.30623359591872606
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,2,3,MLG78,80,15,0,11,24.494597554206848,0.3061824694275856
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,7,9,1-3523,543,127,0,45,165.84153544902802,0.30541719235548437
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,16,15,1-10468,549,45,0,142,167.5666229724884,0.3052215354690135
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,20,12,1-6611,89,9,0,21,27.126049876213074,0.30478707726082105
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,9,13,1-4149,16,4,0,1,4.863145232200623,0.3039465770125389
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,15,14,1-9997,16,4,0,1,4.863145232200623,0.3039465770125389
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,8,17,1-1570,142,0,0,50,43.15726161003113,0.3039243775354305
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,9,13,1-8018,58,8,0,11,17.494597554206848,0.30163099231391116
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,1,2,1-0033,10,3,0,0,3.0,0.3
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,11,10,1-18004,12,1,0,3,3.5894356966018677,0.29911964138348895
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,17,19,MLG48,159,6,0,48,47.43097114562988,0.298307994626603
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,16,15,1-2294,75,5,0,20,22.26290464401245,0.2968387285868327
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,17,4,1-0008,230,11,0,66,67.96758532524109,0.2955112405445265
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,11,10,1-2034,16,3,0,2,4.726290464401245,0.2953931540250778
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,9,9,1-20578,19,3,0,3,5.589435696601868,0.2941808261369404
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,15,14,1-5282,17,5,0,0,5.0,0.29411764705882354
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,8,17,1-6561,65,0,0,22,18.989195108413696,0.2921414632063646
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,4,8,1-7204,26,5,0,3,7.589435696601868,0.2919013729462257
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,11,10,1-18709,33,1,0,10,9.631452322006226,0.29186219157594623
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,9,13,1-7024,498,94,0,57,143.1992782354355,0.2875487514767781
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,19,6,1-9277,48,6,0,9,13.768307089805603,0.28683973103761673
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,6,21,1-3206,45,6,0,8,12.90516185760498,0.286781374613444
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,2,3,1-18558,307,43,0,52,87.88355207443237,0.2862656419362618
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,9,13,1-9651,38,10,0,1,10.863145232200623,0.28587224295264796
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,16,15,1-9925,93,5,0,25,26.578630805015564,0.2857917290861889
