Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,12,MLG45,70,13,1,9,1021.8636981844902,14.598052831207003
4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,12,1-6240,698,70,1,121,1189.1674978137016,1.703678363629945
370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,13,8,MLG62,525,48,0,463,503.9880288243294,0.9599771977606274
140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,4,4,1-2294,75,14,0,50,63.242767691612244,0.84323690255483
299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,7,10,MLG54,595,62,0,427,482.53323608636856,0.8109802287165858
454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,9,7,1-0272,111,55,0,33,87.50022667646408,0.7882903304185953
123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,1,14,MLG55,92,22,0,43,64.34878021478653,0.6994432632042014
464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,20,9,1-10060,36,7,0,17,23.742541015148163,0.6595150281985601
246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,4,6,MLG56,511,131,0,199,326.98621541261673,0.6398947464043381
380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,9,7,1-7004,381,72,0,171,240.41026550531387,0.6309980721924249
342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,7,10,MLG65,201,8,0,113,119.28865498304367,0.5934758954380283
162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,10,9,1-8067,322,58,0,135,190.95547276735306,0.5930294185321524
302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,13,8,MLG51,248,97,0,45,141.31849092245102,0.5698326246873024
428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,19,20,1-2701,61,4,0,31,34.53051596879959,0.5660740322754031
423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,13,8,1-7122,197,37,0,75,110.86415153741837,0.5627621905452709
499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,20,12,1-8627,25,4,0,10,13.848553538322449,0.553942141532898
329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,10,9,1-1317,414,54,0,172,223.39512085914612,0.539601741205667
526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,11,3,1-5002,45,9,0,15,23.772830307483673,0.5282851179440816
