Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
271,271,1-7897,12,10,1-7897,95,13,0,65,62.140692353248596,0.6541125510868273
342,342,MLG65,18,15,MLG65,201,36,0,107,116.89313971996307,0.5815579090545426
270,270,1-1390,18,15,1-1390,98,48,0,10,55.5601065158844,0.5669398624069837
99,99,1-5775,12,10,1-5775,244,66,0,85,130.2609053850174,0.533856169610727
305,305,1-7866,14,9,1-7866,318,79,0,104,157.62510776519775,0.4956764395132005
153,153,1-1350,16,7,1-1350,195,48,0,64,96.38468170166016,0.4942804189828726
381,381,1-2335,12,10,1-2335,145,20,0,67,70.65271365642548,0.48726009418224464
361,361,1-0008,20,12,1-0008,230,8,0,131,107.03739535808563,0.46537997981776363
166,166,MLG40,7,6,MLG40,51,19,0,6,23.53606390953064,0.4614914492064831
217,217,1-9630,18,15,1-9630,33,9,0,8,15.04808521270752,0.4560025822032582
333,333,1-11329,5,22,1-11329,14,1,0,7,6.29207456111908,0.4494338972227914
399,399,MLG60,2,11,MLG60,47,15,0,8,21.04808521270752,0.4478316002703728
346,346,MLG32,1,13,MLG32,52,17,0,8,23.04808521270752,0.44323240793668306
209,209,1-9938,15,14,1-9938,55,3,0,28,24.16829824447632,0.439423604445024
141,141,MLG45,13,18,MLG45,70,14,0,22,30.63223433494568,0.43760334764208114
427,427,1-9379,1,13,1-9379,58,20,0,7,25.29207456111908,0.4360702510537772
232,232,1-18371,12,10,1-18371,120,9,0,57,52.09260714054108,0.43410505950450895
437,437,1-6980,19,17,1-6980,128,30,0,33,54.94835150241852,0.4292839961126447
419,419,1-6692,12,10,1-6692,71,6,0,32,30.192340850830078,0.4252442373356349
479,479,1-9286,16,7,1-9286,81,13,0,28,34.16829824447632,0.421830842524399
85,85,1-8084,13,18,1-8084,82,17,0,23,34.38824498653412,0.41936884129919655
331,331,MLG75,15,19,MLG75,185,62,0,20,77.1202130317688,0.41686601638793946
412,412,1-6858,8,22,1-6858,23,5,0,6,9.53606390953064,0.4146114743274191
497,497,1-8493,8,14,1-8493,38,2,0,18,15.608191728591919,0.4107418875945242
14,14,1-6098,13,18,1-6098,1327,199,0,443,533.9127186536789,0.4023456809748899
526,526,1-5002,13,18,1-5002,45,8,0,13,17.82813847064972,0.3961808549033271
294,294,1-3509,20,12,1-3509,35,4,0,13,13.82813847064972,0.395089670589992
161,161,MLG41,1,13,MLG41,66,23,0,4,26.02404260635376,0.39430367585384485
338,338,1-6296,20,12,1-6296,254,20,0,106,100.13712906837463,0.39424066562352217
149,149,MLG58,15,19,MLG58,71,21,0,9,27.80409586429596,0.39160698400416843
162,162,1-8067,8,14,1-8067,322,67,0,78,125.96883082389832,0.39120754914254136
268,268,MLG44,7,6,MLG44,59,20,0,4,23.02404260635376,0.39023801027718236
267,267,1-6181,20,12,1-6181,659,45,0,279,255.92697179317474,0.3883565581080042
414,414,1-8285,16,7,1-8285,72,14,0,18,27.60819172859192,0.3834471073415544
282,282,1-1608,16,7,1-1608,307,39,0,102,116.11308646202087,0.37821852267759243
516,516,1-5036,10,8,1-5036,14,3,0,3,5.26803195476532,0.3762879967689514
255,255,1-9946,19,17,1-9946,12,3,0,2,4.51202130317688,0.37600177526474
449,449,1-1935,10,8,1-1935,12,3,0,2,4.51202130317688,0.37600177526474
523,523,1-9861,15,19,1-9861,8,3,0,0,3.0,0.375
426,426,1-4355,7,9,1-4355,49,7,0,15,18.3401597738266,0.37428897497605307
359,359,1-4417,20,12,1-4417,151,11,0,60,56.3606390953064,0.37324926553183047
241,241,1-19448,15,19,1-19448,45,16,0,1,16.75601065158844,0.3723557922575209
298,298,1-7019,1,13,1-7019,107,5,0,46,39.77648997306824,0.371742896944563
205,205,1-8018,18,15,1-8018,58,14,0,10,21.5601065158844,0.3717259744118
10,10,1-7964,20,12,1-7964,202,10,0,86,75.01691603660583,0.37137087146834574
562,562,1-0003,12,22,1-0003,17,1,0,7,6.29207456111908,0.3701220330070047
164,164,1-9740,1,13,1-9740,34,11,0,2,12.51202130317688,0.3680006265640259
500,500,1-0292,1,13,1-0292,99,6,0,40,36.2404260635376,0.366064909732703
364,364,1-7682,16,8,1-7682,141,16,0,47,51.53250062465668,0.3654787278344445
417,417,1-10451,1,13,1-10451,46,10,0,9,16.80409586429596,0.3653064318325209
138,138,1-5515,12,10,1-5515,29,3,0,10,10.5601065158844,0.36414160399601375
560,560,1-0027,1,19,1-0027,29,9,0,2,10.51202130317688,0.36248349321299583
189,189,1-9156,12,10,1-9156,268,23,0,98,97.08904385566711,0.3622725517002504
291,291,MLG02,20,12,MLG02,320,49,0,88,115.52893733978271,0.361027929186821
457,457,1-8503,15,19,1-8503,16,5,0,1,5.75601065158844,0.3597506657242775
307,307,1-5530,3,5,1-5530,7,1,0,2,2.51202130317688,0.3588601861681257
87,87,MLG35,1,13,MLG35,49,10,0,10,17.5601065158844,0.3583695207323347
180,180,1-0037,1,13,1-0037,35,8,0,6,12.53606390953064,0.3581732545580183
320,320,MLG13,7,6,MLG13,140,38,0,16,50.09617042541504,0.35782978875296456
190,190,1-2382,18,15,1-2382,139,39,0,14,49.58414912223816,0.35672049728228894
58,58,1-17733,8,14,1-17733,74,12,0,19,26.36420238018036,0.35627300513757243
483,483,1-9491,5,22,1-9491,80,11,0,23,28.38824498653412,0.35485306233167646
350,350,1-2282,19,17,1-2282,219,53,0,32,77.19234085083008,0.35247644224123326
157,157,1-6061,13,18,1-6061,40,2,0,16,14.096170425415039,0.352404260635376
400,400,1-18709,5,22,1-18709,33,4,0,10,11.5601065158844,0.350306258057103
528,528,1-6718,6,1,1-6718,20,7,0,0,7.0,0.35
47,47,1-19547,7,6,1-19547,66,23,0,0,23.0,0.3484848484848485
460,460,1-7993,11,16,1-7993,24,0,0,11,8.31611716747284,0.346504881978035
