Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
131,1-9925,13,1-9925,5,93,7,0,9,15.64193046092987,0.1681928006551599
286,1-1770,8,1-1770,11,35,3,0,3,5.8806434869766235,0.16801838534218924
519,1-10762,4,1-10762,17,6,1,0,0,1.0,0.16666666666666666
32,1-7874,14,1-7874,19,258,15,0,29,42.84622037410736,0.1660706216050673
196,1-6743,21,1-6743,4,58,0,0,10,9.602144956588745,0.16555422338946113
315,1-9614,2,1-9614,2,30,4,0,1,4.9602144956588745,0.16534048318862915
118,MLG15,21,MLG15,4,105,0,0,18,17.28386092185974,0.16460819925580705
470,1-9055,1,1-9055,1,12,1,0,1,1.9602144956588745,0.16335120797157288
472,1-1935,15,1-1935,20,12,1,0,1,1.9602144956588745,0.16335120797157288
473,1-5161,15,1-5161,20,12,1,0,1,1.9602144956588745,0.16335120797157288
469,1-6543,9,1-6543,15,12,1,0,1,1.9602144956588745,0.16335120797157288
407,1-9549,17,1-9549,8,18,1,0,2,2.920428991317749,0.16224605507320827
316,1-8181,5,1-8181,7,30,1,0,4,4.840857982635498,0.1613619327545166
252,1-6918,17,1-6918,8,43,5,0,2,6.920428991317749,0.16094020910041276
284,1-2584,7,1-2584,10,36,0,0,6,5.761286973953247,0.1600357492764791
283,1-6909,21,1-6909,4,36,0,0,6,5.761286973953247,0.1600357492764791
520,1-10698,15,1-10698,20,6,0,0,1,0.9602144956588745,0.1600357492764791
521,1-3551,23,1-3551,6,6,0,0,1,0.9602144956588745,0.1600357492764791
475,1-4499,15,1-4499,20,12,0,0,2,1.920428991317749,0.1600357492764791
39,1-9768,15,1-9768,20,241,4,0,36,38.56772184371948,0.16003204084530906
149,1-5877,10,1-5877,14,79,2,0,11,12.56235945224762,0.15901720825629898
219,1-2400,17,1-2400,8,49,0,0,8,7.681715965270996,0.1567697135769591
130,1-3139,1,1-3139,1,93,4,0,11,14.56235945224762,0.1565845102392217
347,1-7204,14,1-7204,20,26,4,0,0,4.0,0.15384615384615385
466,1-9416,18,1-9416,9,13,2,0,0,2.0,0.15384615384615385
405,1-9607,10,1-9607,14,19,1,0,2,2.920428991317749,0.15370678901672363
404,1-20578,4,1-20578,5,19,1,0,2,2.920428991317749,0.15370678901672363
345,1-3584,4,1-3584,17,26,2,0,2,3.920428991317749,0.15078573043529803
61,1-6927,14,1-6927,19,179,25,0,2,26.92042899131775,0.15039345805205445
1,1-9227,1,1-9227,1,801,35,0,89,120.45909011363983,0.15038588029168518
186,1-19004,4,1-19004,17,60,8,0,1,8.960214495658875,0.14933690826098125
167,72-12387,10,72-12387,14,71,0,0,11,10.56235945224762,0.14876562608799465
298,1-7481,1,1-7481,1,33,2,0,3,4.8806434869766235,0.1478982874841401
459,1-19839,10,1-19839,14,13,0,0,2,1.920428991317749,0.14772530702444223
348,1-3087,23,1-3087,20,26,0,0,4,3.840857982635498,0.14772530702444223
293,1-1250,4,1-1250,17,34,4,0,1,4.9602144956588745,0.1458886616370257
206,1-8544,4,1-8544,8,54,2,0,6,7.761286973953247,0.14372753655468976
456,1-7995,1,1-7995,20,14,2,0,0,2.0,0.14285714285714285
331,1-5981,2,1-5981,2,28,4,0,0,4.0,0.14285714285714285
224,1-9277,1,1-9277,1,48,1,0,6,6.761286973953247,0.14086014529069266
204,1-8576,19,1-8576,18,55,1,0,7,7.721501469612122,0.1403909358111295
453,1-5036,4,1-5036,17,14,1,0,1,1.9602144956588745,0.14001532111849105
448,MLG42,6,MLG42,11,14,1,0,1,1.9602144956588745,0.14001532111849105
451,1-11329,7,1-11329,10,14,1,0,1,1.9602144956588745,0.14001532111849105
280,1-8314,8,1-8314,15,36,5,0,0,5.0,0.1388888888888889
320,1-18203,18,1-18203,9,29,4,0,0,4.0,0.13793103448275862
249,1-6916,1,1-6916,1,43,4,0,2,5.920428991317749,0.1376843951469244
457,1-11330,1,1-11330,1,14,0,0,2,1.920428991317749,0.13717349937983922
517,1-7321,8,1-7321,11,7,0,0,1,0.9602144956588745,0.13717349937983922
10,MLG62,21,MLG62,4,525,0,0,75,72.01608717441559,0.13717349937983922
511,1-3033,21,1-3033,4,7,0,0,1,0.9602144956588745,0.13717349937983922
389,1-7842,17,1-7842,20,21,0,0,3,2.8806434869766235,0.13717349937983922
139,MLG11,9,MLG11,15,87,6,0,6,11.761286973953247,0.13518720659716377
319,1-18935,2,1-18935,2,30,4,0,0,4.0,0.13333333333333333
171,1-9645,18,1-9645,9,69,9,0,0,9.0,0.13043478260869565
53,1-8341,1,1-8341,1,197,10,0,16,25.363431930541992,0.12874838543422332
309,1-9185,8,1-9185,11,31,2,0,2,3.920428991317749,0.1264654513328306
236,1-9794,23,1-9794,10,46,0,0,6,5.761286973953247,0.12524536899898364
501,1-18563,13,1-18563,5,8,1,0,0,1.0,0.125
503,1-5531,1,1-5531,1,8,1,0,0,1.0,0.125
429,1-9452,14,1-9452,19,16,2,0,0,2.0,0.125
436,1-9115,6,1-9115,12,16,1,0,1,1.9602144956588745,0.12251340597867966
360,1-7993,10,1-7993,14,24,0,0,3,2.8806434869766235,0.12002681195735931
505,1-9855,15,1-9855,20,8,0,0,1,0.9602144956588745,0.12002681195735931
502,72-11994,7,72-11994,10,8,0,0,1,0.9602144956588745,0.12002681195735931
301,1-8400,4,1-8400,9,33,3,0,1,3.9602144956588745,0.12000649986845074
105,1-7042,2,1-7042,2,117,10,0,4,13.840857982635498,0.11829793147551708
296,1-0205,1,1-0205,1,34,3,0,1,3.9602144956588745,0.11647689693114337
251,1-6919,14,1-6919,19,43,2,0,3,4.8806434869766235,0.1135033369064331
421,1-5282,15,1-5282,20,17,0,0,2,1.920428991317749,0.11296641125398524
288,1-9761,1,1-9761,1,35,2,0,2,3.920428991317749,0.11201225689479283
341,1-9870,5,1-9870,7,27,2,0,1,2.9602144956588745,0.10963757391329165
234,1-10451,6,1-10451,12,46,3,0,2,4.920428991317749,0.10696584763734238
336,1-9655,17,1-9655,8,27,0,0,3,2.8806434869766235,0.10669049951765272
335,1-18735,13,1-18735,5,27,0,0,3,2.8806434869766235,0.10669049951765272
498,1-8113,13,1-8113,5,9,0,0,1,0.9602144956588745,0.10669049951765272
333,1-9996,11,1-9996,13,28,1,0,2,2.920428991317749,0.10430103540420532
89,1-9831,13,1-9831,5,132,4,0,10,13.602144956588745,0.10304655270142989
173,1-1207,1,1-1207,1,66,1,0,6,6.761286973953247,0.10244374202959465
225,1-8767,21,1-8767,4,48,0,0,5,4.801072478294373,0.10002234329779942
488,1-9576,15,1-9576,20,10,1,0,0,1.0,0.1
263,1-6061,6,1-6061,12,40,2,0,2,3.920428991317749,0.09801072478294373
391,72-18936,15,72-18936,20,20,0,0,2,1.920428991317749,0.09602144956588746
398,1-20047,10,1-20047,14,20,0,0,2,1.920428991317749,0.09602144956588746
311,1-8938,21,1-8938,4,30,0,0,3,2.8806434869766235,0.09602144956588746
308,1-4700,23,1-4700,8,31,0,0,3,2.8806434869766235,0.09292398345085882
96,MLG09,15,MLG09,20,125,1,0,11,11.56235945224762,0.09249887561798095
387,1-9436,21,1-9436,4,21,0,0,2,1.920428991317749,0.09144899958655947
384,1-0358,18,1-0358,9,22,2,0,0,2.0,0.09090909090909091
153,1-9516,1,1-9516,1,76,2,0,5,6.801072478294373,0.08948779576703121
207,1-8622,23,1-8622,16,54,0,0,5,4.801072478294373,0.08890874959804394
386,1-4855,23,1-4855,11,22,0,0,2,1.920428991317749,0.0872922268780795
479,1-19598,15,1-19598,20,11,0,0,1,0.9602144956588745,0.0872922268780795
480,1-5653,23,1-5653,16,11,0,0,1,0.9602144956588745,0.0872922268780795
289,1-5549,13,1-5549,5,35,0,0,3,2.8806434869766235,0.08230409962790353
34,MLG51,23,MLG51,16,248,0,0,21,20.164504408836365,0.08130848551950147
188,1-7722,17,1-7722,8,60,0,0,5,4.801072478294373,0.08001787463823955
361,1-10696,15,1-10696,10,24,0,0,2,1.920428991317749,0.08001787463823955
367,1-9995,23,1-9995,16,24,0,0,2,1.920428991317749,0.08001787463823955
185,1-2714,21,1-2714,4,61,0,0,5,4.801072478294373,0.0787061062015471
269,1-8551,1,1-8551,1,38,2,0,1,2.9602144956588745,0.07790038146470722
465,1-18498,8,1-18498,11,13,1,0,0,1.0,0.07692307692307693
178,1-0405,11,1-0405,13,64,3,0,2,4.920428991317749,0.07688170298933983
349,1-8186,8,1-8186,11,26,1,0,1,1.9602144956588745,0.07539286521764901
464,1-7453,4,1-7453,17,13,0,0,1,0.9602144956588745,0.07386265351222111
463,1-20467,9,1-20467,15,13,0,0,1,0.9602144956588745,0.07386265351222111
467,1-0031,11,1-0031,13,13,0,0,1,0.9602144956588745,0.07386265351222111
267,1-5413,23,1-5413,16,39,0,0,3,2.8806434869766235,0.07386265351222111
339,1-9850,1,1-9850,1,27,0,0,2,1.920428991317749,0.07112699967843515
69,MLG17,15,MLG17,20,153,3,0,8,10.681715965270996,0.069815137027915
310,1-10071,8,1-10071,11,30,1,0,1,1.9602144956588745,0.06534048318862914
99,1-8826,1,1-8826,1,123,5,0,3,7.8806434869766235,0.06407027225184246
306,1-1972,14,1-1972,19,32,2,0,0,2.0,0.0625
434,1-4149,1,1-4149,1,16,1,0,0,1.0,0.0625
427,1-3104,1,1-3104,1,16,1,0,0,1.0,0.0625
305,1-8127,2,1-8127,2,32,1,0,1,1.9602144956588745,0.06125670298933983
424,1-1177,7,1-1177,10,17,1,0,0,1.0,0.058823529411764705
86,1-8910,1,1-8910,1,137,6,0,2,7.920428991317749,0.057813350301589406
418,1-17835,23,1-17835,16,17,0,0,1,0.9602144956588745,0.05648320562699262
415,1-9465,6,1-9465,12,18,1,0,0,1.0,0.05555555555555555
413,1-0022,9,1-0022,15,18,0,0,1,0.9602144956588745,0.05334524975882636
279,1-6642,13,1-6642,5,36,0,0,2,1.920428991317749,0.05334524975882636
401,1-8100,18,1-8100,9,19,1,0,0,1.0,0.05263157894736842
201,1-8529,7,1-8529,10,56,1,0,2,2.920428991317749,0.05215051770210266
259,1-7509,4,1-7509,17,40,2,0,0,2.0,0.05
396,1-7721,13,1-7721,5,20,0,0,1,0.9602144956588745,0.04801072478294373
110,1-9137,12,1-9137,6,111,1,0,4,4.840857982635498,0.04361133317689638
370,1-7066,1,1-7066,1,23,1,0,0,1.0,0.043478260869565216
373,1-8488,18,1-8488,9,23,1,0,0,1.0,0.043478260869565216
375,1-7213,18,1-7213,9,23,1,0,0,1.0,0.043478260869565216
107,MLG37,2,MLG37,2,116,3,0,2,4.920428991317749,0.04241749130446335
359,1-7839,23,1-7839,8,24,0,0,1,0.9602144956588745,0.040008937319119774
152,1-10038,23,1-10038,16,76,0,0,3,2.8806434869766235,0.037903203776008206
209,1-19897,2,1-19897,2,53,2,0,0,2.0,0.03773584905660377
117,1-7019,18,1-7019,9,107,4,0,0,4.0,0.037383177570093455
120,1-2670,15,1-2670,20,104,0,0,4,3.840857982635498,0.03693132675611056
342,1-6531,1,1-6531,1,27,0,0,1,0.9602144956588745,0.035563499839217576
192,1-8021,15,1-8021,20,58,0,0,2,1.920428991317749,0.03311084467789222
307,1-9739,15,1-9739,20,31,0,0,1,0.9602144956588745,0.030974661150286274
282,1-2104,15,1-2104,20,36,0,0,1,0.9602144956588745,0.02667262487941318
135,MLG07,1,MLG07,1,90,0,0,2,1.920428991317749,0.021338099903530545
240,1-8174,21,1-8174,4,45,0,0,1,0.9602144956588745,0.021338099903530545
229,1-18423,1,1-18423,1,47,1,0,0,1.0,0.02127659574468085
223,1-6228,1,1-6228,1,48,1,0,0,1.0,0.020833333333333332
113,1-7341,5,1-7341,7,110,1,0,1,1.9602144956588745,0.01782013177871704
42,1-8541,1,1-8541,1,232,2,0,2,3.920428991317749,0.01689840082464547
119,1-9646,6,1-9646,12,105,1,0,0,1.0,0.009523809523809525
528,1-8623,1,1-8623,1,5,0,0,0,0.0,0.0
527,1-17790,21,1-17790,4,5,0,0,0,0.0,0.0
564,1-7527,4,1-7527,17,1,0,0,0,0.0,0.0
563,1-8352,1,1-8352,1,1,0,0,0,0.0,0.0
525,1-3216,4,1-3216,4,5,0,0,0,0.0,0.0
544,1-4910,21,1-4910,4,4,0,0,0,0.0,0.0
556,1-9455,15,1-9455,20,2,0,0,0,0.0,0.0
383,1-3521,23,1-3521,11,22,0,0,0,0.0,0.0
558,1-10951,1,1-10951,13,1,0,0,0,0.0,0.0
353,1-9331,1,1-9331,1,25,0,0,0,0.0,0.0
452,1-9588,1,1-9588,1,14,0,0,0,0.0,0.0
522,1-3178,1,1-3178,1,6,0,0,0,0.0,0.0
485,1-4361,1,1-4361,1,10,0,0,0,0.0,0.0
508,1-9806,12,1-9806,12,8,0,0,0,0.0,0.0
314,1-4088,1,1-4088,1,30,0,0,0,0.0,0.0
561,1-21195,1,1-21195,1,1,0,0,0,0.0,0.0
562,1-6931,1,1-6931,1,1,0,0,0,0.0,0.0
276,1-2573,1,1-2573,1,37,0,0,0,0.0,0.0
543,1-7608,21,1-7608,4,4,0,0,0,0.0,0.0
553,1-4847,5,1-4847,6,2,0,0,0,0.0,0.0
164,72-0103,1,72-0103,1,71,0,0,0,0.0,0.0
536,1-10232,12,1-10232,6,5,0,0,0,0.0,0.0
364,1-9253,1,1-9253,1,24,0,0,0,0.0,0.0
363,1-5167,15,1-5167,20,24,0,0,0,0.0,0.0
444,1-8906,1,1-8906,1,15,0,0,0,0.0,0.0
523,1-3175,1,1-3175,20,6,0,0,0,0.0,0.0
551,1-19567,8,1-19567,10,2,0,0,0,0.0,0.0
499,1-17645,23,1-17645,16,9,0,0,0,0.0,0.0
537,1-5990,18,1-5990,9,5,0,0,0,0.0,0.0
513,1-5530,23,1-5530,16,7,0,0,0,0.0,0.0
198,1-8401,15,1-8401,20,57,0,0,0,0.0,0.0
507,1-9643,9,1-9643,15,8,0,0,0,0.0,0.0
516,1-9447,21,1-9447,4,7,0,0,0,0.0,0.0
254,1-2025,15,1-2025,20,41,0,0,0,0.0,0.0
559,1-10978,1,1-10978,1,1,0,0,0,0.0,0.0
542,1-8093,4,1-8093,17,4,0,0,0,0.0,0.0
443,1-19222,12,1-19222,6,15,0,0,0,0.0,0.0
461,1-2153,10,1-2153,14,13,0,0,0,0.0,0.0
340,1-3519,1,1-3519,14,27,0,0,0,0.0,0.0
187,1-9955,1,1-9955,1,60,0,0,0,0.0,0.0
493,1-0033,4,1-0033,8,10,0,0,0,0.0,0.0
484,1-9731,21,1-9731,4,11,0,0,0,0.0,0.0
200,1-8020,1,1-8020,1,56,0,0,0,0.0,0.0
482,1-9457,1,1-9457,1,11,0,0,0,0.0,0.0
560,1-19924,1,1-19924,1,1,0,0,0,0.0,0.0
515,1-3646,15,1-3646,20,7,0,0,0,0.0,0.0
125,1-1390,23,1-1390,16,98,0,0,0,0.0,0.0
557,1-19927,1,1-19927,1,1,0,0,0,0.0,0.0
159,1-6914,1,1-6914,1,73,0,0,0,0.0,0.0
555,1-6028,17,1-6028,7,2,0,0,0,0.0,0.0
500,1-2869,1,1-2869,1,9,0,0,0,0.0,0.0
460,1-20791,1,1-20791,1,13,0,0,0,0.0,0.0
205,1-8398,23,1-8398,4,54,0,0,0,0.0,0.0
518,1-4842,18,1-4842,9,6,0,0,0,0.0,0.0
462,1-4052,23,1-4052,17,13,0,0,0,0.0,0.0
366,1-9444,4,1-9444,17,24,0,0,0,0.0,0.0
538,1-5929,1,1-5929,1,4,0,0,0,0.0,0.0
552,1-19568,1,1-19568,1,2,0,0,0,0.0,0.0
524,1-7525,9,1-7525,15,6,0,0,0,0.0,0.0
476,1-2178,1,1-2178,1,12,0,0,0,0.0,0.0
548,1-5914,23,1-5914,14,3,0,0,0,0.0,0.0
477,1-8222,23,1-8222,16,12,0,0,0,0.0,0.0
530,1-3647,21,1-3647,4,5,0,0,0,0.0,0.0
529,1-5424,1,1-5424,1,5,0,0,0,0.0,0.0
532,1-4136,15,1-4136,20,5,0,0,0,0.0,0.0
550,1-3176,8,1-3176,11,3,0,0,0,0.0,0.0
509,P-16454,21,P-16454,4,8,0,0,0,0.0,0.0
241,1-6216,1,1-6216,1,45,0,0,0,0.0,0.0
494,1-6971,1,1-6971,1,10,0,0,0,0.0,0.0
554,1-10948,1,1-10948,1,2,0,0,0,0.0,0.0
390,1-20003,18,1-20003,9,21,0,0,0,0.0,0.0
388,1-8125,11,1-8125,13,21,0,0,0,0.0,0.0
271,1-5508,1,1-5508,1,38,0,0,0,0.0,0.0
313,1-8641,12,1-8641,6,30,0,0,0,0.0,0.0
549,1-7599,12,1-7599,6,3,0,0,0,0.0,0.0
374,1-18202,21,1-18202,4,23,0,0,0,0.0,0.0
565,1-10922,1,1-10922,1,1,0,0,0,0.0,0.0
