Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
268,MLG44,8,19,MLG44,59,19,0,23,38.43251383304596,0.6513985395431519
73,1-5355,20,8,1-5355,53,11,0,25,32.12229764461517,0.6060810876342485
270,1-1390,11,18,1-1390,98,39,0,23,58.43251383304596,0.5962501411535301
282,1-1608,7,13,1-1608,307,115,0,79,181.74646055698395,0.5920080148435959
236,1-7024,3,7,1-7024,498,70,0,265,293.89635503292084,0.5901533233592788
389,1-0278,15,14,1-0278,79,38,0,10,46.44891905784607,0.5879610007322287
166,MLG40,8,19,MLG40,51,17,0,15,29.673378586769104,0.5818309526817471
123,MLG55,11,18,MLG55,92,24,0,34,52.726324796676636,0.573112226050833
483,1-9491,8,19,1-9491,80,33,0,15,45.673378586769104,0.5709172323346138
370,MLG62,13,9,MLG62,525,42,0,296,292.08800411224365,0.5563581030709402
399,MLG60,15,16,MLG60,47,18,0,8,24.759135246276855,0.5267901116229118
272,1-1570,8,19,1-1570,142,36,0,45,74.02013576030731,0.5212685616923051
526,1-5002,9,15,1-5002,45,15,0,10,23.44891905784607,0.5210870901743571
471,1-9794,4,6,1-9794,46,15,0,10,23.44891905784607,0.5097591099531754
234,MLG29,9,15,MLG29,164,27,0,65,81.91797387599945,0.49949984070731374
353,MLG50,10,14,MLG50,319,136,0,27,158.8120814561844,0.4978435155366282
85,1-8084,9,15,1-8084,82,30,0,12,40.13870286941528,0.48949637645628397
161,MLG41,11,18,MLG41,66,12,0,24,32.277405738830566,0.4890516021034934
427,1-9379,8,19,1-9379,58,19,0,11,28.293810963630676,0.48782432695914957
398,1-0303,3,7,1-0303,212,30,0,84,100.97092008590698,0.4762779249335235
170,1-5043,17,6,1-5043,123,56,0,2,57.689783811569214,0.46902263261438387
250,1-9333,4,16,1-9333,102,33,0,17,47.36316239833832,0.4643447293954737
231,1-8450,11,18,1-8450,52,13,0,13,23.98359477519989,0.46122297644615173
322,1-0296,14,16,1-0296,41,17,0,2,18.689783811569214,0.4558483856480296
327,P-16616,20,8,P-16616,28,11,0,2,12.689783811569214,0.45320656469890047
153,1-1350,7,13,1-1350,195,25,0,71,84.98732531070709,0.4358324374908056
302,MLG51,12,12,MLG51,248,59,0,58,108.0037305355072,0.4354989134496258
350,1-2282,11,18,1-2282,219,52,0,51,95.08948719501495,0.4341985716667349
378,1-6561,20,8,1-6561,65,20,0,9,27.604027152061462,0.4246773408009456
363,1-10785,3,7,1-10785,279,6,0,132,117.52573156356812,0.42123918123142695
157,1-6061,9,15,1-6061,40,5,0,14,16.828486680984497,0.42071216702461245
197,1-8646,9,8,1-8646,20,5,0,4,8.379567623138428,0.4189783811569214
437,1-6980,7,14,1-6980,128,34,0,23,53.43251383304596,0.41744151432067156
190,1-2382,11,18,1-2382,139,36,0,26,57.96718955039978,0.41703014065035815
162,1-8067,16,17,1-8067,322,55,0,91,131.88516342639923,0.40958125287701624
122,MLG42,12,16,MLG42,14,4,0,2,5.689783811569214,0.406413129397801
296,1-9404,16,17,1-9404,100,20,0,24,40.277405738830566,0.4027740573883057
479,1-9286,14,10,1-9286,81,13,0,23,32.43251383304596,0.4004014053462464
251,1-7268,18,1,1-7268,70,28,0,0,28.0,0.4
358,1-9831,16,17,1-9831,132,8,0,53,52.77927100658417,0.39984296217109216
105,1-1258,3,7,1-1258,435,31,0,166,171.25205636024475,0.39368288818447067
141,MLG45,15,16,MLG45,70,20,0,8,26.759135246276855,0.38227336066109796
71,1-6532,19,11,1-6532,27,6,0,5,10.224459528923035,0.3786836862564087
183,1-9496,4,22,1-9496,39,8,0,8,14.759135246276855,0.3784393652891501
453,1-8397,1,23,1-8397,51,19,0,0,19.0,0.37254901960784315
345,1-1131,15,16,1-1131,138,37,0,17,51.36316239833832,0.37219682897346607
14,1-6098,9,15,1-6098,1327,182,0,369,493.76511323451996,0.37209126845103235
143,1-8928,10,14,1-8928,39,6,0,10,14.44891905784607,0.3704851040473351
209,1-9938,16,17,1-9938,55,6,0,17,20.363162398338318,0.37023931633342394
444,1-3217,8,19,1-3217,5,1,0,1,1.844891905784607,0.3689783811569214
220,MLG73,2,5,MLG73,10,2,0,2,3.689783811569214,0.3689783811569214
415,1-1957,4,22,1-1957,47,8,0,11,17.293810963630676,0.3679534247580995
354,1-9417,16,17,1-9417,76,11,0,20,27.89783811569214,0.3670768173117387
404,1-4682,20,14,1-4682,16,5,0,1,5.844891905784607,0.36530574411153793
364,1-7682,19,11,1-7682,141,27,0,29,51.5018652677536,0.36526145579967095
336,1-1827,20,8,1-1827,24,2,0,8,8.759135246276855,0.36496396859486896
331,MLG75,8,19,MLG75,185,37,0,36,67.41610860824585,0.36441139788241
174,MLG38,15,16,MLG38,77,20,0,9,27.604027152061462,0.35849385911768133
203,1-1250,8,19,1-1250,34,2,0,12,12.138702869415283,0.35702067262986126
423,1-7122,10,6,1-7122,197,65,0,6,70.06935143470764,0.3556819869782114
523,1-9861,3,7,1-9861,8,2,0,1,2.844891905784607,0.35561148822307587
435,1-9610,8,19,1-9610,49,8,0,11,17.293810963630676,0.35293491762511586
434,MLG59,14,10,MLG59,71,9,0,19,25.05294620990753,0.3528583973226413
540,1-5413,14,10,1-5413,39,7,0,8,13.759135246276855,0.3527983396481245
88,1-5626,3,7,1-5626,125,1,0,51,44.089487195014954,0.3527158975601196
387,1-10539,15,16,1-10539,63,17,0,6,22.06935143470764,0.35030716563028
285,1-18615,17,6,1-18615,22,6,0,2,7.689783811569214,0.34953562779860065
283,1-3535,4,22,1-3535,315,57,0,61,108.53840625286102,0.3445663690567017
332,MLG78,8,19,MLG78,80,14,0,16,27.51827049255371,0.34397838115692136
339,1-3523,14,10,1-3523,543,81,0,125,186.61148822307587,0.34366756578835334
266,1-2103,7,13,1-2103,26,3,0,7,8.914243340492249,0.3428555130958557
309,1-3516,6,20,1-3516,156,18,0,42,53.48546004295349,0.3428555130958557
390,MLG64,20,8,MLG64,245,73,0,13,83.98359477519989,0.34279018275591794
412,1-6858,13,17,1-6858,23,7,0,1,7.844891905784607,0.3410822567732438
411,MLG15,11,18,MLG15,105,28,0,9,35.60402715206146,0.33908597287677583
538,1-9576,2,5,1-9576,10,0,0,4,3.3795676231384277,0.33795676231384275
312,1-3108,3,7,1-3108,18,1,0,6,6.069351434707642,0.3371861908170912
140,1-2294,16,17,1-2294,75,5,0,24,25.277405738830566,0.33703207651774086
242,1-20791,11,18,1-20791,13,1,0,4,4.379567623138428,0.33688981716449445
319,1-3584,9,15,1-3584,26,2,0,8,8.759135246276855,0.33688981716449445
520,1-2034,9,15,1-2034,16,2,0,4,5.379567623138428,0.33622297644615173
421,1-8398,8,19,1-8398,54,8,0,12,18.138702869415283,0.3359019049891719
311,1-20578,14,10,1-20578,19,3,0,4,6.379567623138428,0.33576671700728566
484,MLG31,19,11,MLG31,33,6,0,6,11.069351434707642,0.33543489196083764
305,1-7866,15,16,1-7866,318,91,0,18,106.20805430412292,0.33398759215132995
227,1-3068,6,20,1-3068,180,13,0,55,59.46905481815338,0.3303836378786299
149,MLG58,10,14,MLG58,71,9,0,17,23.363162398338318,0.3290586253287087
356,1-9761,6,20,1-9761,35,3,0,10,11.44891905784607,0.3271119730813163
419,1-6692,4,22,1-6692,71,8,0,18,23.208054304122925,0.32687400428342145
292,1-9997,9,15,1-9997,16,1,0,5,5.224459528923035,0.32652872055768967
259,1-3596,13,9,1-3596,223,39,0,40,72.79567623138428,0.32643801000620754
188,1-20167,9,15,1-20167,56,3,0,18,18.208054304122925,0.32514382685933796
488,1-11350,19,11,1-11350,100,13,0,23,32.43251383304596,0.3243251383304596
22,1-7995,7,13,1-7995,14,2,0,3,4.534675717353821,0.32390540838241577
237,1-9667,7,13,1-9667,14,2,0,3,4.534675717353821,0.32390540838241577
318,1-2324,2,5,1-2324,25,3,0,6,8.069351434707642,0.32277405738830567
343,1-4319,16,17,1-4319,163,23,0,35,52.57121670246124,0.32252280185559046
382,1-18558,13,9,1-18558,307,42,0,67,98.60775768756866,0.3211979077770966
103,1-8820,16,17,1-8820,83,8,0,22,26.587621927261353,0.32033279430435363
1,1-9185,19,11,1-9185,31,4,0,7,9.914243340492249,0.3198143013062016
116,1-20047,3,7,1-20047,20,3,0,4,6.379567623138428,0.3189783811569214
214,1-0053,9,15,1-0053,142,14,0,37,45.26100051403046,0.3187394402396511
360,1-6611,6,20,1-6611,89,8,0,24,28.277405738830566,0.3177236599868603
375,MLG14,19,11,MLG14,232,34,0,47,73.70991957187653,0.3177151705684333
481,1-10038,17,6,1-10038,76,14,0,12,24.138702869415283,0.3176145114396748
486,1-8678,14,10,1-8678,17,2,0,4,5.379567623138428,0.31644515430226045
461,1-9651,3,7,1-9651,38,1,0,13,11.98359477519989,0.31535775724210235
357,1-4760,13,9,1-4760,40,5,0,9,12.604027152061462,0.3151006788015366
63,1-7066,15,16,1-7066,23,3,0,5,7.224459528923035,0.31410693604013196
516,1-5036,2,5,1-5036,14,1,0,4,4.379567623138428,0.312826258795602
524,1-9338,16,17,1-9338,29,4,0,6,9.069351434707642,0.312736256369229
131,1-9283,18,1,1-9283,235,73,0,0,73.0,0.31063829787234043
442,MLG11,13,19,MLG11,87,27,0,0,27.0,0.3103448275862069
474,1-8400,11,18,1-8400,33,6,0,5,10.224459528923035,0.30983210693706165
383,1-8551,6,20,1-8551,38,5,0,8,11.759135246276855,0.3094509275336015
64,1-9674,16,17,1-9674,144,14,0,36,44.41610860824585,0.30844519866837394
263,1-6927,16,17,1-6927,179,18,0,44,55.175243854522705,0.30824158577945643
95,1-3312,16,17,1-3312,36,6,0,6,11.069351434707642,0.3074819842974345
199,MLG39,11,18,MLG39,23,2,0,6,7.069351434707642,0.307363105856854
422,1-6878,2,5,1-6878,167,25,0,31,51.191649079322815,0.30653682083426836
144,1-7744,3,7,1-7744,37,2,0,11,11.293810963630676,0.30523813415218043
232,1-18371,4,22,1-18371,120,12,0,29,36.5018652677536,0.30418221056461336
406,1-17907,6,20,1-17907,119,9,0,32,36.03654098510742,0.3028280755051044
457,1-8503,5,20,1-8503,16,4,0,1,4.844891905784607,0.30280574411153793
221,1-8023,20,19,1-8023,16,4,0,1,4.844891905784607,0.30280574411153793
265,1-11330,9,15,1-11330,14,0,0,5,4.224459528923035,0.30174710920878817
447,1-7152,6,20,1-7152,109,5,0,33,32.88143289089203,0.30166452193478926
61,1-7341,3,7,1-7341,110,1,0,38,33.10589241981506,0.3009626583619551
501,1-18487,3,7,1-18487,23,1,0,7,6.9142433404922485,0.30061927567357605
416,1-18203,4,22,1-18203,29,7,0,2,8.689783811569214,0.2996477176403177
168,1-9655,19,11,1-9655,27,3,0,6,8.069351434707642,0.29886486795213485
301,1-1177,3,7,1-1177,17,0,0,6,5.069351434707642,0.29819714321809654
478,1-9394,4,22,1-9394,117,6,0,34,34.726324796676636,0.29680619484339005
208,1-10468,16,17,1-10468,549,61,0,120,162.38702869415283,0.2957869375121181
146,1-7453,15,16,1-7453,13,3,0,1,3.844891905784607,0.29576091582958514
436,1-5161,12,12,1-5161,12,1,0,3,3.534675717353821,0.29455630977948505
348,1-17758,13,9,1-17758,40,5,0,8,11.759135246276855,0.2939783811569214
366,1-5163,8,19,1-5163,16,3,0,2,4.689783811569214,0.29311148822307587
451,1-4098,12,12,1-4098,16,3,0,2,4.689783811569214,0.29311148822307587
334,1-20641,10,14,1-20641,16,3,0,2,4.689783811569214,0.29311148822307587
342,MLG65,11,18,MLG65,201,14,0,53,58.77927100658417,0.29243418411235905
493,1-1836,15,16,1-1836,20,5,0,1,5.844891905784607,0.29224459528923036
393,1-7819,12,12,1-7819,59,2,0,18,17.208054304122925,0.29166193735801565
384,1-9270,20,8,1-9270,128,17,0,24,37.277405738830566,0.2912297323346138
36,1-2714,13,9,1-2714,61,0,0,21,17.742730021476746,0.290864426581586
321,1-5172,20,8,1-5172,120,17,0,21,34.742730021476746,0.2895227501789729
315,1-1769,16,17,1-1769,89,8,0,21,25.742730021476746,0.2892441575446825
499,1-8627,19,11,1-8627,25,3,0,5,7.224459528923035,0.28897838115692137
241,1-19448,12,12,1-19448,45,7,0,7,12.914243340492249,0.2869831853442722
307,1-5530,1,23,1-5530,7,2,0,0,2.0,0.2857142857142857
514,1-11206,17,6,1-11206,14,4,0,0,4.0,0.2857142857142857
465,1-5913,18,1,1-5913,14,4,0,0,4.0,0.2857142857142857
87,MLG35,13,9,MLG35,49,3,0,13,13.98359477519989,0.28537948520816103
408,MLG53,3,7,MLG53,91,4,0,26,25.96718955039978,0.2853537313230745
58,1-17733,16,17,1-17733,74,5,0,19,21.05294620990753,0.2844992731068585
179,1-4052,19,11,1-4052,13,2,0,2,3.689783811569214,0.2838295239668626
533,1-7530,6,20,1-7530,25,2,0,6,7.069351434707642,0.2827740573883057
352,MLG63,14,10,MLG63,380,50,0,68,107.45264959335327,0.2827701305088244
551,1-9838,2,5,1-9838,3,0,0,1,0.8448919057846069,0.28163063526153564
490,1-3551,11,18,1-3551,6,0,0,2,1.6897838115692139,0.28163063526153564
39,1-7467,20,8,1-7467,64,7,0,13,17.98359477519989,0.2809936683624983
381,1-2335,4,22,1-2335,145,23,0,21,40.742730021476746,0.2809843449757017
337,1-18613,1,23,1-18613,25,7,0,0,7.0,0.28
320,MLG13,1,23,MLG13,140,39,0,0,39.0,0.2785714285714286
240,MLG33,19,16,MLG33,20,3,0,3,5.534675717353821,0.27673378586769104
260,1-0129,20,8,1-0129,142,29,0,12,39.13870286941528,0.27562466809447383
316,1-7441,3,7,1-7441,111,11,0,23,30.43251383304596,0.27416679128870236
480,1-1005,9,15,1-1005,125,8,0,31,34.191649079322815,0.27353319263458253
182,1-7752,7,13,1-7752,29,2,0,7,7.9142433404922485,0.2729049427755948
219,1-5653,5,2,1-5653,11,3,0,0,3.0,0.2727272727272727
