Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,2,MLG59,71,16,1,11,1022.3052378892899,14.398665322384364
MLG38,7,9,MLG38,77,13,1,16,1022.1712551116943,13.27495136508694
1-18028,7,9,1-18028,309,84,1,45,1109.7941550016403,3.5915668446655027
MLG56,2,2,MLG56,511,56,1,48,1083.513765335083,2.1203791885226675
1-1989,21,19,1-1989,46,32,0,1,32.573203444480896,0.7081131183582804
1-1390,19,9,1-1390,98,36,0,35,56.06212055683136,0.5720624546615445
1-3587,14,6,1-3587,46,17,0,13,24.451644778251648,0.5315574951793837
1-1580,13,7,1-1580,400,37,0,288,202.08259201049805,0.5052064800262451
MLG44,8,11,MLG44,59,22,0,13,29.451644778251648,0.49918041997036694
MLG15,8,11,MLG15,105,9,0,73,50.84385144710541,0.4842271566390991
1-9379,19,19,1-9379,58,17,0,19,27.890865445137024,0.480876990433397
MLG48,18,20,MLG48,159,56,0,33,74.91571366786957,0.4711680104897457
1-5002,3,3,1-5002,45,16,0,9,21.158831000328064,0.47019624445173475
1-8067,6,10,1-8067,322,132,0,28,148.0496964454651,0.45978166597970527
MLG45,21,8,MLG45,70,20,0,21,32.037272334098816,0.4576753190585545
1-4494,9,12,1-4494,16,3,0,7,7.012424111366272,0.438276506960392
1-1350,21,8,1-1350,195,41,0,74,83.4170548915863,0.42777976867480155
MLG63,8,11,MLG63,380,116,0,75,158.9902583360672,0.41839541667386104
MLG65,8,11,MLG65,201,15,0,120,83.78441333770752,0.4168378773020275
1-8627,14,6,1-8627,25,5,0,9,10.158831000328064,0.40635324001312256
1-17907,3,3,1-17907,119,30,0,32,48.34251022338867,0.4062395817091485
1-9491,21,8,1-9491,80,18,0,25,32.3300861120224,0.40412607640028
1-6927,19,19,1-6927,179,38,0,58,71.24579977989197,0.39802122782062554
MLG60,14,6,MLG60,47,8,0,18,18.317662000656128,0.38973748937566227
1-5981,5,16,1-5981,28,6,0,8,10.585627555847168,0.3780581269945417
1-7866,11,13,1-7866,318,70,0,87,119.86869966983795,0.3769455964460313
1-10060,19,19,1-10060,36,10,0,6,13.439220666885376,0.37331168519126046
1-8573,22,5,1-8573,184,30,0,66,67.83142733573914,0.3686490616072779
MLG75,9,12,MLG75,185,29,0,68,67.97783422470093,0.36744775256595097
1-2382,7,9,1-2382,139,35,0,28,51.04969644546509,0.3672640032047848
1-5891,15,5,1-5891,96,8,0,47,34.94056189060211,0.36396418636043865
1-9938,6,10,1-9938,55,11,0,15,19.59805166721344,0.35632821213115345
MLG68,15,5,MLG68,642,59,0,296,228.66821956634521,0.35618102736190843
1-7496,9,12,1-7496,246,62,0,44,87.22095155715942,0.35455671364698954
1-7268,21,8,1-7268,70,3,0,38,24.781730890274048,0.35402472700391496
1-0303,17,21,1-0303,212,28,0,81,74.42947900295258,0.3510824481271348
1-6611,3,11,1-6611,89,23,0,14,31.024848222732544,0.34859380025542186
MLG31,7,11,MLG31,33,8,0,6,11.439220666885376,0.34664305051167804
1-7496,4,12,1-7496,246,60,0,44,85.22095155715942,0.34642663234617654
MLG40,9,11,MLG40,51,13,0,8,17.585627555847168,0.3448162265852386
1-0008,10,3,1-0008,230,1,0,136,78.95566844940186,0.3432855149973994
1-5413,9,12,1-5413,39,7,0,11,13.305237889289856,0.3411599458792271
1-1317,6,10,1-1317,414,105,0,59,138.81900322437286,0.33531160199123883
1-1204,13,7,1-1204,39,9,0,7,13.012424111366272,0.33365190029144287
MLG39,11,13,MLG39,23,7,0,1,7.573203444480896,0.32926971497743024
MLG46,9,12,MLG46,17,1,0,8,5.585627555847168,0.3285663268145393
1-6974,11,13,1-6974,207,20,0,82,67.00268244743347,0.3236844562677946
MLG14,19,19,MLG14,232,51,0,42,75.07454466819763,0.3235971752939553
1-0292,19,19,1-0292,99,13,0,33,31.915713667869568,0.32238094614009666
1-7614,8,11,1-7614,72,22,0,1,22.573203444480896,0.3135167145066791
1-4855,21,18,1-4855,22,4,0,5,6.86601722240448,0.3120916919274764
1-5799,4,17,1-5799,7,1,0,2,2.146406888961792,0.30662955556597027
1-3083,5,16,1-3083,78,9,0,26,23.903289556503296,0.3064524302115807
1-4531,20,18,1-4531,94,3,0,45,28.79415500164032,0.30632079788979066
MLG55,11,13,MLG55,92,23,0,9,28.158831000328064,0.3060742500035659
1-9997,9,12,1-9997,16,2,0,5,4.86601722240448,0.30412607640028
1-8910,3,3,1-8910,137,18,0,41,41.501341223716736,0.30292949798333385
1-3447,20,18,1-3447,110,6,0,47,32.94056189060211,0.2994596535509283
1-3589,20,18,1-3589,27,0,0,14,8.024848222732544,0.29721660084194607
MLG78,9,12,MLG78,80,7,0,29,23.622899889945984,0.2952862486243248
1-18615,11,13,1-18615,22,3,0,6,6.439220666885376,0.2926918484947898
MLG29,9,12,MLG29,164,16,0,55,47.52618944644928,0.2897938380881054
1-9610,12,14,1-9610,49,9,0,9,14.158831000328064,0.28895573470057273
