,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-0272,17,14,1-0272,111,54,0,9,58.66000825166702,0.528468542807811
1,1-9491,18,9,1-9491,80,34,0,13,40.7311230301857,0.5091390378773213
2,1-7682,21,7,1-7682,141,58,0,13,64.7311230301857,0.4590859789374872
3,1-10539,23,16,1-10539,63,24,0,7,27.624450862407684,0.4384833470223442
4,MLG52,3,6,MLG52,125,28,0,51,54.40671342611313,0.435253707408905
5,1-2335,2,7,1-2335,145,51,0,20,61.35557389259338,0.4231418889144371
6,1-8627,14,20,1-8627,25,9,0,3,10.553336083889008,0.4221334433555603
7,1-5002,3,6,1-5002,45,6,0,23,17.90890997648239,0.3979757772551642
8,MLG55,22,12,MLG55,92,12,0,47,36.33559864759445,0.3949521592129831
9,MLG49,2,15,MLG49,185,52,0,39,72.1933690905571,0.3902344275165249
10,MLG59,21,18,MLG59,71,23,0,8,27.14222955703736,0.3822849233385543
11,1-2294,15,5,1-2294,75,14,0,28,28.497803449630737,0.3799707126617431
12,MLG75,9,7,MLG75,185,55,0,23,66.90890997648239,0.3616697836566616
13,1-4531,6,10,1-4531,94,15,0,35,33.12225431203842,0.3523644075748768
14,MLG60,20,21,MLG60,47,15,0,3,16.553336083889008,0.3521986400827448
15,1-20578,17,14,1-20578,19,5,0,3,6.553336083889008,0.3449124254678425
16,1-3535,2,15,1-3535,315,70,0,74,108.31562340259552,0.3438591219130016
17,1-7530,21,18,1-7530,25,6,0,5,8.588893473148346,0.3435557389259338
18,1-19205,15,5,1-19205,12,2,0,4,4.071114778518677,0.3392595648765564
19,1-6878,5,17,1-6878,167,9,0,92,56.635639905929565,0.3391355682989794
20,1-18028,16,3,1-18028,309,13,0,176,104.12905025482178,0.3369872176531449
21,MLG58,1,2,MLG58,71,18,0,11,23.69556564092636,0.3337403611398079
22,1-3176,16,3,1-3176,3,1,0,0,1.0,0.3333333333333333
23,1-4842,18,9,1-4842,6,2,0,0,2.0,0.3333333333333333
24,1-5914,13,11,1-5914,3,1,0,0,1.0,0.3333333333333333
25,1-2103,11,8,1-2103,26,4,0,9,8.660008251667023,0.3330772404487316
26,1-0303,19,4,1-0303,212,54,0,31,70.05113953351974,0.3304299034599988
27,MLG46,9,7,MLG46,17,3,0,5,5.588893473148346,0.3287584395969615
28,72-0103,4,22,72-0103,71,1,0,43,23.26448386907577,0.3276687868883912
29,1-4760,2,15,1-4760,40,10,0,6,13.106672167778015,0.3276668041944504
30,1-7614,15,5,1-7614,72,22,0,3,23.553336083889008,0.3271296678317917
31,1-1250,18,9,1-1250,34,10,0,2,11.035557389259338,0.324575217331157
32,1-17835,13,11,1-17835,17,5,0,1,5.517778694629669,0.324575217331157
33,1-1350,22,12,1-1350,195,29,0,66,63.17339384555817,0.3239661222849136
34,MLG50,13,11,MLG50,319,69,0,66,103.17339384555817,0.3234275669139754
35,1-9286,22,12,1-9286,81,8,0,35,26.12225431203842,0.3224969668152891
36,1-10451,20,21,1-10451,46,8,0,13,14.7311230301857,0.3202418050040369
37,1-1850,1,2,1-1850,30,7,0,5,9.588893473148346,0.3196297824382782
38,1-3596,16,3,1-3596,223,21,0,97,71.22453337907791,0.319392526363578
39,72-11994,14,20,72-11994,8,1,0,3,2.553336083889008,0.3191670104861259
40,1-5891,23,16,1-5891,96,12,0,36,30.64003300666809,0.3191670104861259
41,1-4682,21,16,1-4682,16,3,0,4,5.071114778518677,0.3169446736574173
42,1-10060,1,1,1-10060,36,0,0,22,11.391131281852722,0.3164203133847978
43,1-0027,3,6,1-0027,29,5,0,8,9.142229557037354,0.3152492950702535
44,1-0405,14,20,1-0405,64,1,0,37,20.15781170129776,0.3149658078327775
45,1-5531,1,2,1-5531,8,2,0,1,2.517778694629669,0.3147223368287086
46,1-5355,14,13,1-5355,53,13,0,7,16.624450862407684,0.3136688841963714
47,1-9495,15,5,1-9495,18,2,0,7,5.624450862407684,0.3124694923559825
48,P-16616,4,22,P-16616,28,2,0,13,8.7311230301857,0.3118258225066321
49,1-3108,4,22,1-3108,18,3,0,5,5.588893473148346,0.3104940818415748
50,1-1608,8,13,1-1608,307,55,0,76,94.35118079185486,0.3073328364555532
51,1-6974,2,15,1-6974,207,32,0,61,63.58450037240982,0.3071714993836223
52,1-8634,19,4,1-8634,10,1,0,4,3.0711147785186768,0.3071114778518676
53,1-1005,3,6,1-1005,125,31,0,14,38.24890172481537,0.3059912137985229
54,MLG14,18,9,MLG14,232,59,0,23,70.90890997648239,0.3056418533469068
55,1-4136,7,19,1-4136,5,1,0,1,1.5177786946296692,0.3035557389259338
56,1-3217,2,15,1-3217,5,1,0,1,1.5177786946296692,0.3035557389259338
57,1-7268,15,5,1-7268,70,15,0,12,21.21334433555603,0.303047776222229
58,1-5549,21,18,1-5549,35,8,0,5,10.588893473148346,0.3025398135185241
59,1-3083,7,19,1-3083,78,10,0,26,23.4622460603714,0.3007980264150179
60,1-0053,3,6,1-0053,142,23,0,38,42.67559039592743,0.3005323267318833
61,1-7521,2,2,1-7521,10,3,0,0,3.0,0.3
62,1-6718,8,13,1-6718,20,6,0,0,6.0,0.3
63,1-0003,22,20,1-0003,17,4,0,2,5.035557389259338,0.2962092581917258
64,1-1935,19,4,1-1935,12,3,0,1,3.517778694629669,0.2931482245524724
65,1-3523,15,5,1-3523,543,104,0,106,158.88454163074493,0.2926050490437291
66,1-1183,2,15,1-1183,45,10,0,6,13.106672167778015,0.2912593815061781
67,1-18603,7,19,1-18603,19,5,0,1,5.517778694629669,0.2904094049805089
68,MLG84,16,3,MLG84,63,12,0,12,18.21334433555603,0.2891007037389846
69,1-6538,2,15,1-6538,44,8,0,9,12.660008251667024,0.2877274602651596
70,1-7897,19,4,1-7897,95,18,0,18,27.320016503334045,0.2875791210877268
71,1-7842,1,2,1-7842,21,6,0,0,6.0,0.2857142857142857
72,1-5530,1,2,1-5530,7,2,0,0,2.0,0.2857142857142857
73,1-9553,6,10,1-9553,23,5,0,3,6.553336083889008,0.2849276558212611
74,MLG29,9,7,MLG29,164,27,0,38,46.67559039592743,0.2846072585117526
75,1-8023,1,2,1-8023,16,3,0,3,4.553336083889008,0.284583505243063
76,1-3362,17,14,1-3362,117,26,0,14,33.24890172481537,0.2841786472206442
77,1-5413,15,5,1-5413,39,9,0,4,11.071114778518677,0.2838747379107353
78,1-6693,3,6,1-6693,98,20,0,15,27.76668041944504,0.2833334736678065
79,1-9650,9,7,1-9650,25,6,0,2,7.035557389259338,0.2814222955703735
80,1-1131,18,9,1-1131,138,32,0,13,38.7311230301857,0.2806603118129399
81,1-8124,1,2,1-8124,18,4,0,2,5.035557389259338,0.2797531882921855
82,1-9457,7,19,1-9457,11,1,0,4,3.0711147785186768,0.279192252592607
83,1-7993,2,15,1-7993,24,1,0,11,6.695565640926361,0.278981901705265
84,MLG57,7,19,MLG57,629,47,0,248,175.40911626815796,0.2788698191862607
85,MLG06,21,18,MLG06,18,5,0,0,5.0,0.2777777777777778
86,1-7744,11,8,1-7744,37,3,0,14,10.248901724815369,0.2769973439139289
87,MLG15,12,24,MLG15,105,0,0,56,28.995606899261475,0.2761486371358235
88,1-4700,17,14,1-4700,31,7,0,3,8.553336083889008,0.275914067222226
89,1-9110,9,7,1-9110,29,8,0,0,8.0,0.2758620689655172
90,1-19915,11,8,1-19915,62,2,0,29,17.015582144260406,0.2744448732945226
91,1-9761,17,14,1-9761,35,7,0,5,9.588893473148346,0.2739683849470956
92,1-8590,8,13,1-8590,24,6,0,1,6.517778694629669,0.2715741122762362
93,1-9283,2,15,1-9283,235,21,0,82,63.45785295963287,0.2700334168495016
94,1-4355,15,5,1-4355,49,9,0,8,13.142229557037354,0.2682087664701501
95,1-9436,3,6,1-9436,21,2,0,7,5.624450862407684,0.2678309934479849
96,MLG56,8,13,MLG56,511,113,0,45,136.3000412583351,0.2667319789791293
97,1-5654,9,7,1-5654,15,4,0,0,4.0,0.2666666666666666
98,1-2297,7,19,1-2297,25,3,0,7,6.624450862407684,0.2649780344963073
99,1-8427,2,15,1-8427,189,23,0,52,49.9244921207428,0.2641507519616021
100,1-6980,11,8,1-6980,128,14,0,38,33.67559039592743,0.263090549968183
101,MLG68,23,16,MLG68,642,76,0,179,168.68238633871078,0.2627451500602972
102,1-4020,7,19,1-4020,37,4,0,11,9.69556564092636,0.2620423146196314
103,1-1191,19,4,1-1191,53,4,0,19,13.837795197963716,0.2610904754332776
104,1-5515,23,16,1-5515,29,7,0,1,7.517778694629669,0.2592337480906782
105,1-18377,6,10,1-18377,14,0,0,7,3.624450862407684,0.2588893473148346
106,1-9722,19,4,1-9722,22,2,0,7,5.624450862407684,0.2556568573821675
107,1-10785,11,8,1-10785,279,21,0,97,71.22453337907791,0.2552850658748312
108,1-9963,11,8,1-9963,116,13,0,32,29.56891822814941,0.2549044674840466
109,1-0205,6,10,1-0205,34,4,0,9,8.660008251667023,0.25470612504903
110,1-9861,16,3,1-9861,8,1,0,2,2.0355573892593384,0.2544446736574173
111,1-18935,15,11,1-18935,30,4,0,7,7.624450862407684,0.2541483620802561
112,1-11206,2,15,1-11206,14,2,0,3,3.553336083889008,0.2538097202777862
113,1-5043,11,8,1-5043,123,11,0,39,31.1933690905571,0.2536046267524967
114,1-9227,6,10,1-9227,801,72,0,253,202.9980097413063,0.253430723771918
115,1-6098,3,6,1-6098,1327,177,0,306,335.4402805566788,0.2527809197864949
116,1-5163,15,5,1-5163,16,3,0,2,4.035557389259338,0.2522223368287086
117,1-1015,17,14,1-1015,155,9,0,58,39.03116428852081,0.2518139631517472
118,MLG73,8,13,MLG73,10,2,0,1,2.517778694629669,0.2517778694629669
119,MLG33,20,21,MLG33,20,4,0,2,5.035557389259338,0.2517778694629669
120,1-5929,9,7,1-5929,4,1,0,0,1.0,0.25
121,1-9643,2,15,1-9643,8,2,0,0,2.0,0.25
122,1-5161,1,2,1-5161,12,3,0,0,3.0,0.25
123,1-8928,11,8,1-8928,39,3,0,13,9.7311230301857,0.2495159751329666
124,1-7863,11,8,1-7863,351,34,0,103,87.33120554685593,0.2488068534098459
125,1-9498,11,8,1-9498,64,5,0,21,15.873352587223051,0.2480211341753602
126,1-9338,22,12,1-9338,29,3,0,8,7.1422295570373535,0.2462837778288742
127,1-5172,11,8,1-5172,120,14,0,30,29.53336083889008,0.2461113403240839
128,1-9609,5,17,1-9609,25,3,0,6,6.106672167778015,0.2442668867111206
129,1-1570,11,8,1-1570,142,18,0,32,34.568918228149414,0.2434430861137282
130,72-12171,6,10,72-12171,19,2,0,5,4.588893473148346,0.2415207091130708
131,1-4747,20,21,1-4747,25,5,0,2,6.035557389259338,0.2414222955703735
132,1-3139,4,22,1-3139,93,12,0,20,22.355573892593384,0.2403825149741224
133,1-8066,5,17,1-8066,86,16,0,9,20.660008251667023,0.2402326540891514
134,MLG13,6,10,MLG13,140,17,0,32,33.568918228149414,0.2397779873439244
135,1-7496,17,14,1-7496,246,36,0,44,58.78226256370544,0.238952286844331
136,1-8678,13,11,1-8678,17,4,0,0,4.0,0.2352941176470588
137,1-8421,11,8,1-8421,109,8,0,34,25.604475617408752,0.2349034460312729
138,1-4634,5,17,1-4634,48,4,0,14,11.248901724815369,0.2343521192669868
139,1-3141,11,8,1-3141,136,9,0,44,31.782262563705444,0.2336931070860694
140,1-9805,8,13,1-9805,26,5,0,2,6.035557389259338,0.2321368226638207
141,1-8094,16,3,1-8094,58,5,0,16,13.284459114074709,0.2290423985185294
142,1-19286,4,22,1-19286,40,5,0,8,9.142229557037354,0.2285557389259338
143,1-18423,9,7,1-18423,47,4,0,13,10.7311230301857,0.2283217665996957
144,1-0055,23,19,1-0055,18,1,0,6,4.106672167778015,0.2281484537654453
145,1-6227,7,19,1-6227,52,2,0,19,11.837795197963716,0.2276499076531483
146,1-7024,1,2,1-7024,498,105,0,16,113.2844591140747,0.227478833562399
147,1-6647,13,7,1-6647,62,14,0,0,14.0,0.2258064516129032
148,1-8341,6,10,1-8341,197,17,0,53,44.44227081537247,0.2255952833267638
149,1-9850,20,21,1-9850,27,4,0,4,6.071114778518677,0.2248561029080991
150,1-9997,1,8,1-9997,16,1,0,5,3.588893473148346,0.2243058420717716
151,1-9270,11,8,1-9270,128,9,0,38,28.67559039592743,0.224028049968183
152,1-6531,6,10,1-6531,27,5,0,2,6.035557389259338,0.2235391625651606
153,1-7845,1,9,1-7845,36,7,0,2,8.035557389259338,0.223209927479426
154,1-8328,17,14,1-8328,114,15,0,20,25.355573892593384,0.2224173148473104
