Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,4,1,1-2294,75,37,0,0,37.0,0.49333333333333335
562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,20,8,1-0003,17,5,0,5,8.255577683448792,0.48562221667345834
272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,12,13,1-1570,142,50,0,28,68.23123502731323,0.48050165512192416
398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,16,18,1-0303,212,28,0,112,100.92494010925293,0.47606103825119306
413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,16,8,1-8314,36,3,0,21,16.673426270484924,0.4631507297356923
294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,16,18,1-3509,35,6,0,15,15.766733050346375,0.45047808715275356
268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,6,MLG44,59,22,0,7,26.557808756828308,0.4501323518106493
422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,17,15,1-6878,167,10,0,98,73.80932259559631,0.4419719915903971
540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,3,9,1-5413,39,6,0,17,17.06896412372589,0.4376657467622023
114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,3,9,1-7496,246,68,0,60,107.0669322013855,0.4352314317129492
364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,20,11,1-7682,141,17,0,68,61.275856494903564,0.43458054251704653
139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,12,13,1-7863,351,52,0,150,149.66733050346375,0.42640265100701924
536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,18,12,1-9971,15,5,0,2,6.302231073379517,0.42014873822530113
501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,17,16,1-18487,23,9,0,1,9.651115536689758,0.41961371898651123
311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,2,10,1-20578,19,6,0,3,7.953346610069275,0.41859719000364604
404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,16,18,1-4682,16,4,0,4,6.604462146759033,0.4127788841724396
331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,15,14,MLG75,185,49,0,42,76.34685254096985,0.4126856894106478
209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,15,7,1-9938,55,7,0,24,22.6267728805542,0.4113958705555309
332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,20,11,MLG78,80,27,0,9,32.860039830207825,0.4107504978775978
113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,10,7,1-4499,12,1,0,6,4.90669322013855,0.40889110167821247
478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,19,20,1-9394,117,2,0,69,46.92697203159332,0.4010852310392592
91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,14,11,72-12171,19,5,0,4,7.604462146759033,0.4002348498294228
543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,2,10,1-5803,15,6,0,0,6.0,0.4
384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,12,13,1-9270,128,29,0,34,51.13792824745178,0.39951506443321705
414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,8,19,1-8285,72,26,0,4,28.604462146759033,0.39728419648276436
409,409,409,409,409,409,409,409,409,409,409,409,409,409,1-9645,18,17,1-9645,69,2,0,39,27.393505930900574,0.3970073323318924
318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,15,14,1-2324,25,6,0,6,9.90669322013855,0.396267728805542
305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,2,10,1-7866,318,86,0,61,125.71804773807526,0.39533977276124294
369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,3,9,1-6594,70,25,0,4,27.604462146759033,0.3943494592394148
217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,7,8,1-9630,33,9,0,6,12.90669322013855,0.39111191576177423
476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,1,15,1-19205,12,4,0,1,4.651115536689758,0.3875929613908132
88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,12,13,1-5626,125,19,0,45,48.30019915103912,0.38640159320831297
247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,7,8,1-20467,13,5,0,0,5.0,0.38461538461538464
499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,20,11,1-8627,25,5,0,7,9.557808756828308,0.3823123502731323
337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,3,9,1-18613,25,5,0,7,9.557808756828308,0.3823123502731323
367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,7,5,1-8544,54,18,0,4,20.604462146759033,0.381564113828871
327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,8,19,P-16616,28,8,0,4,10.604462146759033,0.37873079095567974
443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,8,19,1-3447,110,39,0,4,41.60446214675903,0.37822238315235485
456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,19,20,1-8186,26,0,0,15,9.766733050346375,0.37564357885947597
197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,10,7,1-8646,20,1,0,10,7.511155366897583,0.37555776834487914
259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,18,12,1-3596,223,44,0,61,83.71804773807526,0.37541725443083074
346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,14,6,MLG32,52,13,0,10,19.511155366897583,0.375214526286492
366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,18,12,1-5163,16,4,0,3,5.953346610069275,0.3720841631293297
427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,19,1-9379,58,17,0,7,21.557808756828308,0.3716863578763501
153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,11,1-1350,195,51,0,32,71.83569717407227,0.36838819063626804
167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,20,11,1-4929,10,3,0,1,3.6511155366897583,0.36511155366897585
143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,16,18,1-8928,39,9,0,8,14.208924293518066,0.3643313921414889
312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,20,11,1-3108,18,2,0,7,6.557808756828308,0.3643227087126838
253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,18,12,1-4649,244,64,0,38,88.74239039421082,0.36369832128774926
199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,8,19,MLG39,23,7,0,2,8.302231073379517,0.36096656840780506
514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,4,1,1-11206,14,5,0,0,5.0,0.35714285714285715
363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,12,13,1-10785,279,56,0,67,99.6247409582138,0.35707792458141147
319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,11,5,1-3584,26,6,0,5,9.255577683448792,0.35598375705572277
49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,15,14,1-2178,12,1,0,5,4.2555776834487915,0.3546314736207326
528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,14,6,1-6718,20,7,0,0,7.0,0.35
62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,3,9,1-9818,28,9,0,1,9.651115536689758,0.34468269773891996
505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,6,17,1-4747,25,6,0,4,8.604462146759033,0.3441784858703613
286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,3,9,1-3587,46,8,0,12,15.8133864402771,0.3437692704408065
138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,2,10,1-5515,29,8,0,3,9.953346610069275,0.34321884862307844
518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,3,9,1-1850,30,5,0,8,10.208924293518066,0.3402974764506022
164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,3,9,1-9740,34,7,0,7,11.557808756828308,0.3399355516714208
178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,14,6,1-7525,6,2,0,0,2.0,0.3333333333333333
496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,1,15,1-3176,3,1,0,0,1.0,0.3333333333333333
81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,20,11,1-7770,11,3,0,1,3.6511155366897583,0.3319195942445235
473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,3,9,1-9452,16,4,0,2,5.302231073379517,0.3313894420862198
353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,7,8,MLG50,319,60,0,70,105.57808756828308,0.3309657917501037
432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,10,7,1-6914,73,2,0,34,24.137928247451782,0.3306565513349559
444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,3,9,1-3217,5,1,0,1,1.6511155366897583,0.3302231073379517
440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,7,8,MLG52,125,20,0,32,40.835697174072266,0.32668557739257814
251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,6,17,1-7268,70,15,0,12,22.8133864402771,0.32590552057538713
561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,6,17,1-9455,2,0,0,1,0.6511155366897583,0.32555776834487915
525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,1,15,1-3175,6,0,0,3,1.953346610069275,0.32555776834487915
492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,10,16,1-6028,2,0,0,1,0.6511155366897583,0.32555776834487915
220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG73,1,15,MLG73,10,0,0,5,3.2555776834487915,0.32555776834487915
348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,2,10,1-17758,40,11,0,3,12.953346610069275,0.32383366525173185
191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,2,10,1-8328,114,33,0,6,36.90669322013855,0.32374292298367147
375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,3,9,MLG14,232,39,0,55,74.8113545179367,0.3224627349911065
396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,12,13,1-9963,116,25,0,19,37.37119519710541,0.3221654758371156
358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,10,7,1-9831,132,2,0,62,42.369163274765015,0.32097850965731073
378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,12,13,1-6561,65,14,0,10,20.511155366897583,0.315556236413809
394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,3,9,1-2423,79,17,0,12,24.8133864402771,0.3140934992440139
558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,20,16,1-0055,18,5,0,1,5.651115536689758,0.313950863149431
245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,7,8,1-6647,62,11,0,13,19.464501976966858,0.313943580273659
339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,2,10,1-3523,543,77,0,143,170.10952174663544,0.3132772039532881
511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,8,19,1-9697,20,3,0,5,6.2555776834487915,0.3127788841724396
494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,1,15,1-3265,19,2,0,6,5.90669322013855,0.3108785905336079
454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,9,22,1-0272,111,13,0,33,34.486812710762024,0.3106920064032615
405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,18,12,1-3104,16,3,0,3,4.953346610069275,0.3095841631293297
426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,18,12,1-4355,49,15,0,0,15.0,0.30612244897959184
121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,20,11,1-7070,129,16,0,36,39.4401593208313,0.305737669153731
190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,8,19,1-2382,139,30,0,19,42.37119519710541,0.30482874242521873
179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,7,18,1-4052,13,2,0,3,3.953346610069275,0.3041035853899442
466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,3,9,1-5981,28,2,0,10,8.511155366897583,0.30396983453205656
205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,16,18,1-8018,58,11,0,10,17.511155366897583,0.30191647184306175
293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,1,15,1-8066,86,9,0,26,25.929003953933716,0.30150004597597346
241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,16,18,1-19448,45,9,0,7,13.557808756828308,0.3012846390406291
232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,19,20,1-18371,120,14,0,34,36.13792824745178,0.30114940206209817
77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,17,16,1-2153,13,0,0,6,3.90669322013855,0.30051486308758074
449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,3,9,1-1935,12,1,0,4,3.604462146759033,0.30037184556325275
365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,8,19,MLG48,159,22,0,39,47.393505930900574,0.2980723643452866
161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,14,6,MLG41,66,15,0,7,19.557808756828308,0.29633043570951983
300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,16,1-4020,37,9,0,3,10.953346610069275,0.29603639486673716
208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,10,7,1-10468,549,67,0,145,161.41175282001495,0.2940104787249817
547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,16,18,MLG67,27,4,0,6,7.90669322013855,0.2928404896347611
216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,2,10,1-9887,36,4,0,10,10.511155366897583,0.2919765379693773
457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,11,22,1-8503,16,4,0,1,4.651115536689758,0.2906947210431099
392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,11,5,1-9609,25,4,0,5,7.2555776834487915,0.29022310733795165
357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,2,10,1-4760,40,9,0,4,11.604462146759033,0.29011155366897584
537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,20,14,1-4494,16,2,0,4,4.604462146759033,0.2877788841724396
397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,1,15,1-9808,74,5,0,25,21.277888417243958,0.2875390326654589
72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,18,12,1-9614,30,6,0,4,8.604462146759033,0.2868154048919678
459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,15,14,1-2545,145,24,0,27,41.580119490623474,0.28675944476292053
485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,8,19,1-5980,29,7,0,2,8.302231073379517,0.2862838301165351
22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,7,8,1-7995,14,4,0,0,4.0,0.2857142857142857
544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,8,1,1-5799,7,2,0,0,2.0,0.2857142857142857
279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,1,19,MLG43,14,4,0,0,4.0,0.2857142857142857
324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,12,13,1-6734,44,8,0,7,12.557808756828308,0.28540474447337066
351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,16,18,1-19229,38,3,0,12,10.8133864402771,0.28456280105992365
154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,2,10,1-18994,28,6,0,3,7.953346610069275,0.28404809321675983
448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,6,17,1-3106,34,7,0,4,9.604462146759033,0.2824841807870304
103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,6,17,1-8820,83,13,0,16,23.417848587036133,0.2821427540606763
407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,12,13,1-8421,109,17,0,21,30.673426270484924,0.28140758046316444
321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,12,13,1-5172,120,7,0,41,33.69573700428009,0.28079780836900076
170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,12,13,1-5043,123,20,0,22,34.32454180717468,0.27906131550548524
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,1,15,1-6181,659,45,0,212,183.03649377822876,0.27774885247075687
450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,10,7,1-2297,25,3,0,6,6.90669322013855,0.276267728805542
500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,17,16,1-0292,99,24,0,5,27.25557768344879,0.2753088654893817
549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,1,15,1-4842,6,1,0,1,1.6511155366897583,0.2751859227816264
403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,7,8,1-1770,35,7,0,4,9.604462146759033,0.2744132041931152
391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,17,16,MLG30,208,16,0,63,57.02027881145477,0.2741359558243018
419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,19,20,1-6692,71,9,0,16,19.417848587036133,0.273490825169523
74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,16,18,1-8124,18,1,0,6,4.90669322013855,0.272594067785475
64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,10,7,1-9674,144,8,0,48,39.2535457611084,0.272594067785475
402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,1,15,1-5744,18,1,0,6,4.90669322013855,0.272594067785475
458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,20,11,1-7182,22,4,0,3,5.953346610069275,0.2706066640940579
71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,2,10,1-6532,27,4,0,5,7.2555776834487915,0.2687250993869923
244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,6,17,MLG57,629,75,0,144,168.7606372833252,0.268299900291455
350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,8,19,1-2282,219,47,0,18,58.72007966041565,0.26812821762746875
207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,12,13,1-7058,80,1,0,31,21.184581637382507,0.26480727046728136
225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,3,9,1-9650,25,4,0,4,6.604462146759033,0.2641784858703613
468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,3,9,1-6228,48,12,0,1,12.651115536689758,0.26356490701436996
277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,18,12,1-4051,5,0,0,2,1.3022310733795166,0.26044621467590334
538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,1,15,1-9576,10,0,0,4,2.604462146759033,0.26044621467590334
260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,12,13,1-0129,142,19,0,27,36.580119490623474,0.2576064752860808
475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,1,15,1-18234,43,0,0,17,11.068964123725891,0.25741777031920676
206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,1,15,1-9752,22,3,0,4,5.604462146759033,0.2547482793981379
58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,10,7,1-17733,74,9,0,15,18.766733050346375,0.2536045006803564
236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,16,18,1-7024,498,80,0,71,126.22920310497284,0.2534722953915117
57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,10,7,1-1224,151,7,0,48,38.2535457611084,0.25333474013979074
248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,1,6,1-2400,49,11,0,2,12.302231073379517,0.25106594027305135
127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-9643,2,10,1-9643,8,2,0,0,2.0,0.25
157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,4,1,1-6061,40,10,0,0,10.0,0.25
80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,4,1,1-9115,16,4,0,0,4.0,0.25
360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,9,22,1-6611,89,9,0,20,22.022310733795166,0.24744169363814794
43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,15,14,1-8705,48,6,0,9,11.860039830207825,0.24708416312932968
520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,11,5,1-2034,16,2,0,3,3.953346610069275,0.24708416312932968
222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,18,12,1-4149,16,2,0,3,3.953346610069275,0.24708416312932968
368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,10,7,1-5197,72,6,0,18,17.72007966041565,0.24611221750577292
270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,8,19,1-1390,98,13,0,17,24.06896412372589,0.24560167473189684
97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,7,8,1-9237,38,8,0,2,9.302231073379517,0.24479555456261887
291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,1,15,MLG02,320,21,0,88,78.29816722869873,0.24468177258968354
151,151,151,151,151,151,151,151,151,151,151,151,151,151,1-9870,20,11,1-9870,27,4,0,4,6.604462146759033,0.24460970913922345
316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,12,13,1-7441,111,5,0,34,27.137928247451782,0.24448584006713317
382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,2,10,1-18558,307,56,0,29,74.88235056400299,0.24391645134854395
356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,6,17,1-9761,35,2,0,10,8.511155366897583,0.24317586762564522
467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,13,23,1-13247,29,7,0,0,7.0,0.2413793103448276
434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,17,16,MLG59,71,8,0,14,17.115617513656616,0.24106503540361432
371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,2,10,1-1580,400,34,0,95,95.85597598552704,0.2396399399638176
33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,4,1,1-7991,46,11,0,0,11.0,0.2391304347826087
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,3,9,1-1131,138,16,0,26,32.929003953933716,0.2386159706806791
39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,14,6,1-7467,64,12,0,5,15.255577683448792,0.23836840130388737
343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,10,7,1-4319,163,14,0,38,38.742390394210815,0.23768337665160008
342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,7,8,MLG65,201,32,0,24,47.6267728805542,0.23694911880872735
539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,6,17,1-9436,21,3,0,3,4.953346610069275,0.2358736480985369
264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,3,9,P-0009,7,1,0,1,1.6511155366897583,0.2358736480985369
162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,10,7,1-8067,322,36,0,60,75.0669322013855,0.23312711863784316
160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,15,14,1-19813,20,4,0,1,4.651115536689758,0.23255577683448792
430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,12,13,1-3141,136,12,0,30,31.53346610069275,0.23186372132862315
201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,1,15,1-9902,30,5,0,3,6.953346610069275,0.2317782203356425
76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,3,9,1-8541,232,16,0,58,53.76470112800598,0.23174440141381888
463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,6,1-1989,46,10,0,1,10.651115536689758,0.23154598992803824
488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,2,10,1-11350,100,10,0,20,23.022310733795166,0.23022310733795165
298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,20,11,1-7019,107,22,0,4,24.604462146759033,0.22994824436223396
296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,10,7,1-9404,100,8,0,23,22.97565734386444,0.22975657343864442
401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,15,14,1-7204,26,4,0,3,5.953346610069275,0.22897486961804903
446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,9,22,1-3534,279,48,0,24,63.6267728805542,0.22805294939266738
283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,19,20,1-3535,315,32,0,60,71.0669322013855,0.22560930857582698
189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,19,20,1-9156,268,25,0,54,60.16023898124695,0.2244785036613692
381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,19,20,1-2335,145,13,0,30,32.53346610069275,0.2243687317289155
172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,1,6,1-8573,184,32,0,14,41.115617513656616,0.22345444300900336
192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,19,20,1-9770,50,2,0,14,11.115617513656616,0.22231235027313231
95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,4,1,1-3312,36,8,0,0,8.0,0.2222222222222222
