Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
174,174,174,174,174,174,174,174,174,174,174,MLG38,14,24,MLG38,77,12,1,0,1012.0,13.142857142857142
123,123,123,123,123,123,123,123,123,123,123,MLG55,14,24,MLG55,92,8,1,0,1008.0,10.956521739130435
546,546,546,546,546,546,546,546,546,546,546,1-7527,1,5,1-7527,1,1,0,1,1.2789466977119446,1.2789466977119446
462,462,462,462,462,462,462,462,462,462,462,1-1183,2,23,1-1183,45,25,0,40,36.15786790847778,0.8035081757439507
561,561,561,561,561,561,561,561,561,561,561,1-9455,5,21,1-9455,2,1,0,1,1.2789466977119446,0.6394733488559723
83,83,83,83,83,83,83,83,83,83,83,1-18423,5,21,1-18423,47,29,0,0,29.0,0.6170212765957447
254,254,254,254,254,254,254,254,254,254,254,1-8379,1,5,1-8379,5,3,0,0,3.0,0.6
345,345,345,345,345,345,345,345,345,345,345,1-1131,10,17,1-1131,138,77,0,10,79.78946697711945,0.5781845433124597
413,413,413,413,413,413,413,413,413,413,413,1-8314,15,13,1-8314,36,20,0,2,20.55789339542389,0.5710525943173302
327,327,327,327,327,327,327,327,327,327,327,P-16616,10,17,P-16616,28,15,0,2,15.55789339542389,0.5556390498365674
222,222,222,222,222,222,222,222,222,222,222,1-4149,9,6,1-4149,16,7,0,5,8.394733488559723,0.5246708430349827
550,550,550,550,550,550,550,550,550,550,550,1-19568,21,2,1-19568,2,1,0,0,1.0,0.5
508,508,508,508,508,508,508,508,508,508,508,1-8532,3,20,1-8532,4,2,0,0,2.0,0.5
15,15,15,15,15,15,15,15,15,15,15,1-8093,4,7,1-8093,4,2,0,0,2.0,0.5
485,485,485,485,485,485,485,485,485,485,485,1-5980,1,5,1-5980,29,12,0,8,14.231573581695557,0.4907439166101916
512,512,512,512,512,512,512,512,512,512,512,1-3033,4,7,1-3033,7,3,0,1,3.2789466977119446,0.4684209568159921
392,392,392,392,392,392,392,392,392,392,392,1-9609,22,9,1-9609,25,9,0,8,11.231573581695557,0.4492629432678223
94,94,94,94,94,94,94,94,94,94,94,1-3083,21,2,1-3083,78,35,0,0,35.0,0.44871794871794873
551,551,551,551,551,551,551,551,551,551,551,1-9838,11,3,1-9838,3,1,0,1,1.2789466977119446,0.4263155659039815
122,122,122,122,122,122,122,122,122,122,122,MLG42,1,5,MLG42,14,4,0,7,5.952626883983612,0.425187634570258
484,484,484,484,484,484,484,484,484,484,484,MLG31,12,16,MLG31,33,10,0,12,13.347360372543335,0.4044654658346465
419,419,419,419,419,419,419,419,419,419,419,1-6692,11,3,1-6692,71,22,0,23,28.415774047374725,0.4002221696813342
219,219,219,219,219,219,219,219,219,219,219,1-5653,5,21,1-5653,11,3,0,5,4.394733488559723,0.3995212262327021
331,331,331,331,331,331,331,331,331,331,331,MLG75,20,11,MLG75,185,67,0,22,73.13682734966278,0.39533420189006907
273,273,273,273,273,273,273,273,273,273,273,1-3589,4,7,1-3589,27,7,0,13,10.62630707025528,0.3935669285279733
