Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,MLG45,20,14,MLG45,70,12,1,9,1014.9596561789513,14.499423659699303
4,4,4,4,4,4,4,4,4,4,4,1-6240,20,14,1-6240,698,64,1,128,1106.092887878418,1.584660297820083
454,454,454,454,454,454,454,454,454,454,454,1-0272,9,9,1-0272,111,53,0,38,65.49632608890533,0.5900569917919399
399,399,399,399,399,399,399,399,399,399,399,MLG60,15,4,MLG60,47,25,0,6,26.973104119300842,0.5738958323255499
302,302,302,302,302,302,302,302,302,302,302,MLG51,13,10,MLG51,248,97,0,47,112.4559822678566,0.4534515414026476
388,388,388,388,388,388,388,388,388,388,388,MLG49,13,10,MLG49,185,75,0,15,79.9327602982521,0.43206897458514654
234,234,234,234,234,234,234,234,234,234,234,MLG29,11,5,MLG29,164,56,0,39,68.82517677545547,0.4196657120454602
443,443,443,443,443,443,443,443,443,443,443,1-3447,8,17,1-3447,110,38,0,15,42.932760298252106,0.390297820893201
300,300,300,300,300,300,300,300,300,300,300,1-4020,17,15,1-4020,37,10,0,13,14.275058925151825,0.38581240338248174
246,246,246,246,246,246,246,246,246,246,246,MLG56,4,8,MLG56,511,131,0,198,196.1124359369278,0.38378167502334204
370,370,370,370,370,370,370,370,370,370,370,MLG62,13,10,MLG62,525,48,0,465,200.91556924581528,0.38269632237298146
353,353,353,353,353,353,353,353,353,353,353,MLG50,7,12,MLG50,319,111,0,26,119.55011785030365,0.37476525971882024
332,332,332,332,332,332,332,332,332,332,332,MLG78,20,14,MLG78,80,26,0,11,29.617357552051544,0.3702169694006443
483,483,483,483,483,483,483,483,483,483,483,1-9491,20,14,1-9491,80,25,0,13,29.275058925151825,0.36593823656439783
526,526,526,526,526,526,526,526,526,526,526,1-5002,11,5,1-5002,45,11,0,16,16.261610984802246,0.36136913299560547
322,322,322,322,322,322,322,322,322,322,322,1-0296,18,13,1-0296,41,11,0,11,14.617357552051544,0.3565209159036962
199,199,199,199,199,199,199,199,199,199,199,MLG39,8,21,MLG39,23,8,0,0,8.0,0.34782608695652173
172,172,172,172,172,172,172,172,172,172,172,1-8573,1,21,1-8573,184,64,0,0,64.0,0.34782608695652173
479,479,479,479,479,479,479,479,479,479,479,1-9286,4,8,1-9286,81,25,0,7,27.301954805850983,0.33706117044260475
380,380,380,380,380,380,380,380,380,380,380,1-7004,9,9,1-7004,381,71,0,171,127.233467400074,0.33394610866161156
149,149,149,149,149,149,149,149,149,149,149,MLG58,13,10,MLG58,71,20,0,11,23.617357552051544,0.33263883876128936
299,299,299,299,299,299,299,299,299,299,299,MLG54,7,12,MLG54,595,56,0,427,196.41924315690994,0.3301163750536302
423,423,423,423,423,423,423,423,423,423,423,1-7122,13,10,1-7122,197,39,0,74,63.33495080471039,0.32149721220665173
331,331,331,331,331,331,331,331,331,331,331,MLG75,15,4,MLG75,185,55,0,11,58.617357552051544,0.31685058136244076
414,414,414,414,414,414,414,414,414,414,414,1-8285,8,17,1-8285,72,20,0,8,22.630805492401123,0.3143167429500156
153,153,153,153,153,153,153,153,153,153,153,1-1350,20,14,1-1350,195,44,0,52,61.1002357006073,0.3133345420543964
446,446,446,446,446,446,446,446,446,446,446,1-3534,9,9,1-3534,279,62,0,77,87.32150286436081,0.31298029700487745
537,537,537,537,537,537,537,537,537,537,537,1-4494,20,4,1-4494,16,4,0,3,4.986552059650421,0.3116595037281513
208,208,208,208,208,208,208,208,208,208,208,1-10468,10,11,1-10468,549,111,0,177,169.20657151937485,0.30820869129212175
123,123,123,123,123,123,123,123,123,123,123,MLG55,1,16,MLG55,92,20,0,25,28.22126716375351,0.30675290395384247
340,340,340,340,340,340,340,340,340,340,340,1-3362,9,9,1-3362,117,25,0,33,35.85207265615463,0.30642797142012507
336,336,336,336,336,336,336,336,336,336,336,1-1827,20,14,1-1827,24,6,0,4,7.3154027462005615,0.30480844775835675
434,434,434,434,434,434,434,434,434,434,434,MLG59,17,15,MLG59,71,18,0,11,21.617357552051544,0.3044698246767823
174,174,174,174,174,174,174,174,174,174,174,MLG38,8,17,MLG38,77,22,0,4,23.31540274620056,0.30279743826234495
192,192,192,192,192,192,192,192,192,192,192,1-9770,19,20,1-9770,50,12,0,9,14.959656178951263,0.2991931235790253
40,40,40,40,40,40,40,40,40,40,40,1-7722,6,7,1-7722,60,2,0,48,17.78483295440674,0.29641388257344564
