,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-7682,12,11,1-7682,141,67,0,28,77.43971908092499,0.549217865822163
1,1-0272,13,10,1-0272,111,36,0,61,58.74367371201515,0.5292222856938302
2,1-1942,4,22,1-1942,34,15,0,6,17.23708266019821,0.5069730194175944
3,1-4355,16,2,1-4355,49,20,0,10,23.72847110033036,0.4842545122516398
4,MLG44,21,12,MLG44,59,23,0,13,27.84701243042946,0.4719832615327027
5,1-2423,4,22,1-2423,79,26,0,16,31.965553760528564,0.4046272627915008
6,MLG56,18,3,MLG56,511,145,0,165,206.5197731554508,0.4041482840615475
7,MLG40,12,11,MLG40,51,15,0,15,20.59270665049553,0.4037785617744221
8,MLG54,20,7,MLG54,595,27,0,547,230.9473691880703,0.3881468389715467
9,MLG62,15,9,MLG62,525,60,0,381,202.05474892258644,0.3848661884239742
10,MLG63,21,12,MLG63,380,119,0,55,139.50659105181694,0.3671226080310972
11,1-7024,8,5,1-7024,498,71,0,281,175.7700379192829,0.352951883372054
12,1-7964,20,7,1-7964,202,60,0,30,71.18541330099106,0.3524030361435201
13,MLG60,19,8,MLG60,47,12,0,12,16.474165320396423,0.3505141557531154
14,1-1608,12,11,1-1608,307,57,0,117,100.62311187386511,0.3277625793936974
15,1-4682,15,3,1-4682,16,3,0,6,5.237082660198212,0.3273176662623882
16,MLG41,21,12,MLG41,66,14,0,19,21.08409509062767,0.3194559862216313
17,1-0296,1,17,1-0296,41,10,0,8,12.982776880264282,0.3166530946405922
18,1-1131,20,7,1-1131,138,37,0,16,42.96555376052856,0.3113445924675982
19,MLG31,18,16,MLG31,33,10,0,0,10.0,0.303030303030303
20,MLG14,15,9,MLG14,232,53,0,45,69.77811995148659,0.3007677584115801
21,1-3584,5,6,1-3584,26,4,0,10,7.728471100330353,0.2972488884742443
22,1-8042,6,15,1-8042,52,6,0,25,15.321177750825882,0.2946380336697285
23,1-8067,10,13,1-8067,322,76,0,49,94.26950839161871,0.2927624484211761
24,1-10762,15,9,1-10762,6,1,0,2,1.7456942200660706,0.2909490366776784
25,1-6909,11,4,1-6909,36,0,0,28,10.439719080924988,0.2899921966923607
26,1-8705,8,5,1-8705,48,9,0,13,13.84701243042946,0.2884794256339471
27,1-5282,11,4,1-5282,17,3,0,5,4.864235550165176,0.2861315029508927
28,1-5530,3,20,1-5530,7,2,0,0,2.0,0.2857142857142857
29,1-3033,8,5,1-3033,7,2,0,0,2.0,0.2857142857142857
30,1-1570,11,4,1-1570,142,26,0,39,40.541037291288376,0.2855002626147068
31,1-18615,1,17,1-18615,22,4,0,6,6.237082660198212,0.2835037572817369
32,1-7182,3,20,1-7182,22,4,0,6,6.237082660198212,0.2835037572817369
33,1-0129,11,4,1-0129,142,35,0,14,40.219859540462494,0.2832384474680457
34,MLG58,2,19,MLG58,71,14,0,16,19.965553760528564,0.2812049825426558
35,1-3104,9,21,1-3104,16,3,0,4,4.491388440132141,0.2807117775082588
36,MLG08,21,12,MLG08,107,27,0,8,29.98277688026428,0.2802128680398531
37,1-9722,2,19,1-9722,22,5,0,3,6.118541330099106,0.2781155150045048
38,1-4052,12,8,1-4052,13,1,0,7,3.609929770231247,0.2776869054024036
39,1-19549,11,4,1-19549,29,5,0,8,7.982776880264282,0.2752681682849752
40,1-5555,3,20,1-5555,10,2,0,2,2.7456942200660706,0.274569422006607
41,1-3217,8,5,1-3217,5,1,0,1,1.3728471100330353,0.274569422006607
42,1-3596,9,21,1-3596,223,55,0,16,60.96555376052856,0.273388133455285
43,1-8622,21,12,1-8622,54,14,0,2,14.74569422006607,0.273068411482705
44,1-3362,13,10,1-3362,117,21,0,29,31.812566190958023,0.2719022751363933
45,1-8627,15,9,1-8627,25,6,0,2,6.745694220066071,0.2698277688026428
46,1-4640,13,10,1-4640,87,18,0,14,23.21985954046249,0.2668949372466953
47,1-10060,15,13,1-10060,36,4,0,15,9.59270665049553,0.2664640736248758
48,MLG65,21,12,MLG65,201,46,0,20,53.45694220066071,0.265954936321695
49,1-1957,8,9,1-1957,47,11,0,4,12.49138844013214,0.2657742221304711
50,MLG11,16,2,MLG11,87,23,0,0,23.0,0.264367816091954
51,1-8488,8,5,1-8488,23,3,0,8,5.982776880264282,0.260120733924534
52,1-7004,13,10,1-7004,381,46,0,142,98.944289624691,0.2596962982275355
53,1-20578,2,19,1-20578,19,3,0,5,4.864235550165176,0.2560123973771145
54,MLG75,8,5,MLG75,185,37,0,27,47.06687197089195,0.2544155241669835
55,1-9818,5,6,1-9818,28,6,0,3,7.118541330099106,0.2542336189321109
56,1-7467,21,12,1-7467,64,12,0,11,16.101318210363388,0.2515830970369279
57,1-5929,12,11,1-5929,4,1,0,0,1.0,0.25
58,1-4910,15,9,1-4910,4,1,0,0,1.0,0.25
59,1-8532,14,16,1-8532,4,1,0,0,1.0,0.25
60,1-9971,20,7,1-9971,15,3,0,2,3.745694220066071,0.2497129480044047
61,1-5653,8,5,1-5653,11,2,0,2,2.7456942200660706,0.2496085654605518
62,1-7268,4,11,1-7268,70,10,0,20,17.456942200660706,0.2493848885808672
63,1-8646,5,6,1-8646,20,2,0,8,4.982776880264282,0.2491388440132141
64,1-9034,1,17,1-9034,3,0,0,2,0.7456942200660706,0.2485647400220235
65,1-1769,16,2,1-1769,89,21,0,3,22.118541330099102,0.2485229362932483
66,1-8826,3,20,1-8826,123,23,0,20,30.456942200660706,0.2476174162655341
67,1-6974,16,2,1-6974,207,49,0,5,50.864235550165176,0.2457209446867883
68,1-9805,13,10,1-9805,26,6,0,1,6.372847110033035,0.2451095042320398
69,1-11330,3,20,1-11330,14,3,0,1,3.372847110033036,0.2409176507166453
70,1-3523,6,15,1-3523,543,66,0,172,130.12970292568207,0.2396495449828399
71,1-9651,1,17,1-9651,38,6,0,8,8.982776880264282,0.2363888652701126
72,1-7744,20,7,1-7744,37,8,0,2,8.74569422006607,0.2363701140558397
73,MLG69,18,3,MLG69,576,56,0,214,135.78928154706955,0.2357452804636624
74,1-18735,9,21,1-18735,27,3,0,9,6.3556239902973175,0.2353934811221228
75,1-5002,5,6,1-5002,45,5,0,15,10.59270665049553,0.2353934811221228
76,1-1592,8,5,1-1592,32,6,0,4,7.491388440132141,0.2341058887541294
77,1-6858,10,13,1-6858,23,2,0,9,5.3556239902973175,0.2328532169694485
78,1-7496,13,10,1-7496,246,36,0,56,56.879438161849976,0.2312172283002031
79,MLG50,15,9,MLG50,319,48,0,69,73.72645059227943,0.2311173999757976
80,MLG57,19,8,MLG57,629,56,0,236,143.99191796779633,0.2289219681522994
81,1-4842,15,9,1-4842,6,1,0,1,1.3728471100330353,0.2288078516721725
82,1-3564,3,20,1-3564,41,9,0,1,9.372847110033035,0.2286060270739764
83,1-5425,4,17,1-5425,17,2,0,5,3.864235550165176,0.227307973539128
84,1-7441,8,5,1-7441,111,17,0,22,25.202636420726776,0.227050778565106
85,1-18558,6,15,1-18558,307,38,0,85,69.692004352808,0.2270097861654983
86,1-8285,12,11,1-8285,72,11,0,14,16.219859540462494,0.2252758269508679
87,1-7140,15,9,1-7140,397,60,0,78,89.08207458257675,0.2243880971853318
88,1-5043,11,4,1-5043,123,21,0,17,27.3384008705616,0.2222634217118829
