Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,15,MLG45,70,25,1,4,1025.5143848657608,14.650205498082297
352,352,352,352,352,352,352,352,352,352,352,352,MLG63,6,15,MLG63,380,25,1,56,1032.2013881206512,2.7163194424227664
399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,2,MLG60,47,28,0,2,28.2571924328804,0.6012168602740511
454,454,454,454,454,454,454,454,454,454,454,454,1-0272,9,8,1-0272,111,54,0,31,57.986482709646225,0.522400745131948
166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,6,MLG40,51,23,0,18,25.314731895923615,0.49636729207693364
268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,6,MLG44,59,27,0,15,28.928943246603012,0.49032107197632224
463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,11,1-1989,46,20,0,18,22.314731895923615,0.48510286730268726
217,217,217,217,217,217,217,217,217,217,217,217,1-9630,7,4,1-9630,33,13,0,7,13.900173515081406,0.42121737924489105
91,91,91,91,91,91,91,91,91,91,91,91,72-12171,14,11,72-12171,19,7,0,6,7.771577298641205,0.40903038413901077
427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,21,1-9379,58,23,0,0,23.0,0.39655172413793105
353,353,353,353,353,353,353,353,353,353,353,353,MLG50,7,4,MLG50,319,113,0,90,124.57365947961807,0.3905130391210598
509,509,509,509,509,509,509,509,509,509,509,509,1-18935,4,9,1-18935,30,10,0,7,10.900173515081406,0.36333911716938017
68,68,68,68,68,68,68,68,68,68,68,68,1-7845,13,21,1-7845,36,13,0,0,13.0,0.3611111111111111
483,483,483,483,483,483,483,483,483,483,483,483,1-9491,20,11,1-9491,80,26,0,19,28.443328112363815,0.3555416014045477
332,332,332,332,332,332,332,332,332,332,332,332,MLG78,20,11,MLG78,80,26,0,15,27.928943246603012,0.34911179058253766
251,251,251,251,251,251,251,251,251,251,251,251,1-7268,6,15,1-7268,70,23,0,11,24.41455838084221,0.348779405440603
322,322,322,322,322,322,322,322,322,322,322,322,1-0296,18,16,1-0296,41,12,0,14,13.800347030162811,0.33659383000397103
443,443,443,443,443,443,443,443,443,443,443,443,1-3447,8,21,1-3447,110,37,0,0,37.0,0.33636363636363636
346,346,346,346,346,346,346,346,346,346,346,346,MLG32,14,6,MLG32,52,14,0,25,17.21490541100502,0.33105587328855807
479,479,479,479,479,479,479,479,479,479,479,479,1-9286,4,9,1-9286,81,26,0,4,26.514384865760803,0.32733808476247905
331,331,331,331,331,331,331,331,331,331,331,331,MLG75,15,2,MLG75,185,59,0,7,59.900173515081406,0.3237847217031427
234,234,234,234,234,234,234,234,234,234,234,234,MLG29,11,3,MLG29,164,45,0,60,52.71577298641205,0.3214376401610491
434,434,434,434,434,434,434,434,434,434,434,434,MLG59,17,12,MLG59,71,20,0,16,22.057539463043213,0.3106695699020171
389,389,389,389,389,389,389,389,389,389,389,389,1-0278,8,21,1-0278,79,24,0,0,24.0,0.3037974683544304
327,327,327,327,327,327,327,327,327,327,327,327,P-16616,8,6,P-16616,28,8,0,3,8.385788649320602,0.29949245176145006
536,536,536,536,536,536,536,536,536,536,536,536,1-9971,18,10,1-9971,15,4,0,3,4.385788649320602,0.2923859099547068
246,246,246,246,246,246,246,246,246,246,246,246,MLG56,4,9,MLG56,511,124,0,190,148.43328112363815,0.29047608830457566
484,484,484,484,484,484,484,484,484,484,484,484,MLG31,6,10,MLG31,33,8,0,10,9.285962164402008,0.28139279286066693
387,387,387,387,387,387,387,387,387,387,387,387,1-10539,20,11,1-10539,63,16,0,8,17.028769731521606,0.2702979322463747
537,537,537,537,537,537,537,537,537,537,537,537,1-4494,20,2,1-4494,16,4,0,2,4.257192432880402,0.2660745270550251
128,128,128,128,128,128,128,128,128,128,128,128,1-19286,13,7,1-19286,40,10,0,5,10.642981082201004,0.2660745270550251
562,562,562,562,562,562,562,562,562,562,562,562,1-0003,20,4,1-0003,17,4,0,4,4.514384865760803,0.2655520509271061
342,342,342,342,342,342,342,342,342,342,342,342,MLG65,7,4,MLG65,201,51,0,18,53.314731895923615,0.26524742236777915
302,302,302,302,302,302,302,302,302,302,302,302,MLG51,13,7,MLG51,248,53,0,95,65.21664056181908,0.26297032484604466
33,33,33,33,33,33,33,33,33,33,33,33,1-7991,4,9,1-7991,46,8,0,30,11.857886493206024,0.2577801411566527
241,241,241,241,241,241,241,241,241,241,241,241,1-19448,16,14,1-19448,45,10,0,12,11.54315459728241,0.25651454660627576
340,340,340,340,340,340,340,340,340,340,340,340,1-3362,9,8,1-3362,117,27,0,21,29.700520545244217,0.25385060295080525
153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,11,1-1350,195,44,0,39,49.01525244116783,0.2513602689290658
122,122,122,122,122,122,122,122,122,122,122,122,MLG42,20,11,MLG42,14,3,0,4,3.5143848657608032,0.2510274904114859
179,179,179,179,179,179,179,179,179,179,179,179,1-4052,7,6,1-4052,13,3,0,2,3.2571924328804016,0.2505532640677232
204,204,204,204,204,204,204,204,204,204,204,204,1-9733,7,4,1-9733,4,1,0,0,1.0,0.25
29,29,29,29,29,29,29,29,29,29,29,29,1-18735,2,16,1-18735,27,6,0,5,6.642981082201004,0.24603633637781497
520,520,520,520,520,520,520,520,520,520,520,520,1-2034,11,3,1-2034,16,3,0,7,3.9001735150814056,0.24376084469258785
424,424,424,424,424,424,424,424,424,424,424,424,1-4700,9,8,1-4700,31,7,0,4,7.514384865760803,0.2423995117987356
300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,12,1-4020,37,8,0,7,8.900173515081406,0.24054523013733528
193,193,193,193,193,193,193,193,193,193,193,193,1-9553,9,8,1-9553,23,5,0,4,5.514384865760803,0.23975586372873056
30,30,30,30,30,30,30,30,30,30,30,30,1-8418,17,12,1-8418,46,11,0,0,11.0,0.2391304347826087
552,552,552,552,552,552,552,552,552,552,552,552,MLG46,7,7,MLG46,17,3,0,8,4.0287697315216064,0.2369864547953886
123,123,123,123,123,123,123,123,123,123,123,123,MLG55,1,13,MLG55,92,20,0,14,21.80034703016281,0.23696029380611752
522,522,522,522,522,522,522,522,522,522,522,522,1-5282,14,6,1-5282,17,4,0,0,4.0,0.23529411764705882
446,446,446,446,446,446,446,446,446,446,446,446,1-3534,9,8,1-3534,279,54,0,90,65.57365947961807,0.2350310375613551
40,40,40,40,40,40,40,40,40,40,40,40,1-7722,6,15,1-7722,60,14,0,0,14.0,0.23333333333333334
514,514,514,514,514,514,514,514,514,514,514,514,1-11206,4,9,1-11206,14,3,0,2,3.2571924328804016,0.2326566023486001
253,253,253,253,253,253,253,253,253,253,253,253,1-4649,18,10,1-4649,244,48,0,66,56.48735028505325,0.2315055339551363
225,225,225,225,225,225,225,225,225,225,225,225,1-9650,3,22,1-9650,25,5,0,6,5.771577298641205,0.2308630919456482
451,451,451,451,451,451,451,451,451,451,451,451,1-4098,17,13,1-4098,16,3,0,5,3.642981082201004,0.22768631763756275
388,388,388,388,388,388,388,388,388,388,388,388,MLG49,13,7,MLG49,185,35,0,53,41.81559947133064,0.22603026741259807
286,286,286,286,286,286,286,286,286,286,286,286,1-3587,3,22,1-3587,46,10,0,3,10.385788649320602,0.22577801411566528
144,144,144,144,144,144,144,144,144,144,144,144,1-7744,17,12,1-7744,37,7,0,10,8.285962164402008,0.22394492336221644
22,22,22,22,22,22,22,22,22,22,22,22,1-7995,7,4,1-7995,14,3,0,1,3.128596216440201,0.2234711583171572
377,377,377,377,377,377,377,377,377,377,377,377,1-7213,14,6,1-7213,23,5,0,1,5.128596216440201,0.22298244419305221
149,149,149,149,149,149,149,149,149,149,149,149,MLG58,13,7,MLG58,71,13,0,22,15.829116761684418,0.22294530650259745
92,92,92,92,92,92,92,92,92,92,92,92,1-7807,9,8,1-7807,239,40,0,103,53.24541029334068,0.2227841434867811
394,394,394,394,394,394,394,394,394,394,394,394,1-2423,3,22,1-2423,79,16,0,12,17.54315459728241,0.22206524806686595
470,470,470,470,470,470,470,470,470,470,470,470,1-1204,2,10,1-1204,39,8,0,5,8.642981082201004,0.2216148995436155
529,529,529,529,529,529,529,529,529,529,529,529,1-6217,17,12,1-6217,44,6,0,29,9.729290276765823,0.22112023356285962
210,210,210,210,210,210,210,210,210,210,210,210,1-7842,13,7,1-7842,21,4,0,5,4.642981082201004,0.22109433724766686
143,143,143,143,143,143,143,143,143,143,143,143,1-8928,16,14,1-8928,39,8,0,4,8.514384865760803,0.21831756066053343
55,55,55,55,55,55,55,55,55,55,55,55,1-8095,4,9,1-8095,46,10,0,0,10.0,0.21739130434782608
433,433,433,433,433,433,433,433,433,433,433,433,1-5654,4,2,1-5654,15,3,0,2,3.2571924328804016,0.2171461621920268
386,386,386,386,386,386,386,386,386,386,386,386,MLG68,15,2,MLG68,642,120,0,150,139.28943246603012,0.21696173281313103
202,202,202,202,202,202,202,202,202,202,202,202,1-8988,4,9,1-8988,29,5,0,10,6.285962164402008,0.21675731601386233
498,498,498,498,498,498,498,498,498,498,498,498,1-19915,14,6,1-19915,62,12,0,11,13.414558380842209,0.21636384485229368
318,318,318,318,318,318,318,318,318,318,318,318,1-2324,15,4,1-2324,25,5,0,3,5.385788649320602,0.2154315459728241
351,351,351,351,351,351,351,351,351,351,351,351,1-19229,16,14,1-19229,38,7,0,9,8.157365947961807,0.21466752494636335
440,440,440,440,440,440,440,440,440,440,440,440,MLG52,7,4,MLG52,125,21,0,45,26.786829739809036,0.21429463791847228
486,486,486,486,486,486,486,486,486,486,486,486,1-8678,2,16,1-8678,17,3,0,5,3.642981082201004,0.21429300483535318
152,152,152,152,152,152,152,152,152,152,152,152,1-9500,8,21,1-9500,33,7,0,0,7.0,0.21212121212121213
392,392,392,392,392,392,392,392,392,392,392,392,1-9609,11,3,1-9609,25,4,0,10,5.285962164402008,0.21143848657608033
285,285,285,285,285,285,285,285,285,285,285,285,1-18615,8,11,1-18615,22,4,0,5,4.642981082201004,0.21104459464550018
190,190,190,190,190,190,190,190,190,190,190,190,1-2382,8,21,1-2382,139,29,0,0,29.0,0.20863309352517986
205,205,205,205,205,205,205,205,205,205,205,205,1-8018,16,14,1-8018,58,10,0,16,12.057539463043213,0.20788861143177953
161,161,161,161,161,161,161,161,161,161,161,161,MLG41,14,6,MLG41,66,11,0,21,13.700520545244217,0.20758364462491238
103,103,103,103,103,103,103,103,103,103,103,103,1-8820,6,15,1-8820,83,16,0,9,17.157365947961807,0.206715252385082
350,350,350,350,350,350,350,350,350,350,350,350,1-2282,8,21,1-2282,219,45,0,0,45.0,0.2054794520547945
28,28,28,28,28,28,28,28,28,28,28,28,1-10071,6,15,1-10071,30,6,0,1,6.128596216440201,0.20428654054800668
380,380,380,380,380,380,380,380,380,380,380,380,1-7004,9,8,1-7004,381,70,0,59,77.58717676997185,0.20364088391068727
292,292,292,292,292,292,292,292,292,292,292,292,1-9997,3,22,1-9997,16,3,0,2,3.2571924328804016,0.2035745270550251
222,222,222,222,222,222,222,222,222,222,222,222,1-4149,18,10,1-4149,16,3,0,2,3.2571924328804016,0.2035745270550251
558,558,558,558,558,558,558,558,558,558,558,558,1-0055,20,12,1-0055,18,3,0,5,3.642981082201004,0.20238783790005577
259,259,259,259,259,259,259,259,259,259,259,259,1-3596,18,10,1-3596,223,37,0,63,45.10156163573265,0.20224915531718676
535,535,535,535,535,535,535,535,535,535,535,535,1-5990,7,4,1-5990,5,1,0,0,1.0,0.2
532,532,532,532,532,532,532,532,532,532,532,532,1-19447,15,2,1-19447,15,3,0,0,3.0,0.2
309,309,309,309,309,309,309,309,309,309,309,309,1-3516,9,8,1-3516,156,28,0,24,31.08630919456482,0.19927121278567192
282,282,282,282,282,282,282,282,282,282,282,282,1-1608,4,9,1-1608,307,55,0,48,61.17261838912964,0.19925934328706724
457,457,457,457,457,457,457,457,457,457,457,457,1-8503,11,8,1-8503,16,1,0,17,3.1861356794834137,0.19913347996771336
476,476,476,476,476,476,476,476,476,476,476,476,1-19205,1,13,1-19205,12,2,0,3,2.3857886493206024,0.19881572077671686
319,319,319,319,319,319,319,319,319,319,319,319,1-3584,11,3,1-3584,26,4,0,9,5.157365947961807,0.19836022876776183
544,544,544,544,544,544,544,544,544,544,544,544,1-5799,8,10,1-5799,7,1,0,3,1.3857886493206024,0.19796980704580033
367,367,367,367,367,367,367,367,367,367,367,367,1-8544,7,4,1-8544,54,5,0,44,10.658233523368835,0.19737469487720066
500,500,500,500,500,500,500,500,500,500,500,500,1-0292,17,12,1-0292,99,19,0,4,19.514384865760803,0.19711499864404852
414,414,414,414,414,414,414,414,414,414,414,414,1-8285,8,21,1-8285,72,14,0,0,14.0,0.19444444444444445
87,87,87,87,87,87,87,87,87,87,87,87,MLG35,6,15,MLG35,49,9,0,4,9.514384865760803,0.19417111970940415
341,341,341,341,341,341,341,341,341,341,341,341,1-0031,2,16,1-0031,13,2,0,4,2.5143848657608032,0.19341422044313872
244,244,244,244,244,244,244,244,244,244,244,244,MLG57,6,15,MLG57,629,116,0,39,121.01525244116783,0.19239308814176126
311,311,311,311,311,311,311,311,311,311,311,311,1-20578,2,16,1-20578,19,3,0,5,3.642981082201004,0.1917358464316318
