Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
270,1-1390,11,18,1-1390,98,48,0,21,65.17420399188995,0.6650428978764281
327,P-16616,20,8,P-16616,28,7,0,13,17.63165009021759,0.6297017889363425
73,1-5355,20,9,1-5355,53,11,0,24,30.62766170501709,0.5778804095286243
272,1-1570,8,13,1-1570,142,20,0,72,78.88298511505127,0.5555139796834596
429,1-6693,9,20,1-6693,98,19,0,43,54.16622722148895,0.5527166043009076
412,1-6858,13,11,1-6858,23,10,0,3,12.453457713127136,0.5414546831794407
478,1-9394,4,12,1-9394,117,11,0,64,63.340431213378906,0.5413712069519565
370,MLG62,13,8,MLG62,525,42,0,290,279.16757893562317,0.531747769401187
481,1-10038,17,11,1-10038,76,27,0,16,40.08510780334473,0.527435628991378
510,1-3206,19,18,1-3206,45,18,0,7,23.724734663963318,0.5272163258658515
236,1-7024,3,10,1-7024,498,68,0,236,261.0053400993347,0.5241071086332022
479,1-9286,14,7,1-9286,81,15,0,33,41.9880348443985,0.5183708005481296
398,1-0303,3,10,1-0303,212,28,0,100,109.78192377090454,0.5178392630703045
251,1-7268,18,19,1-7268,70,9,0,32,35.17021560668945,0.502431651524135
331,MLG75,8,13,MLG75,185,59,0,35,87.62367331981659,0.473641477404414
434,MLG59,14,7,MLG59,71,11,0,27,33.081119418144226,0.4659312594104821
427,1-9379,8,13,1-9379,58,20,0,8,26.542553901672363,0.4576302396840063
190,1-2382,11,18,1-2382,139,39,0,30,63.53457713127136,0.45708328871418247
300,1-4020,12,15,1-4020,37,5,0,14,16.449469327926636,0.4445802521061253
141,MLG45,15,16,MLG45,70,21,0,12,30.813830852508545,0.4401975836072649
484,MLG31,19,6,MLG31,33,12,0,3,14.453457713127136,0.4379835670644587
499,1-8627,19,6,1-8627,25,9,0,2,10.63563847541809,0.42542553901672364
378,1-6561,20,9,1-6561,65,20,0,9,27.36037313938141,0.42092881752894473
231,1-8450,11,18,1-8450,52,12,0,12,21.813830852508545,0.41949674716362584
350,1-2282,11,18,1-2282,219,49,0,50,89.89096188545227,0.41046101317558115
161,MLG41,11,18,MLG41,66,19,0,9,26.36037313938141,0.3993995930209304
174,MLG38,15,16,MLG38,77,19,0,14,30.449469327926636,0.39544765360943684
389,1-0278,15,7,1-0278,79,9,0,27,31.081119418144226,0.39343189136891427
123,MLG55,11,18,MLG55,92,29,0,8,35.54255390167236,0.38633210762687353
