Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,191,191,MLG44,21,1,MLG44,59,10,1,3,1011.3630903959274,17.141747294846226
168,168,168,168,168,168,168,168,168,168,168,MLG45,7,16,MLG45,70,11,1,26,1022.8134500980377,14.611620715686254
84,84,84,84,84,84,84,84,84,84,84,1-2382,21,1,1-2382,139,7,1,6,1009.7261807918549,7.264217127998956
6,6,6,6,6,6,6,6,6,6,6,MLG54,7,16,MLG54,595,25,1,93,1067.2558022737503,1.7937072307121853
49,49,49,49,49,49,49,49,49,49,49,1-6974,7,16,1-6974,207,62,0,56,87.44435405731201,0.4224364930304928
75,75,75,75,75,75,75,75,75,75,75,1-2545,4,8,1-2545,145,29,0,68,59.89671564102173,0.4130807975242878
145,145,145,145,145,145,145,145,145,145,145,1-9491,18,20,1-9491,80,21,0,26,32.81345009803772,0.4101681262254715
36,36,36,36,36,36,36,36,36,36,36,MLG64,13,6,MLG64,245,79,0,44,98.9919924736023,0.4040489488718461
332,332,332,332,332,332,332,332,332,332,332,P-16616,2,9,P-16616,28,10,0,2,10.908726930618286,0.38959739037922453
60,60,60,60,60,60,60,60,60,60,60,1-3068,5,14,1-3068,180,39,0,68,69.89671564102173,0.3883150868945652
156,156,156,156,156,156,156,156,156,156,156,1-2294,8,17,1-2294,75,21,0,15,27.815451979637146,0.37087269306182863
239,239,239,239,239,239,239,239,239,239,239,1-5002,6,15,1-5002,45,13,0,8,16.634907722473145,0.36966461605495876
43,43,43,43,43,43,43,43,43,43,43,MLG14,12,13,MLG14,232,65,0,44,84.9919924736023,0.3663447951448375
295,295,295,295,295,295,295,295,295,295,295,1-1942,14,5,1-1942,34,2,0,23,12.45035970211029,0.36618705006206737
29,29,29,29,29,29,29,29,29,29,29,1-3534,10,19,1-3534,279,65,0,81,101.80344069004059,0.36488688419369386
228,228,228,228,228,228,228,228,228,228,228,MLG60,4,8,MLG60,47,6,0,23,16.45035970211029,0.35000765323638916
57,57,57,57,57,57,57,57,57,57,57,MLG75,4,8,MLG75,185,40,0,53,64.08126366138458,0.3463852089804572
102,102,102,102,102,102,102,102,102,102,102,1-17907,5,14,1-17907,119,28,0,29,41.17654049396515,0.34602134868878276
40,40,40,40,40,40,40,40,40,40,40,1-7807,5,14,1-7807,239,55,0,60,82.26180791854858,0.3441916649311656
22,22,22,22,22,22,22,22,22,22,22,MLG50,12,13,MLG50,319,79,0,64,108.07926177978516,0.3388064632595146
299,299,299,299,299,299,299,299,299,299,299,MLG31,13,6,MLG31,33,8,0,7,11.180544257164001,0.33880437142921216
368,368,368,368,368,368,368,368,368,368,368,1-6858,11,12,1-6858,23,0,0,17,7.724178910255432,0.33583386566327966
166,166,166,166,166,166,166,166,166,166,166,MLG58,12,13,MLG58,71,20,0,7,23.180544257164,0.3264865388332958
35,35,35,35,35,35,35,35,35,35,35,1-7496,5,14,1-7496,246,52,0,62,80.17053484916687,0.3258964831266946
67,67,67,67,67,67,67,67,67,67,67,1-3516,5,14,1-3516,156,32,0,40,50.17453861236572,0.32163165777157515
263,263,263,263,263,263,263,263,263,263,263,1-6061,6,6,1-6061,40,11,0,4,12.817453861236572,0.3204363465309143
51,51,51,51,51,51,51,51,51,51,51,MLG65,3,7,MLG65,201,41,0,51,64.1725367307663,0.3192663518943597
78,78,78,78,78,78,78,78,78,78,78,1-1570,18,20,1-1570,142,7,0,84,45.16653108596802,0.3180741625772396
114,114,114,114,114,114,114,114,114,114,114,1-7152,5,14,1-7152,109,25,0,21,34.541632771492004,0.3168957134999266
319,319,319,319,319,319,319,319,319,319,319,1-18935,17,2,1-18935,30,9,0,1,9.454363465309143,0.3151454488436381
137,137,137,137,137,137,137,137,137,137,137,1-6611,5,14,1-6611,89,18,0,22,27.995996236801147,0.3145617554696758
55,55,55,55,55,55,55,55,55,55,55,1-1462,14,5,1-1462,192,14,0,99,58.981983065605164,0.3071978284666936
31,31,31,31,31,31,31,31,31,31,31,1-9156,15,4,1-9156,268,65,0,36,81.35708475112915,0.3035712117579446
155,155,155,155,155,155,155,155,155,155,155,1-8157,1,10,1-8157,75,17,0,12,22.452361583709717,0.29936482111612955
46,46,46,46,46,46,46,46,46,46,46,1-2282,13,6,1-2282,219,56,0,21,65.541632771492,0.29927686197028314
103,103,103,103,103,103,103,103,103,103,103,1-3362,5,14,1-3362,117,24,0,24,34.904723167419434,0.29833096724290115
165,165,165,165,165,165,165,165,165,165,165,MLG59,10,19,MLG59,71,17,0,9,21.089271187782288,0.29703198856031393
129,129,129,129,129,129,129,129,129,129,129,1-4531,14,5,1-4531,94,12,0,35,27.902721285820007,0.2968374604874469
34,34,34,34,34,34,34,34,34,34,34,MLG51,8,17,MLG51,248,45,0,62,73.17053484916687,0.2950424792305116
64,64,64,64,64,64,64,64,64,64,64,MLG29,6,15,MLG29,164,34,0,31,48.085267424583435,0.293202850149899
257,257,257,257,257,257,257,257,257,257,257,1-19286,12,13,1-19286,40,11,0,1,11.454363465309143,0.2863590866327286
331,331,331,331,331,331,331,331,331,331,331,1-5981,3,7,1-5981,28,3,0,11,7.997998118400574,0.2856427899428776
81,81,81,81,81,81,81,81,81,81,81,1-7682,18,20,1-7682,141,13,0,60,40.261807918548584,0.2855447370109829
329,329,329,329,329,329,329,329,329,329,329,1-5980,6,15,1-5980,29,6,0,5,8.271817326545715,0.2852350802257143
92,92,92,92,92,92,92,92,92,92,92,1-6980,13,6,1-6980,128,34,0,5,36.271817326545715,0.2833735728636384
385,385,385,385,385,385,385,385,385,385,385,1-18615,16,3,1-18615,22,3,0,7,6.1805442571640015,0.280933829871091
28,28,28,28,28,28,28,28,28,28,28,1-7005,14,5,1-7005,285,33,0,103,79.79943692684174,0.2799980243047078
179,179,179,179,179,179,179,179,179,179,179,1-7467,12,13,1-7467,64,12,0,13,17.90672504901886,0.2797925788909197
448,448,448,448,448,448,448,448,448,448,448,MLG42,16,4,MLG42,14,3,0,2,3.908726930618286,0.279194780758449
108,108,108,108,108,108,108,108,108,108,108,1-8328,17,2,1-8328,114,30,0,4,31.817453861236572,0.2791004724669875
227,227,227,227,227,227,227,227,227,227,227,1-1957,16,3,1-1957,47,4,0,20,13.087269306182861,0.2784525384294226
354,354,354,354,354,354,354,354,354,354,354,1-7530,2,9,1-7530,25,6,0,2,6.908726930618286,0.27634907722473145
80,80,80,80,80,80,80,80,80,80,80,1-0053,6,15,1-0053,142,29,0,22,38.99599623680115,0.2746196918084588
169,169,169,169,169,169,169,169,169,169,169,1-7268,16,3,1-7268,70,11,0,18,19.178542375564575,0.27397917679377964
326,326,326,326,326,326,326,326,326,326,326,1-0027,21,1,1-0027,29,7,0,2,7.908726930618286,0.27271472174545813
143,143,143,143,143,143,143,143,143,143,143,1-9286,16,3,1-9286,81,13,0,20,22.08726930618286,0.27268233711336864
473,473,473,473,473,473,473,473,473,473,473,1-5161,3,7,1-5161,12,1,0,5,3.2718173265457153,0.27265144387880963
281,281,281,281,281,281,281,281,281,281,281,1-3312,11,12,1-3312,36,3,0,15,9.815451979637146,0.27265144387880963
238,238,238,238,238,238,238,238,238,238,238,1-4390,14,5,1-4390,45,9,0,7,12.180544257164001,0.27067876127031115
176,176,176,176,176,176,176,176,176,176,176,1-6561,18,20,1-6561,65,3,0,32,17.539630889892578,0.2698404752291166
358,358,358,358,358,358,358,358,358,358,358,1-8627,5,14,1-8627,25,4,0,6,6.726180791854858,0.2690472316741943
431,431,431,431,431,431,431,431,431,431,431,1-8503,10,22,1-8503,16,2,0,5,4.271817326545715,0.2669885829091072
125,125,125,125,125,125,125,125,125,125,125,1-1390,7,16,1-1390,98,17,0,20,26.08726930618286,0.2661966255732945
215,215,215,215,215,215,215,215,215,215,215,MLG40,15,4,MLG40,51,9,0,10,13.54363465309143,0.2655614637861065
161,161,161,161,161,161,161,161,161,161,161,1-8285,16,3,1-8285,72,10,0,20,19.08726930618286,0.26510096258587307
233,233,233,233,233,233,233,233,233,233,233,1-3587,5,14,1-3587,46,9,0,7,12.180544257164001,0.2647944403731305
378,378,378,378,378,378,378,378,378,378,378,1-9518,7,16,1-9518,22,4,0,4,5.817453861236572,0.26442972096529876
45,45,45,45,45,45,45,45,45,45,45,1-3596,3,7,1-3596,223,33,0,57,58.898717522621155,0.2641198095184805
5,5,5,5,5,5,5,5,5,5,5,MLG57,16,3,MLG57,629,63,0,226,165.68614315986633,0.2634119923050339
496,496,496,496,496,496,496,496,496,496,496,1-9076,21,1,1-9076,9,1,0,3,2.363090395927429,0.26256559954749215
406,406,406,406,406,406,406,406,406,406,406,1-3265,17,2,1-3265,19,4,0,2,4.908726930618286,0.2583540489799098
138,138,138,138,138,138,138,138,138,138,138,1-4640,7,16,1-4640,87,16,0,14,22.361088514328003,0.2570240059118161
216,216,216,216,216,216,216,216,216,216,216,1-8397,19,21,1-8397,51,9,0,9,13.089271187782288,0.25665237623102527
54,54,54,54,54,54,54,54,54,54,54,1-1350,18,20,1-1350,195,23,0,59,49.80744445323944,0.2554227920678946
148,148,148,148,148,148,148,148,148,148,148,1-0278,18,20,1-0278,79,6,0,31,20.085267424583435,0.25424389145042325
272,272,272,272,272,272,272,272,272,272,272,1-19229,15,4,1-19229,38,6,0,8,9.634907722473145,0.2535502032229775
217,217,217,217,217,217,217,217,217,217,217,1-9770,15,4,1-9770,50,9,0,8,12.634907722473145,0.25269815444946286
63,63,63,63,63,63,63,63,63,63,63,1-3052,14,5,1-3052,166,16,0,57,41.898717522621155,0.2524019127868744
296,296,296,296,296,296,296,296,296,296,296,1-0205,14,5,1-0205,34,4,0,10,8.54363465309143,0.25128337214974794
542,542,542,542,542,542,542,542,542,542,542,1-8093,8,17,1-8093,4,1,0,0,1.0,0.25
435,435,435,435,435,435,435,435,435,435,435,1-4494,21,1,1-4494,16,4,0,0,4.0,0.25
474,474,474,474,474,474,474,474,474,474,474,1-18004,12,13,1-18004,12,3,0,0,3.0,0.25
545,545,545,545,545,545,545,545,545,545,545,1-4926,15,1,1-4926,4,1,0,0,1.0,0.25
540,540,540,540,540,540,540,540,540,540,540,1-9733,21,1,1-9733,4,1,0,0,1.0,0.25
430,430,430,430,430,430,430,430,430,430,430,1-8023,10,19,1-8023,16,4,0,0,4.0,0.25
264,264,264,264,264,264,264,264,264,264,264,1-8928,21,1,1-8928,39,7,0,6,9.726180791854858,0.2493892510732015
7,7,7,7,7,7,7,7,7,7,7,MLG69,3,7,MLG69,576,31,0,246,142.7734124660492,0.24787050775355762
17,17,17,17,17,17,17,17,17,17,17,1-7004,5,14,1-7004,381,48,0,102,94.34507346153259,0.247624864728432
334,334,334,334,334,334,334,334,334,334,334,1-18994,8,17,1-18994,28,6,0,2,6.908726930618286,0.24674024752208165
97,97,97,97,97,97,97,97,97,97,97,1-1833,2,9,1-1833,124,26,0,10,30.54363465309143,0.24631963429912443
292,292,292,292,292,292,292,292,292,292,292,1-9740,21,1,1-9740,34,7,0,3,8.36309039592743,0.24597324693904205
41,41,41,41,41,41,41,41,41,41,41,1-9283,3,7,1-9283,235,21,0,81,57.80344069004059,0.2459720880427259
85,85,85,85,85,85,85,85,85,85,85,1-1131,10,19,1-1131,138,28,0,13,33.90672504901886,0.24570090615231058
24,24,24,24,24,24,24,24,24,24,24,1-3535,2,9,1-3535,315,46,0,69,77.35107910633087,0.24555898128993928
142,142,142,142,142,142,142,142,142,142,142,1-8084,6,15,1-8084,82,16,0,9,20.089271187782288,0.24499111204612545
77,77,77,77,77,77,77,77,77,77,77,1-9674,11,12,1-9674,144,13,0,49,35.26380980014801,0.2448875680565834
433,433,433,433,433,433,433,433,433,433,433,1-20641,5,14,1-20641,16,3,0,2,3.908726930618286,0.24429543316364288
381,381,381,381,381,381,381,381,381,381,381,1-9752,21,16,1-9752,22,4,0,3,5.363090395927429,0.2437768361785195
350,350,350,350,350,350,350,350,350,350,350,1-9609,9,18,1-9609,25,2,0,9,6.089271187782288,0.24357084751129152
468,468,468,468,468,468,468,468,468,468,468,1-9946,16,3,1-9946,12,2,0,2,2.908726930618286,0.24239391088485718
256,256,256,256,256,256,256,256,256,256,256,1-0296,2,9,1-0296,41,9,0,2,9.908726930618286,0.241676266600446
275,275,275,275,275,275,275,275,275,275,275,1-4020,15,4,1-4020,37,8,0,2,8.908726930618286,0.24077640353022395
126,126,126,126,126,126,126,126,126,126,126,1-6693,6,15,1-6693,98,19,0,10,23.54363465309143,0.2402411699295044
48,48,48,48,48,48,48,48,48,48,48,MLG30,9,18,MLG30,208,32,0,39,49.72017514705658,0.23903930359161818
441,441,441,441,441,441,441,441,441,441,441,1-9997,2,9,1-9997,16,2,0,4,3.8174538612365723,0.23859086632728577
414,414,414,414,414,414,414,414,414,414,414,MLG06,3,7,MLG06,18,2,0,5,4.271817326545715,0.2373231848080953
369,369,369,369,369,369,369,369,369,369,369,MLG39,21,1,MLG39,23,5,0,1,5.454363465309143,0.23714623762213666
32,32,32,32,32,32,32,32,32,32,32,1-7874,14,5,1-7874,258,28,0,73,61.168532967567444,0.23708733708359475
208,208,208,208,208,208,208,208,208,208,208,1-5355,18,20,1-5355,53,3,0,21,12.541632771492004,0.23663458059418876
180,180,180,180,180,180,180,180,180,180,180,1-10539,15,4,1-10539,63,8,0,15,14.815451979637146,0.23516590443868485
304,304,304,304,304,304,304,304,304,304,304,1-1592,5,2,1-1592,32,7,0,1,7.454363465309143,0.23294885829091072
412,412,412,412,412,412,412,412,412,412,412,1-0055,16,20,1-0055,18,1,0,7,4.1805442571640015,0.2322524587313334
37,37,37,37,37,37,37,37,37,37,37,1-5775,12,13,1-5775,244,44,0,27,56.26781356334686,0.2306057932924052
184,184,184,184,184,184,184,184,184,184,184,1-2701,17,2,1-2701,61,14,0,0,14.0,0.22950819672131148
359,359,359,359,359,359,359,359,359,359,359,1-7839,17,2,1-7839,24,5,0,1,5.454363465309143,0.22726514438788095
154,154,154,154,154,154,154,154,154,154,154,1-9417,11,12,1-9417,76,5,0,27,17.267813563346863,0.2272080732019324
122,122,122,122,122,122,122,122,122,122,122,1-9404,11,12,1-9404,100,5,0,39,22.72017514705658,0.2272017514705658
543,543,543,543,543,543,543,543,543,543,543,1-7608,9,18,1-7608,4,0,0,2,0.9087269306182861,0.22718173265457153
556,556,556,556,556,556,556,556,556,556,556,1-9455,1,10,1-9455,2,0,0,1,0.45436346530914307,0.22718173265457153
502,502,502,502,502,502,502,502,502,502,502,72-11994,9,18,72-11994,8,0,0,4,1.8174538612365723,0.22718173265457153
