Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,10,1-9491,10,80,21,1,13,1027.2963663041592,12.841204578801989
93,93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,10,MLG52,10,125,7,1,17,1015.233709782362,8.121869678258896
332,332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,3,P-16616,16,28,13,0,5,15.421679347753525,0.5507742624197688
212,212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,19,MLG32,13,52,20,0,9,24.359022825956345,0.4684427466530066
91,91,91,91,91,91,91,91,91,91,91,91,91,91,1-9270,19,1-9270,13,128,46,0,25,58.108396738767624,0.45397184952162206
278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-7845,9,1-7845,3,36,8,0,15,15.265038043260574,0.42402883453501594
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,3,MLG40,16,51,15,0,13,21.296366304159164,0.4175758098854738
124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,15,1-0292,1,99,29,0,24,40.62406086921692,0.4103440491840093
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,13,1-9938,8,55,3,0,40,22.3734347820282,0.4067897233096036
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,11,1-5002,11,45,12,0,13,18.296366304159164,0.40658591787020365
191,191,191,191,191,191,191,191,191,191,191,191,191,191,MLG44,19,MLG44,13,59,16,0,13,22.296366304159164,0.37790451362981636
84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,10,1-2382,10,139,40,0,25,52.108396738767624,0.3748805520774649
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,5,1-1580,18,400,47,0,211,149.19486847519875,0.37298717118799685
104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-9394,4,1-9394,17,117,14,0,59,42.57581630349159,0.3638958658418085
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,21,MLG31,6,33,11,0,2,11.96867173910141,0.36268702239701245
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,12,1-9379,9,58,19,0,4,20.93734347820282,0.3609886806586693
54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-1350,16,1-1350,2,195,52,0,33,67.98308369517326,0.34863119843678597
17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-7004,6,1-7004,19,381,56,0,156,131.55639564990997,0.34529237703388443
35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-7496,20,1-7496,7,246,46,0,80,84.7468695640564,0.344499469772587
129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-4531,18,1-4531,21,94,24,0,17,32.233709782361984,0.3429118061953403
466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-9416,21,1-9416,7,13,3,0,3,4.453007608652115,0.34253904681939346
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,12,MLG59,9,71,21,0,6,23.90601521730423,0.33670443968034125
57,57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,7,MLG75,5,185,41,0,43,61.82644239068031,0.3341969858955693
36,36,36,36,36,36,36,36,36,36,36,36,36,36,MLG64,19,MLG64,13,245,62,0,40,81.3734347820282,0.33213646849807427
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,19,MLG58,13,71,20,0,7,23.390351086854935,0.32944156460359064
111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-0272,10,1-0272,10,111,17,0,40,36.3734347820282,0.32768860163989366
368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-6858,1,1-6858,21,23,7,0,1,7.484335869550705,0.3254059073717698
400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-8646,3,1-8646,16,20,5,0,3,6.453007608652115,0.32265038043260574
47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-0303,2,1-0303,15,212,34,0,71,68.38784673810005,0.32258418272688705
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,12,MLG45,9,70,20,0,5,22.421679347753525,0.3203097049679075
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,5,1-0296,7,41,8,0,10,12.84335869550705,0.31325265110992806
429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-9452,8,1-9452,4,16,4,0,2,4.96867173910141,0.3105419836938381
270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-9651,9,1-9651,3,38,4,0,16,11.74937391281128,0.3091940503371389
441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-9997,11,1-9997,11,16,3,0,4,4.93734347820282,0.30858396738767624
435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-4494,19,1-4494,12,16,3,0,4,4.93734347820282,0.30858396738767624
268,268,268,268,268,268,268,268,268,268,268,268,268,268,1-8493,13,1-8493,21,38,1,0,22,11.655389130115509,0.3067207665819871
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,10,1-5413,10,39,9,0,6,11.90601521730423,0.30528244146933925
34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,9,MLG51,3,248,30,0,93,75.04323586821556,0.30259369301699823
174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG41,12,MLG41,9,66,17,0,6,19.90601521730423,0.3016062911712762
64,64,64,64,64,64,64,64,64,64,64,64,64,64,MLG29,11,MLG29,11,164,23,0,54,49.15413695573807,0.29972034729108576
102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-17907,20,1-17907,7,119,18,0,36,35.43609130382538,0.2977822798640788
182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-6647,17,1-6647,15,62,10,0,17,18.233709782361984,0.29409209326390295
24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-3535,3,1-3535,16,315,33,0,123,92.57331195473671,0.2938835300150372
325,325,325,325,325,325,325,325,325,325,325,325,325,325,1-9338,21,1-9338,6,29,6,0,5,8.421679347753525,0.2904027361294319
103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-3362,20,1-3362,7,117,15,0,39,33.88909891247749,0.2896504180553632
109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-7441,2,1-7441,13,111,14,0,37,31.920427173376083,0.2875714159763611
58,58,58,58,58,58,58,58,58,58,58,58,58,58,MLG49,9,MLG49,3,185,31,0,45,52.79511412978172,0.28537899529611743
4,4,4,4,4,4,4,4,4,4,4,4,4,4,MLG68,7,MLG68,5,642,33,0,310,183.14411956071854,0.285271214269032
512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-5799,22,1-5799,21,7,1,0,2,1.96867173910141,0.28123881987162996
155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-8157,2,1-8157,17,75,21,0,0,21.0,0.28
89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-9831,13,1-9831,8,132,4,0,68,36.93483912944794,0.27980938734430255
11,11,11,11,11,11,11,11,11,11,11,11,11,11,MLG56,16,MLG56,2,511,105,0,78,142.778197824955,0.27940938908993146
151,151,151,151,151,151,151,151,151,151,151,151,151,151,MLG38,12,MLG38,9,77,19,0,4,20.93734347820282,0.27191355166497166
144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7058,9,1-7058,3,80,14,0,16,21.74937391281128,0.271867173910141
48,48,48,48,48,48,48,48,48,48,48,48,48,48,MLG30,15,MLG30,1,208,14,0,87,56.13722065091133,0.26989048389861214
51,51,51,51,51,51,51,51,51,51,51,51,51,51,MLG65,12,MLG65,9,201,48,0,12,53.81203043460846,0.26772154445078833
233,233,233,233,233,233,233,233,233,233,233,233,233,233,1-3587,7,1-3587,5,46,5,0,15,12.265038043260574,0.2666312618100125
331,331,331,331,331,331,331,331,331,331,331,331,331,331,1-5981,5,1-5981,18,28,6,0,3,7.453007608652115,0.266178843166147
300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-18709,10,1-18709,10,33,2,0,14,8.78070217370987,0.2660818840518142
