Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,MLG40,6,MLG40,3,51,11,1,13,1019.0346621274948,19.98107180642147
168,168,168,168,168,168,168,168,168,168,MLG45,8,MLG45,5,70,17,1,16,1026.8888149261475,14.669840213230678
9,9,9,9,9,9,9,9,9,9,1-3523,6,1-3523,3,543,92,1,150,1184.7076399326324,2.1817820256586233
8,8,8,8,8,8,8,8,8,8,1-10468,8,1-10468,5,549,56,1,155,1151.7978945970535,2.0979925220347058
74,74,74,74,74,74,74,74,74,74,1-8074,16,1-8074,10,145,65,0,30,83.54152798652649,0.5761484688725965
92,92,92,92,92,92,92,92,92,92,1-6980,2,1-6980,14,128,3,0,113,72.83975541591644,0.5690605891868472
86,86,86,86,86,86,86,86,86,86,1-8910,4,1-8910,1,137,5,0,112,74.22170448303223,0.5417642662995052
71,71,71,71,71,71,71,71,71,71,1-4417,18,1-4417,18,151,21,0,88,75.38848209381104,0.49926147081994066
212,212,212,212,212,212,212,212,212,212,MLG32,13,MLG32,19,52,19,0,11,25.79856026172638,0.49612615887935346
93,93,93,93,93,93,93,93,93,93,MLG52,15,MLG52,12,125,30,0,51,61.52059757709503,0.4921647806167603
101,101,101,101,101,101,101,101,101,101,1-18371,16,1-18371,10,120,10,0,79,58.82602369785309,0.49021686414877574
239,239,239,239,239,239,239,239,239,239,1-5002,10,1-5002,7,45,9,0,21,21.979069590568542,0.48842376867930093
256,256,256,256,256,256,256,256,256,256,1-0296,6,1-0296,3,41,5,0,23,19.215171456336975,0.4686627184472433
128,128,128,128,128,128,128,128,128,128,1-7897,16,1-7897,10,95,6,0,61,43.701106905937195,0.46001165164144414
195,195,195,195,195,195,195,195,195,195,1-9379,11,1-9379,9,58,19,0,11,25.79856026172638,0.44480276313321343
112,112,112,112,112,112,112,112,112,112,1-3447,7,1-3447,4,110,38,0,17,48.50686585903168,0.4409715078093789
165,165,165,165,165,165,165,165,165,165,MLG59,8,MLG59,5,71,17,0,21,29.979069590568542,0.42224041676857105
66,66,66,66,66,66,66,66,66,66,MLG48,9,MLG48,6,159,13,0,82,63.68017649650574,0.4005042546950046
121,121,121,121,121,121,121,121,121,121,1-9333,12,1-9333,20,102,7,0,54,40.37475037574768,0.395830886036742
228,228,228,228,228,228,228,228,228,228,MLG60,5,MLG60,2,47,16,0,4,18.472203731536865,0.39302561130929503
61,61,61,61,61,61,61,61,61,61,1-6927,13,1-6927,19,179,46,0,38,69.48593544960022,0.38818958351731964
203,203,203,203,203,203,203,203,203,203,1-9938,11,1-9938,6,55,20,0,1,20.618050932884216,0.3748736533251676
57,57,57,57,57,57,57,57,57,57,MLG75,11,MLG75,9,185,47,0,35,68.63178265094757,0.37098260892404095
26,26,26,26,26,26,26,26,26,26,1-18558,17,1-18558,17,307,99,0,21,111.97906959056854,0.364752669676119
182,182,182,182,182,182,182,182,182,182,1-6647,6,1-6647,9,62,10,0,20,22.361018657684326,0.360661591252973
31,31,31,31,31,31,31,31,31,31,1-9156,16,1-9156,10,268,31,0,106,96.51339888572693,0.3601246227079363
217,217,217,217,217,217,217,217,217,217,1-9770,1,1-9770,10,50,18,0,0,18.0,0.36
64,64,64,64,64,64,64,64,64,64,MLG29,10,MLG29,7,164,28,0,50,58.902546644210815,0.3591618697817733
369,369,369,369,369,369,369,369,369,369,MLG39,12,MLG39,20,23,5,0,5,8.090254664421082,0.35175020280091657
23,23,23,23,23,23,23,23,23,23,1-7866,6,1-7866,3,318,28,0,134,110.81882500648499,0.34848687108957543
111,111,111,111,111,111,111,111,111,111,1-0272,20,1-0272,8,111,0,0,62,38.31915783882141,0.3452176381875803
123,123,123,123,123,123,123,123,123,123,1-11350,5,1-11350,2,100,28,0,10,34.18050932884216,0.3418050932884216
54,54,54,54,54,54,54,54,54,54,1-1350,14,1-1350,11,195,32,0,55,65.9928013086319,0.3384246220955482
81,81,81,81,81,81,81,81,81,81,1-7682,14,1-7682,11,141,8,0,64,47.555259704589844,0.337271345422623
150,150,150,150,150,150,150,150,150,150,1-3083,6,1-3083,3,78,7,0,31,26.159578919410706,0.33537921691552186
332,332,332,332,332,332,332,332,332,332,P-16616,17,P-16616,17,28,8,0,2,9.236101865768433,0.3298607809203012
37,37,37,37,37,37,37,37,37,37,1-5775,12,1-5775,20,244,18,0,101,80.42314422130585,0.32960305008731905
89,89,89,89,89,89,89,89,89,89,1-9831,8,1-9831,5,132,7,0,59,43.46500504016876,0.3292803412133997
218,218,218,218,218,218,218,218,218,218,1-9610,16,1-9610,10,49,3,0,21,15.979069590568542,0.32610346103201104
244,244,244,244,244,244,244,244,244,244,1-19448,16,1-19448,10,45,6,0,14,14.652713060379028,0.3256158457862006
67,67,67,67,67,67,67,67,67,67,1-3516,20,1-3516,8,156,0,0,82,50.68017649650574,0.32487292625965214
76,76,76,76,76,76,76,76,76,76,1-2335,16,1-2335,10,145,18,0,47,47.04839384555817,0.3244716816935046
